city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Angat,Mayor,"De Leon, Leonardo Rivera","De Leon, Leonardo Rivera",Liberal Party,13596
Angat,Vice-Mayor,"Bautista, Reynante Santos","Bautista, Reynante Santos",Liberal Party,14516
Angat,Councilor,"Suarez, Oscar Cruz","Suarez, Oscar Cruz",National Unity Party,12062
Angat,Councilor,"Cruz, Arvin Villarama","Cruz, Arvin Villarama",National Unity Party,11967
Angat,Councilor,"Vergel De Dios, William Santiago","Vergel De Dios, William Santiago",National Unity Party,11804
Angat,Councilor,"Illescas, Erwinio Marcelo","Illescas, Erwinio Marcelo",Liberal Party,11593
Angat,Councilor,"Cruz, Rex Allen Paredes","Cruz, Rex Allen Paredes",National Unity Party,11568
Angat,Councilor,"Nu, Antonio Dela Fuente","Nu, Antonio Dela Fuente",National Unity Party,11529
Angat,Councilor,"Cruz, Thristan Trinidad","Cruz, Thristan Trinidad",Liberal Party,11323
Angat,Councilor,"Agustin, Arvin Lopez","Agustin, Arvin Lopez",National Unity Party,11244
Balagtas Bigaa,Mayor,"Castro, Romeo Millena","Castro, Romeo Millena",Liberal Party,17489
Balagtas Bigaa,Vice-Mayor,"Galvez, Emmanuel Tanjuan","Galvez, Emmanuel Tanjuan",Liberal Party,15594
Balagtas Bigaa,Councilor,"De Guzman, Ian Santos","De Guzman, Ian Santos",Liberal Party,16979
Balagtas Bigaa,Councilor,"Carating, Alberto Ii Gatchalian","Carating, Alberto Ii Gatchalian",Liberal Party,15467
Balagtas Bigaa,Councilor,"De Guzman, Alejandro Pangilinan","De Guzman, Alejandro Pangilinan",Liberal Party,13390
Balagtas Bigaa,Councilor,"Galvez, Gilbert Lumidao","Galvez, Gilbert Lumidao",Liberal Party,13118
Balagtas Bigaa,Councilor,"Galvez, Fernando Kalalang","Galvez, Fernando Kalalang",Liberal Party,12459
Balagtas Bigaa,Councilor,"Aragon, Jay-Ar Ferrer","Aragon, Jay-Ar Ferrer",United Nationalist Alliance,11790
Balagtas Bigaa,Councilor,"Aruelo, Jonathan Manabat","Aruelo, Jonathan Manabat",Liberal Party,11486
Balagtas Bigaa,Councilor,"Santos, Rodrigo Santos","Santos, Rodrigo Santos",Liberal Party,11441
Baliuag,Mayor,"Dellosa, Carolina Lacson","Dellosa, Carolina Lacson",Independent,24715
Baliuag,Vice-Mayor,"Clemente, Christopher Felipe","Clemente, Christopher Felipe",Independent,24027
Baliuag,Councilor,"Pascual, Jose Noel Santiago","Pascual, Jose Noel Santiago",National Unity Party,31924
Baliuag,Councilor,"Cruz, Andronicus Ortega","Cruz, Andronicus Ortega",National Unity Party,29319
Baliuag,Councilor,"Lapira, Wilfredo Adriano","Lapira, Wilfredo Adriano",National Unity Party,28304
Baliuag,Councilor,"Balicanta, Emmanuel Ta","Balicanta, Emmanuel Ta",National Unity Party,27936
Baliuag,Councilor,"Quimpo, Marie Claudette Pascual","Quimpo, Marie Claudette Pascual",Independent,27483
Baliuag,Councilor,"Nicolas, Lee Edward Viceo","Nicolas, Lee Edward Viceo",National Unity Party,25005
Baliuag,Councilor,"Agtarap, Dionisio Opinaldo","Agtarap, Dionisio Opinaldo",National Unity Party,24393
Baliuag,Councilor,"Ligon, Generoso Sauco","Ligon, Generoso Sauco",Liberal Party,23941
Bocaue,Mayor,"Villanueva, Eduardo Jr. Jose","Villanueva, Eduardo Jr. Jose",Liberal Party,20353
Bocaue,Vice-Mayor,"Juan, Dioscoro Jr. Roxas","Juan, Dioscoro Jr. Roxas",Liberal Party,15694
Bocaue,Councilor,"Sta. Ana, Aldrin Binalla","Sta. Ana, Aldrin Binalla",Liberal Party,22078
Bocaue,Councilor,"Mendoza, Donnabel Morales","Mendoza, Donnabel Morales",Liberal Party,20064
Bocaue,Councilor,"German, Norielito Espiritu","German, Norielito Espiritu",Puwersa ng Masang Pilipino,18896
Bocaue,Councilor,"Mendoza, Josef Andrew Tayao","Mendoza, Josef Andrew Tayao",Liberal Party,18228
Bocaue,Councilor,"Carpio, Dennis Castro","Carpio, Dennis Castro",Liberal Party,17205
Bocaue,Councilor,"Salonga, Agapito Vistan","Salonga, Agapito Vistan",Liberal Party,15652
Bocaue,Councilor,"Ofracio, Josey Cordero","Ofracio, Josey Cordero",Liberal Party,15394
Bocaue,Councilor,"Reyes, Francis Jerome Gumatay","Reyes, Francis Jerome Gumatay",Liberal Party,14520
Bulacan City,Mayor,"Meneses, Patrick Neil Francisco","Meneses, Patrick Neil Francisco",National Unity Party,20313
Bulacan City,Vice-Mayor,"Bituin, Alberto Gonzales","Bituin, Alberto Gonzales",National Unity Party,19645
Bulacan City,Councilor,"Sanchez, Reina Rica Cruz","Sanchez, Reina Rica Cruz",National Unity Party,19723
Bulacan City,Councilor,"Trinidad, Jay-Ryan Morales","Trinidad, Jay-Ryan Morales",National Unity Party,18299
Bulacan City,Councilor,"Meneses, Piccolo Inigo Francisco","Meneses, Piccolo Inigo Francisco",National Unity Party,16998
Bulacan City,Councilor,"Lava, Rosalie Villanueva","Lava, Rosalie Villanueva",National Unity Party,16856
Bulacan City,Councilor,"Tansinsin, Jeff Cruz","Tansinsin, Jeff Cruz",National Unity Party,16544
Bulacan City,Councilor,"San Pedro, Marilyn Fernando","San Pedro, Marilyn Fernando",National Unity Party,15357
Bulacan City,Councilor,"Sevilla, Rodolfo Jr. Galvez","Sevilla, Rodolfo Jr. Galvez",National Unity Party,14737
Bulacan City,Councilor,"Neric, Ma. Gloria Mendoza","Neric, Ma. Gloria Mendoza",Independent,14094
