city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Enrique Villanueva,Mayor,"Pal-ing, Gerold Viernes",Titing,Liberal Party,1991
Enrique Villanueva,Vice-Mayor,"Paculba, Leonardo Pagente",Nards,Liberal Party,1856
Enrique Villanueva,Councilor,"Inguito, Porferio Jr. Clarabal",Jun-Jun,Liberal Party,1984
Enrique Villanueva,Councilor,"Suminguit, Editha Lubguban",Edith,Liberal Party,1852
Enrique Villanueva,Councilor,"Kitong, Jerry Lomosad",Aye,Liberal Party,1823
Enrique Villanueva,Councilor,"Inao, Belinda Banglos",Belen,Lakas-Christian Muslim Democratic,1819
Enrique Villanueva,Councilor,"Baliquig, Nenita Fernandez",Nene,Lakas-Christian Muslim Democratic,1754
Enrique Villanueva,Councilor,"Magsalay, Joel Cabrera",Jo,Liberal Party,1733
Enrique Villanueva,Councilor,"Paculba, Avelino Valesco",Lin,Liberal Party,1680
Enrique Villanueva,Councilor,"Aque, Ruth Bon",Ruth,Liberal Party,1654
Larena,Mayor,"Villa, Dean Samson",Danny,Liberal Party,5643
Larena,Vice-Mayor,"Calibo, Gold Lomongo",Dodong,Liberal Party,5790
Larena,Councilor,"Gom-Os, Jucito Dominguez",Boboy,Liberal Party,5383
Larena,Councilor,"Lucero, Haidee Tan",Haidee,Liberal Party,5294
Larena,Councilor,"Omictin, Clyde Samonte",Clyde,Liberal Party,5199
Larena,Councilor,"Lingcay, Leonardo Tangapa",Nanding,Liberal Party,5140
Larena,Councilor,"Paglinawan, Cle Bern Jumalon",Cle Bern,Liberal Party,4959
Larena,Councilor,"Larot, Dindo Papas",Dindo,Liberal Party,4955
Larena,Councilor,"Achay, Danilo Laure",Danny,Liberal Party,4952
Larena,Councilor,"Monte, Bartolome Sorjedo",Barry,Liberal Party,4606
Lazi,Mayor,"Fua, Orpheus Anoos",Stagg,Lakas-Christian Muslim Democratic,6217
Lazi,Vice-Mayor,"Monte, James Duhaylungsod",Jamesiao,Lakas-Christian Muslim Democratic,5583
Lazi,Councilor,"Dimagnaong, Rommel Omandam",Dodongrod,Lakas-Christian Muslim Democratic,5434
Lazi,Councilor,"Aljas, Earl Anoos",Buddy,Lakas-Christian Muslim Democratic,4773
Lazi,Councilor,"Dimagnaong, Dale Ligutom",Del,Lakas-Christian Muslim Democratic,4468
Lazi,Councilor,"Bation, Romy Lumacad",Rom,Independent,4113
Lazi,Councilor,"Dalaygon, Rose Mae Baguio",Tata,Lakas-Christian Muslim Democratic,4056
Lazi,Councilor,"Sierras, Remegio De La Pe",Meyong,Lakas-Christian Muslim Democratic,4054
Lazi,Councilor,"Tumapon, Gary Ognet",Gary,Liberal Party,3520
