month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
March,07:00 - 07:59,3535,1012,1814,1421,1129,552,1037,1460,326,559,619,1284,1738,1926,970,1045,1603,979,375,1326,746,2163,1241,1544,3921,2239
March,08:00 - 08:59,3765,1101,1875,1479,1063,493,1299,1576,324,679,583,1763,1707,2478,875,1059,1708,1016,314,1316,717,2315,1157,1552,3579,2459
March,09:00 - 09:59,3494,1277,1535,1181,803,441,1362,1627,298,725,465,1660,1596,2376,747,935,1589,943,335,895,701,2381,989,1111,3113,2356
March,10:00 - 10:59,2678,1201,1197,934,648,386,1451,1506,260,566,410,1209,1363,1923,674,761,1369,944,335,667,658,1856,803,837,2498,2359
March,11:00 - 11:59,2715,1353,1154,850,658,340,1585,1523,264,396,460,1068,1427,1827,644,637,1320,979,370,514,717,1907,780,702,2563,2428
March,12:00 - 12:59,2547,1440,1132,892,626,338,1595,1642,254,328,515,1096,1535,1872,658,660,1292,968,416,502,831,1649,828,627,2525,2436
March,13:00 - 13:59,2234,1362,1028,944,567,354,1621,1651,271,327,533,1057,1477,1686,641,705,1185,963,383,539,887,1556,804,656,2529,2510
March,14:00 - 14:59,1842,1484,967,996,542,359,1546,1757,292,299,648,868,1481,1491,672,622,1158,953,469,456,1059,1299,890,563,2448,2514
March,15:00 - 15:59,1701,1808,994,1154,534,401,1565,2023,320,273,787,819,1677,1498,713,643,1114,1131,621,344,1349,1151,1048,515,2620,2633
March,16:00 - 16:59,1812,2210,1192,1393,637,475,1648,2177,388,241,952,779,1859,1585,821,677,1253,1276,798,299,1845,1119,1434,485,3182,2793
March,17:00 - 17:59,2117,2644,1512,1827,880,608,1824,2507,563,245,1222,823,2017,1755,889,785,1194,1330,926,337,1993,1209,1897,554,3389,3298
March,18:00 - 18:59,2128,2748,1374,1961,690,619,1944,2616,489,213,1252,813,2001,1715,860,835,1144,1266,849,356,2158,1285,1808,597,3289,3810
March,19:00 - 19:59,2165,2581,1073,1937,546,592,1729,2457,377,179,966,719,1768,1689,710,908,986,1335,743,370,2117,1167,1578,561,2888,3389
March,20:00 - 20:59,1990,2320,840,1820,429,537,1400,2269,310,164,706,643,1459,1560,643,902,884,1196,521,423,2008,1119,1174,560,2300,2834
March,21:00 - 21:59,1589,1715,592,1306,261,395,1048,1735,161,117,532,481,1144,1278,450,739,707,1013,350,360,1891,837,750,423,1848,1995
March,22:00 - 22:59,79,1408,56,1022,26,274,122,1108,34,69,223,146,461,514,211,277,362,415,199,118,837,283,333,166,622,919
March,23:00 - 23:59,0,174,0,71,0,13,0,36,0,2,1,2,5,12,4,4,6,3,3,0,7,0,3,0,1,7
March,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,04:00 - 04:59,711,0,308,0,160,1,363,6,17,1,16,12,110,35,28,15,39,19,8,20,16,36,40,26,139,33
May,05:00 - 05:59,4344,353,1869,391,947,156,1873,754,104,137,245,538,1086,997,511,616,952,707,217,703,452,1345,636,854,2128,1926
May,06:00 - 06:59,5990,1300,3037,1449,1602,578,2328,2133,261,479,612,1298,2231,2367,1117,1209,2140,1398,464,1614,1155,3288,1604,2066,5064,3672
May,07:00 - 07:59,6525,1916,2690,2346,1650,1013,2270,2806,424,878,857,1879,2659,3278,1489,1701,2625,1495,595,2391,1331,4163,1930,2713,6823,3912
May,08:00 - 08:59,6563,1889,2659,2191,1449,880,2566,3050,424,1036,822,2702,2737,4293,1429,1782,2768,1580,491,2329,1157,4382,1817,2639,6636,3933
May,09:00 - 09:59,5823,2183,2252,1726,1264,762,2682,3183,443,1124,712,2517,2607,4092,1269,1595,2610,1596,516,1472,1166,4349,1554,1745,5646,3812
May,10:00 - 10:59,4453,2134,1856,1426,1127,635,2808,2918,412,851,663,1869,2274,3450,1130,1182,2188,1595,576,1052,1177,3433,1290,1274,4696,3938
May,11:00 - 11:59,4491,2454,1839,1382,1125,592,3024,3106,436,608,743,1727,2438,3285,1105,1042,2115,1627,616,917,1363,3421,1280,1113,4450,4102
May,12:00 - 12:59,4312,2577,1814,1461,1094,589,3065,3197,421,520,829,1785,2468,3257,1110,1111,2067,1612,675,875,1652,2915,1290,1057,4548,4148
May,13:00 - 13:59,3704,2446,1645,1506,1003,624,2996,3217,422,496,854,1686,2432,2826,1081,1106,1925,1481,644,954,1653,2439,1266,1043,4327,4159
May,14:00 - 14:59,3147,2653,1564,1546,985,616,2923,3407,459,482,1026,1472,2465,2559,1151,1063,1854,1506,805,812,1902,2175,1450,934,4302,4243
May,15:00 - 15:59,2830,3242,1628,1824,970,710,2883,3866,509,433,1252,1327,2790,2541,1238,1031,1838,1702,1036,597,2463,1881,1722,840,4445,4400
May,16:00 - 16:59,3076,4008,1885,2348,1156,850,3148,4479,626,391,1584,1275,3189,2704,1478,1086,2137,1843,1327,527,3377,1799,2437,825,5297,4988
May,17:00 - 17:59,3675,5012,2538,3110,1579,1074,3479,5192,1006,401,2059,1403,3522,3103,1721,1338,2124,1905,1683,607,4162,1986,3463,927,5906,5861
May,18:00 - 18:59,3773,5470,2294,3495,1293,1129,3614,5492,892,355,2235,1375,3476,3003,1653,1464,1895,2084,1379,663,3944,2112,3176,1056,5839,6545
May,19:00 - 19:59,3765,4839,1794,3301,973,1047,3154,5171,674,303,1746,1268,3051,2981,1290,1600,1695,2104,1206,711,4140,1870,2721,1000,5183,5891
May,20:00 - 20:59,3298,4262,1345,3036,739,963,2532,4510,530,257,1183,1050,2538,2673,1049,1588,1430,1755,888,723,3736,1745,2086,933,3881,5042
May,21:00 - 21:59,2546,3193,915,2356,434,744,1793,3679,251,206,862,713,1949,2037,747,1170,1167,1631,556,598,3556,1245,1252,697,2883,3526
May,22:00 - 22:59,11,2284,23,1502,23,465,145,2108,47,96,329,187,667,712,365,383,505,575,287,158,1372,363,498,233,886,1354
May,23:00 - 23:59,0,187,0,34,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,04:00 - 04:59,681,0,278,1,154,0,362,6,15,1,17,12,118,34,28,16,43,31,10,19,20,40,26,28,115,30
June,05:00 - 05:59,4309,338,1871,417,972,163,1971,739,117,143,254,519,1065,1064,615,601,996,697,214,660,417,1322,633,839,2104,1847
June,06:00 - 06:59,6317,1214,2879,1381,1592,531,2390,2153,309,506,593,1288,2139,2419,1221,1357,2373,1430,445,1532,1182,3220,1545,2084,4917,3867
June,07:00 - 07:59,6847,1822,2712,2288,1796,1005,2472,2850,465,947,849,2073,2761,3482,1663,1842,2700,1573,602,2450,1363,4272,1919,2821,6814,3966
June,08:00 - 08:59,6856,1866,2704,2185,1655,893,2690,3068,457,1104,832,2839,2741,4420,1517,1830,2687,1582,485,2319,1181,4262,1780,2656,6730,4030
June,09:00 - 09:59,5828,2119,2246,1741,1367,734,2857,3221,448,1147,722,2551,2532,4315,1283,1686,2555,1572,525,1560,1184,4279,1559,1894,5548,3872
June,10:00 - 10:59,4266,1972,1775,1391,1114,617,2759,2777,416,833,639,1819,2197,3482,1189,1207,2205,1471,566,1005,1177,3135,1274,1250,4291,3430
June,11:00 - 11:59,4277,2240,1794,1331,1080,550,3002,2920,428,589,720,1632,2346,3362,1152,1086,2112,1577,615,893,1288,3272,1246,1093,4453,3852
June,12:00 - 12:59,4311,2384,1825,1417,1111,575,3080,3137,431,503,796,1754,2361,3313,1229,1168,2146,1621,665,858,1508,2898,1334,1070,4443,4020
June,13:00 - 13:59,3661,2355,1629,1539,1000,598,3029,3222,418,519,844,1657,2292,2909,1208,1185,2060,1579,645,946,1565,2532,1284,1039,4279,4003
June,14:00 - 14:59,3024,2551,1586,1566,973,599,2865,3366,459,478,986,1419,2342,2699,1273,1087,1923,1670,800,811,1881,2161,1472,898,4276,4053
June,15:00 - 15:59,2687,3136,1649,1774,978,679,2923,3755,522,440,1220,1298,2690,2690,1288,1101,1871,1818,999,581,2407,1897,1691,823,4474,4290
June,16:00 - 16:59,2914,3824,1872,2272,1144,835,3200,4546,655,403,1533,1243,3089,2826,1579,1157,2193,1897,1290,517,3348,1835,2425,799,5403,4817
June,17:00 - 17:59,3528,4874,2561,3034,1572,1061,3517,5173,986,399,2043,1351,3420,3144,1777,1398,2043,2004,1706,626,4060,2030,3413,976,5990,5838
June,18:00 - 18:59,3576,5588,2155,3459,1236,1087,3357,5488,852,362,2225,1365,3413,3134,1702,1500,1929,2120,1461,643,4008,1904,3075,1000,5921,6301
June,19:00 - 19:59,3779,5422,1824,3415,998,1085,3227,5444,671,336,1691,1287,3154,3186,1449,1744,1741,2157,1251,708,4303,1868,2852,987,5342,5993
June,20:00 - 20:59,3379,4319,1367,2993,791,947,2717,4445,540,263,1196,1087,2534,2773,1197,1690,1550,1805,881,770,3834,1746,2216,965,4133,4819
June,21:00 - 21:59,2630,3364,961,2395,454,759,1904,3716,234,211,857,772,1981,2165,912,1266,1256,1686,581,654,3582,1260,1288,743,2955,3665
June,22:00 - 22:59,18,2262,30,1553,32,488,148,2214,42,97,332,208,617,737,416,410,576,630,311,182,1285,392,523,247,880,1294
June,23:00 - 23:59,1,249,0,74,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,04:00 - 04:59,591,0,286,22,171,10,430,38,15,1,33,28,112,42,33,19,33,24,7,21,22,35,22,29,73,19
July,05:00 - 05:59,3948,322,1870,404,961,156,2006,752,118,137,243,520,1116,1042,645,615,1109,652,225,695,507,1363,638,946,2072,1784
July,06:00 - 06:59,6948,1258,3203,1450,1781,524,2655,2283,289,514,600,1350,2263,2651,1333,1429,2510,1371,467,1647,1307,3423,1538,2247,4800,3993
July,07:00 - 07:59,7499,1940,2900,2378,2078,1054,2569,3071,522,1028,895,2320,3120,3787,1868,2053,3196,1572,652,2544,1520,4587,2067,3136,7184,4281
July,08:00 - 08:59,7699,1995,2892,2323,1919,916,2814,3245,528,1246,903,3240,2980,4885,1681,2061,3096,1587,512,2611,1286,4778,1906,3129,6860,4349
July,09:00 - 09:59,6399,2263,2445,1799,1593,760,2965,3368,501,1272,784,2876,2693,4783,1391,1827,2768,1530,518,1705,1226,4544,1587,2158,5815,4112
July,10:00 - 10:59,4639,2139,1929,1512,1198,650,2864,3035,459,918,697,1984,2304,3730,1220,1378,2320,1424,570,1150,1194,3609,1302,1388,4596,3877
July,11:00 - 11:59,4520,2301,1869,1351,1149,560,3014,3040,457,655,793,1743,2410,3452,1195,1173,2245,1444,620,939,1368,3474,1278,1112,4450,3861
July,12:00 - 12:59,4287,2421,1867,1442,1125,605,3098,3307,447,537,838,1812,2486,3520,1261,1235,2210,1557,667,935,1564,2963,1367,1118,4459,4127
July,13:00 - 13:59,3795,2418,1691,1553,1030,618,3095,3358,461,549,905,1750,2460,3129,1183,1247,2142,1582,681,1002,1721,2588,1309,1101,4253,4225
July,14:00 - 14:59,3145,2638,1592,1639,971,614,2968,3572,506,508,1042,1519,2461,2800,1198,1165,1980,1621,840,830,1996,2197,1506,908,4321,4121
July,15:00 - 15:59,2907,3136,1667,1770,1005,715,3009,3971,574,462,1280,1325,2829,2814,1303,1142,1950,1613,1071,587,2669,1850,1793,838,4589,4279
July,16:00 - 16:59,3097,4214,1962,2351,1234,921,3261,4685,703,420,1619,1357,3309,3035,1600,1274,2221,1734,1390,522,3395,1791,2530,847,5320,4673
July,17:00 - 17:59,3800,5132,2690,3225,1681,1161,3780,5537,1092,422,2174,1490,3686,3345,1917,1567,2257,1996,1878,656,4045,2099,3562,1004,6251,5841
July,18:00 - 18:59,3816,5800,2424,3688,1355,1206,3886,6075,954,410,2349,1558,3973,3438,1940,1774,2124,2144,1734,723,4191,2207,3480,1113,6174,6722
July,19:00 - 19:59,3818,5510,1945,3593,1047,1152,3447,5869,727,347,1767,1412,3417,3243,1595,1931,1930,2136,1443,784,4489,2092,3014,1126,5591,6180
July,20:00 - 20:59,3306,4551,1432,3261,802,998,2785,4856,554,272,1243,1152,2773,2920,1325,1813,1643,1730,1003,803,4042,1864,2264,1012,4214,5085
July,21:00 - 21:59,2483,3236,1050,2493,455,791,1992,3892,269,217,890,805,2163,2104,978,1373,1357,1665,662,692,3816,1326,1296,803,3024,3720
July,22:00 - 22:59,32,2431,35,1712,27,501,154,2203,44,113,360,233,742,751,386,453,594,682,346,184,1482,394,539,270,924,1446
July,23:00 - 23:59,0,268,0,102,0,14,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
July,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,04:00 - 04:59,547,0,269,9,157,7,388,28,14,1,20,16,107,39,28,18,30,25,6,18,19,32,23,21,64,17
August,05:00 - 05:59,3519,292,1761,361,906,153,1905,696,115,117,226,478,1041,990,601,561,1042,657,205,640,467,1290,601,820,1956,1674
August,06:00 - 06:59,5986,1189,2910,1398,1638,508,2458,2075,289,470,586,1240,2107,2492,1276,1295,2362,1348,456,1525,1205,3216,1438,1958,4491,3727
August,07:00 - 07:59,6407,1808,2745,2213,1900,1028,2315,2797,527,927,870,2078,2818,3542,1729,1906,2985,1535,631,2367,1396,4288,1897,2663,6715,4023
August,08:00 - 08:59,6818,1888,2683,2182,1774,914,2596,2986,559,1117,866,2959,2804,4565,1567,1923,2915,1548,486,2407,1188,4508,1836,2680,6464,4101
August,09:00 - 09:59,5752,2202,2344,1780,1542,765,2757,3090,515,1208,759,2800,2531,4552,1326,1727,2654,1518,491,1624,1148,4363,1544,1920,5541,3907
August,10:00 - 10:59,4274,2045,1880,1423,1187,648,2651,2808,436,877,676,1958,2200,3525,1144,1320,2238,1374,514,1124,1116,3467,1237,1265,4362,3688
August,11:00 - 11:59,4171,2243,1837,1297,1131,569,2889,2800,429,627,757,1740,2328,3343,1137,1123,2157,1409,569,925,1284,3370,1213,1051,4270,3694
August,12:00 - 12:59,3923,2366,1847,1414,1097,606,2940,3056,430,520,809,1771,2402,3406,1201,1186,2134,1531,624,884,1497,2871,1347,1021,4349,3923
August,13:00 - 13:59,3461,2381,1681,1527,1015,621,2978,3138,430,531,853,1722,2373,3001,1146,1220,2073,1562,638,967,1636,2474,1269,1024,4166,4051
August,14:00 - 14:59,2873,2569,1560,1620,949,626,2881,3311,479,490,1000,1487,2354,2678,1153,1113,1924,1615,780,774,1912,2117,1433,844,4208,3952
August,15:00 - 15:59,2647,2979,1630,1732,991,715,2800,3634,499,421,1187,1352,2580,2719,1200,1084,1896,1613,947,572,2474,1801,1642,753,4465,4105
August,16:00 - 16:59,2825,3794,1909,2200,1191,922,3099,4298,630,398,1538,1304,3090,2934,1477,1227,2140,1729,1273,499,3139,1746,2399,777,5232,4479
August,17:00 - 17:59,3486,4865,2581,3095,1617,1154,3582,4972,995,404,2049,1461,3464,3226,1752,1506,2161,1997,1632,635,3690,2039,3203,926,5994,5526
August,18:00 - 18:59,3520,5386,2308,3353,1295,1174,3649,5410,858,374,2170,1441,3494,3274,1707,1635,2023,2091,1384,699,3807,2126,3023,1008,5838,6287
August,19:00 - 19:59,3527,5195,1863,3329,1015,1138,3256,5299,671,327,1699,1338,3174,3146,1468,1837,1840,2101,1299,769,4053,2001,2773,1024,5383,5835
August,20:00 - 20:59,3052,4298,1385,3010,791,998,2651,4380,539,262,1199,1111,2585,2778,1205,1736,1567,1701,918,814,3651,1794,2127,922,4107,4769
August,21:00 - 21:59,2322,3123,977,2493,442,814,1870,3528,257,220,866,806,2032,2044,909,1357,1296,1647,617,671,3526,1277,1300,718,2973,3563
August,22:00 - 22:59,23,2345,29,1656,27,513,135,1966,48,108,342,234,695,731,353,443,567,666,317,177,1379,383,513,248,892,1379
August,23:00 - 23:59,0,231,0,74,0,20,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
August,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
