month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
February,10:00 - 10:59,112900,60896,54463,35598,28750,20625,74953,77341,12442,26550,17016,50368,61137,87524,28090,32342,57471,42291,15065,31098,27305,75926,45108,41275,113604,106173
February,11:00 - 11:59,105121,68917,50404,33062,27189,18416,78452,77519,13219,18620,19360,46572,63020,81698,28711,26821,54570,43246,15847,24059,31191,75298,42125,32533,110073,105964
February,12:00 - 12:59,97680,69069,48666,33721,25613,17199,79249,78318,12426,14871,20299,42815,66064,76842,27483,25454,54441,41219,17320,22498,36893,63369,42505,28675,110758,108557
February,13:00 - 13:59,88248,68030,45328,36200,23953,19614,77372,80551,12896,16151,21227,41854,64835,73551,27019,28526,51852,41503,16196,26514,40016,59430,41762,30280,107571,112028
February,14:00 - 14:59,78455,72157,42629,36485,24170,19780,72735,87090,14073,14897,26613,37482,66987,69555,28712,25521,50494,42839,21878,22025,43451,51656,46066,25920,108108,108963
February,15:00 - 15:59,70733,86534,42639,40241,25014,21306,72043,97602,15881,13068,31132,35234,72498,67986,30248,25517,48903,45622,27262,16895,57705,47818,48987,25126,113806,113371
February,16:00 - 16:59,74331,99593,48817,48345,28871,26505,78416,109592,19228,12322,37314,33445,80559,69079,34357,27945,53672,52623,35795,13540,67964,47219,68547,25658,122489,122719
February,17:00 - 17:59,89606,132822,65548,66917,40704,35727,87731,130990,28027,12281,55074,36426,96930,81322,45905,32941,60861,66223,57136,14991,90522,59253,106949,30666,147044,150762
February,18:00 - 18:59,87708,160047,61757,77113,31449,38032,93344,143496,22244,12404,61236,38853,103741,87413,48506,39143,52881,73087,58280,14855,108998,62246,108877,30262,145888,171711
February,19:00 - 19:59,88876,170026,45725,84964,22975,39870,80639,148729,15801,11609,45424,34660,87844,83901,39948,40501,45290,69060,43951,14130,102214,53817,86606,24279,123778,154900
February,20:00 - 20:59,82300,130049,33805,68261,16767,31497,67697,118583,12378,8521,32044,27168,69528,69036,30970,36843,39022,54879,24374,19435,85150,42491,57096,20646,97723,111590
February,21:00 - 21:59,73422,94837,24511,47692,10939,21406,50350,88449,6330,6042,22804,20143,53894,55303,22771,30832,30260,43980,16217,18044,78105,31689,37818,17678,72437,87052
February,22:00 - 22:59,1554,67427,1070,26705,743,12501,4402,48763,748,2767,6026,6186,13190,19212,7602,8813,11676,13198,6267,5212,27939,9687,12941,5094,19858,32426
February,23:00 - 23:59,0,3116,2,542,0,141,1,224,54,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
February,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
February,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,03:00 - 03:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,04:00 - 04:59,2298,0,1528,0,1774,0,2713,4,217,0,26,0,118,0,8,0,8,0,0,0,0,0,0,0,0,0
March,05:00 - 05:59,83137,8080,29862,5421,21507,3571,49113,13054,2953,2269,3201,8738,22015,17415,8622,12477,16223,15670,3729,12527,6973,24998,16215,21291,40065,27882
March,06:00 - 06:59,198408,35649,90534,30002,49894,18513,85502,54236,8254,12792,12932,27430,58996,57699,28576,29760,52196,38004,10845,44810,21510,71806,47886,56695,113188,90568
March,07:00 - 07:59,267085,57906,107008,61334,51425,34688,75411,86317,13728,31774,22855,64932,89571,110302,46725,56327,84415,52955,17408,84966,30324,110231,75781,96067,190737,133763
March,08:00 - 08:59,247839,63254,95044,65157,40901,33824,78683,94300,15015,39678,23207,92250,87809,136246,43358,61550,83397,56670,14874,88312,26773,119174,73395,95937,189283,128331
March,09:00 - 09:59,179992,73094,74837,51320,39045,27191,84361,96343,14542,39029,20362,79398,78547,123359,36632,51498,78458,52316,15528,55367,27698,121247,60206,67623,154917,137329
March,10:00 - 10:59,131457,67262,59599,39538,32377,21995,83810,82755,14062,28472,18167,55258,67180,98160,32022,35837,63154,47341,18447,35747,28947,86851,49617,43171,129637,123787
March,11:00 - 11:59,121177,75948,56151,36075,31842,19719,86708,85906,14453,20027,20686,51287,68720,89929,31286,29963,59339,47392,18497,27166,33857,84163,47146,35844,123452,123850
March,12:00 - 12:59,109344,78162,53813,38772,29911,19955,86236,88564,14050,16118,22025,47732,72311,83667,30572,29366,59535,45539,19391,27413,41281,72012,47464,33563,125766,128148
March,13:00 - 13:59,101369,73668,51507,39813,27543,21350,87173,88730,14180,17742,23214,46176,70663,80465,29304,32075,57193,44902,19440,29228,44270,63794,47234,33775,121083,124798
March,14:00 - 14:59,89441,82595,47582,40471,27483,20828,82107,97022,15646,16122,29162,41025,72543,76588,30922,29885,54298,46482,24993,24980,51470,58795,51256,29897,121679,127570
March,15:00 - 15:59,81081,97178,46863,44864,28050,23006,81512,105645,16789,15347,33186,38191,77687,73634,33154,31082,53245,49748,30371,19575,60801,53206,54712,27742,128646,128646
March,16:00 - 16:59,82763,113967,54041,53274,32670,29423,86890,120405,20870,13640,39724,37458,86563,75566,37143,30713,58032,58095,41129,15956,80140,53606,75524,29236,139676,140395
March,17:00 - 17:59,101983,150847,74786,73744,44956,40411,101322,145060,30281,13856,57634,40478,106361,91870,51093,37230,66431,76250,63433,17485,107143,67367,123098,33672,166462,172698
March,18:00 - 18:59,102189,186147,69056,87874,34076,43337,104605,158720,23466,13937,64858,43447,113879,97618,53078,42310,57903,83076,65820,17224,121386,68571,124227,32691,164992,185607
March,19:00 - 19:59,102243,181631,50191,89102,25486,42141,90984,155961,16896,11943,48458,38441,95947,95050,45018,47793,49810,79165,49736,18574,116573,63916,93651,29420,141425,177525
March,20:00 - 20:59,90953,144605,36971,74234,18185,34645,74800,128183,13360,9094,34708,30300,78498,75065,33967,43301,41809,61736,29126,22256,97309,48513,63705,25569,106778,132676
March,21:00 - 21:59,79145,109230,26197,53355,10948,23498,52543,98526,6664,6636,24732,21543,58391,60373,24632,32114,32687,48179,18507,18958,88210,33045,41822,19311,77117,97380
March,22:00 - 22:59,1292,76192,1063,31064,725,14176,4233,53147,815,3107,6015,5751,13466,19111,8302,9532,11829,14742,6845,5424,29842,10311,14236,6073,20265,33718
March,23:00 - 23:59,3,2601,3,455,0,126,1,500,0,5,0,4,2,10,0,3,0,0,0,0,1,1,0,1,0,1
March,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,02:00 - 02:59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
April,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
April,04:00 - 04:59,2105,0,839,0,1180,0,2449,3,192,0,69,0,167,0,21,0,12,0,0,0,1,0,0,0,0,0
April,05:00 - 05:59,69564,6670,23792,4970,20359,3391,35719,10661,2529,2039,3170,7364,19398,15104,7583,10464,14140,14162,3357,11110,6540,20926,14786,18071,35150,23207
April,06:00 - 06:59,167103,30561,68780,23167,42880,16666,63556,42469,6410,10168,10564,25281,49860,49942,24132,23692,41471,32689,8706,40462,18505,63678,43290,50830,96849,75931
April,07:00 - 07:59,219861,47921,82336,46695,40208,31551,57072,66075,10434,25000,18292,54896,73051,93047,36625,45187,67645,45602,13424,75115,24739,95772,64477,83739,154999,102616
April,08:00 - 08:59,200334,49870,67019,47624,34732,29349,62502,71316,11490,31492,17602,73700,71016,113419,35606,47733,66654,46585,11932,72953,21193,99595,58890,82294,155226,108425
April,09:00 - 09:59,151949,58562,57060,35890,33010,22987,65990,71028,11870,30994,15912,65790,65686,101490,30382,41139,63762,44134,12290,45234,22673,99112,50733,54284,129982,109680
April,10:00 - 10:59,109157,55637,45502,29543,28411,19376,65211,63369,11718,22641,14470,45902,55937,82214,26649,28538,51652,39362,15201,29508,23721,70300,42074,35940,108068,99262
April,11:00 - 11:59,99329,62837,42828,27012,26820,17483,67393,67152,12224,16629,16662,43119,57643,73807,25791,22578,48541,38520,15561,22498,27821,71087,38929,29454,103490,97981
April,12:00 - 12:59,93335,63383,40633,28082,25727,16772,67814,67176,11677,13327,19011,39931,61576,70731,25452,23646,47917,38713,17123,23308,34547,64282,39906,28988,105305,105194
April,13:00 - 13:59,83579,63069,39650,30514,24146,18126,66301,69157,11878,14374,19729,39535,60222,68262,24827,26398,45553,37459,16904,25238,36895,56123,39128,29115,100043,103146
April,14:00 - 14:59,76150,68164,37295,30865,24116,18928,63119,75064,13274,13327,24647,35835,61286,63358,26493,23160,44746,37741,20714,22414,42852,51109,42437,26417,102382,106348
April,15:00 - 15:59,69527,78889,35402,33267,24731,20151,62298,83935,13973,12733,28609,32801,65957,62642,28350,24189,44020,40660,25269,16830,51386,45600,47164,23910,105663,106241
April,16:00 - 16:59,71162,93935,39393,39908,28271,25420,66455,95364,17011,11252,33736,31166,72470,63699,31399,23518,48088,45322,33770,13283,68030,45040,62477,24811,114726,117907
April,17:00 - 17:59,84744,122607,55977,55291,39678,34397,76549,114702,25005,11013,48070,34686,87585,76500,42231,29441,54426,59742,53629,14312,90380,56092,97539,29279,134858,141187
April,18:00 - 18:59,86429,149503,50280,67909,31185,39039,79980,127681,19623,11489,55489,37227,94057,83044,44229,34577,48476,65380,56390,14736,106091,58795,104354,29390,134323,158591
April,19:00 - 19:59,87569,153455,37953,68611,23719,37203,69663,124202,14833,9763,42479,33627,81887,79796,36133,39236,41080,63720,40714,16113,98026,53546,78265,26758,120219,145462
April,20:00 - 20:59,77470,115999,26588,57176,16631,31318,57105,104948,11386,7290,28361,26574,65275,64148,26330,37007,34923,48791,24664,18621,80567,38623,53108,22482,88047,106424
April,21:00 - 21:59,64273,86804,17784,42849,9854,22897,40630,78653,5854,5319,20294,17106,48685,47870,19838,24450,26318,38459,15631,14390,72809,27056,33889,17356,62853,81447
April,22:00 - 22:59,1275,58159,695,22983,604,11743,3299,38209,710,2442,5068,4642,11170,16567,6582,7576,9288,12191,5884,4373,25468,8064,11294,5514,17155,27762
April,23:00 - 23:59,1,1439,1,309,0,16,1,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
April,00:00 - 00:59,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
April,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
April,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,03:00 - 03:59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,04:00 - 04:59,2862,0,873,0,992,0,2882,1,53,0,50,0,69,0,37,0,9,0,0,0,0,0,0,0,0,0
May,05:00 - 05:59,79353,7712,29165,6530,22459,3987,45591,13204,2998,2474,3516,8831,22121,16729,7874,12204,15976,14973,4054,12508,6686,24860,16842,19975,39887,27277
May,06:00 - 06:59,183956,32930,79790,28564,43375,18117,75791,51827,7536,11331,11624,27144,54886,55677,25803,27593,45252,33149,9699,44610,20155,67412,47872,53712,109548,82976
May,07:00 - 07:59,245031,53186,102253,57193,43702,33625,72227,81500,11430,28306,20489,58567,81267,102357,37536,51390,74508,49905,13891,83567,26880,102070,70128,90474,168609,118135
May,08:00 - 08:59,223502,54855,83287,57185,38012,30495,75806,85027,12671,33679,20180,80235,80711,125900,36875,53929,74998,52834,12341,82287,23160,110822,66067,90909,170641,117982
May,09:00 - 09:59,165972,64796,68324,43647,35854,25021,82345,86907,13286,33324,17533,71513,72633,112001,30681,46838,68590,48689,13071,48575,24868,107163,55285,58927,144494,116474
May,10:00 - 10:59,120869,61416,54380,36094,29751,20748,76544,77994,12807,25730,15712,49911,61151,91250,28019,31746,57261,41847,16121,32631,25781,77523,45490,39094,119461,108644
May,11:00 - 11:59,111214,71784,50757,31755,28277,18779,78545,81936,13035,17445,18182,46303,64119,82965,27166,25301,52618,43132,16528,24241,30443,78916,42822,33134,114861,108918
May,12:00 - 12:59,101059,70700,47856,33120,26963,18179,81409,80430,12367,14268,19818,42711,65474,77978,26367,26113,50159,42320,17027,23834,38224,66809,42150,30700,114527,113303
May,13:00 - 13:59,91056,68960,45007,33369,24561,19178,79006,81450,12860,15160,20572,39711,64323,73489,25356,28337,48660,40926,17060,26535,39977,58055,40907,30225,105365,111708
May,14:00 - 14:59,81947,71683,43163,34012,24143,18651,74098,84603,13997,13638,25485,36212,65076,67733,26836,24577,46846,41591,21430,22928,46139,53090,43936,26948,106998,112007
May,15:00 - 15:59,73624,88063,42104,38119,25339,21187,75286,97921,14571,12932,28563,33247,70050,67854,28389,26557,45864,44981,26302,16880,56398,48419,49405,23884,112903,116050
May,16:00 - 16:59,77724,102652,46055,46999,29379,26361,78727,110490,18784,11898,36211,31881,78971,69821,32194,26189,51605,52470,38009,14158,74218,49472,65275,26695,122244,128089
May,17:00 - 17:59,94417,138177,68387,66869,42695,36542,92933,136581,27561,12140,52224,36075,97830,84671,45708,32025,59268,69892,59269,16059,101067,61098,107234,31792,146889,155692
May,18:00 - 18:59,97452,166941,61901,81655,32860,40811,95855,154379,21392,12655,60980,38532,106151,93231,48680,40054,52270,78580,63652,16289,119252,66087,114874,31586,146039,174236
May,19:00 - 19:59,92975,171852,43816,88858,24418,41317,82042,153455,15569,10789,45115,35544,88054,87709,39994,42958,43370,69976,45014,17335,113977,56884,86413,27139,126007,158762
May,20:00 - 20:59,85296,122823,31867,64640,17684,30864,66327,114633,12215,7595,31167,26903,71012,67637,28964,39286,36304,53008,27061,19875,92032,42267,56760,24009,94052,115820
May,21:00 - 21:59,71993,90805,20972,52044,10251,24117,47116,92223,5529,5659,21769,17746,53101,54521,20994,27584,27825,46099,16594,16389,88162,29881,37147,18399,67470,89917
May,22:00 - 22:59,783,60890,721,26741,680,12998,3411,44963,605,2761,4900,5081,10992,18988,6940,8484,9201,12074,6736,4439,26299,8160,12950,5350,17988,27652
May,23:00 - 23:59,3,1034,2,177,0,5,1,11,0,0,0,0,1,1,0,1,0,0,0,0,0,2,3,2,0,1
May,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
May,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,04:00 - 04:59,1403,0,1433,0,1506,0,3321,0,167,0,66,0,173,0,44,0,40,0,0,0,0,0,0,0,0,0
June,05:00 - 05:59,77566,7067,29637,7024,21220,3579,46956,12740,2820,2543,3781,8228,22654,16687,8620,12409,17652,13815,3973,12463,7138,24927,16423,19069,39161,27184
June,06:00 - 06:59,170968,29453,76129,32171,42201,16360,74429,52107,8307,10917,12080,25162,54644,54855,29419,28271,49199,33519,10176,42520,20727,67064,46613,54144,104905,86876
June,07:00 - 07:59,226180,48589,93706,58688,41518,30478,70399,75017,11531,26092,19507,53555,77285,95092,40381,47252,72852,46301,14477,75566,27334,97473,68168,83436,163787,113966
June,08:00 - 08:59,207815,48949,81960,56353,36850,28290,69372,82729,12735,33190,19202,76313,77662,118137,37864,50422,71364,48523,12387,79203,22504,104522,62831,86800,161465,111296
June,09:00 - 09:59,157733,60176,66258,45443,34164,23299,80548,83578,12719,33048,16987,70506,70354,110312,31544,46659,64914,48946,13905,52138,24453,112154,54685,62886,135782,119532
June,10:00 - 10:59,110548,57971,52666,35311,28724,19894,76101,75415,12117,24223,15290,47774,58628,87212,28756,30523,53858,41840,16063,30046,24749,75901,42855,36700,112409,104640
June,11:00 - 11:59,100748,62358,48202,30621,26769,17120,77182,75960,12171,16082,16794,44180,60231,78556,27099,24346,51212,40949,16212,22794,28962,77287,41517,30469,107242,102421
June,12:00 - 12:59,94078,65058,47615,32533,25581,17153,76737,76263,11481,13489,18497,40443,62912,73700,26568,25212,50685,40382,17094,23475,35608,66117,41546,29269,107436,107322
June,13:00 - 13:59,84630,60812,44074,32859,23864,17882,74877,76339,12004,14555,19311,39026,60296,70457,25305,27432,46989,40216,17022,26244,37668,58403,41225,29577,104890,104984
June,14:00 - 14:59,74852,71584,43150,36141,24678,19200,73483,85254,13340,14296,24323,35675,62380,67893,27158,24153,46649,42230,21073,22758,45193,54191,46183,26706,105378,109497
June,15:00 - 15:59,69033,81397,41749,39103,24991,20426,74901,93548,14889,13063,27375,32385,68568,67395,29953,27580,44946,46305,27036,16152,55336,48605,49594,23766,112056,111255
June,16:00 - 16:59,71898,98435,47724,47359,28374,24881,77922,107463,17941,10943,34577,30790,76519,70962,33299,27747,48984,54029,37570,13538,76136,48026,67879,25021,123370,121899
June,17:00 - 17:59,85333,127809,64449,66412,39280,35569,88117,129674,25298,11656,49035,33620,92232,81696,44530,33020,53887,69302,55687,14851,99095,57787,104554,28716,143232,143845
June,18:00 - 18:59,86142,157523,59315,80393,31172,39540,90515,144724,19854,11838,56894,36976,101034,89474,46432,39553,48874,75680,60370,15165,112101,63404,110051,29943,141491,161821
June,19:00 - 19:59,88149,158560,43623,82490,23710,38568,82683,141408,15780,10795,44227,34387,87614,87747,40336,43540,42847,70393,45018,16538,108054,54989,84813,25641,129752,146247
June,20:00 - 20:59,81731,123015,32113,69137,16923,32802,68462,116195,12235,8265,29738,27152,71068,69742,29471,41625,37728,55228,26419,20384,92667,42429,57848,23032,94896,114332
June,21:00 - 21:59,68970,90617,21206,51311,10369,23097,47035,89405,5405,5939,22268,18877,52651,55443,21806,27762,28311,45848,16610,16100,87976,30720,36273,18229,69003,89231
June,22:00 - 22:59,306,60298,683,28105,604,12936,3022,44676,517,2567,5066,4640,11094,17973,7377,8451,9412,12679,6103,4101,25534,7995,12503,5355,17037,26526
June,23:00 - 23:59,0,297,1,15,0,0,2,6,0,0,0,0,40,39,0,0,0,0,0,0,0,2,0,0,0,1
June,00:00 - 00:59,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0
June,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,1,0,1,0,0,0,0,0,0,0,0
June,02:00 - 02:59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,04:00 - 04:59,922,0,1893,0,1417,0,2831,0,161,0,112,0,444,0,119,0,43,0,0,0,0,0,0,0,0,0
July,05:00 - 05:59,87680,7682,34335,7378,24586,4080,52543,14219,3284,2692,3973,8527,25576,18751,10241,14332,21098,14701,4326,13831,8308,28770,18510,21373,43288,31908
July,06:00 - 06:59,206943,35551,90264,35925,46326,18115,82250,61026,9412,11991,14458,28819,61768,63163,33535,35389,60410,38330,12281,48227,24694,80824,52596,62211,114674,97883
July,07:00 - 07:59,264132,55652,103495,65615,49470,35043,78937,89612,13031,30578,22637,61835,88377,108712,47821,56761,87739,52803,17017,84596,31622,114037,79108,95294,187122,130549
July,08:00 - 08:59,236044,58237,87242,62903,43144,32224,81170,97590,14369,37805,22361,87531,86438,133571,43428,59094,83059,54951,14090,87294,26979,121756,71106,97915,180360,124882
July,09:00 - 09:59,173594,68757,73618,47957,38065,25992,84004,96350,14552,37958,20057,80994,78583,122093,37295,52280,76637,54974,15217,55061,27199,124225,61092,68313,145618,128869
July,10:00 - 10:59,127139,67509,58377,37732,32109,22540,83736,87606,14026,27604,18844,55162,67581,96936,33351,36024,62432,46456,18018,35324,30676,87684,48666,45934,122003,114946
July,11:00 - 11:59,119117,71772,56206,34623,31672,20068,85870,91092,13908,18091,20972,51278,69944,89258,32065,29780,61611,47457,18054,25693,33783,87053,48013,34831,118540,115197
July,12:00 - 12:59,110291,77630,55011,37323,30576,19751,88160,92291,13412,15650,23116,48068,74779,87556,32271,30784,62002,48670,20277,27096,42144,77125,49441,33896,120354,121407
July,13:00 - 13:59,97770,74918,51564,37582,27882,23307,86033,91184,13709,17207,24228,47255,71780,77330,30913,31931,56471,46960,19949,29095,44166,67853,47483,32945,116528,118305
July,14:00 - 14:59,88762,79412,48781,39176,28264,21786,82064,100116,15573,16327,28757,41890,72829,79539,31808,29130,55916,48522,24267,24310,54328,60683,51686,29760,118144,121532
July,15:00 - 15:59,79528,97741,47780,43760,28787,23785,83891,112652,16947,15059,32695,38177,80072,78467,34424,33324,53502,52456,29968,19469,63784,55065,56470,30267,124625,120658
July,16:00 - 16:59,84397,112835,56064,52659,33974,28856,90331,127297,21446,12966,41372,36814,90497,81956,38284,32886,60389,61447,43247,15790,89224,58044,80620,29082,140187,136450
July,17:00 - 17:59,102720,151311,75231,74904,48183,40632,104979,153267,28699,13579,57588,40537,105222,97842,51375,39946,65282,81107,62809,18007,115478,69150,122594,34266,163619,163962
July,18:00 - 18:59,106125,185657,69948,89860,37018,43560,107658,170334,22985,13931,64969,44062,112091,105589,53432,48386,58285,87185,68071,18740,128942,75821,126555,35486,165698,185091
July,19:00 - 19:59,102791,177887,49939,89570,26811,42708,94402,160943,17851,11955,51315,39738,96033,98022,44873,49819,49973,78177,47821,18898,123470,63825,95347,29598,141903,166391
