month,time,north_avenue_entry,north_avenue_exit,quezon_avenue_entry,quezon_avenue_exit,gma_kamuning_entry,gma_kamuning_exit,cubao_entry,cubao_exit,santolan_entry,santolan_exit,ortigas_entry,ortigas_exit,shaw_blvd_entry,shaw_blvd_exit,boni_avenue_entry,boni_avenue_exit,guadalupe_entry,guadalupe_exit,buendia_entry,buendia_exit,ayala_avenue_entry,ayala_avenue_exit,magallanes_entry,magallanes_exit,taft_entry,taft_exit
February,06:00 - 06:59,172119,31674,101577,38836,55837,15540,59047,58142,8870,13520,19197,40289,67293,71309,32923,36717,63991,40618,13695,48534,32092,98631,44967,64768,137751,101474
February,07:00 - 07:59,176174,52684,86865,72427,65635,31817,64961,80658,16938,28920,32638,66478,92141,106446,52813,55380,81981,49914,19516,76000,44765,130943,64413,85379,208786,121325
February,08:00 - 08:59,193397,55760,92443,75316,62704,29638,74140,91018,17249,37471,30749,93920,92159,131293,47151,55018,84164,51014,16862,77221,41460,133110,60834,87834,203955,124861
February,09:00 - 09:59,177326,67065,77137,61637,46157,26269,78331,94152,16282,38232,24984,88987,85010,130226,39452,50118,78764,47433,16804,51317,41272,130264,51322,63479,173069,120987
February,10:00 - 10:59,137499,60809,60288,46249,37524,21489,85751,82033,13373,29706,22694,62350,73582,103643,34669,39906,66869,44418,18232,37847,38491,100620,41453,46008,137040,117431
February,11:00 - 11:59,135254,66626,58636,42455,35873,18662,91326,83953,14059,21263,25432,56294,76359,97334,33376,33631,63558,44606,20033,30897,40063,100429,40526,37788,135684,122705
February,12:00 - 12:59,128050,70811,56977,44734,35682,19119,92545,87398,13563,16865,27072,55857,79122,94808,33696,33779,62658,45256,21166,29238,47556,85996,42771,35188,136656,125213
February,13:00 - 13:59,111225,71342,53186,48649,31345,21336,92207,91596,14102,17074,28157,55650,74224,90620,32137,35849,60171,45824,20566,32478,49660,79444,40814,34741,130960,125775
February,14:00 - 14:59,92762,73869,49644,49786,30560,20900,87986,97959,15304,15639,33538,46661,78000,80594,34594,32148,57823,46728,24588,26786,59218,66817,45748,30928,133513,122832
February,15:00 - 15:59,82272,92007,51550,57481,30317,22655,87685,107634,16872,14081,41037,42609,85979,77444,36196,34530,56715,51263,33185,19139,74565,58275,52600,27243,139798,127850
February,16:00 - 16:59,86758,116403,60399,71471,36183,27998,93942,121971,21510,13276,48823,40693,95733,83238,42475,36861,65722,59401,42791,16628,94805,56017,75221,27220,161088,146743
February,17:00 - 17:59,102865,144415,78994,95749,50010,36569,108382,144696,30707,13110,66040,41942,105672,94252,50536,41946,67410,60645,62172,18565,121755,65255,112755,29889,176532,169242
February,18:00 - 18:59,104687,150166,69605,101241,39546,35960,111774,150864,26592,11613,68079,42301,103979,93885,46865,47212,60166,62307,57378,19316,124388,67157,103247,32513,177869,181378
February,19:00 - 19:59,106610,151812,55621,104171,29803,37338,97400,156104,19893,10269,52839,38588,91799,91976,38866,49444,53351,61823,43891,18923,125103,60971,81432,30262,152361,173764
February,20:00 - 20:59,101007,130582,44751,96671,24900,32207,82287,131352,16638,8663,38632,35331,78430,84648,35009,47543,46295,56311,29747,22782,111504,58699,60700,29429,122873,139459
February,21:00 - 21:59,82746,97764,33241,74084,15404,23749,62227,103235,8042,6472,27709,28367,61138,70691,25503,41502,37659,48398,20391,22787,103320,46821,39391,24557,94432,102011
February,22:00 - 22:59,1105,67751,1313,48134,1023,15191,5247,62103,1346,3217,10250,7176,20144,24256,10070,12177,16020,16575,9892,6030,42085,13965,15441,8494,25309,38881
February,23:00 - 23:59,7,5042,5,1384,3,282,5,437,1,12,2,15,7,49,0,17,1,27,0,0,0,3,0,3,0,34
February,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,01:00 - 01:59,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
February,02:00 - 02:59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,03:00 - 03:59,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,04:00 - 04:59,11095,0,4521,4,2528,5,5905,85,227,23,181,286,1738,671,352,351,593,431,186,265,280,692,516,553,650,455
March,05:00 - 05:59,65561,4829,27622,5098,14224,2030,26379,8608,1748,2013,3454,7842,15753,14679,7175,8720,14392,8689,2732,9641,3815,19234,9473,12480,28752,25889
March,06:00 - 06:59,93992,18485,57580,21658,27961,7302,30084,25925,4754,7449,10949,21532,36425,38570,17834,18983,34203,22355,7377,24564,14404,48470,24287,32191,71507,52445
March,07:00 - 07:59,98977,28349,50803,39793,31617,15448,29040,40893,9137,15658,17337,35958,48662,53920,27165,29258,44896,27405,10502,37116,20895,60563,34744,43227,109790,62679
March,08:00 - 08:59,105409,30816,52496,41403,29772,13793,36378,44141,9078,19025,16331,49350,47791,69390,24507,29652,47817,28437,8803,36842,20089,64812,32388,43447,100213,68861
March,09:00 - 09:59,97829,35746,42974,33061,22477,12346,38144,45563,8357,20287,13006,46468,44676,66537,20921,26193,44488,26416,9385,25050,19624,66676,27683,31096,87165,65954
March,10:00 - 10:59,74985,33639,33520,26160,18152,10795,40618,42174,7282,15848,11481,33839,38168,53835,18877,21305,38331,26439,9370,18666,18418,51971,22492,23429,69953,66061
March,11:00 - 11:59,76008,37884,32322,23801,18417,9525,44383,42634,7402,11096,12884,29912,39949,51165,18041,17836,36947,27419,10363,14402,20088,53391,21847,19652,71777,67980
March,12:00 - 12:59,71307,40317,31683,24987,17534,9453,44655,45973,7105,9177,14416,30685,42978,52419,18419,18472,36169,27109,11639,14066,23270,46184,23186,17552,70703,68209
March,13:00 - 13:59,62554,38143,28787,26421,15878,9904,45396,46240,7582,9154,14920,29594,41350,47207,17961,19749,33181,26966,10723,15087,24841,43574,22498,18359,70818,70284
March,14:00 - 14:59,51586,41561,27067,27887,15185,10041,43301,49183,8171,8370,18136,24311,41476,41741,18823,17428,32430,26697,13136,12761,29654,36368,24922,15763,68549,70393
March,15:00 - 15:59,47630,50631,27841,32321,14941,11232,43812,56644,8963,7639,22038,22940,46969,41957,19975,17996,31199,31675,17378,9632,37785,32214,29355,14408,73373,73717
March,16:00 - 16:59,50731,61881,33374,39011,17838,13313,46150,60964,10868,6742,26646,21818,52050,44371,22982,18944,35071,35719,22348,8376,51661,31338,40157,13590,89086,78198
March,17:00 - 17:59,59280,74035,42334,51156,24627,17024,51059,70204,15767,6854,34228,23032,56485,49141,24881,21993,33432,37249,25918,9428,55809,33855,53118,15525,94879,92344
March,18:00 - 18:59,59589,76941,38481,54903,19317,17334,54419,73247,13690,5954,35047,22763,56036,48032,24076,23376,32037,35452,23778,9981,60425,35967,50635,16722,92094,106679
March,19:00 - 19:59,60627,72280,30044,54250,15295,16583,48426,68788,10557,5022,27041,20144,49507,47296,19889,25411,27617,37393,20790,10364,59268,32684,44179,15721,80874,94886
March,20:00 - 20:59,55722,64953,23523,50969,12022,15050,39190,63519,8686,4601,19757,17993,40863,43670,18014,25248,24754,33494,14586,11843,56215,31340,32858,15671,64397,79339
March,21:00 - 21:59,44489,48024,16574,36569,7309,11048,29331,48582,4512,3274,14909,13479,32033,35783,12602,20703,19809,28372,9793,10093,52953,23448,21002,11834,51744,55859
March,22:00 - 22:59,2213,39426,1568,28611,729,7663,3426,31030,942,1926,6247,4080,12913,14394,5898,7748,10149,11609,5560,3313,23438,7912,9326,4659,17407,25740
March,23:00 - 23:59,3,4868,2,1986,6,372,11,1019,13,63,40,61,131,335,118,118,182,91,74,3,210,5,77,10,18,189
March,00:00 - 00:59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
March,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
March,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,04:00 - 04:59,22033,2,9533,3,4959,16,11244,171,529,29,503,368,3408,1100,856,476,1196,597,246,611,500,1131,1229,801,4310,1038
May,05:00 - 05:59,134657,10941,57934,12128,29369,4851,58074,23371,3226,4259,7583,16675,33672,30922,15848,19102,29519,21902,6718,21799,14003,41698,19731,26477,65954,59697
May,06:00 - 06:59,185693,40304,94135,44918,49655,17903,72178,66133,8095,14859,18982,40237,69169,73390,34615,37490,66330,43344,14373,50028,35800,101931,49730,64051,156980,113832
May,07:00 - 07:59,202287,59392,83377,72730,51162,31410,70361,86993,13157,27226,26565,58254,82427,101606,46153,52744,81375,46357,18442,74130,41266,129060,59817,84118,211525,121264
May,08:00 - 08:59,203446,58549,82418,67922,44914,27280,79538,94564,13143,32125,25487,83774,84858,133092,44309,55241,85813,48987,15214,72200,35882,135843,56332,81802,205724,121932
May,09:00 - 09:59,180519,67658,69808,53493,39173,23609,83157,98687,13723,34849,22065,78023,80816,126856,39341,49459,80925,49481,15999,45619,36159,134825,48184,54110,175035,118181
May,10:00 - 10:59,138035,66158,57523,44205,34937,19673,87045,90457,12782,26389,20540,57929,70482,106955,35045,36655,67838,49440,17853,32619,36489,106422,39976,39507,145574,122072
May,11:00 - 11:59,139211,76068,57021,42849,34875,18337,93738,96280,13524,18834,23033,53526,75591,101833,34267,32292,65580,50443,19103,28440,42252,106057,39671,34501,137949,127164
May,12:00 - 12:59,133666,79879,56239,45293,33905,18252,95015,99106,13038,16135,25690,55343,76497,100966,34399,34427,64069,49974,20925,27127,51220,90350,39982,32762,140994,128574
May,13:00 - 13:59,114838,75814,50982,46680,31086,19346,92885,99727,13089,15370,26459,52276,75403,87602,33513,34271,59689,45901,19966,29560,51230,75605,39254,32343,134126,128917
May,14:00 - 14:59,97558,82228,48487,47914,30544,19096,90623,105618,14229,14935,31810,45643,76414,79329,35674,32942,57477,46682,24967,25183,58973,67436,44938,28954,133370,131519
May,15:00 - 15:59,87721,100499,50471,56559,30081,22012,89369,119838,15785,13438,38811,41131,86499,78766,38385,31975,56978,52768,32123,18521,76355,58315,53370,26054,137785,136411
May,16:00 - 16:59,95362,124242,58439,72793,35840,26361,97600,138840,19420,12112,49115,39529,98849,83818,45815,33679,66261,57141,41134,16349,104692,55764,75547,25560,164205,154635
May,17:00 - 17:59,113940,155367,78690,96417,48962,33298,107834,160939,31189,12429,63832,43479,109183,96180,53365,41492,65849,59042,52172,18807,129026,61554,107368,28735,183082,181699
May,18:00 - 18:59,116973,169558,71099,108341,40071,34995,112019,170249,27642,10994,69278,42639,107751,93087,51253,45379,58739,64602,42752,20553,122271,65468,98446,32724,181024,202892
May,19:00 - 19:59,116710,150011,55626,102320,30166,32461,97786,160296,20887,9395,54140,39299,94579,92420,39975,49603,52540,65211,37394,22029,128337,57956,84355,31015,160675,182633
May,20:00 - 20:59,102245,132134,41701,94119,22910,29853,78498,139825,16442,7971,36660,32547,78680,82862,32521,49214,44336,54405,27543,22414,115828,54086,64655,28908,120299,156300
May,21:00 - 21:59,78930,98991,28369,73021,13449,23074,55587,114039,7785,6390,26730,22113,60424,63161,23154,36264,36188,50551,17229,18526,110239,38588,38806,21620,89388,109309
May,22:00 - 22:59,335,70815,725,46566,707,14426,4509,65360,1465,2966,10202,5812,20665,22077,11324,11881,15670,17832,8910,4900,42533,11254,15436,7225,27466,41985
May,23:00 - 23:59,2,5789,3,1057,0,101,3,133,2,2,1,5,1,11,0,4,0,0,0,0,0,4,0,0,2,0
May,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0
June,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
June,04:00 - 04:59,20425,2,8343,16,4632,12,10865,189,458,42,508,354,3536,1021,845,478,1276,938,301,582,590,1192,782,831,3456,895
June,05:00 - 05:59,129277,10126,56121,12511,29166,4893,59128,22180,3517,4305,7609,15566,31948,31933,18452,18034,29873,20923,6432,19797,12496,39670,18993,25155,63109,55418
June,06:00 - 06:59,189511,36425,86373,41439,47772,15937,71704,64583,9263,15171,17778,38634,64178,72569,36644,40717,71193,42908,13345,45956,35463,96605,46344,62514,147518,115997
June,07:00 - 07:59,205418,54671,81349,68633,53868,30140,74171,85486,13936,28418,25474,62195,82836,104473,49888,55274,81003,47203,18049,73503,40882,128169,57568,84630,204417,118992
June,08:00 - 08:59,205668,55990,81105,65552,49638,26793,80704,92043,13697,33118,24957,85159,82242,132612,45506,54891,80623,47447,14550,69569,35429,127849,53402,79684,201895,120913
June,09:00 - 09:59,174850,63568,67367,52216,41015,22026,85725,96624,13435,34413,21646,76544,75953,129462,38505,50579,76656,47171,15736,46789,35526,128384,46774,56820,166438,116169
June,10:00 - 10:59,127993,59165,53258,41727,33421,18500,82768,83301,12466,24980,19159,54564,65912,104448,35660,36211,66156,44136,16989,30159,35303,94037,38224,37511,128740,102910
June,11:00 - 11:59,128304,67198,53813,39919,32410,16493,90048,87608,12833,17658,21606,48947,70372,100845,34569,32593,63362,47322,18457,26779,38634,98163,37379,32796,133594,115574
June,12:00 - 12:59,129344,71535,54736,42499,33324,17245,92415,94117,12945,15084,23894,52619,70844,99376,36879,35040,64393,48626,19949,25741,45234,86928,40023,32103,133282,120610
June,13:00 - 13:59,109834,70635,48860,46156,30004,17952,90859,96649,12551,15579,25324,49697,68762,87264,36231,35549,61791,47369,19346,28374,46935,75959,38522,31164,128365,120098
June,14:00 - 14:59,90724,76534,47585,46968,29183,17967,85948,100991,13756,14332,29592,42572,70253,80957,38189,32620,57689,50097,24007,24315,56428,64836,44155,26936,128293,121592
June,15:00 - 15:59,80599,94070,49474,53210,29343,20370,87695,112660,15668,13186,36601,38929,80711,80687,38628,33034,56127,54527,29982,17444,72218,56916,50722,24690,134229,128695
June,16:00 - 16:59,87418,114711,56174,68163,34330,25048,95988,136371,19661,12078,45994,37300,92677,84790,47364,34716,65785,56895,38706,15502,100453,55042,72739,23962,162081,144508
June,17:00 - 17:59,105851,146221,76825,91018,47154,31831,105522,155204,29568,11967,61283,40529,102585,94329,53318,41950,61297,60106,51168,18777,121797,60888,102387,29275,179709,175146
June,18:00 - 18:59,107275,167636,64659,103760,37081,32608,100715,164648,25571,10860,66740,40955,102400,94014,51056,44992,57861,63592,43824,19302,120240,57114,92263,30003,177616,189022
June,19:00 - 19:59,113366,162668,54716,102458,29937,32544,96806,163310,20124,10070,50717,38597,94609,95582,43479,52327,52228,64711,37538,21241,129091,56036,85566,29603,160269,179785
June,20:00 - 20:59,101367,129558,41014,89799,23732,28400,81509,133351,16209,7905,35873,32605,76023,83199,35925,50695,46514,54155,26423,23094,115012,52377,66495,28956,123992,144578
June,21:00 - 21:59,78907,100908,28842,71840,13611,22765,57130,111479,7029,6330,25717,23153,59423,64945,27358,37969,37682,50586,17420,19624,107451,37812,38641,22305,88651,109945
June,22:00 - 22:59,545,67847,907,46597,952,14654,4453,66407,1257,2897,9970,6236,18504,22116,12478,12306,17276,18904,9320,5474,38563,11767,15686,7402,26414,38829
June,23:00 - 23:59,17,7477,14,2221,1,261,6,316,1,1,0,2,1,3,0,0,0,0,0,0,0,0,3,0,0,0
June,00:00 - 00:59,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
June,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
June,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,04:00 - 04:59,17729,0,8586,661,5119,311,12888,1128,454,32,1004,834,3365,1270,1001,577,993,720,223,639,659,1051,672,878,2186,581
July,05:00 - 05:59,118427,9669,56093,12108,28840,4669,60192,22575,3547,4109,7301,15590,33495,31260,19354,18443,33263,19560,6741,20854,15200,40881,19152,28384,62172,53521
July,06:00 - 06:59,208435,37732,96093,43509,53423,15730,79650,68486,8672,15432,18011,40511,67894,79530,39997,42861,75302,41121,14008,49401,39200,102675,46145,67405,144000,119786
July,07:00 - 07:59,224985,58194,87004,71330,62352,31611,77070,92131,15652,30841,26858,69601,93613,113600,56043,61587,95884,47149,19563,76315,45594,137617,62002,94088,215519,128419
July,08:00 - 08:59,230972,59843,86761,69678,57579,27483,84430,97350,15828,37366,27099,97188,89408,146552,50418,61838,92871,47607,15365,78335,38577,143350,57182,93877,205811,130457
July,09:00 - 09:59,191979,67877,73364,53973,47803,22815,88945,101042,15043,38150,23507,86287,80779,143479,41740,54797,83050,45898,15540,51154,36782,136318,47597,64744,174435,123371
July,10:00 - 10:59,139156,64163,57855,45372,35946,19493,85919,91057,13762,27544,20910,59514,69111,111906,36604,41339,69614,42713,17090,34505,35825,108267,39065,41633,137887,116306
July,11:00 - 11:59,135595,69027,56079,40543,34471,16803,90427,91207,13708,19638,23796,52286,72289,103560,35856,35184,67341,43311,18598,28178,41036,104229,38330,33369,133503,115823
July,12:00 - 12:59,128624,72622,56003,43274,33739,18160,92926,99218,13413,16116,25140,54347,74592,105585,37819,37048,66294,46705,20009,28036,46916,88888,40999,33544,133775,123796
July,13:00 - 13:59,113842,72555,50726,46579,30906,18546,92852,100726,13818,16456,27145,52502,73801,93873,35481,37407,64265,47469,20421,30054,51620,77651,39265,33027,127577,126755
July,14:00 - 14:59,94354,79143,47749,49180,29124,18413,89037,107159,15170,15242,31267,45573,73825,83998,35938,34956,59400,48630,25186,24899,59883,65903,45180,27232,129620,123631
July,15:00 - 15:59,87208,94088,50019,53113,30162,21436,90282,119139,17211,13849,38392,39737,84863,84416,39094,34269,58514,48387,32126,17614,80064,55491,53795,25128,137675,128363
July,16:00 - 16:59,92906,126424,58845,70522,37032,27633,97835,140539,21090,12592,48561,40712,99268,91056,47989,38221,66627,52032,41694,15671,101863,53737,75904,25396,159609,140187
July,17:00 - 17:59,114001,153964,80710,96753,50442,34838,113388,166103,32754,12647,65216,44686,110586,100349,57498,47004,67706,59894,56353,19665,121348,62970,106855,30134,187525,175225
July,18:00 - 18:59,114470,174015,72733,110645,40651,36171,116583,182246,28630,12304,70477,46743,119191,103151,58201,53209,63717,64329,52018,21698,125730,66213,104395,33384,185227,201675
July,19:00 - 19:59,114550,165296,58359,107787,31412,34572,103413,176072,21811,10405,53023,42371,102513,97284,47863,57929,57910,64077,43289,23515,134674,62766,90415,33787,167720,185413
July,20:00 - 20:59,99195,136528,42957,97838,24069,29941,83552,145685,16616,8152,37280,34560,83180,87601,39758,54391,49292,51897,30089,24087,121250,55931,67920,30362,126429,152545
July,21:00 - 21:59,74493,97066,31505,74804,13648,23741,59748,116748,8069,6515,26693,24147,64903,63134,29326,41179,40710,49942,19853,20759,114484,39785,38866,24092,90733,111604
July,22:00 - 22:59,957,72942,1048,51356,805,15044,4620,66093,1331,3381,10793,6996,22251,22519,11573,13592,17813,20446,10383,5512,44449,11810,16177,8093,27726,43388
July,23:00 - 23:59,11,8036,10,3063,5,414,13,852,3,35,3,8,0,33,2,8,0,0,0,0,2,0,2,0,0,4
July,00:00 - 00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
July,01:00 - 01:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0
July,02:00 - 02:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,03:00 - 03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
August,04:00 - 04:59,16415,3,8079,258,4713,219,11648,831,416,44,602,493,3215,1164,838,528,909,748,165,534,563,974,680,642,1914,507
August,05:00 - 05:59,105585,8750,52842,10837,27181,4581,57140,20883,3450,3502,6769,14335,31231,29694,18015,16836,31261,19703,6139,19215,14002,38696,18017,24587,58692,50222
August,06:00 - 06:59,179595,35667,87296,41930,49143,15246,73729,62245,8669,14114,17588,37213,63224,74761,38272,38853,70865,40439,13691,45759,36160,96466,43147,58750,134725,111822
August,07:00 - 07:59,192223,54231,82344,66404,57002,30852,69454,83920,15818,27816,26099,62329,84526,106257,51872,57177,89536,46063,18931,71007,41888,128645,56916,79897,201459,120696
August,08:00 - 08:59,204541,56636,80496,65450,53219,27430,77879,89573,16761,33507,25985,88767,84113,136943,47005,57680,87465,46452,14592,72219,35630,135239,55087,80405,193907,123024
August,09:00 - 09:59,172571,66050,70331,53387,46268,22964,82721,92691,15462,36228,22781,84011,75928,136571,39766,51799,79622,45552,14721,48713,34427,130890,46305,57589,166245,117212
August,10:00 - 10:59,128233,61357,56396,42679,35616,19436,79532,84244,13066,26317,20286,58730,65992,105757,34324,39601,67144,41213,15412,33710,33483,104014,37107,37942,130867,110653
August,11:00 - 11:59,125141,67280,55097,38901,33928,17063,86661,83998,12874,18796,22714,52192,69841,100295,34120,33696,64700,42271,17060,27739,38506,101110,36387,31537,128101,110814
August,12:00 - 12:59,117680,70979,55396,42427,32913,18194,88202,91683,12910,15590,24277,53123,72068,102171,36026,35567,64023,45930,18716,26513,44900,86115,40417,30621,130480,117701
August,13:00 - 13:59,103835,71444,50426,45811,30452,18631,89342,94153,12886,15924,25575,51658,71179,90039,34391,36593,62192,46854,19140,29023,49083,74234,38075,30714,124970,121532
August,14:00 - 14:59,86181,77073,46802,48598,28458,18781,86442,99341,14369,14701,30003,44601,70612,80340,34583,33398,57712,48464,23408,23234,57364,63518,42998,25313,126244,118555
August,15:00 - 15:59,79400,89378,48902,51950,29721,21441,83997,109027,14974,12642,35602,40553,77408,81574,36000,32526,56892,48385,28408,17156,74226,54019,49260,22586,133960,123156
August,16:00 - 16:59,84737,113822,57265,65987,35742,27653,92960,128927,18889,11941,46146,39105,92709,88024,44323,36804,64193,51879,38175,14983,94156,52377,71956,23295,156972,134379
August,17:00 - 17:59,104573,145942,77440,92841,48510,34607,107463,149154,29838,12131,61481,43839,103925,96792,52564,45191,64827,59919,48958,19043,110704,61173,96088,27767,179812,165769
August,18:00 - 18:59,105608,161567,69252,100601,38849,35225,109473,162294,25733,11231,65090,43233,104820,98220,51210,49053,60693,62745,41512,20978,114218,63792,90693,30248,175133,188613
