city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Bagumbayan,Mayor,"Bito-Onon, Bernardita Regla",Mam Bee,Lakas-Kampi,12117
Bagumbayan,Vice-Mayor,"Biadora, Jonalette De Pedro",Neneng,Lakas-Kampi,12215
Bagumbayan,Councilor,"Asug, Esteban Dela Cruz",Steve Bantay,Lakas-Kampi,7128
Bagumbayan,Councilor,"Bulawan, Manuel, Sr. Cepada",Gold,Lakas-Kampi,7291
Bagumbayan,Councilor,"Segura, Ernesto, Sr. Marmolejo",Buday,Nacionalista Party,7662
Bagumbayan,Councilor,"Insular, Glenn Busayong",Nonoy,Lakas-Kampi,8579
Bagumbayan,Councilor,"Dorin, Joenel Sorongon",Toto,Nacionalista Party,9316
Bagumbayan,Councilor,"Bito-Onon, Dexter Omega Regla",Dexter,Independent,9515
Bagumbayan,Councilor,"Catiwalaan, Justino Agan",Cati,Lakas-Kampi,9749
Bagumbayan,Councilor,"Caspe, Leonardo Robles",Narding,Lakas-Kampi,10719
Columbio,Mayor,"Musali, Amirh Mangelen",Bing,Lakas-Kampi,7213
Columbio,Vice-Mayor,"Bermudez, Edwin Flora",Sir Ed,Lakas-Kampi,7417
Columbio,Councilor,"Cano, Alfredo Suacillo",Pidok,Lakas-Kampi,4146
Columbio,Councilor,"Madidis, Ali Alagasi",Ali,Lakas-Kampi,4229
Columbio,Councilor,"Rufino, John, Jr. Fong",Violet,Independent,4450
Columbio,Councilor,"Mangelen, Kentol Macungay",Tol,Lakas-Kampi,4684
Columbio,Councilor,"Bernardino, Nelia Clarin",Nel,Lakas-Kampi,5078
Columbio,Councilor,"Ayson, Mary Ann Bernardino",Ann,Nacionalista Party,5204
Columbio,Councilor,"Mangudadatu, Tondatu Mamalinta",Dats,Lakas-Kampi,5233
Columbio,Councilor,"Latip, Misuari Saligan",Tha,Lakas-Kampi,5323
Esperanza,Mayor,"Latog, Helen Tabigne",Helen,Lakas-Kampi,10408
Esperanza,Vice-Mayor,"Plotena, Felix Lirazan",Lex,Lakas-Kampi,10052
Esperanza,Councilor,"Gito, Gerardo Endaya",Boy,Lakas-Kampi,5468
Esperanza,Councilor,"Cachero, Edwin Membrere",Win,Nacionalista Party,6387
Esperanza,Councilor,"Gumana, Neser Nesthur R Hofilena",Soysoy,Lakas-Kampi,6989
Esperanza,Councilor,"Gegone, Wilma Gerapusco",Nening,Lakas-Kampi,7343
Esperanza,Councilor,"Kalahi, Myra Jade Escleto",May-May,Lakas-Kampi,8249
Esperanza,Councilor,"Villarin, Nestor Gayosa",Boy,Lakas-Kampi,8589
Esperanza,Councilor,"San Miguel, Basilio, Jr. Dela Cruz",Erick,Lakas-Kampi,9478
Esperanza,Councilor,"Acana, Lazaro Latorilla",Larry,Lakas-Kampi,9518
Isulan,Mayor,"Pallasigue, Diosdado Gonzales",Dado,Lakas-Kampi,22650
Isulan,Vice-Mayor,"Armada, Arnold Hernaez",Nold,Lakas-Kampi,21895
Isulan,Councilor,"Segura, Elno Solidanio",Wawat,Nacionalista Party,12463
Isulan,Councilor,"Collado, Ana Fe Mana-Ay",Cute,Lakas-Kampi,12807
Isulan,Councilor,"Aristoza, Rogie Esmad",Rogie,Lakas-Kampi,13872
Isulan,Councilor,"Distor, Estarlito Marcelino",Dodoy Distor,Lakas-Kampi,14692
Isulan,Councilor,"Castillo, Lord Dean Hagoriles",Lalay,Lakas-Kampi,15094
Isulan,Councilor,"Valencia, Joselito Magallon",Lito,Independent,15761
Isulan,Councilor,"Rendon, Pableto, Jr. Acolentaba",Rendon,Lakas-Kampi,16283
Isulan,Councilor,"Apiado, Carlo Forro",Don-Don,Lakas-Kampi,16728
Kalamansig,Mayor,"Garcia, Rolando Panes",Rolly,Nacionalista Party,7178
Kalamansig,Vice-Mayor,"Concha, Joaquin Toledo",Jiji,Nacionalista Party,7954
Kalamansig,Councilor,"Buenaflor, Carlito Tan",Bibing,Nacionalista Party,4915
Kalamansig,Councilor,"Mamakan, Esmael, Sr. Pepa",Kagi Mike,Liberal Party,5147
Kalamansig,Councilor,"Tee, Efren, Jr. Blanco",Et,Nacionalista Party,5242
Kalamansig,Councilor,"Buenaflor, Anthony Manzo",Toni,Liberal Party,5258
Kalamansig,Councilor,"Diarol, Alimudin Guiamad",Butch,Liberal Party,5437
Kalamansig,Councilor,"Buenaflor, Angelito, Sr. Barcelon",Boy Ali,Nacionalista Party,5496
Kalamansig,Councilor,"Caang, Fe Murillo",Maam Caang,Nacionalista Party,5711
Kalamansig,Councilor,"Mastura, Pendatun Guiabar",Dats,Nacionalista Party,7297
Lambayong Mariano Marcos,Mayor,"Agduma, Florante Lucas",Flor,Lakas-Kampi,10373
Lambayong Mariano Marcos,Vice-Mayor,"Guerrero, Arnold Agduma",Arnold,Lakas-Kampi,10531
Lambayong Mariano Marcos,Councilor,"Lucero, Edgar Rizada",Edgar,Nacionalista Party,7493
Lambayong Mariano Marcos,Councilor,"Solaiman, Jerry Mabang",Jerry,Lakas-Kampi,7493
Lambayong Mariano Marcos,Councilor,"Toreja, Jay Eleazar Lacorte",Jay,Lakas-Kampi,7914
Lambayong Mariano Marcos,Councilor,"Catajay, Noel Ancuna",Nonoy,Lakas-Kampi,8185
Lambayong Mariano Marcos,Councilor,"Recinto, Joseph Leo Esteves",Popot,Nacionalista Party,8649
Lambayong Mariano Marcos,Councilor,"Abalos, Carlos Madriaga",Pogs,Lakas-Kampi,8793
Lambayong Mariano Marcos,Councilor,"Dangan, Mary Magday",Jona,Lakas-Kampi,8876
Lambayong Mariano Marcos,Councilor,"Ancheta, Editha Lucero",Edith,Lakas-Kampi,9425
Lebak,Mayor,"Besana, Dionesio Begas",Jun,Liberal Party,12198
Lebak,Vice-Mayor,"Freires, Manuel Cabalfin",Maning,Lakas-Kampi,12868
Lebak,Councilor,"Almirante, Renato Alonsabe",Toto,Lakas-Kampi,8732
Lebak,Councilor,"Tanangonan, Janrie Beran",Tango,Liberal Party,9054
Lebak,Councilor,"Tacadao, Roberto Acuna",Dodoy,Liberal Party,9178
Lebak,Councilor,"Celestial, Frederick Fernandez",Bobongwhite,Liberal Party,10984
Lebak,Councilor,"Saratao, Eduardo U.",Ed,Independent,11144
Lebak,Councilor,"Fresco, Simon Jr. Necesito",Nonoy,Lakas-Kampi,11306
Lebak,Councilor,"Ang, Kahirup Castillon",Rup,Lakas-Kampi,12020
Lebak,Councilor,"Lib-Atin, Soriel Sabio",Soriel,Lakas-Kampi,12206
Lutayan,Mayor,"Sakaluran, Ruth Mangudadatu",Beng,Lakas-Kampi,23235
Lutayan,Vice-Mayor,"Lavilles, Felix Lechonsito",Boy,Lakas-Kampi,22911
Lutayan,Councilor,"Macasayon, Kamsa Unsa",Phor,Lakas-Kampi,17697
Lutayan,Councilor,"Macasayon, Ibrahim Guiapal",Bert,Lakas-Kampi,18568
Lutayan,Councilor,"Ligo, Crispulo, Jr. Lizada",Dondon,Lakas-Kampi,18966
Lutayan,Councilor,"Delfin, Hydie Losaria",Hyds,Lakas-Kampi,19020
Lutayan,Councilor,"Antonio, Noel Antonio",Waweng,Lakas-Kampi,19034
Lutayan,Councilor,"Macatiguil, Nguda Macalikod",Ngudz,Lakas-Kampi,19051
Lutayan,Councilor,"Dagloc, Tautin Macabulak",Tots,Lakas-Kampi,19284
Lutayan,Councilor,"Bantugan, Sukarno Rajahbuayan",Nano,Lakas-Kampi,19331
Palimbang,Mayor,"Maulana, Abubacar Pendatun",Bakre,Liberal Party,4657
Palimbang,Vice-Mayor,"Abdul, Kamarudzaman Ondong",Rodsman,Lakas-Kampi,6209
Palimbang,Councilor,"Tausing, Akmad Dalandagan",Mad,Nacionalista Party,3925
Palimbang,Councilor,"Pangansayan, Amil Aliding",Mil,Lakas-Kampi,4029
Palimbang,Councilor,"Timan, Bali Abdul",Beg,Nacionalista Party,4095
Palimbang,Councilor,"Mangulamas, Jun Esmael",Jun,Lakas-Kampi,4367
Palimbang,Councilor,"Kanda, Mariam Gandawali",Hadja Mariam,Nacionalista Party,4487
Palimbang,Councilor,"Pangansayan, Kasmin Masil",Min,Nacionalista Party,4698
Palimbang,Councilor,"Talicop, Abdulrahman Ambolodto",Kagie Talicop,Independent,4746
Palimbang,Councilor,"Siokon, Mhark Mohamad",Mark,Nacionalista Party,4802
President Quirino,Mayor,"Salamanca, Emilio Felipe",Iko,Lakas-Kampi,7897
President Quirino,Vice-Mayor,"Erese, Rodolfo Lagasca",Rudy,Lakas-Kampi,6507
President Quirino,Councilor,"Salamanca, Jose Sr. Ballesteros",Sir Salamanca,Independent,5245
President Quirino,Councilor,"Rufino, Isabelo, Jr. Poselero",Boy,Lakas-Kampi,5404
President Quirino,Councilor,"Pati, Johnny Sal Gamueta",John,Lakas-Kampi,5544
President Quirino,Councilor,"De Guzman, Lino Calimlim",Lin,Lakas-Kampi,5635
President Quirino,Councilor,"Dumrigue, Peter Estabillo",Pet,Lakas-Kampi,5939
President Quirino,Councilor,"Belmonte, Benjamin, Sr. Supena",Ben,Lakas-Kampi,6213
President Quirino,Councilor,"Florida, Corazon Narciso",Zon,Lakas-Kampi,6750
President Quirino,Councilor,"Aradanas, Meris Dalilis",Ian,Lakas-Kampi,6865
Sen. Ninoy Aquino,Mayor,"Manganaan, Dante Damasco",Dante,Nacionalista Party,7353
Sen. Ninoy Aquino,Vice-Mayor,"Herezo-Delos Santos, Emelly Gabata",Melay,Nacionalista Party,7336
Sen. Ninoy Aquino,Councilor,"Valencia, Virgilio Janducayan",Gard,Nacionalista Party,4413
Sen. Ninoy Aquino,Councilor,"Flauta, III, Rafael George Lorilla",Pag-Pag,Liberal Party,4853
Sen. Ninoy Aquino,Councilor,"Bajade, Ricardo Dalipe",Carding,Liberal Party,4977
Sen. Ninoy Aquino,Councilor,"Baldonado, Marlon Ramon",Mcloy,Nacionalista Party,5472
Sen. Ninoy Aquino,Councilor,"Orayle, Joseph Palmes",Kadong,Nacionalista Party,5585
Sen. Ninoy Aquino,Councilor,"Albaracin, Jimmy Suico",Bebot,Nacionalista Party,5732
Sen. Ninoy Aquino,Councilor,"Ecija, Randy Lacdo-o",Jun-Jun,Nacionalista Party,6041
Sen. Ninoy Aquino,Councilor,"Gose, Nemesio Lamonte",Nonoy,Nacionalista Party,6520
Tacurong City,Mayor,"Montilla, Lina Ortizo",Inday Namon,Nacionalista Party,14804
Tacurong City,Vice-Mayor,"Collado, Charito Loot",Chit,Nacionalista Party,17929
Tacurong City,Councilor,"De La Cruz, Ariel Ferdinand Mallorca",Nonoy,Nacionalista Party,9895
Tacurong City,Councilor,"Cajandig, Joselito Sr. Linghon",Ote,Nacionalista Party,9957
Tacurong City,Councilor,"Paredes, Virgilio Casas",Vir,Nacionalista Party,10634
Tacurong City,Councilor,"Ledda, Paulino Rabara",Lino,Nacionalista Party,12253
Tacurong City,Councilor,"Fajardo, Benjamin Jr. Pagaduan",Sonny,Nacionalista Party,12762
Tacurong City,Councilor,"Flores, Cirilo Ylagan",Ciloy,Nacionalista Party,14227
Tacurong City,Councilor,"Lechonsito, Joseph G Legayada",Toto Joseph,Nacionalista Party,14441
Tacurong City,Councilor,"Jamorabon, Rodrigo Pasaporte",Bogs,Nacionalista Party,14628
Tacurong City,Councilor,"Segura, Jose Remos Pabilona",Toto Remos,Independent,14676
Tacurong City,Councilor,"Sucaldito, Psyche Merlo",Inday Sayke,Nacionalista Party,16198
