city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Angeles City,Mayor,"Pamintuan, Edgardo Dizon",Ed,Lakas-Kampi,60562
Angeles City,Vice-Mayor,"Vega, Maria Vicenta Licup",Vicky,Lakas-Kampi,61289
Angeles City,Councilor,"Pamintuan, Edgardo, Jr. De Guzman",Edu,Lakas-Kampi,40117
Angeles City,Councilor,"Lacson, Danilo Dizon",Dan,Nationalist People's Coalition,40403
Angeles City,Councilor,"Bonifacio, Joseph Alfie Torres",Doc Alfie,Nationalist People's Coalition,41770
Angeles City,Councilor,"Sangil, Jesus Santos",Jay,Lakas-Kampi,41801
Angeles City,Councilor,"Rivera, Willie Bartolome",Will,Lakas-Kampi,42527
Angeles City,Councilor,"Nepomuceno, Bryan Matthew Cuyugan",Atty Bry,Nationalist People's Coalition,45094
Angeles City,Councilor,"Indiongco, Alexander Pangan",Mr. In,Lakas-Kampi,45824
Angeles City,Councilor,"Suller, Arvin Maglalang",Pogs,Nationalist People's Coalition,46243
Angeles City,Councilor,"Morales, Maricel Gomez",Marang,Lakas-Kampi,47886
Angeles City,Councilor,"Aguas, Jericho Genaskey",Isabel Granada,Nationalist People's Coalition,55298
Apalit,Mayor,"Tetangco, Oscar, Jr. Dizon",Jun,Lakas-Kampi,21182
Apalit,Vice-Mayor,"Nucom, Pedro Cortez",Peter,Lakas-Kampi,21140
Apalit,Councilor,"Manarang, Ma Lourdes Nabong",Malou,Independent,11708
Apalit,Councilor,"Mendoza, Sanny Dungo",Sanny,Nacionalista Party,11797
Apalit,Councilor,"Mendoza, Elias, Jr. Lansangan",Elias,Lakas-Kampi,11853
Apalit,Councilor,"Guanzon, Cruzaldo Capili",Zaldy,Lakas-Kampi,12641
Apalit,Councilor,"Macalino, Ma Ana Theresa Morales",An,Independent,13141
Apalit,Councilor,"Nunag, Kenneth Tiglao",Kn,Lakas-Kampi,14633
Apalit,Councilor,"Dalusung, Jedalyn Lopez",Jed,Lakas-Kampi,15251
Apalit,Councilor,"Manlapaz, Augusto Danting",Gus,Lakas-Kampi,16621
Arayat,Mayor,"Espino, Luis Alonzo",Chito,Lakas-Kampi,20927
Arayat,Vice-Mayor,"Trinidad, Hilario Mallari",Larry,Lakas-Kampi,21351
Arayat,Councilor,"Caguiat, Rodolfo Dalusong",Rudy,Lakas-Kampi,13460
Arayat,Councilor,"Guevarra, Rezaldi Manicdao",Zaldy,Lakas-Kampi,14270
Arayat,Councilor,"Luriz, Jeffrey Manuel",Jeff,Lakas-Kampi,14864
Arayat,Councilor,"Alejandrino, Rufina Amurao",Pines,Independent,15272
Arayat,Councilor,"Balagtas, Francisco Villanueva",Jun,Independent,17635
Arayat,Councilor,"Lumbang, Cheryl Mercado",Che,Lakas-Kampi,18425
Arayat,Councilor,"Kabigting, Edith Velasquez",Edith,Independent,19588
Arayat,Councilor,"Changcoco, Ramon Martinez",Monching,Lakas-Kampi,21873
Bacolor,Mayor,"Hizon, Jose Maria Olalia",Jomar,Independent,12302
Bacolor,Vice-Mayor,"Canlas, Ananias, Jr. Liangco",Jun,Independent,9288
Bacolor,Councilor,"Manahan, Armyn Nino Henson",Minyong,Lakas-Kampi,7726
Bacolor,Councilor,"Quizon, Teddy Infante",Tq,Lakas-Kampi,7780
Bacolor,Councilor,"Bengco, Amable Mendoza",Mable,Lakas-Kampi,8017
Bacolor,Councilor,"Cunanan, Rico Miranda",Rc,Lakas-Kampi,8479
Bacolor,Councilor,"Angeles, Darwin Manalo",Win,Lakas-Kampi,8667
Bacolor,Councilor,"Balingit, Wilfredo Hernandez",Willy,Independent,10217
