city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Aliaga,Mayor,"Vargas, Marcial Ramos",Boy,Sigaw,14033
Aliaga,Vice-Mayor,"Vargas, Elizabeth Roman",Beth,Sigaw,14232
Aliaga,Councilor,"Vegiga, Melody Ordanes",Melo,Sigaw,10240
Aliaga,Councilor,"Bernabe, Almario Ramos",Yoy,BALANE,11123
Aliaga,Councilor,"Celestino, Lourdes Sayson",Ondeng,BALANE,11249
Aliaga,Councilor,"Bumanlag, Alberto Manas",Al,Sigaw,12209
Aliaga,Councilor,"Martin, Juanito Batalla",Balot,BALANE,12770
Aliaga,Councilor,"De Leon, Juanita Alfaro",Nita,BALANE,13199
Aliaga,Councilor,"Ordanes, Jesus Dawang",Jessie,Sigaw,14036
Aliaga,Councilor,"Cajucom, Cesar Mendoza",Cesar,BALANE,14514
Bongabon,Mayor,"Gamilla, Amelia Aves",Beth,BALANE,15736
Bongabon,Vice-Mayor,"Arive, Edmond Espino",Edmond,BALANE,11889
Bongabon,Councilor,"Angeles, Elpidio De Guzman",Elpi,BALANE,11688
Bongabon,Councilor,"Mantile, Vivencio Villa",Ben,BALANE,11691
Bongabon,Councilor,"Ruz, Arcangel, Sr. Tariga",Kap. Ariel,Sigaw,11767
Bongabon,Councilor,"De Leon, Lodovico Reyes",Jojo,BALANE,12515
Bongabon,Councilor,"Valmonte, Lope Cabungcal",Lope,BALANE,12668
Bongabon,Councilor,"Cudia, Ronnie Santiago",Ronnie,BALANE,12799
Bongabon,Councilor,"Andres, Hernan Pascua",Hernan,Sigaw,12947
Bongabon,Councilor,"Gervacio, Maximino Villamayor",Siming,Sigaw,13135
Cabanatuan City,Mayor,"Vergara, Julius Cesar Vijandre",Jay,Sigaw,75846
Cabanatuan City,Vice-Mayor,"Garcia, Marius Adriano",Jolly,Sigaw,82349
Cabanatuan City,Councilor,"Ilagan, Ruben III Amurao",Jay,BALANE,39302
Cabanatuan City,Councilor,"Valino, Froilan Montes",Froy,Sigaw,44812
Cabanatuan City,Councilor,"Seeping, Mario Raymundo",Mrs,BALANE,45504
Cabanatuan City,Councilor,"Mendoza, Oscar Manahan",Peewee,Sigaw,45650
Cabanatuan City,Councilor,"Diaz, Jesus Mendoza",Jess,BALANE,45774
Cabanatuan City,Councilor,"Del Rosario, Rosendo III Driz",Jonjon,Sigaw,49133
Cabanatuan City,Councilor,"Severino, Ariel Gamboa",Ariel,Sigaw,49252
Cabanatuan City,Councilor,"Cruz, Jean Yasmin De Leon",Jean,Sigaw,54991
