city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Botolan,Mayor,"Yap, Nerma Ismael",Ner,Lakas-Kampi,18182
Botolan,Vice-Mayor,"Manzo, Nick Lao",Nick,Independent,10925
Botolan,Councilor,"Huerta, Roy Abangan",Roy,Lakas-Kampi,4855
Botolan,Councilor,"Divino, Roberto Ditona",Boy,Independent,5180
Botolan,Councilor,"Caasi, Amor Blanco",Caasi,Lakas-Kampi,6462
Botolan,Councilor,"Domil, John Ebueng",Bogs,Lakas-Kampi,6721
Botolan,Councilor,"Nalicat, Anselmo Susa",Ely,Lakas-Kampi,6863
Botolan,Councilor,"Daria, Arthur Ramos",Art,Lakas-Kampi,6898
Botolan,Councilor,"Jaring, Jesus Dilag",Botong,Lakas-Kampi,6934
Botolan,Councilor,"Tabligan, Luis Jr. Darusin",Jun,Lakas-Kampi,7676
Cabangan,Mayor,"Apostol, Ronaldo Fidel",Ronald,Liberal Party,5883
Cabangan,Vice-Mayor,"Bringas, Leo Felix",Eyong,LM,4284
Cabangan,Councilor,"Amante, Prospero Cebu",Poroy,LM,2980
Cabangan,Councilor,"Toledo, Leonardo Viloria",Leonnie,Liberal Party,3299
Cabangan,Councilor,"Tabije, ISr.ael Cabasal",Essie,LM,3555
Cabangan,Councilor,"Nagma, Crisolito Ecdao",Lito,Liberal Party,3870
Cabangan,Councilor,"Villalobos, Alex Delos Reyes",Alex,Liberal Party,3894
Cabangan,Councilor,"Ablola, Carlos Dabalmat",Boy,Liberal Party,3908
Cabangan,Councilor,"Ronquillo, Teofilo, Jr. Dais",Inggo,Liberal Party,4403
Cabangan,Councilor,"De Guzman, Dustin Ewald Dantes",Dantes,Independent,6093
Candelaria,Mayor,"Morana, Jean Misa",Jean,Lakas-Kampi,5925
Candelaria,Vice-Mayor,"Hermoso, Gilbert Austria",Bert,Liberal Party,4864
Candelaria,Councilor,"Echon, Vicente Jr. Villasan",Jun,Independent,3430
Candelaria,Councilor,"Molino, Michael Ian Yap",Ian,Liberal Party,3513
Candelaria,Councilor,"Alop, Roman Eding",Joseph,LM,4226
Candelaria,Councilor,"Fallorina, Romeo Sagun",Rom,LM,4255
Candelaria,Councilor,"Ednave, Penny Ebilane",Penny,Liberal Party,4607
Candelaria,Councilor,"Sales, Mario, Sr. Dela Llana",Ayo,LM,4696
Candelaria,Councilor,"Echon, Leonides Eclevia",Pico,LM,5827
Candelaria,Councilor,"Edquilang, Sergio Adriano Radam",Cros,Liberal Party,6114
Castillejos,Mayor,"Dominguez, Jose Angelo Miranda",Flip,Lakas-Kampi,8996
Castillejos,Vice-Mayor,"Viloria, Resty Domingo",Resty,Liberal Party,8429
Castillejos,Councilor,"Mangosing, Rico Manzano",Rico,Lakas-Kampi,6398
Castillejos,Councilor,"Felarca, Dennis Mike Yandoc",Dennis,Liberal Party,6510
Castillejos,Councilor,"Dalit, Joy Marie Claro",Joy,Liberal Party,7065
Castillejos,Councilor,"Ablao, Jorge Manuel",Jorge,Liberal Party,7179
Castillejos,Councilor,"Villanueva, Jesusito Reyes",Chito,Lakas-Kampi,7242
Castillejos,Councilor,"Avera, Voltaire Deonero",Voltaire,Liberal Party,7612
Castillejos,Councilor,"Esposo, Christian Tan",Nino,Liberal Party,8759
Castillejos,Councilor,"Salih, Rizal Gonzales",Rizal,Liberal Party,8769
Iba,Mayor,"Deloso, Ad Hebert Poynter",Fiscal,Liberal Party,6679
Iba,Vice-Mayor,"Mayormita, Lydia Yap",Ate Lydia,Liberal Party,7955
Iba,Councilor,"Tabile, Lanie Ellano",Lanie,Independent,4099
Iba,Councilor,"Uy, Henry Manzano",Keetee,Independent,4272
Iba,Councilor,"Mauhay, Ruben Acuavera",Ben,Independent,4357
Iba,Councilor,"Yap, Isagani Quimson",Gani,Lakas-Kampi,4680
Iba,Councilor,"Aguila, Sisenando Acuavera",Ding,Independent,5012
Iba,Councilor,"Fortin, Zaldy Laguer",Zaldy,Independent,5474
Iba,Councilor,"Millado, Roberto Millan",Robert,Independent,6010
Iba,Councilor,"Riberal, Virgilio Rocero",Eliong,Independent,6296
Masinloc,Mayor,"Edora, Desiree Salazar",Madam Dhes,Lakas-Kampi,8339
Masinloc,Vice-Mayor,"Bautista, Jeffrey Yap",Pot,Lakas-Kampi,5822
Masinloc,Councilor,"Edora, Xavier Estella",Vito,Lakas-Kampi,5981
Masinloc,Councilor,"Dimaculangan, Norman Martinez",Boyet,LM,6429
Masinloc,Councilor,"Estella, Rolex Eala",Rolex,Lakas-Kampi,6457
Masinloc,Councilor,"Eamilao, Daniel Ebueng",Dan,Lakas-Kampi,6461
Masinloc,Councilor,"Figuerrez, Fred Acera",Sir,Nacionalista Party,6540
Masinloc,Councilor,"Mayola, Nelson Elbancol",Nels,Independent,6837
Masinloc,Councilor,"Ebilane, Helen Ermita",Helen,Lakas-Kampi,7163
