city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Atok,Mayor,"Alos, Peter Buletin",Pets,National Unity Party,6074
Atok,Vice-Mayor,"Lay-At, Marson Sugal",Mars,National Unity Party,4367
Atok,Councilor,"Galao, Angelito Duping",Lito,National Unity Party,4492
Atok,Councilor,"Smith, Franklin Laberinto",Frankie,National Unity Party,4034
Atok,Councilor,"Tiotio, Presco Pol-Oc",-,National Unity Party,3798
Atok,Councilor,"Calantas, Paquito Balicdang",Paqs,National Unity Party,3671
Atok,Councilor,"Pa-Ang, Dizal Suaking",-,National Unity Party,3216
Atok,Councilor,"Sarac, Raymundo Simeon",Ray,Liberal Party,2892
Atok,Councilor,"Oras, Domingo Banguile",Doming,National Unity Party,2818
Atok,Councilor,"Depnag, Pulmano Alawas",Paul,National Unity Party,2759
Baguio City,City Mayor,"Domogan, Mauricio Gamsao",Morris,United Nationalist Alliance,49819
Baguio City,City Vice-Mayor,"Fari, Daniel Tesaluna",Danny,Nationalista Party,77566
Baguio City,Councilor,"Bilog, Edison Ramos",Ed,Liberal Party,53218
Baguio City,Councilor,"Ortega, Roberto Campos",Bobby,United Nationalist Alliance,51856
Baguio City,Councilor,"Tabanda, Betty Lourdes Flores",Lulu,National Unity Party,46710
Baguio City,Councilor,"Cosalan, Isabelo Jr. Bastian",Poppo,Liberal Party,44847
Baguio City,Councilor,"Yangot, Leandro Jr. Bagto",Jun,Liberal Party,44477
Baguio City,Councilor,"Datuin, Elmer Orzal",Elmer,United Nationalist Alliance,44237
Baguio City,Councilor,"Cari, Richard Arola",Richard,Nationalista Party,41343
Baguio City,Councilor,"Olowan, Faustino Atiwag",Ulo,Liberal Party,41295
Baguio City,Councilor,"Alangsab, Joel Alison",Joe,Nationalista Party,40271
Baguio City,Councilor,"Sembrano, Elaine Dominguez",Kabsat,Nationalista Party,39604
Baguio City,Councilor,"Fianza, Peter Cari",Pete,Independent,37160
Baguio City,Councilor,"Bagbagen, Fred Longboan",Fred,Nationalista Party,34807
Bakun,Mayor,"Labinio, Fausto Talbino",Adang,National Unity Party,3264
Bakun,Vice-Mayor,"Bandao, Edwin Tacyad",Edwin,Independent,3635
Bakun,Councilor,"Bag-Ayan, Donald Seminio",Onnad,Independent,3050
Bakun,Councilor,"Santiban, Lorenzo Galawa",-,National Unity Party,2932
Bakun,Councilor,"Raymundo, Bill Yubos",Basyong,National Unity Party,2893
Bakun,Councilor,"Camodag, Amando Donglal",-,National Unity Party,2825
Bakun,Councilor,"Dalmones, Fianzo Fianzo",Fianzo,Independent,2803
Bakun,Councilor,"Tamid-Ay, Marshal Pa-Es",Mar,Independent,2788
Bakun,Councilor,"Buscol, Edward Paya-En",Eddie,Independent,2743
Bakun,Councilor,"Lasuden, Luis Baguista",Kidloy,Liberal Party,2584
Bokod,Mayor,"Macay, Mauricio Tayoco",Morris,Liberal Party,5871
Bokod,Vice-Mayor,"Wales, Thomas Jr. Kisal",Bong Bong,Liberal Party,3399
Bokod,Councilor,"Anton, Pedro Palgue",Pedro,Independent,2743
Bokod,Councilor,"Dayotao, Elinger Gonzalo",Ely,Independent,2725
Bokod,Councilor,"Calawen, Marian Doman",Betot,Independent,2702
Bokod,Councilor,"Albin, Edward Celis",Eddie,Independent,2667
Bokod,Councilor,"Oldico, Hanalyn Mayos",Hannah,Independent,2340
Bokod,Councilor,"Ignacio, Erik Donn -",-,Independent,2300
Bokod,Councilor,"Basco, Rogelio Suayan",Ruben,Independent,2003
Bokod,Councilor,"Kindao, Albino Tungpalan",Agpalo,National Unity Party,1986
Buguias,Mayor,"Diclas, Melchor Daguines",Mitsol,National Unity Party,8565
Buguias,Vice-Mayor,"Calwag, Ireneo Colas",Ireneo,Liberal Party,12399
Buguias,Councilor,"Wilson, Francis Palbusa",Frank,National Unity Party,6892
Buguias,Councilor,"Asayco, Esto Osed",Esto,National Unity Party,6708
Buguias,Councilor,"Bay-An, Pepito Balinsoy",Peg-Ed,Liberal Party,6267
Buguias,Councilor,"Willie, Bernadette Oplas",Berna,Liberal Party,6265
Buguias,Councilor,"Baucas, Dione Egsan",Jonie,National Unity Party,6261
Buguias,Councilor,"Palasi, Rafael Rufino",Pael,Nationalist People's Coalition,5773
Buguias,Councilor,"Aquisio, Federico Gabol",Fidel,Liberal Party,4997
Buguias,Councilor,"Dampilag, Delino Sr. Dadpa-As",Delino,Independent,4854
Itogon,Mayor,"Palangdan, Victorio Tongalog",Vic,Independent,8640
Itogon,Vice-Mayor,"Carantes, Adriano Jr. Rillera",Jr,Independent,12593
Itogon,Councilor,"Waclin, Bernard Sagandoy",Bolod,National Unity Party,13183
