city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Alfonso,Mayor,"Varias, Virgilio Pineda",Ver,Liberal Party,10466
Alfonso,Vice-Mayor,"Rosanes, Juanito Escover",Amor,Liberal Party,9301
Alfonso,Councilor,"Manalo, Meynardo Cruz",Abc Meynard,Lakas-Christian Muslim Democrats,7283
Alfonso,Councilor,"Baiya, Felix Marjes",Pilis,Liberal Party,8676
Alfonso,Councilor,"Vidallon, Reinalyne Varias",Rein,Liberal Party,8784
Alfonso,Councilor,"Rom, Mariette Joyce",Mayet/Mama,Liberal Party,8942
Alfonso,Councilor,"De Castro, Justiniano Crooc",Justin,Liberal Party,9182
Alfonso,Councilor,"Cosino, Romeo Resurreccion",Romy,Lakas-Kampi,7161
Alfonso,Councilor,"Encarnacion, Geronimo Casambros",Memo,Lakas-Kampi,7279
Alfonso,Councilor,"Cailing, Bartolome Rosel",Berting,Liberal Party,7652
Amadeo,Mayor,"Ambagan, Albert Jr. Garces",Oj,Liberal Party,9061
Amadeo,Vice-Mayor,"Villanueva, Florentino Matiag",Tino,Liberal Party,6198
Amadeo,Councilor,"Villanueva, Nicetos Ambat",Ceto,Liberal Party,6132
Amadeo,Councilor,"Bawar, Patricio Leaban",Tisyo,Liberal Party,6369
Amadeo,Councilor,"Marquez, Leonito Ramos",Lony,Liberal Party,6447
Amadeo,Councilor,"Iyaya, Joel Villanueva",Kap. Joel,Liberal Party,6606
Amadeo,Councilor,"Bayot, Donn Clarence Lavina",Dondie,Liberal Party,6725
Amadeo,Councilor,"Ambion, Marlon Manuel",Marlon,Liberal Party,6754
Amadeo,Councilor,"Legaspi, Jose Bay",Pepe,Liberal Party,7163
Amadeo,Councilor,"Bayot, Fernando Tumagay",Kap. Pando,Liberal Party,5974
Bacoor,Mayor,"Revilla, Strike Bautista",Edwin,Lakas-Kampi,52106
Bacoor,Vice-Mayor,"Fernando, Rosette Miranda",Rosette,Lakas-Christian Muslim Democrats,55624
