brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
160203038,160203038,AGUSAN DEL NORTE,CABADBARAN,Soriano,2007,321,1509,39,240,274,68,24.799999,39,31.200001,44,11,-,-,-,-,125,399,1,0.40000001,1,2.5,0,0,7,2.2,148,46.099998,110,0,0,2,0.60000002,34.299999,44,2.9000001,5,1.6,458,5,1.1,-,-,-,-,-,-,-,-,-,2,3,203038
160203040,160203040,AGUSAN DEL NORTE,CABADBARAN,Tolosa,2007,652,3190,79,449,452,79,17.5,80,29.6,70,9.6999998,-,-,-,-,270,722,2,0.40000001,0,0,1,0.2,88,13.5,319,48.900002,241,27,4.0999999,120,18.4,37,4,0.1,19,2.9000001,951,23,2.4000001,-,-,-,-,-,-,-,-,-,2,3,203040
160204001,160204001,AGUSAN DEL NORTE,CARMEN,Cahayagan,2007,448,2140,24,291,400,68,17,70,34.099998,76,12.6,-,-,-,-,205,605,1,0.30000001,0,0,6,1.3,3,0.69999999,344,76.800003,314,6,1.3,42,9.3999996,70.099998,0,0,2,0.40000001,470,9,1.9,-,-,-,-,-,-,-,-,-,2,4,204001
160204002,160204002,AGUSAN DEL NORTE,CARMEN,Gosoon,2007,310,1483,20,186,272,75,27.6,53,33.799999,45,10.5,-,-,-,-,157,429,3,1.6,0,0,2,0.60000002,2,0.60000002,205,66.099998,158,14,4.5,102,32.900002,51,1,0.1,0,0,463,2,0.40000001,-,-,-,-,-,-,-,-,-,2,4,204002
160204004,160204004,AGUSAN DEL NORTE,CARMEN,Manoligao,2007,355,1715,46,268,365,62,17,108,63.900002,90,16.9,-,-,-,-,169,534,25,9.3000002,0,0,9,2.5,11,3.0999999,201,56.599998,140,161,45.400002,242,68.199997,39.400002,96,5.5999999,0,0,692,3,0.40000001,-,-,-,-,-,-,-,-,-,2,4,204004
160204009,160204009,AGUSAN DEL NORTE,CARMEN,Poblacion (Carmen),2007,935,4780,103,654,855,208,24.299999,213,43.099998,211,15.6,-,-,-,-,494,1349,2,0.30000001,0,0,58,6.1999998,30,3.2,497,53.200001,347,64,6.8000002,159,17,37.099998,63,1.3,7,0.69999999,1363,5,0.40000001,-,-,-,-,-,-,-,-,-,2,4,204009
160204010,160204010,AGUSAN DEL NORTE,CARMEN,Rojales,2007,450,2040,35,300,378,79,20.9,103,47.900002,97,16.4,-,-,-,-,215,593,0,0,1,2.8,28,6.1999998,50,11.1,354,78.699997,322,1,0.2,164,36.400002,71.599998,0,0,0,0,453,3,0.69999999,-,-,-,-,-,-,-,-,-,2,4,204010
160204011,160204011,AGUSAN DEL NORTE,CARMEN,San Agustin,2007,253,1205,32,150,219,52,23.700001,62,50.400002,62,18.1,-,-,-,-,123,342,4,2.7,0,0,2,0.80000001,4,1.6,196,77.5,151,10,4,54,21.299999,59.700001,4,0.30000001,0,0,272,11,4,-,-,-,-,-,-,-,-,-,2,4,204011
160204012,160204012,AGUSAN DEL NORTE,CARMEN,Tagcatong,2007,679,3050,72,401,537,96,17.9,114,39.700001,101,12.3,-,-,-,-,287,824,3,0.69999999,0,0,31,4.5999999,37,5.4000001,318,46.799999,212,268,39.5,145,21.4,31.200001,4,0.1,5,0.69999999,847,0,0,-,-,-,-,-,-,-,-,-,2,4,204012
160204014,160204014,AGUSAN DEL NORTE,CARMEN,Vinapor,2007,402,1764,45,279,333,70,21,85,48.299999,91,17.9,-,-,-,-,176,509,24,8.6000004,0,0,3,0.69999999,5,1.2,228,56.700001,165,1,0.2,195,48.5,41,0,0,91,22.6,488,2,0.40000001,-,-,-,-,-,-,-,-,-,2,4,204014
160205003,160205003,AGUSAN DEL NORTE,JABONGA,A. Beltran (Camalig),2007,161,822,7,134,177,51,28.799999,37,52.099998,48,19.4,-,-,-,-,71,248,2,1.5,0,0,8,5,125,77.599998,141,87.599998,129,11,6.8000002,14,8.6999998,80.099998,1,0.1,51,31.700001,242,5,2.0999999,-,-,-,-,-,-,-,-,-,2,5,205003
160205001,160205001,AGUSAN DEL NORTE,JABONGA,Baleguian,2007,319,1518,39,241,277,64,23.1,46,34.299999,57,13.9,-,-,-,-,134,411,2,0.80000001,0,0,10,3.0999999,8,2.5,273,85.599998,247,47,14.7,23,7.1999998,77.400002,6,0.40000001,126,39.5,424,19,4.5,-,-,-,-,-,-,-,-,-,2,5,205001
160205002,160205002,AGUSAN DEL NORTE,JABONGA,Bangonay,2007,452,2277,59,350,426,119,27.9,112,50,147,22.6,-,-,-,-,224,650,4,1.1,0,0,5,1.1,22,4.9000001,398,88.099998,379,268,59.299999,126,27.9,83.800003,0,0,16,3.5,647,19,2.9000001,-,-,-,-,-,-,-,-,-,2,5,205002
160205004,160205004,AGUSAN DEL NORTE,JABONGA,Bunga,2007,137,667,22,94,117,32,27.4,30,49.200001,40,22.5,-,-,-,-,61,178,2,2.0999999,0,0,1,0.69999999,2,1.5,121,88.300003,114,11,8,7,5.0999999,83.199997,2,0.30000001,5,3.5999999,183,16,8.6999998,-,-,-,-,-,-,-,-,-,2,5,205004
160205005,160205005,AGUSAN DEL NORTE,JABONGA,Colorado,2007,257,1462,34,196,293,67,22.9,77,54.599998,85,19.6,-,-,-,-,141,434,1,0.5,0,0,10,3.9000001,22,8.6000004,205,79.800003,187,26,10.1,55,21.4,72.800003,0,0,32,12.5,418,16,3.8,-,-,-,-,-,-,-,-,-,2,5,205005
160205006,160205006,AGUSAN DEL NORTE,JABONGA,Cuyago,2007,193,1012,20,146,226,49,21.700001,37,42,44,14,-,-,-,-,88,314,0,0,0,0,7,3.5999999,12,6.1999998,162,83.900002,147,3,1.6,18,9.3000002,76.199997,0,0,49,25.4,256,11,4.3000002,-,-,-,-,-,-,-,-,-,2,5,205006
160205007,160205007,AGUSAN DEL NORTE,JABONGA,Libas,2007,180,930,31,126,141,39,27.700001,46,54.799999,40,17.799999,-,-,-,-,84,225,1,0.80000001,0,0,1,0.60000002,11,6.0999999,141,78.300003,129,2,1.1,40,22.200001,71.699997,0,0,1,0.60000002,305,13,4.3000002,-,-,-,-,-,-,-,-,-,2,5,205007
160205008,160205008,AGUSAN DEL NORTE,JABONGA,Magdagooc,2007,293,1328,28,189,235,50,21.299999,44,38.599998,33,9.5,-,-,-,-,114,349,0,0,0,0,11,3.8,12,4.0999999,212,72.400002,182,9,3.0999999,27,9.1999998,62.099998,1,0.1,8,2.7,463,37,8,-,-,-,-,-,-,-,-,-,2,5,205008
160205009,160205009,AGUSAN DEL NORTE,JABONGA,Magsaysay,2007,213,1087,16,134,180,32,17.799999,59,48.400002,45,14.9,-,-,-,-,122,302,0,0,0,0,10,4.6999998,10,4.6999998,157,73.699997,134,3,1.4,21,9.8999996,62.900002,0,0,8,3.8,345,21,6.0999999,-,-,-,-,-,-,-,-,-,2,5,205009
160205010,160205010,AGUSAN DEL NORTE,JABONGA,Maraiging,2007,77,407,5,82,80,26,32.5,11,31.4,11,9.6000004,-,-,-,-,35,115,1,1.2,0,0,12,15.6,5,6.5,70,90.900002,65,17,22.1,5,6.5,84.400002,0,0,37,48.099998,117,3,2.5999999,-,-,-,-,-,-,-,-,-,2,5,205010
160205011,160205011,AGUSAN DEL NORTE,JABONGA,Poblacion (Jabonga),2007,558,2949,64,407,564,126,22.299999,95,32.599998,98,11.5,-,-,-,-,291,855,0,0,0,0,5,0.89999998,25,4.5,418,74.900002,361,2,0.40000001,50,9,64.699997,9,0.30000001,48,8.6000004,857,30,3.5,-,-,-,-,-,-,-,-,-,2,5,205011
160205012,160205012,AGUSAN DEL NORTE,JABONGA,San Jose,2007,189,809,12,111,115,20,17.4,35,43.799999,21,10.8,-,-,-,-,80,195,0,0,1,7.6999998,0,0,44,23.299999,166,87.800003,141,76,40.200001,16,8.5,74.599998,1,0.1,7,3.7,259,31,12,-,-,-,-,-,-,-,-,-,2,5,205012
160205013,160205013,AGUSAN DEL NORTE,JABONGA,San Pablo,2007,140,762,10,131,164,47,28.700001,56,62.200001,50,19.700001,-,-,-,-,90,254,2,1.5,0,0,21,15,4,2.9000001,112,80,101,15,10.7,28,20,72.099998,24,3.0999999,3,2.0999999,228,0,0,-,-,-,-,-,-,-,-,-,2,5,205013
160205014,160205014,AGUSAN DEL NORTE,JABONGA,San Vicente,2007,339,1731,38,226,274,59,21.5,63,33.700001,61,13.2,-,-,-,-,187,461,12,5.3000002,1,2.5999999,10,2.9000001,9,2.7,251,74,218,4,1.2,62,18.299999,64.300003,5,0.30000001,21,6.1999998,529,3,0.60000002,-,-,-,-,-,-,-,-,-,2,5,205014
160205015,160205015,AGUSAN DEL NORTE,JABONGA,Santo Niño,2007,174,1060,17,140,166,30,18.1,50,51.5,44,16.700001,-,-,-,-,97,263,0,0,0,0,1,0.60000002,2,1.1,114,65.5,104,3,1.7,5,2.9000001,59.799999,4,0.40000001,39,22.4,449,17,3.8,-,-,-,-,-,-,-,-,-,2,5,205015
160206001,160206001,AGUSAN DEL NORTE,KITCHARAO,Bangayan,2007,260,1234,0,216,257,82,31.9,65,66.300003,93,26.200001,-,-,-,-,98,355,1,0.5,0,0,25,9.6000004,67,25.799999,212,81.5,191,97,37.299999,116,44.599998,73.5,0,0,0,0,396,0,0,-,-,-,-,-,-,-,-,-,2,6,206001
160206002,160206002,AGUSAN DEL NORTE,KITCHARAO,Canaway,2007,242,1038,8,148,182,51,28,41,46.099998,49,18.1,-,-,-,-,89,271,0,0,0,0,50,20.700001,11,4.5,209,86.400002,183,2,0.80000001,44,18.200001,75.599998,0,0,1,0.40000001,238,0,0,-,-,-,-,-,-,-,-,-,2,6,206002
160206003,160206003,AGUSAN DEL NORTE,KITCHARAO,Hinimbangan,2007,58,328,12,59,73,17,23.299999,28,73.699997,28,25.200001,-,-,-,-,38,111,3,5.0999999,0,0,1,1.7,11,19,51,87.900002,46,2,3.4000001,17,29.299999,79.300003,0,0,2,3.4000001,96,0,0,-,-,-,-,-,-,-,-,-,2,6,206003
160206004,160206004,AGUSAN DEL NORTE,KITCHARAO,Jaliobong,2007,253,1302,18,151,227,54,23.799999,66,47.099998,70,19.1,-,-,-,-,140,367,0,0,0,0,7,2.8,12,4.6999998,181,71.5,163,8,3.2,12,4.6999998,64.400002,0,0,1,0.40000001,386,0,0,-,-,-,-,-,-,-,-,-,2,6,206004
160206005,160206005,AGUSAN DEL NORTE,KITCHARAO,Mahayahay,2007,431,2193,3,275,378,88,23.299999,134,51.900002,88,13.8,-,-,-,-,258,636,0,0,0,0,3,0.69999999,46,10.7,291,67.5,238,6,1.4,98,22.700001,55.200001,0,0,0,0,629,0,0,-,-,-,-,-,-,-,-,-,2,6,206005
160206006,160206006,AGUSAN DEL NORTE,KITCHARAO,Poblacion,2007,354,1727,12,223,267,85,31.799999,79,47.299999,104,24,-,-,-,-,167,434,3,1.3,0,0,10,2.8,22,6.1999998,251,70.900002,220,2,0.60000002,20,5.5999999,62.099998,1,0.1,1,0.30000001,419,0,0,-,-,-,-,-,-,-,-,-,2,6,206006
160206007,160206007,AGUSAN DEL NORTE,KITCHARAO,San Isidro,2007,219,1040,9,163,190,46,24.200001,31,34.099998,30,10.7,-,-,-,-,91,281,0,0,0,0,13,5.9000001,11,5,139,63.5,102,2,0.89999998,41,18.700001,46.599998,0,0,0,0,281,2,0.69999999,-,-,-,-,-,-,-,-,-,2,6,206007
160206008,160206008,AGUSAN DEL NORTE,KITCHARAO,San Roque,2007,358,1811,16,239,299,61,20.4,89,47.299999,61,12.5,-,-,-,-,188,487,0,0,0,0,6,1.7,9,2.5,214,59.799999,168,180,50.299999,18,5,46.900002,0,0,0,0,74,2,2.7,-,-,-,-,-,-,-,-,-,2,6,206008
160206009,160206009,AGUSAN DEL NORTE,KITCHARAO,Sangay,2007,160,843,21,132,127,20,15.7,29,39.200001,27,13.4,-,-,-,-,74,201,11,8.3000002,0,0,3,1.9,1,0.60000002,120,75,109,0,0,23,14.4,68.099998,0,0,1,0.60000002,190,2,1.1,-,-,-,-,-,-,-,-,-,2,6,206009
160207001,160207001,AGUSAN DEL NORTE,LAS NIEVES,Ambacon,2007,205,1062,27,173,215,30,14,51,43.599998,41,12.3,-,-,-,-,117,332,1,0.60000002,0,0,5,2.4000001,3,1.5,89,43.400002,45,8,3.9000001,41,20,22,0,0,3,1.5,258,0,0,-,-,-,-,-,-,-,-,-,2,7,207001
160207015,160207015,AGUSAN DEL NORTE,LAS NIEVES,Balungagan,2007,104,551,7,74,112,21,18.799999,26,38.200001,21,11.7,-,-,-,-,68,180,0,0,0,0,1,1,0,0,48,46.200001,32,11,10.6,1,1,30.799999,0,0,0,0,179,1,0.60000002,-,-,-,-,-,-,-,-,-,2,7,207015
160207002,160207002,AGUSAN DEL NORTE,LAS NIEVES,Bonifacio,2007,194,1090,34,223,258,64,24.799999,70,69.300003,82,22.799999,-,-,-,-,101,359,0,0,0,0,13,6.6999998,6,3.0999999,161,83,143,78,40.200001,38,19.6,73.699997,0,0,60,30.9,250,0,0,-,-,-,-,-,-,-,-,-,2,7,207002
160207016,160207016,AGUSAN DEL NORTE,LAS NIEVES,Camboayon,2007,178,987,25,203,230,61,26.5,55,54.5,63,19,-,-,-,-,101,331,1,0.5,0,0,58,32.599998,9,5.0999999,157,88.199997,136,5,2.8,34,19.1,76.400002,7,0.69999999,13,7.3000002,206,3,1.5,-,-,-,-,-,-,-,-,-,2,7,207016
160207003,160207003,AGUSAN DEL NORTE,LAS NIEVES,Consorcia,2007,242,1199,36,210,245,64,26.1,54,42.900002,61,16.4,-,-,-,-,126,371,1,0.5,1,2.7,11,4.5,1,0.40000001,129,53.299999,91,14,5.8000002,52,21.5,37.599998,0,0,18,7.4000001,317,0,0,-,-,-,-,-,-,-,-,-,2,7,207003
160207017,160207017,AGUSAN DEL NORTE,LAS NIEVES,Durian,2007,155,811,17,119,163,30,18.4,36,37.900002,29,11.2,-,-,-,-,95,258,0,0,0,0,4,2.5999999,2,1.3,30,19.4,17,7,4.5,2,1.3,11,0,0,4,2.5999999,330,2,0.60000002,-,-,-,-,-,-,-,-,-,2,7,207017
160207018,160207018,AGUSAN DEL NORTE,LAS NIEVES,Ibuan,2007,169,886,26,138,199,40,20.1,48,49.5,48,16.200001,-,-,-,-,97,296,0,0,0,0,33,19.5,0,0,153,90.5,151,85,50.299999,14,8.3000002,89.300003,0,0,0,0,201,0,0,-,-,-,-,-,-,-,-,-,2,7,207018
160207004,160207004,AGUSAN DEL NORTE,LAS NIEVES,Katipunan,2007,158,924,26,187,215,38,17.700001,36,40.900002,47,15.5,-,-,-,-,88,303,1,0.5,0,0,8,5.0999999,0,0,112,70.900002,89,10,6.3000002,51,32.299999,56.299999,1,0.1,70,44.299999,250,0,0,-,-,-,-,-,-,-,-,-,2,7,207004
160207005,160207005,AGUSAN DEL NORTE,LAS NIEVES,Lingayao,2007,378,2039,38,266,425,88,20.700001,83,34.599998,79,11.9,-,-,-,-,240,665,2,0.80000001,0,0,10,2.5999999,4,1.1,216,57.099998,140,145,38.400002,42,11.1,37,6,0.30000001,9,2.4000001,662,18,2.7,-,-,-,-,-,-,-,-,-,2,7,207005
160207006,160207006,AGUSAN DEL NORTE,LAS NIEVES,Malicato,2007,186,867,35,159,163,43,26.4,62,88.599998,82,35.200001,-,-,-,-,70,233,0,0,1,2.8,12,6.5,2,1.1,97,52.200001,67,28,15.1,19,10.2,36,9,1,98,52.700001,261,0,0,-,-,-,-,-,-,-,-,-,2,7,207006
160207007,160207007,AGUSAN DEL NORTE,LAS NIEVES,Maningalao,2007,256,1418,37,231,303,56,18.5,58,37.700001,55,12,-,-,-,-,154,457,13,5.5999999,0,0,3,1.2,1,0.40000001,171,66.800003,146,1,0.40000001,45,17.6,57,1,0.1,50,19.5,401,2,0.5,-,-,-,-,-,-,-,-,-,2,7,207007
160207008,160207008,AGUSAN DEL NORTE,LAS NIEVES,Marcos Calo,2007,146,792,24,157,171,21,12.3,14,19.4,4,1.6,-,-,-,-,72,243,0,0,0,0,13,8.8999996,2,1.4,123,84.199997,110,42,28.799999,19,13,75.300003,0,0,49,33.599998,235,0,0,-,-,-,-,-,-,-,-,-,2,7,207008
160207009,160207009,AGUSAN DEL NORTE,LAS NIEVES,Mat-i,2007,318,1746,48,260,360,90,25,86,42.599998,104,18.5,-,-,-,-,202,562,0,0,0,0,2,0.60000002,3,0.89999998,113,35.5,62,21,6.5999999,54,17,19.5,0,0,1,0.30000001,441,4,0.89999998,-,-,-,-,-,-,-,-,-,2,7,207009
160207010,160207010,AGUSAN DEL NORTE,LAS NIEVES,Pinana-an,2007,183,933,19,143,168,49,29.200001,66,66.699997,80,30,-,-,-,-,99,267,0,0,0,0,1,0.5,1,0.5,113,61.700001,87,1,0.5,33,18,47.5,0,0,0,0,305,0,0,-,-,-,-,-,-,-,-,-,2,7,207010
160207011,160207011,AGUSAN DEL NORTE,LAS NIEVES,Poblacion,2007,241,1240,25,172,220,52,23.6,47,29.6,30,7.9000001,-,-,-,-,159,379,0,0,0,0,1,0.40000001,0,0,90,37.299999,63,2,0.80000001,3,1.2,26.1,6,0.5,52,21.6,489,0,0,-,-,-,-,-,-,-,-,-,2,7,207011
160207019,160207019,AGUSAN DEL NORTE,LAS NIEVES,Rosario,2007,231,1249,30,168,249,74,29.700001,92,56.099998,70,16.9,-,-,-,-,164,413,0,0,0,0,0,0,47,20.299999,180,77.900002,151,48,20.799999,30,13,65.400002,1,0.1,0,0,419,0,0,-,-,-,-,-,-,-,-,-,2,7,207019
160207013,160207013,AGUSAN DEL NORTE,LAS NIEVES,San Isidro,2007,212,1161,34,196,231,44,19,54,41.900002,58,16.1,-,-,-,-,129,360,19,9.6999998,0,0,4,1.9,2,0.89999998,176,83,163,177,83.5,50,23.6,76.900002,0,0,97,45.799999,359,3,0.80000001,-,-,-,-,-,-,-,-,-,2,7,207013
160207020,160207020,AGUSAN DEL NORTE,LAS NIEVES,San Roque,2007,102,498,3,65,94,35,37.200001,32,76.199997,33,24.299999,-,-,-,-,42,136,1,1.5,0,0,0,0,2,2,77,75.5,64,91,89.199997,67,65.699997,62.700001,0,0,32,31.4,132,0,0,-,-,-,-,-,-,-,-,-,2,7,207020
160207014,160207014,AGUSAN DEL NORTE,LAS NIEVES,Tinucoran,2007,169,840,32,159,172,36,20.9,28,39.400002,26,10.7,-,-,-,-,71,243,0,0,0,0,52,30.799999,0,0,138,81.699997,126,27,16,8,4.6999998,74.599998,0,0,4,2.4000001,232,2,0.89999998,-,-,-,-,-,-,-,-,-,2,7,207014
160208001,160208001,AGUSAN DEL NORTE,MAGALLANES,Buhang,2007,586,3029,54,377,499,114,22.799999,92,32.400002,94,12,-,-,-,-,284,783,20,5.3000002,0,0,3,0.5,16,2.7,339,57.799999,251,440,75.099998,41,7,42.799999,22,0.69999999,2,0.30000001,779,10,1.3,-,-,-,-,-,-,-,-,-,2,8,208001
160208002,160208002,AGUSAN DEL NORTE,MAGALLANES,Caloc-an,2007,543,2900,51,439,525,133,25.299999,153,49.400002,138,16.5,-,-,-,-,310,835,19,4.3000002,1,1.9,28,5.1999998,24,4.4000001,343,63.200001,283,206,37.900002,94,17.299999,52.099998,28,1,37,6.8000002,651,10,1.5,-,-,-,-,-,-,-,-,-,2,8,208002
160208003,160208003,AGUSAN DEL NORTE,MAGALLANES,Guiasan,2007,175,835,10,152,151,27,17.9,30,37.5,22,9.5,-,-,-,-,80,231,22,14.5,0,0,15,8.6000004,2,1.1,132,75.400002,107,0,0,25,14.3,61.099998,3,0.40000001,16,9.1000004,232,16,6.9000001,-,-,-,-,-,-,-,-,-,2,8,208003
160208009,160208009,AGUSAN DEL NORTE,MAGALLANES,Marcos,2007,701,3420,53,479,523,90,17.200001,69,24.1,60,7.4000001,-,-,-,-,286,809,41,8.6000004,0,0,31,4.4000001,105,15,249,35.5,153,669,95.400002,31,4.4000001,21.799999,26,0.80000001,5,0.69999999,889,10,1.1,-,-,-,-,-,-,-,-,-,2,8,208009
160208005,160208005,AGUSAN DEL NORTE,MAGALLANES,Poblacion,2007,372,1874,28,257,296,70,23.6,53,33.299999,61,13.4,-,-,-,-,159,455,63,24.5,0,0,10,2.7,7,1.9,209,56.200001,156,290,78,59,15.9,41.900002,0,0,28,7.5,507,5,1,-,-,-,-,-,-,-,-,-,2,8,208005
160208010,160208010,AGUSAN DEL NORTE,MAGALLANES,Santo Niño,2007,279,1468,23,189,273,59,21.6,50,31.299999,45,10.4,-,-,-,-,160,433,22,11.6,0,0,15,5.4000001,1,0.40000001,162,58.099998,112,185,66.300003,12,4.3000002,40.099998,0,0,16,5.6999998,361,8,2.2,-,-,-,-,-,-,-,-,-,2,8,208010
160208011,160208011,AGUSAN DEL NORTE,MAGALLANES,Santo Rosario,2007,584,2865,13,344,429,75,17.5,70,32.700001,63,9.8000002,-,-,-,-,214,643,37,10.8,0,0,6,1,44,7.5,251,43,150,566,96.900002,38,6.5,25.700001,6,0.2,43,7.4000001,766,18,2.3,-,-,-,-,-,-,-,-,-,2,8,208011
160208008,160208008,AGUSAN DEL NORTE,MAGALLANES,Taod-oy,2007,188,1024,0,176,211,59,28,62,61.400002,64,20.5,-,-,-,-,101,312,37,21,0,0,9,4.8000002,5,2.7,166,88.300003,144,0,0,71,37.799999,76.599998,0,0,0,0,240,0,0,-,-,-,-,-,-,-,-,-,2,8,208008
160209001,160209001,AGUSAN DEL NORTE,NASIPIT,Aclan,2007,306,1483,11,258,264,61,23.1,59,44.400002,64,16.1,-,-,-,-,133,397,3,1.2,0,0,1,0.30000001,7,2.3,170,55.599998,107,102,33.299999,108,35.299999,35,1,0.1,0,0,402,27,6.6999998,-,-,-,-,-,-,-,-,-,2,9,209001
160209002,160209002,AGUSAN DEL NORTE,NASIPIT,Amontay,2007,357,1535,0,199,277,61,22,59,41.5,69,16.5,-,-,-,-,142,419,6,3,0,0,23,6.4000001,10,2.8,198,55.5,154,2,0.60000002,64,17.9,43.099998,0,0,0,0,370,10,2.7,-,-,-,-,-,-,-,-,-,2,9,209002
160209004,160209004,AGUSAN DEL NORTE,NASIPIT,Ata-atahon,2007,274,1294,23,161,218,123,56.400002,87,68,163,47.099998,-,-,-,-,128,346,4,2.5,0,0,19,6.9000001,12,4.4000001,146,53.299999,98,5,1.8,43,15.7,35.799999,166,12.8,6,2.2,372,7,1.9,-,-,-,-,-,-,-,-,-,2,9,209004
160209010,160209010,AGUSAN DEL NORTE,NASIPIT,Barangay 1 (Pob.),2007,239,1063,0,85,138,42,30.4,28,30.1,23,10,-,-,-,-,93,231,0,0,0,0,13,5.4000001,6,2.5,106,44.400002,73,2,0.80000001,2,0.80000001,30.5,3,0.30000001,4,1.7,257,12,4.6999998,-,-,-,-,-,-,-,-,-,2,9,209010
160209011,160209011,AGUSAN DEL NORTE,NASIPIT,Barangay 2 (Pob.),2007,155,720,3,91,107,35,32.700001,20,32.799999,27,16.1,-,-,-,-,61,168,0,0,0,0,7,4.5,9,5.8000002,61,39.400002,36,3,1.9,5,3.2,23.200001,3,0.40000001,1,0.60000002,164,11,6.6999998,-,-,-,-,-,-,-,-,-,2,9,209011
160209012,160209012,AGUSAN DEL NORTE,NASIPIT,Barangay 3 (Pob.),2007,133,659,1,90,105,29,27.6,17,30.9,19,11.9,-,-,-,-,55,160,0,0,0,0,23,17.299999,6,4.5,53,39.799999,35,1,0.80000001,5,3.8,26.299999,0,0,5,3.8,160,9,5.5999999,-,-,-,-,-,-,-,-,-,2,9,209012
160209013,160209013,AGUSAN DEL NORTE,NASIPIT,Barangay 4 (Pob.),2007,130,561,0,49,60,12,20,13,31,11,10.8,-,-,-,-,42,102,0,0,0,0,17,13.1,2,1.5,44,33.799999,27,1,0.80000001,7,5.4000001,20.799999,9,1.6,0,0,174,19,10.9,-,-,-,-,-,-,-,-,-,2,9,209013
160209014,160209014,AGUSAN DEL NORTE,NASIPIT,Barangay 5 (Pob.),2007,247,1057,20,117,136,40,29.4,35,35.700001,38,16.200001,-,-,-,-,98,234,0,0,0,0,8,3.2,4,1.6,63,25.5,26,0,0,11,4.5,10.5,4,0.40000001,0,0,262,2,0.80000001,-,-,-,-,-,-,-,-,-,2,9,209014
160209015,160209015,AGUSAN DEL NORTE,NASIPIT,Barangay 6 (Pob.),2007,193,966,15,118,132,19,14.4,21,31.799999,16,8.1000004,-,-,-,-,66,198,0,0,0,0,1,0.5,4,2.0999999,87,45.099998,62,2,1,2,1,32.099998,0,0,0,0,214,5,2.3,-,-,-,-,-,-,-,-,-,2,9,209015
160209016,160209016,AGUSAN DEL NORTE,NASIPIT,Barangay 7 (Pob.),2007,289,1306,18,139,184,49,26.6,38,31.9,38,12.5,-,-,-,-,119,303,4,2.9000001,0,0,1,0.30000001,7,2.4000001,92,31.799999,67,44,15.2,4,1.4,23.200001,11,0.80000001,2,0.69999999,427,18,4.1999998,-,-,-,-,-,-,-,-,-,2,9,209016
160209005,160209005,AGUSAN DEL NORTE,NASIPIT,Camagong,2007,707,3507,110,642,691,255,36.900002,190,60.900002,303,30.200001,-,-,-,-,312,1003,7,1.1,1,0.89999998,42,5.9000001,18,2.5,489,69.199997,392,4,0.60000002,260,36.799999,55.400002,11,0.30000001,16,2.3,1106,15,1.4,-,-,-,-,-,-,-,-,-,2,9,209005
160209006,160209006,AGUSAN DEL NORTE,NASIPIT,Cubi-cubi,2007,192,912,4,110,150,28,18.700001,44,48.400002,43,17.799999,-,-,-,-,91,241,1,0.89999998,0,0,5,2.5999999,12,6.3000002,88,45.799999,59,3,1.6,2,1,30.700001,0,0,20,10.4,265,1,0.40000001,-,-,-,-,-,-,-,-,-,2,9,209006
