city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Alburquerque,Mayor,"Tirol, Elsa Genson",Dacca,Lakas-Christian Muslim Democrats,8107
Alburquerque,Mayor,"Ugdoracion, Jose Jr. Irag",Jun,Partido Demokratiko Pilipino-Lakas ng Bayan,2648
Alburquerque,Vice-Mayor,"Jalad, Cirilo Pinlac",Eloy,Partido Demokratiko Pilipino-Lakas ng Bayan,2484
Alburquerque,Vice-Mayor,"Tirol, Ronald Lowell G.",-,-,7421
Alburquerque,Councilor,"Buates, Leonor Roy",Nor,Partido Demokratiko Pilipino-Lakas ng Bayan,2590
Alburquerque,Councilor,"Anabieza, Jourdel Mario Ponce",Mario,Lakas-Christian Muslim Democrats,4852
Alburquerque,Councilor,"Toribio, Antonio Aparece",Giging,Lakas-Christian Muslim Democrats,5137
Alburquerque,Councilor,"Tagsip, Welson Cabiso",Welson,Lakas-Christian Muslim Democrats,5381
Alburquerque,Councilor,"Tirol, Enriquieta Divinagracia",Dada,Lakas-Christian Muslim Democrats,5451
Alburquerque,Councilor,"Aparece, Apolonio Bautista",Pol,Lakas-Christian Muslim Democrats,6151
Alburquerque,Councilor,"Mero, Joselito Gasco",Jojo,Lakas-Christian Muslim Democrats,6218
Alburquerque,Councilor,"Damgo, Santos Jr. Petallar",Tony,Lakas-Christian Muslim Democrats,6536
Alburquerque,Councilor,"Cesar, Emeliano Ga-As",Emil,Lakas-Christian Muslim Democrats,2054
Alburquerque,Councilor,"Buates, Rene Varquez",Ren,Partido Demokratiko Pilipino-Lakas ng Bayan,3324
Alburquerque,Councilor,"Lim, Ritchel Bagnol",Ritchel,Lakas-Christian Muslim Democrats,2159
Alburquerque,Councilor,"Jubac, Leoncio Tag-An",Luoy,Lakas-Christian Muslim Democrats,2172
Alburquerque,Councilor,"Pinlac, Teodulo Jubac",Dodong,Partido Demokratiko Pilipino-Lakas ng Bayan-Laban,2182
Alburquerque,Councilor,"Doria, Cayetano Jr. Ganub",Jun,Lakas-Christian Muslim Democrats,2414
Alburquerque,Councilor,"Samar, Dagohoy Naron",Dondon,Lakas-Christian Muslim Democrats,2415
Alburquerque,Councilor,"Tibon, Benigno Jr. Booc",Benjie,Lakas-Christian Muslim Democrats,4838
Alicia,Mayor,"Miasco, Pedro Bersano",Peping,Partido Demokratiko Pilipino-Lakas ng Bayan-Laban,4764
Alicia,Vice-Mayor,"Balahay, Basilio Jr. Handugan",Jun,Partido Demokratiko Pilipino-Lakas ng Bayan-Laban,5065
Alicia,Councilor,"Deligero, Lamberto Casimsiman",Bentoy,Lakas-Christian Muslim Democrats,4056
Alicia,Councilor,"Miasco, Gliceria Cardeno",Ring-Ring,Partido Demokratiko Pilipino-Lakas ng Bayan-Laban,4585
Alicia,Councilor,"Canete, Gregorio Nineza",Jojie,Lakas-Christian Muslim Democrats,4701
Alicia,Councilor,"Namoco, Leonardo Miasco",Dodong,Lakas-Christian Muslim Democrats,5040
Alicia,Councilor,"Bolanio, Elias Sr. Jao",Ely,Lakas-Christian Muslim Democrats,5120
Alicia,Councilor,"Tan, Julita Senen Amora",Senen,Lakas-Christian Muslim Democrats,5757
Alicia,Councilor,"Ayuban, Marnilou Salas",Along,Lakas-Christian Muslim Democrats,6929
Alicia,Councilor,"Rances, Cesar Baygan",Sar,Lakas-Christian Muslim Democrats,4046
Anda,Mayor,"Amper, Paulino Timaan",Paul,Lakas-Christian Muslim Democrats,4675
Anda,Vice-Mayor,"Deligero, Domenciano Ampong",Ayot,Independent,2908
Anda,Councilor,"Bagaipo, Frumencio Pelin",Mentoy,Lakas-Christian Muslim Democrats,3159
Anda,Councilor,"Tongco, Luchie Degollacion",Luchie,Independent,3414
Anda,Councilor,"Ampong, Rogelio Deloso",Roger,Lakas-Christian Muslim Democrats,3478
Anda,Councilor,"Tinio, Nemesio Jr. Gamutin",Boy,Lakas-Christian Muslim Democrats,3648
Anda,Councilor,"Makinano, Reinerio Madera",Enie,Puwersa ng Masang Pilipino,3810
Anda,Councilor,"Makinano, Agustin Cruz",Oting,Lakas-Christian Muslim Democrats,3966
Anda,Councilor,"Bersabal, Nilo Jandayan",Nilo,Lakas-Christian Muslim Democrats,4228
Anda,Councilor,"Tinio, Vicente Jandayan",Titing,Puwersa ng Masang Pilipino,4371
