city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Enrique Villanueva,Mayor,"Orquillas, Ellery Clint Alcala",Clint,-,1870
Enrique Villanueva,Vice- Mayor,"Matas, Earl Stanley Orquillas",Bebe,-,1826
Enrique Villanueva,Councilor,"Patay, Wilfredo Suminguit",Dodong Fredo,Lakas-Christian Muslim Democrats,1661
Enrique Villanueva,Councilor,"Paculba, Leonardo Pagente",Nardo,-,1625
Enrique Villanueva,Councilor,"Bokingkito, Susano Pagador",Sano,-,1651
Enrique Villanueva,Councilor,"Aqui, Marcial Limatoc",Cially,-,1711
Enrique Villanueva,Councilor,"Maglangit, Teresita Tuale",Tessie,Lakas-Christian Muslim Democrats,1731
Enrique Villanueva,Councilor,"Alcala, Cesario Jr. Orquillas",Ongoy,-,1831
Enrique Villanueva,Councilor,"Baliguig, Nenita Fernandez",Nene,-,1876
Enrique Villanueva,Councilor,"Suminguit, Jesus Jr. Lomosad",Junior,-,1604
Larena,Mayor,"Calibo, Gold Lomongco",Dodong,-,3671
Larena,Councilor,"Tomimbang, Carlito Padayhag",Carlie,-,2961
Larena,Councilor,"Arbon, Francisco Banlaygas",Dodo,-,3043
Larena,Councilor,"Achay, Danilo Laure",Danny,-,3077
Larena,Councilor,"Jimenez, Greg Yurong",Gorio,-,3510
Larena,Councilor,"Monte, Bartolome Sarjedo",Barry,-,3599
Larena,Councilor,"Lingcay, Leonardo Tangapa",Nanding,-,3625
Larena,Councilor,"Lucero, Calre Bulahan",Clare,-,4021
Larena,Councilor,"Gom-Os, Honelyn Dela Torre",Hanhan,-,2822
Lazi,Mayor,"Fua, Orpheus Anoos",Stagg,-,8087
Lazi,Vice- Mayor,"Monte, James Dahaylungsod",Jamesiao,-,7356
Lazi,Councilor,"Ligutom, Maribel Monte",Ebing,-,5370
Lazi,Councilor,"Sierras, Remegio Dela Pena",Meyong,-,5392
Lazi,Councilor,"Orano, Francisco Lumingkit",Picong,-,5693
Lazi,Councilor,"Dalaygon, Mark Harold Taroc",Tata,Independent,5957
Lazi,Councilor,"Dimagnaong, Dale Ligutom",Del,-,6138
Lazi,Councilor,"Siong, Evacueto Ligutom",Vic,-,6176
Lazi,Councilor,"Aljas, Earl Everardo Andos",Buddy,-,6391
Lazi,Councilor,"Paglinawan, Dexter Ganbinhin",Dicken,-,5211
Maria,Mayor,"Padayhag, Rebecca Bolodo",Becky,Lakas-Christian Muslim Democrats,6137
Maria,Vice- Mayor,"Magdalan, Vito Tayros",Vito,Lakas-Christian Muslim Democrats,5082
Maria,Councilor,"Parami, Jaime Arrieta",Jim,Lakas-Christian Muslim Democrats,4677
Maria,Councilor,"Malolot, Cayetano Maghinay",Tano,Lakas-Christian Muslim Democrats,4253
Maria,Councilor,"Magsayo, Meinard Mark Malanog",Macoy,Independent,3902
Maria,Councilor,"Magpiong, Ronald Guy Bangay",Guy,Lakas-Christian Muslim Democrats,4536
Maria,Councilor,"Fernando, Orlando Dominguez",Lando,Lakas-Christian Muslim Democrats,4215
Maria,Councilor,"Daug, Diosdado Calog",-,Lakas-Christian Muslim Democrats,4858
Maria,Councilor,"Asok, Meynard Real",Dondon,Philippine Democratic Socialist Party,5308
Maria,Councilor,"Tiguman, Salome Tingcang",Me,Lakas-Christian Muslim Democrats,4130
Siquijor,Mayor,"Quezon, Richard Cortes",Dick,Lakas-Christian Muslim Democrats,6979
Siquijor,Vice- Mayor,"Macahis, Delfin Lontayao",Fin,Lakas-Christian Muslim Democrats,6338
Siquijor,Councilor,"Sibonga, Jefferson Recomo",Jeff,Lakas-Christian Muslim Democrats,7904
Siquijor,Councilor,"Marchan, Ferdinand Pactol",Fer,Lakas-Christian Muslim Democrats,8317
Siquijor,Councilor,"Jumawan, Dollie Gabin",Dol,Philippine Democratic Socialist Party,5905
Siquijor,Councilor,"Cortes, Pat Brian Dominguez",Pat,Philippine Democratic Socialist Party,6225
Siquijor,Councilor,"Calunod, Amado Tumapon",Mads,Lakas-Christian Muslim Democrats,6457
Siquijor,Councilor,"Ada, Paul Ivar Suan",Bongbong,Lakas-Christian Muslim Democrats,6518
Siquijor,Councilor,"Abing, Jose Jay Cabanlit",Jayjay,Lakas-Christian Muslim Democrats,6450
Siquijor,Councilor,"Tumarong, Ulysses De Asis",Uly,Philippine Democratic Socialist Party,6495
