city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Bacolod-Kalawi Bacolod Grande,Mayor,"Dipatuan, Abdulmohaimen Lucman",Mocmoc,Liberal Party,4320
Bacolod-Kalawi Bacolod Grande,Vice-Mayor,"Dipatuan, Diarangan Ringka",Jaffar,Liberal Party,4421
Bacolod-Kalawi Bacolod Grande,Councilor,"Aloyod, Acasa Said",Ustad,Independent,3498
Bacolod-Kalawi Bacolod Grande,Councilor,"Daroyodun, Oding Malangkayan",Sa-Aduddin,Liberal Party,3397
Bacolod-Kalawi Bacolod Grande,Councilor,"Amanoddin, Tamim Cali",Hadji Ibrahim,Liberal Party,3278
Bacolod-Kalawi Bacolod Grande,Councilor,"Tarosan, Habib Bali Ansari",Saripada,Independent,3115
Bacolod-Kalawi Bacolod Grande,Councilor,"Abdulmanan, Sihabudden Ditucalan",Sihab,Liberal Party,2956
Bacolod-Kalawi Bacolod Grande,Councilor,"Dumarpa, Sainola Omar",Mark,Liberal Party,2851
Bacolod-Kalawi Bacolod Grande,Councilor,"Adapun, Ombra Guro",Bert,Liberal Party,2559
Bacolod-Kalawi Bacolod Grande,Councilor,"Laguindab, Anowar Yunos",Ano,Liberal Party,2369
Balabagan,Mayor,"Benito, Edna Ogka",Ed,Independent,2650
Balabagan,Vice-Mayor,"Sampiano, Quirino Ragodotan",Sultan,Liberal Party,4374
Balabagan,Councilor,"Disalongan, Abedin Inog",Bedz,Independent,5082
Balabagan,Councilor,"Macasira, Amer Alib",Mer,Liberal Party,4687
Balabagan,Councilor,"Disalongan, Acmad Abas",Madz,Independent,4549
Balabagan,Councilor,"Aaron-Mangigin, Alibaser Maute",Pamen,Liberal Party,4193
Balabagan,Councilor,"Mamenting, Mervin Sampiano",Vin,Liberal Party,4019
Balabagan,Councilor,"Sampiano, Saripada Maneped",Ipad,Independent,3777
Balabagan,Councilor,"Benito, Jover Ogka",Ver,Independent,3658
Balabagan,Councilor,"Bilao, Jaime Moro",Tata,Independent,3423
Balindong Watu,Mayor,"Bagul-Mangondato, Raysalam Mapupuno",Rai,Liberal Party,7159
Balindong Watu,Vice-Mayor,"Manalocon, Edres Malik",Abc,Partido Demokratiko Pilipino,6223
Balindong Watu,Councilor,"Lawi, Yasser Datumanong",Atee,Liberal Party,5718
Balindong Watu,Councilor,"Sarip, Sadat Mangarun",Sadat,Liberal Party,5426
Balindong Watu,Councilor,"Datu-Ramos, Khomeiny Ramos",Khim,Liberal Party,5388
Balindong Watu,Councilor,"Ayaon, Macaayong Mamocan",Ayo,Liberal Party,5387
Balindong Watu,Councilor,"Ali, Salic Sarip-Datu",Mayor,Liberal Party,5333
Balindong Watu,Councilor,"Maba, Abdulmoiz Malic",Moiz,Puwesa ng Masang Pilipino,5208
Balindong Watu,Councilor,"Mamari, Mohamad Hanif Dalidig",Popoy,Independent,4975
Balindong Watu,Councilor,"Dansal, Ebrahim Malic",Malik,Liberal Party,4635
Banidayan,Mayor,"Datumulok, Abdullah Dimaporo",Colaw,Liberal Party,2182
Banidayan,Vice-Mayor,"Datumulok, Akida Abdulcarim",Kida,Independent,1677
Banidayan,Councilor,"Mulok, Alioden Ramos",Alden,Liberal Party,1690
Banidayan,Councilor,"Hadji Malik, Ashary Macapanton",Blah,Liberal Party,1626
Banidayan,Councilor,"Hadjisocor, Salal Boniara",Zaldy,Independent,1620
Banidayan,Councilor,"Mohamadali, Nadjowa Mulok",Wiwie,Liberal Party,1443
Banidayan,Councilor,"Pagayawan, Fahad Mulok",Papay,Independent,1409
Banidayan,Councilor,"Tabua, Lapulapu Colalo",Lapu,Liberal Party,1397
Banidayan,Councilor,"Maruhom, Omar Saicalabe",Marlon,Independent,1269
Banidayan,Councilor,"Gao, Macmod Candia",Mike,Liberal Party,1207
Buadiposo-Buntong,Mayor,"Dadayan, Noron Guinar",Hayanisah,Liberal Party,7173
Buadiposo-Buntong,Vice-Mayor,"H. Nassef, Nobairah Macarampat",Baira,Liberal Party,5188
Buadiposo-Buntong,Councilor,"Macarampat, Alisanny Pangandag",Epik,Independent,5159
Buadiposo-Buntong,Councilor,"Guinar, Busar Macabago",Bryan,Liberal Party,4618
Buadiposo-Buntong,Councilor,"Abangad, Amenodin Mamaki",Mino,Liberal Party,4301
Buadiposo-Buntong,Councilor,"Pedo, Amrodin Macacuna",Amro,Independent,3935
Buadiposo-Buntong,Councilor,"Panantaon, Rasdy Lacs",Edy,Liberal Party,3929
