city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Basud,Mayor,"Davocol, Dominador Jr. Samonte",Jun,Liberal Party,9009
Basud,Vice-Mayor,"Barrameda, Ramir Abines",Rab,Liberal Party,9613
Basud,Councilor,"Presado, Danilo A",Nono,Liberal Party,8199
Basud,Councilor,"Morales, Edgardo De Vera",Edgar,National Unity Party,8049
Basud,Councilor,"Garcia, Reynaldo Aspe",Rey,Lakas-Christian Muslim Democrats,7676
Basud,Councilor,"Bugagao, Briccio Jr. Singson",Bitoy,Lakas-Christian Muslim Democrats,7663
Basud,Councilor,"Samonte, Ronnie Ragiles",Ron,Liberal Party,7209
Basud,Councilor,"Arana, Roberto Orendain",Obet,National Unity Party,6770
Basud,Councilor,"Salgado, Divina Qui",Divine,Liberal Party,6666
Basud,Councilor,"Flores, Marilyn Lopez",Malyn,Lakas-Christian Muslim Democrats,6570
Capalonga,Mayor,"Jalgalado, Senandro Mendoza",Pretty Boy,National Unity Party,7279
Capalonga,Vice-Mayor,"Arguelles, Mariano Lauce",Naning,Liberal Party,6057
Capalonga,Councilor,"Enero, Juan Portugal",John,National Unity Party,7185
Capalonga,Councilor,"Regidor, Carlos San Antonio",Itim,National Unity Party,5650
Capalonga,Councilor,"Sandagon, Clarita De Leon",Claire,National Unity Party,5648
Capalonga,Councilor,"Aler, Renato Olela",Ato,National Unity Party,5479
Capalonga,Councilor,"Portugal, Julian Jr. Ollesca",Jaypee,National Unity Party,5212
Capalonga,Councilor,"Juego, Abraham Ramores",Abe,National Unity Party,4982
Capalonga,Councilor,"Parale, Jusuel Siazon",Jusuel,National Unity Party,4974
Capalonga,Councilor,"Bautista, Ernesto Labaro",Erning,National Unity Party,4906
Daet,Mayor,"Sarion, Tito Sarte",Tito,Liberal Party,25748
Daet,Vice-Mayor,"Ong, Noel Lo",Ahlong,Puwersa ng Masang Democrats,15451
Daet,Councilor,"Panotes, Joseph Christopher Macaraig",Concon,Lakas-Christian Muslim Democrats,15610
Daet,Councilor,"King, Rosa Mia Lamadrid",Mia,Liberal Party,14655
Daet,Councilor,"Asis, Sherwin Quinito",Sherwin,Liberal Party,14196
Daet,Councilor,"Tabernilla-De Luna, Joan Kristine Abilgos",Joan,Liberal Party,14023
Daet,Councilor,"Moreno, Renato Mendones",Atoy,Liberal Party,12898
Daet,Councilor,"Bacu, Elmer Ma",Boy,Liberal Party,12473
Daet,Councilor,"Aba, Felix Carranceja",Lex,Liberal Party,11315
Daet,Councilor,"Coreses, Jose Angelo Agot",Jonjon,Liberal Party,10681
Jose Panganiban,Mayor,"Padilla, Ricarte Robledo",Dong,Puwersa ng Masang Democrats,17727
Jose Panganiban,Vice-Mayor,"Non, Ariel Mimay",Aye,Puwersa ng Masang Democrats,11222
Jose Panganiban,Councilor,"Aba, Christabell Angelica Romualdo",Diday,Independent,9602
Jose Panganiban,Councilor,"Arenal, Aristeo Espa",Tingting,Puwersa ng Masang Democrats,9573
Jose Panganiban,Councilor,"Villaflores, Ariel Evia",Totoy,Independent,8926
Jose Panganiban,Councilor,"Aviado, Sarah Marie Pante",Ate Sarah,Puwersa ng Masang Democrats,8802
Jose Panganiban,Councilor,"Andaya, Artemio Jr. Candelaria",Artem,Liberal Party,8404
Jose Panganiban,Councilor,"Guzman, Pompeo Dalafu",Bebot,Liberal Party,8211
Jose Panganiban,Councilor,"Arriola, Jason Jardin",Jason,Independent,7584
Jose Panganiban,Councilor,"Dilao, Casiano Oyao",Cas,Liberal Party,6799
Labo,Mayor,"Ascutia, Joseph Villaverde",Jva,Liberal Party,20285
Labo,Vice-Mayor,"Francisco, Severino Jr. Herico",Jojo,Liberal Party,18239
Labo,Councilor,"Tenorio, Renato Estra",Tatoy,Liberal Party,17295
Labo,Councilor,"De Lima, John Carlo Villafuerte",Lukad,Liberal Party,16305
Labo,Councilor,"Oco, Norman John Odulio",Norman,Liberal Party,13905
Labo,Councilor,"Andaya, Evaristo Cereno",Eva,National Unity Party,13429
Labo,Councilor,"Dasco, Aida Cereno",Ayos,Liberal Party,13365
Labo,Councilor,"Pandi, Joeffrey Barcelona",Jef,National Unity Party,13179
Labo,Councilor,"Asis, Emma Savilla",Ems,Liberal Party,13005
Labo,Councilor,"Alaon, Bernard Decena",Bernie,Liberal Party,12855
Mercedes,Mayor,"Pajarillo, Alexander Lo",Akong,Liberal Party,11216
Mercedes,Vice-Mayor,"Salalima, Brenda King",Bebeng,Liberal Party,10413
Mercedes,Councilor,"Apolinario, Ramil Savilla",Buskay,Liberal Party,7982
Mercedes,Councilor,"Balane, Gloria Hansol",Golly,Liberal Party,7980
Mercedes,Councilor,"Villamarzo, Charlie Ocan",Cowboy,Liberal Party,7727
Mercedes,Councilor,"Jazarino, Wilfredo Jr. Padilla",Jun,Liberal Party,6952
Mercedes,Councilor,"Mago, Allen Tomines",Allen,Liberal Party,6470
Mercedes,Councilor,"Abanto, Wenefredo Jr. Reyes",Totoy,Liberal Party,6281
Mercedes,Councilor,"Palmero, Benito Jr. Aureus",Jf,Liberal Party,6182
Mercedes,Councilor,"King, Jesus Raro",Ising,Liberal Party,6082
Paracale,Mayor,"Moreno, Romeo Yebra",Romy,National Unity Party,12357
Paracale,Vice-Mayor,"Salen, Adonis Difuntorum",Ads,Nationalista Party,8260
Paracale,Councilor,"Alcala, Edgar Madera",Bao,Liberal Party,10387
Paracale,Councilor,"Asutilla, Bernadette Epino",Adet,National Unity Party,8382
Paracale,Councilor,"San Luis, Efren Gaerlan",Kuya Efren,National Unity Party,6866
Paracale,Councilor,"Moreno, Rav Russel Manese",Rav,National Unity Party,6771
Paracale,Councilor,"Cari, Mario Cesar Enova",Kuya Cesar,National Unity Party,6397
Paracale,Councilor,"Manarang, Nestor Palma",Cm,Liberal Party,6282
Paracale,Councilor,"Molina, Angelo Timoteo Pontanares",Angel,Liberal Party,6214
Paracale,Councilor,"Briguera, Lourdes Villamonte",Baby,Independent,5801
San Lorenzo Ruiz Imelda,Mayor,"Ramores, Edgar Terata",Egay,Lakas-Christian Muslim Democrats,3353
San Lorenzo Ruiz Imelda,Vice-Mayor,"Villareal, Ma. Medina Cuento",Dina,National Unity Party,3516
San Lorenzo Ruiz Imelda,Councilor,"Bacu, Arnulfo De Leon",Bacon,Liberal Party,3472
San Lorenzo Ruiz Imelda,Councilor,"Gabo, Allan Sia",Allan,Liberal Party,3225
San Lorenzo Ruiz Imelda,Councilor,"Francisco, Randy De Vela",Andy,Lakas-Christian Muslim Democrats,3076
San Lorenzo Ruiz Imelda,Councilor,"Factor, Oscar Estravez",Oca,Liberal Party,2933
San Lorenzo Ruiz Imelda,Councilor,"Quibral, Felix Abejero",Waky,Lakas-Christian Muslim Democrats,2868
San Lorenzo Ruiz Imelda,Councilor,"Rosento, Miriam Adorino",Yam,Liberal Party,2859
San Lorenzo Ruiz Imelda,Councilor,"Quibral, Allan Macale",Max,National Unity Party,2798
San Lorenzo Ruiz Imelda,Councilor,"Estravez, Julio Fulgencio",July,Liberal Party,2746
San Vicente,Mayor,"Ong, Francis Gan",Francis,Liberal Party,3399
San Vicente,Vice-Mayor,"Villamor, Antonio Mera",Tony,Liberal Party,3246
San Vicente,Councilor,"Jacobo, Elmer Alarde",Baing,Liberal Party,3082
San Vicente,Councilor,"Asis, Manolo Quierra",Nolo,Liberal Party,2762
San Vicente,Councilor,"Bobis, Luisito Gadil",Chito,Lakas-Christian Muslim Democrats,2761
San Vicente,Councilor,"Asis, Maria Cristina Hiede Payawan",Hiede,Lakas-Christian Muslim Democrats,2676
San Vicente,Councilor,"Abriol, Sheena Palma",Kaki,Liberal Party,2671
San Vicente,Councilor,"Robles, Rustan Jay Parro",Papi,Liberal Party,2605
San Vicente,Councilor,"Opeda, Emmanuel Rait",Itok,Lakas-Christian Muslim Democrats,2551
San Vicente,Councilor,"Dames, Araceli Cena",Ara,Lakas-Christian Muslim Democrats,2503
Santa Elena,Mayor,"Borja, Bernardina Estanislao",Dina,Liberal Party,8754
Santa Elena,Vice-Mayor,"Ibasco, Danilo Castro",Danny,Liberal Party,6813
Santa Elena,Councilor,"Argarin, Darwin Intia",Nono,National Unity Party,9353
Santa Elena,Councilor,"Serdon, Artemio Jr. Bacsa",Unyod,Liberal Party,8305
Santa Elena,Councilor,"Allermo, Richard Ibusag",Bong,Liberal Party,7903
Santa Elena,Councilor,"Lagamayo, Ramil Pulon",Kalbo,Liberal Party,7770
Santa Elena,Councilor,"Arda, Theodore Lago",Ted,National Unity Party,6743
Santa Elena,Councilor,"Porto, Rodel Malabaguio",Porto,National Unity Party,6424
Santa Elena,Councilor,"Fermo, Cecilia Manansala",Cel,National Unity Party,6261
