city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Angat,Mayor,"De Leon , Leonardo Rivera",Narding,Lakas-Christian Muslim Democrats,13626
Angat,Vice-Mayor,"Santos, Gilberto Cruz",Ka Reggie,Lakas-Christian Muslim Democrats,12530
Angat,Councilor,"Santiago, Laurentino Flores",Loreng,Lakas-Christian Muslim Democrats,12516
Angat,Councilor,"Cruz, Robin Paredes",Patay,Lakas-Christian Muslim Democrats,12198
Angat,Councilor,"Nunez, Antonio Dela Fuente",Tony,Lakas-Christian Muslim Democrats,10390
Angat,Councilor,"Cruz, Thristan T.",Tantan,Lakas-Christian Muslim Democrats,10252
Angat,Councilor,"Cruz, Roman De Leon",Rc,Lakas-Christian Muslim Democrats,10102
Angat,Councilor,"De Guzman, Ruperto Sotto",Ruping,Lakas-Christian Muslim Democrats,9620
Angat,Councilor,"Dela Cruz, Marcelino Cruz",Mars-Magic,Lakas-Christian Muslim Democrats,9349
Angat,Councilor,"Junio, Clemente De Leon",Teng-Teng,Puwersa ng Masang Pilipino,9167
Balagtas Bigaa,Mayor,"Castro, Reynaldo Millena",Totoy,Lakas-Christian Muslim Democrats,15392
Balagtas Bigaa,Vice-Mayor,"Vergara, Nonilo Alcaraz",Noli,Lakas-Christian Muslim Democrats,13745
Balagtas Bigaa,Councilor,"Santiago, Jessie Gatdula",Tate,Lakas-Christian Muslim Democrats,16106
Balagtas Bigaa,Councilor,"Puatu, Ariel Hipolito",Ariel,Lakas-Christian Muslim Democrats,13053
Balagtas Bigaa,Councilor,"Santos, Ricardo Galvez",Carding,Lakas-Christian Muslim Democrats,12155
Balagtas Bigaa,Councilor,"Santos, Rodrigo Santos",Rod,Lakas-Christian Muslim Democrats,12042
Balagtas Bigaa,Councilor,"Nicolas, Hernandez Jaravelo",Herdy-Kulot,Puwersa ng Masang Pilipino,11368
Balagtas Bigaa,Councilor,"Policarpio, Reynaldo Calalang",Sir Rey,Lakas-Christian Muslim Democrats,11207
Balagtas Bigaa,Councilor,"Libiran, Alex Salvador",Doc. Alex,Puwersa ng Masang Pilipino,11121
