brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
76104004,76104004,SIQUIJOR,MARIA,Calunasan,2006,131,585,8,69,90,19,21.1,19,42.200001,23,17,-,-,-,-,45,135,0,0,0,0,2,1.5,0,0,86,65.599998,67,26,19.799999,52,39.700001,51.099998,0,0,27,20.6,182,21,11.5,-,-,-,-,-,-,-,-,-,61,4,6104004
76104005,76104005,SIQUIJOR,MARIA,Candaping A,2006,91,390,4,48,51,12,23.5,3,12.5,4,5.3000002,-,-,-,-,24,75,0,0,0,0,0,0,0,0,65,71.400002,51,0,0,6,6.5999999,56,0,0,0,0,142,18,12.7,-,-,-,-,-,-,-,-,-,61,4,6104005
76104006,76104006,SIQUIJOR,MARIA,Candaping B,2006,168,634,12,80,84,24,28.6,16,33.299999,16,12.1,-,-,-,-,48,132,0,0,0,0,7,4.1999998,2,1.2,69,41.099998,42,1,0.60000002,32,19,25,0,0,62,36.900002,261,41,15.7,-,-,-,-,-,-,-,-,-,61,4,6104006
76104007,76104007,SIQUIJOR,MARIA,Cantaroc A,2006,90,351,3,40,52,11,21.200001,9,28.1,15,17.9,-,-,-,-,32,84,0,0,0,0,0,0,1,1.1,64,71.099998,56,0,0,5,5.5999999,62.200001,0,0,0,0,122,12,9.8000002,-,-,-,-,-,-,-,-,-,61,4,6104007
76104008,76104008,SIQUIJOR,MARIA,Cantaroc B,2006,84,340,0,37,60,5,8.3000002,13,37.099998,6,6.3000002,-,-,-,-,35,95,0,0,0,-,0,0,5,6,47,56,32,2,2.4000001,3,3.5999999,38.099998,0,0,9,10.7,117,16,13.7,-,-,-,-,-,-,-,-,-,61,4,6104008
76104009,76104009,SIQUIJOR,MARIA,Cantugbas,2006,93,369,9,52,58,16,27.6,12,44.400002,12,14.1,-,-,-,-,27,85,0,0,0,0,0,0,1,1.1,36,38.700001,23,85,91.400002,7,7.5,24.700001,0,0,0,0,140,5,3.5999999,-,-,-,-,-,-,-,-,-,61,4,6104009
76104010,76104010,SIQUIJOR,MARIA,Lico-an,2006,112,436,6,44,51,16,31.4,18,39.099998,24,24.700001,-,-,-,-,46,97,0,0,0,0,1,0.89999998,0,0,64,57.099998,47,4,3.5999999,16,14.3,42,0,0,0,0,165,29,17.6,-,-,-,-,-,-,-,-,-,61,4,6104010
76104011,76104011,SIQUIJOR,MARIA,Lilo-an,2006,283,1141,21,157,187,42,22.5,28,26.700001,37,12.7,-,-,-,-,105,292,0,0,0,0,14,4.9000001,2,0.69999999,178,62.900002,141,3,1.1,82,29,49.799999,0,0,4,1.4,413,44,10.7,-,-,-,-,-,-,-,-,-,61,4,6104011
76104013,76104013,SIQUIJOR,MARIA,Logucan,2006,129,633,6,55,82,14,17.1,34,48.599998,13,8.6000004,-,-,-,-,70,152,0,0,0,0,0,0,3,2.3,92,71.300003,61,0,0,15,11.6,47.299999,0,0,6,4.6999998,242,14,5.8000002,-,-,-,-,-,-,-,-,-,61,4,6104013
76104012,76104012,SIQUIJOR,MARIA,Looc,2006,114,463,4,44,57,15,26.299999,7,25.9,6,7.0999999,-,-,-,-,27,84,0,0,1,20,1,0.89999998,1,0.89999998,56,49.099998,44,1,0.89999998,1,0.89999998,38.599998,0,0,3,2.5999999,189,55,29.1,-,-,-,-,-,-,-,-,-,61,4,6104012
76104014,76104014,SIQUIJOR,MARIA,Minalulan,2006,173,648,4,57,90,22,24.4,20,34.5,24,16.200001,-,-,-,-,58,148,0,0,0,0,1,0.60000002,2,1.2,68,39.299999,39,2,1.2,31,17.9,22.5,0,0,12,6.9000001,236,31,13.1,-,-,-,-,-,-,-,-,-,61,4,6104014
76104015,76104015,SIQUIJOR,MARIA,Nabutay,2006,164,633,8,79,110,36,32.700001,29,48.299999,49,28.799999,-,-,-,-,60,170,0,0,0,0,4,2.4000001,9,5.5,117,71.300003,104,3,1.8,101,61.599998,63.400002,0,0,0,0,187,26,13.9,-,-,-,-,-,-,-,-,-,61,4,6104015
76104016,76104016,SIQUIJOR,MARIA,Olang,2006,162,689,11,78,90,19,21.1,18,31.6,14,9.5,-,-,-,-,57,147,0,0,0,0,26,16,7,4.3000002,111,68.5,83,1,0.60000002,45,27.799999,51.200001,0,0,56,34.599998,314,90,28.700001,-,-,-,-,-,-,-,-,-,61,4,6104016
76104017,76104017,SIQUIJOR,MARIA,Pisong A,2006,64,302,7,35,44,6,13.6,13,52,16,23.200001,-,-,-,-,25,69,0,0,0,0,0,0,0,0,60,93.800003,57,0,0,12,18.799999,89.099998,0,0,0,0,155,36,23.200001,-,-,-,-,-,-,-,-,-,61,4,6104017
76104018,76104018,SIQUIJOR,MARIA,Pisong B,2006,44,202,2,20,31,7,22.6,7,38.900002,9,18.4,-,-,-,-,18,49,0,0,0,0,2,4.5,2,4.5,35,79.5,32,19,43.200001,5,11.4,72.699997,0,0,0,0,119,13,10.9,-,-,-,-,-,-,-,-,-,61,4,6104018
76104019,76104019,SIQUIJOR,MARIA,Poblacion Norte,2006,225,1036,21,117,131,43,32.799999,31,35.200001,45,20.5,-,-,-,-,88,219,0,0,0,0,5,2.2,2,0.89999998,99,44,75,6,2.7,13,5.8000002,33.299999,0,0,0,0,383,86,22.5,-,-,-,-,-,-,-,-,-,61,4,6104019
76104020,76104020,SIQUIJOR,MARIA,Poblacion Sur,2006,130,546,11,49,63,15,23.799999,15,33.299999,8,7.4000001,-,-,-,-,45,108,0,0,0,0,2,1.5,0,0,54,41.5,46,0,0,5,3.8,35.400002,0,0,6,4.5999999,274,82,29.9,-,-,-,-,-,-,-,-,-,61,4,6104020
76104021,76104021,SIQUIJOR,MARIA,Saguing,2006,217,862,15,80,118,30,25.4,32,40,37,18.700001,-,-,-,-,80,198,0,0,0,0,1,0.5,11,5.0999999,132,60.799999,109,1,0.5,17,7.8000002,50.200001,0,0,7,3.2,372,54,14.5,-,-,-,-,-,-,-,-,-,61,4,6104021
76104022,76104022,SIQUIJOR,MARIA,Sawang,2006,143,488,12,58,65,27,41.5,21,58.299999,33,32.700001,-,-,-,-,36,101,0,0,2,14.3,14,9.8000002,6,4.1999998,104,72.699997,76,23,16.1,12,8.3999996,53.099998,0,0,21,14.7,208,44,21.200001,-,-,-,-,-,-,-,-,-,61,4,6104022
76105001,76105001,SIQUIJOR,SAN JUAN,Canasagan,2006,118,545,12,63,84,9,10.7,13,28.299999,11,8.5,-,-,-,-,46,130,2,3.2,0,0,7,5.9000001,7,5.9000001,60,50.799999,42,0,0,36,30.5,35.599998,0,0,0,0,200,22,11,-,-,-,-,-,-,-,-,-,61,5,6105001
76105002,76105002,SIQUIJOR,SAN JUAN,Candura,2006,100,428,2,54,80,12,15,8,19,1,0.80000001,-,-,-,-,42,122,2,3.7,0,0,0,0,0,0,76,76,63,0,0,18,18,63,0,0,0,0,170,28,16.5,-,-,-,-,-,-,-,-,-,61,5,6105002
76105003,76105003,SIQUIJOR,SAN JUAN,Cangmunag,2006,241,1065,20,142,177,31,17.5,37,31.6,24,8.1999998,-,-,-,-,117,294,0,0,0,0,18,7.5,8,3.3,156,64.699997,127,84,34.900002,45,18.700001,52.700001,0,0,0,0,384,108,28.1,-,-,-,-,-,-,-,-,-,61,5,6105003
76105004,76105004,SIQUIJOR,SAN JUAN,Cansayang,2006,114,487,4,36,71,7,9.8999996,9,22.5,7,6.3000002,-,-,-,-,40,111,2,5.5999999,0,0,1,0.89999998,18,15.8,74,64.900002,61,0,0,14,12.3,53.5,0,0,0,0,235,31,13.2,-,-,-,-,-,-,-,-,-,61,5,6105004
76105005,76105005,SIQUIJOR,SAN JUAN,Catulayan,2006,337,1439,21,155,233,37,15.9,36,26.299999,26,7,-,-,-,-,137,370,9,5.8000002,0,0,22,6.5,21,6.1999998,208,61.700001,163,1,0.30000001,48,14.2,48.400002,0,0,3,0.89999998,543,84,15.5,-,-,-,-,-,-,-,-,-,61,5,6105005
76105006,76105006,SIQUIJOR,SAN JUAN,Lala-o,2006,158,655,5,59,86,12,14,16,24.200001,11,7.1999998,-,-,-,-,66,152,2,3.4000001,0,0,3,1.9,1,0.60000002,75,47.5,52,0,0,14,8.8999996,32.900002,0,0,0,0,246,51,20.700001,-,-,-,-,-,-,-,-,-,61,5,6105006
76105007,76105007,SIQUIJOR,SAN JUAN,Maite,2006,178,757,13,90,108,12,11.1,16,25,14,8.1000004,-,-,-,-,64,172,4,4.4000001,0,0,3,1.7,0,0,97,54.5,71,0,0,43,24.200001,39.900002,0,0,17,9.6000004,285,30,10.5,-,-,-,-,-,-,-,-,-,61,5,6105007
76105008,76105008,SIQUIJOR,SAN JUAN,Napo,2006,164,670,12,87,107,21,19.6,14,20.9,11,6.3000002,-,-,-,-,67,174,0,0,0,0,4,2.4000001,1,0.60000002,100,61,69,1,0.60000002,42,25.6,42.099998,0,0,0,0,231,17,7.4000001,-,-,-,-,-,-,-,-,-,61,5,6105008
76105009,76105009,SIQUIJOR,SAN JUAN,Paliton,2006,164,728,14,73,118,18,15.3,14,18.9,10,5.1999998,-,-,-,-,74,192,1,1.4,0,0,2,1.2,22,13.4,73,44.5,43,0,0,27,16.5,26.200001,0,0,4,2.4000001,255,31,12.2,-,-,-,-,-,-,-,-,-,61,5,6105009
76105010,76105010,SIQUIJOR,SAN JUAN,Poblacion,2006,182,724,11,84,79,8,10.1,8,12.1,2,1.4,-,-,-,-,66,145,0,0,0,0,0,0,6,3.3,40,22,26,0,0,5,2.7,14.3,0,0,18,9.8999996,305,59,19.299999,-,-,-,-,-,-,-,-,-,61,5,6105010
76105011,76105011,SIQUIJOR,SAN JUAN,Solangon,2006,274,1046,13,111,160,17,10.6,24,25.799999,19,7.5,-,-,-,-,93,253,0,0,0,0,1,0.40000001,4,1.5,89,32.5,49,1,0.40000001,69,25.200001,17.9,0,0,0,0,398,48,12.1,-,-,-,-,-,-,-,-,-,61,5,6105011
76105012,76105012,SIQUIJOR,SAN JUAN,Tag-ibo,2006,172,701,11,82,106,17,16,14,21.9,13,7.5999999,-,-,-,-,64,170,0,0,0,0,4,2.3,4,2.3,133,77.300003,124,0,0,36,20.9,72.099998,0,0,1,0.60000002,239,35,14.6,-,-,-,-,-,-,-,-,-,61,5,6105012
76105013,76105013,SIQUIJOR,SAN JUAN,Tambisan,2006,243,1068,12,117,147,22,15,31,26.299999,25,9.3999996,-,-,-,-,118,265,0,0,0,0,22,9.1000004,4,1.6,110,45.299999,83,0,0,24,9.8999996,34.200001,0,0,51,21,394,130,33,-,-,-,-,-,-,-,-,-,61,5,6105013
76105014,76105014,SIQUIJOR,SAN JUAN,Timbaon,2006,300,1393,21,141,244,52,21.299999,40,29,51,13.4,-,-,-,-,138,382,1,0.69999999,0,0,8,2.7,1,0.30000001,226,75.300003,207,23,7.6999998,105,35,69,0,0,0,0,481,100,20.799999,-,-,-,-,-,-,-,-,-,61,5,6105014
76105015,76105015,SIQUIJOR,SAN JUAN,Tubod,2006,182,802,4,49,139,22,15.8,20,23.5,16,7.0999999,-,-,-,-,85,224,0,0,0,0,0,0,0,0,71,39,40,176,96.699997,5,2.7,22,0,0,0,0,295,64,21.700001,-,-,-,-,-,-,-,-,-,61,5,6105015
76106001,76106001,SIQUIJOR,SIQUIJOR (Capital),Banban,2006,160,797,5,89,83,12,14.5,19,23.200001,9,5.5,-,-,-,-,82,165,0,0,0,0,4,2.5,1,0.60000002,35,21.9,19,0,0,7,4.4000001,11.9,0,0,2,1.3,340,21,6.1999998,-,-,-,-,-,-,-,-,-,61,6,6106001
76106002,76106002,SIQUIJOR,SIQUIJOR (Capital),Bolos,2006,54,244,0,15,45,9,20,7,23.299999,5,6.6999998,-,-,-,-,30,75,0,0,0,-,0,0,2,3.7,30,55.599998,17,0,0,10,18.5,31.5,0,0,2,3.7,110,22,20,-,-,-,-,-,-,-,-,-,61,6,6106002
76106003,76106003,SIQUIJOR,SIQUIJOR (Capital),Caipilan,2006,234,1085,12,116,120,12,10,16,19.5,12,5.9000001,-,-,-,-,82,202,1,0.89999998,0,0,3,1.3,1,0.40000001,87,37.200001,56,1,0.40000001,8,3.4000001,23.9,0,0,2,0.89999998,458,112,24.5,-,-,-,-,-,-,-,-,-,61,6,6106003
76106004,76106004,SIQUIJOR,SIQUIJOR (Capital),Caitican,2006,92,388,4,39,55,11,20,9,31,5,6,-,-,-,-,29,84,0,0,0,0,1,1.1,0,0,41,44.599998,27,0,0,10,10.9,29.299999,0,0,0,0,204,52,25.5,-,-,-,-,-,-,-,-,-,61,6,6106004
76106005,76106005,SIQUIJOR,SIQUIJOR (Capital),Calalinan,2006,134,557,5,58,85,18,21.200001,8,16,7,5.1999998,-,-,-,-,50,135,0,0,1,16.700001,0,0,0,0,60,44.799999,46,0,0,14,10.4,34.299999,0,0,4,3,254,82,32.299999,-,-,-,-,-,-,-,-,-,61,6,6106005
76106007,76106007,SIQUIJOR,SIQUIJOR (Capital),Canal,2006,78,398,5,38,58,6,10.3,10,23.799999,6,6,-,-,-,-,42,100,0,0,0,0,4,5.0999999,1,1.3,37,47.400002,27,0,0,1,1.3,34.599998,0,0,0,0,137,31,22.6,-,-,-,-,-,-,-,-,-,61,6,6106007
76106008,76106008,SIQUIJOR,SIQUIJOR (Capital),Candanay Norte,2006,185,792,17,93,101,22,21.799999,11,19.299999,2,1.3,-,-,-,-,57,158,0,0,0,0,12,6.5,0,0,33,17.799999,19,0,0,10,5.4000001,10.3,0,0,2,1.1,276,56,20.299999,-,-,-,-,-,-,-,-,-,61,6,6106008
76106009,76106009,SIQUIJOR,SIQUIJOR (Capital),Candanay Sur,2006,174,704,4,66,114,17,14.9,13,21,11,6.3000002,-,-,-,-,62,176,0,0,0,0,0,0,0,0,71,40.799999,53,0,0,4,2.3,30.5,0,0,0,0,278,55,19.799999,-,-,-,-,-,-,-,-,-,61,6,6106009
76106010,76106010,SIQUIJOR,SIQUIJOR (Capital),Cang-adieng,2006,61,225,2,16,17,1,5.9000001,7,29.200001,7,17.1,-,-,-,-,24,41,1,6.3000002,0,0,0,0,0,0,27,44.299999,12,0,0,5,8.1999998,19.700001,0,0,0,0,119,11,9.1999998,-,-,-,-,-,-,-,-,-,61,6,6106010
76106011,76106011,SIQUIJOR,SIQUIJOR (Capital),Cang-agong,2006,190,831,8,89,113,28,24.799999,26,28.299999,16,7.8000002,-,-,-,-,92,205,0,0,0,0,10,5.3000002,0,0,64,33.700001,40,0,0,8,4.1999998,21.1,0,0,0,0,373,40,10.7,-,-,-,-,-,-,-,-,-,61,6,6106011
76106012,76106012,SIQUIJOR,SIQUIJOR (Capital),Cang-alwang,2006,162,631,13,74,87,13,14.9,19,25,13,8,-,-,-,-,76,163,0,0,0,0,0,0,0,0,88,54.299999,55,0,0,49,30.200001,34,0,0,0,0,186,33,17.700001,-,-,-,-,-,-,-,-,-,61,6,6106012
76106013,76106013,SIQUIJOR,SIQUIJOR (Capital),Cang-asa,2006,202,920,20,111,142,21,14.8,17,20.5,13,5.8000002,-,-,-,-,83,225,0,0,0,0,0,0,3,1.5,108,53.5,69,3,1.5,39,19.299999,34.200001,0,0,7,3.5,345,43,12.5,-,-,-,-,-,-,-,-,-,61,6,6106013
76106006,76106006,SIQUIJOR,SIQUIJOR (Capital),Cang-atuyom,2006,72,305,8,35,49,7,14.3,8,30.799999,9,12,-,-,-,-,26,75,0,0,0,0,14,19.4,0,0,26,36.099998,14,0,0,6,8.3000002,19.4,0,0,0,0,114,2,1.8,-,-,-,-,-,-,-,-,-,61,6,6106006
76106014,76106014,SIQUIJOR,SIQUIJOR (Capital),Cang-inte,2006,39,173,6,30,28,1,3.5999999,3,21.4,0,0,-,-,-,-,14,42,1,3.3,0,0,0,0,0,0,26,66.699997,19,0,0,10,25.6,48.700001,0,0,0,0,56,0,0,-,-,-,-,-,-,-,-,-,61,6,6106014
76106015,76106015,SIQUIJOR,SIQUIJOR (Capital),Cang-isad,2006,31,144,0,10,25,3,12,0,0,0,0,-,-,-,-,6,31,2,20,0,-,0,0,0,0,27,87.099998,23,0,0,11,35.5,74.199997,0,0,0,0,60,8,13.3,-,-,-,-,-,-,-,-,-,61,6,6106015
76106016,76106016,SIQUIJOR,SIQUIJOR (Capital),Canghunoghunog,2006,45,263,7,42,52,4,7.6999998,15,50,7,8.5,-,-,-,-,30,82,11,26.200001,0,0,18,40,3,6.6999998,36,80,29,0,0,8,17.799999,64.400002,0,0,1,2.2,85,12,14.1,-,-,-,-,-,-,-,-,-,61,6,6106016
76106017,76106017,SIQUIJOR,SIQUIJOR (Capital),Cangmatnog,2006,40,189,5,32,29,3,10.3,3,20,1,2.3,-,-,-,-,15,44,2,6.3000002,0,0,5,12.5,0,0,20,50,11,3,7.5,4,10,27.5,0,0,0,0,73,3,4.0999999,-,-,-,-,-,-,-,-,-,61,6,6106017
76106018,76106018,SIQUIJOR,SIQUIJOR (Capital),Cangmohao,2006,49,220,1,26,25,4,16,8,25.799999,6,10.7,-,-,-,-,31,56,0,0,0,0,1,2,0,0,25,51,16,0,0,6,12.2,32.700001,0,0,0,0,82,25,30.5,-,-,-,-,-,-,-,-,-,61,6,6106018
76106019,76106019,SIQUIJOR,SIQUIJOR (Capital),Cantabon,2006,97,477,11,72,87,7,8,12,24.5,5,3.7,-,-,-,-,49,136,3,4.1999998,0,0,2,2.0999999,7,7.1999998,71,73.199997,56,22,22.700001,15,15.5,57.700001,0,0,0,0,140,14,10,-,-,-,-,-,-,-,-,-,61,6,6106019
76106020,76106020,SIQUIJOR,SIQUIJOR (Capital),Caticugan,2006,172,774,4,100,120,26,21.700001,14,21.200001,13,7,-,-,-,-,66,186,1,1,0,0,5,2.9000001,3,1.7,36,20.9,17,0,0,33,19.200001,9.8999996,0,0,1,0.60000002,306,19,6.1999998,-,-,-,-,-,-,-,-,-,61,6,6106020
76106021,76106021,SIQUIJOR,SIQUIJOR (Capital),Dumanhog,2006,111,530,7,56,84,11,13.1,17,39.5,12,9.3999996,-,-,-,-,43,127,1,1.8,0,0,1,0.89999998,5,4.5,32,28.799999,17,36,32.400002,8,7.1999998,15.3,0,0,1,0.89999998,215,32,14.9,-,-,-,-,-,-,-,-,-,61,6,6106021
76106022,76106022,SIQUIJOR,SIQUIJOR (Capital),Ibabao,2006,63,240,0,20,29,2,6.9000001,4,20,2,4.0999999,-,-,-,-,20,49,0,0,0,-,0,0,0,0,37,58.700001,29,0,0,8,12.7,46,0,0,0,0,115,54,47,-,-,-,-,-,-,-,-,-,61,6,6106022
76106023,76106023,SIQUIJOR,SIQUIJOR (Capital),Lambojon,2006,57,241,1,31,24,1,4.1999998,6,19.4,5,9.1000004,-,-,-,-,31,55,3,9.6999998,0,0,0,0,1,1.8,22,38.599998,15,5,8.8000002,11,19.299999,26.299999,0,0,5,8.8000002,131,19,14.5,-,-,-,-,-,-,-,-,-,61,6,6106023
76106024,76106024,SIQUIJOR,SIQUIJOR (Capital),Luyang,2006,143,630,8,60,69,6,8.6999998,10,15.6,3,2.3,-,-,-,-,64,133,0,0,0,0,0,0,0,0,29,20.299999,7,9,6.3000002,8,5.5999999,4.9000001,0,0,0,0,254,64,25.200001,-,-,-,-,-,-,-,-,-,61,6,6106024
76106025,76106025,SIQUIJOR,SIQUIJOR (Capital),Luzong,2006,110,462,6,65,64,9,14.1,10,31.299999,6,6.3000002,-,-,-,-,32,96,4,6.1999998,0,0,0,0,0,0,89,80.900002,71,0,0,21,19.1,64.5,0,0,0,0,214,29,13.6,-,-,-,-,-,-,-,-,-,61,6,6106025
76106026,76106026,SIQUIJOR,SIQUIJOR (Capital),Olo,2006,123,556,5,47,67,9,13.4,13,22.799999,8,6.5,-,-,-,-,57,124,0,0,0,0,0,0,1,0.80000001,68,55.299999,54,0,0,10,8.1000004,43.900002,0,0,0,0,217,60,27.6,-,-,-,-,-,-,-,-,-,61,6,6106026
76106027,76106027,SIQUIJOR,SIQUIJOR (Capital),Pangi,2006,288,1239,10,138,164,29,17.700001,26,26.799999,9,3.4000001,-,-,-,-,97,261,1,0.69999999,0,0,5,1.7,0,0,69,24,32,0,0,22,7.5999999,11.1,0,0,2,0.69999999,474,75,15.8,-,-,-,-,-,-,-,-,-,61,6,6106027
76106028,76106028,SIQUIJOR,SIQUIJOR (Capital),Panlautan,2006,43,197,6,26,23,3,13,5,27.799999,4,9.8000002,-,-,-,-,18,41,0,0,0,0,0,0,0,0,31,72.099998,23,0,0,13,30.200001,53.5,0,0,0,0,98,14,14.3,-,-,-,-,-,-,-,-,-,61,6,6106028
76106029,76106029,SIQUIJOR,SIQUIJOR (Capital),Pasihagon,2006,233,901,13,108,127,18,14.2,17,27.9,21,11.2,-,-,-,-,61,188,0,0,0,0,10,4.3000002,7,3,31,13.3,17,0,0,54,23.200001,7.3000002,0,0,0,0,340,62,18.200001,-,-,-,-,-,-,-,-,-,61,6,6106029
76106030,76106030,SIQUIJOR,SIQUIJOR (Capital),Pili,2006,77,376,6,39,66,5,7.5999999,15,41.700001,13,12.7,-,-,-,-,36,102,0,0,0,0,17,22.1,4,5.1999998,35,45.5,26,0,0,27,35.099998,33.799999,0,0,34,44.200001,155,26,16.799999,-,-,-,-,-,-,-,-,-,61,6,6106030
76106031,76106031,SIQUIJOR,SIQUIJOR (Capital),Poblacion,2006,263,1150,6,96,126,28,22.200001,17,15.2,12,5,-,-,-,-,112,238,4,4.1999998,0,0,0,0,4,1.5,42,16,21,0,0,1,0.40000001,8,5,0.40000001,1,0.40000001,498,53,10.6,-,-,-,-,-,-,-,-,-,61,6,6106031
76106032,76106032,SIQUIJOR,SIQUIJOR (Capital),Polangyuta,2006,155,777,10,87,83,8,9.6000004,18,24,7,4.4000001,-,-,-,-,75,158,2,2.3,0,0,0,0,0,0,27,17.4,20,0,0,19,12.3,12.9,0,0,5,3.2,355,96,27,-,-,-,-,-,-,-,-,-,61,6,6106032
76106033,76106033,SIQUIJOR,SIQUIJOR (Capital),Ponong,2006,169,720,14,90,127,17,13.4,13,23.200001,10,5.5,-,-,-,-,56,183,0,0,0,0,1,0.60000002,0,0,110,65.099998,83,0,0,38,22.5,49.099998,0,0,0,0,261,55,21.1,-,-,-,-,-,-,-,-,-,61,6,6106033
76106034,76106034,SIQUIJOR,SIQUIJOR (Capital),Sabang,2006,66,229,3,22,24,2,8.3000002,10,45.5,6,13,-,-,-,-,22,46,1,4.5,0,0,1,1.5,1,1.5,34,51.5,27,0,0,10,15.2,40.900002,0,0,7,10.6,137,14,10.2,-,-,-,-,-,-,-,-,-,61,6,6106034
76106035,76106035,SIQUIJOR,SIQUIJOR (Capital),San Antonio,2006,179,726,8,70,101,18,17.799999,7,10.8,4,2.4000001,-,-,-,-,65,166,6,8.6000004,0,0,2,1.1,1,0.60000002,97,54.200001,67,32,17.9,6,3.4000001,37.400002,0,0,1,0.60000002,320,12,3.8,-,-,-,-,-,-,-,-,-,61,6,6106035
76106036,76106036,SIQUIJOR,SIQUIJOR (Capital),Songculan,2006,50,215,2,12,25,1,4,3,15.8,2,4.5,-,-,-,-,19,44,0,0,0,0,1,2,0,0,22,44,8,0,0,0,0,16,0,0,14,28,90,23,25.6,-,-,-,-,-,-,-,-,-,61,6,6106036
76106037,76106037,SIQUIJOR,SIQUIJOR (Capital),Tacdog,2006,98,392,2,48,46,7,15.2,7,21.9,5,6.4000001,-,-,-,-,32,78,0,0,0,0,33,33.700001,0,0,18,18.4,10,0,0,2,2,10.2,0,0,0,0,148,14,9.5,-,-,-,-,-,-,-,-,-,61,6,6106037
76106038,76106038,SIQUIJOR,SIQUIJOR (Capital),Tacloban,2006,139,633,12,85,92,16,17.4,13,22.799999,9,6,-,-,-,-,57,149,0,0,0,0,0,0,0,0,92,66.199997,73,0,0,20,14.4,52.5,0,0,0,0,284,82,28.9,-,-,-,-,-,-,-,-,-,61,6,6106038
76106039,76106039,SIQUIJOR,SIQUIJOR (Capital),Tambisan,2006,160,599,1,64,98,19,19.4,16,37.200001,12,8.5,-,-,-,-,43,141,0,0,0,0,1,0.60000002,0,0,118,73.800003,101,0,0,29,18.1,63.099998,0,0,0,0,220,28,12.7,-,-,-,-,-,-,-,-,-,61,6,6106039
76106040,76106040,SIQUIJOR,SIQUIJOR (Capital),Tebjong,2006,48,200,2,33,29,5,17.200001,6,31.6,7,14.6,-,-,-,-,19,48,1,3,0,0,0,0,0,0,28,58.299999,15,0,0,20,41.700001,31.299999,1,0.5,1,2.0999999,74,3,4.0999999,-,-,-,-,-,-,-,-,-,61,6,6106040
76106041,76106041,SIQUIJOR,SIQUIJOR (Capital),Tinago,2006,146,671,10,85,110,18,16.4,11,18.299999,4,2.4000001,-,-,-,-,60,170,0,0,0,0,2,1.4,0,0,66,45.200001,46,0,0,15,10.3,31.5,0,0,0,0,248,72,29,-,-,-,-,-,-,-,-,-,61,6,6106041
76106042,76106042,SIQUIJOR,SIQUIJOR (Capital),Tongo,2006,138,600,14,99,101,16,15.8,12,25,10,6.6999998,-,-,-,-,48,149,0,0,0,0,3,2.2,3,2.2,47,34.099998,21,0,0,59,42.799999,15.2,0,0,1,0.69999999,178,17,9.6000004,-,-,-,-,-,-,-,-,-,61,6,6106042
