city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Almagro,Mayor,"Talon, Rustico Espinosa",Rote,Lakas-Christian Muslim Democrats/Liberal Party,3809
Almagro,Vice-Mayor,"Colitoy, Romeo Bacunawa",Bondying,Liberal Party,3499
Almagro,Councilor,"Estorninos, Julian Bacuetes",Julius,-,3342
Almagro,Councilor,"Alarde, Editha Palonpon",Edit,-,3343
Almagro,Councilor,"Baman, Alberto Patente",Bert,-,3603
Almagro,Councilor,"Bruza, Napoleon Jr. Arididon",Oniot,-,3702
Almagro,Councilor,"Prudenciado, Alejandro Ocheava",Ali,-,3951
Almagro,Councilor,"Lahaylahay, Jaime Momo",Jimmy,-,4146
Almagro,Councilor,"Tomamak, Braulio Coliflores",Broly,-,4290
Almagro,Councilor,"Sarayan, Jesus Pormanes",Jess,-,3006
Basey,Mayor,"Estorninos, Wilfredo Olfato",Didi,Lakas-Christian Muslim Democrats,10287
Basey,Vice-Mayor,"Adona, Paul Charles Yancha",Pol,Lakas-Christian Muslim Democrats,7183
Basey,Councilor,"Avila, Anita Delovino",Nita,Lakas-Kabalikat ng Malayang Pilipino,6357
Basey,Councilor,"Abiertas, Alfredo Pacurib",Fred,Lakas-Christian Muslim Democrats,6444
Basey,Councilor,"Homeres, Marilyn Maranga",Len-Len,Lakas-Christian Muslim Democrats,7518
Basey,Councilor,"Gaddi, Rodolfo Amadore",Rudy,Lakas-Christian Muslim Democrats,5354
Basey,Councilor,"Ponferrada, Igmedio Junji Elero",Junji,Lakas-Christian Muslim Democrats,6692
Basey,Councilor,"Quilitano, Delma Custodio",Delma,Lakas-Christian Muslim Democrats,7292
Basey,Councilor,"Jadloc, Nestor Colinayo",Nonoy,Lakas-Christian Muslim Democrats,7295
Basey,Councilor,"Lancanan, Ramon Viojan",Rams,Lakas-Kabalikat ng Malayang Pilipino,9075
Calbayog City,Mayor,"Sarmiento, Mel Senen Sevilla",Mel,-,37807
Calbayog City,Vice-Mayor,"Aquino, Ronaldo Porlares",Onald,-,39996
Calbayog City,Councilor- 1St District,"Salurio, Susano Dimakiling",Sonny,-,15562
Calbayog City,Councilor- 1St District,"Uy, Raymund Casino",Monmon,-,16656
Calbayog City,Councilor- 1St District,"Pasacas, Arturo Durante",Nonoy,-,16749
Calbayog City,Councilor- 1St District,"Clemens, Virgilio Bautista",Vergel,-,17476
Calbayog City,Councilor- 1St District,"Dean, Ambrocio Jr. Vicario",Benjie,-,18010
Calbayog City,Councilor- 1St District,"Montealto, Jonas Alfonso",Onx,-,14874
Calbayog City,Councilor- 2Nd District,"Mancol, Julius Aler",Jul,-,16009
Calbayog City,Councilor- 2Nd District,"Rabuya, Regina  Balomaga",Ina,-,18807
Calbayog City,Councilor- 2Nd District,"Bernate, Danilo Garganera",Danny,-,19094
Calbayog City,Councilor- 2Nd District,"Uy, Rey James Rumohr",Jim,-,20665
Calbayog City,Councilor- 2Nd District,"Sermense, Noel Gaviola",Noel,-,21519
Calbayog City,Councilor- 2Nd District,"Porlares, Virgilio Badilla",Ver,-,16009
Calbiga,Mayor,"Nacario, Melchor Figueroa",Mito,Philippine Democratic Socialist Party,5451
Calbiga,Vice-Mayor,"Rodriguez, Rosemarie Cabrigas",Rose,Lakas-Kabalikat ng Malayang Pilipino,4834
Calbiga,Councilor,"David, Ponce Cabrales",Pons,Lakas-Christian Muslim Democrats,3734
Calbiga,Councilor,"Mendova, Irene Abaigar",Ening,Lakas-Kabalikat ng Malayang Pilipino,3822
Calbiga,Councilor,"Abelido, Santiago Bacsal",Sonny,Lakas-Kabalikat ng Malayang Pilipino,3887
Calbiga,Councilor,"Abaigar, Miguel Jr. Tillain",Bong,Lakas-Christian Muslim Democrats,4063
Calbiga,Councilor,"Agbon, Romulo Jabonete",Dondon,Lakas-Christian Muslim Democrats,4084
Calbiga,Councilor,"Luma-Ad, Rhoda Emilia Nacario",Rhoda,Lakas-Kabalikat ng Malayang Pilipino,4352
Calbiga,Councilor,"Bacsal, David Daconos",Dbd,Lakas-Kabalikat ng Malayang Pilipino,5548
Calbiga,Councilor,"Nacario, Salvador Figueroa",Badoy,Lakas-Kabalikat ng Malayang Pilipino,3858
Catbalogan City,Mayor,"Uy, Coefredo Tan",Tekwa,Lakas-Kabalikat ng Malayang Pilipino,25221
Catbalogan City,Vice-Mayor,"Torrevillas, Manuel Van Arcales",Van,Lakas-Kabalikat ng Malayang Pilipino,25291
Catbalogan City,Councilor,"Agner, Isidro Lotoc",Essie Boy,-,6113
Catbalogan City,Councilor,"Lepasana, Redentor Bilbao",Reden,-,6395
Catbalogan City,Councilor,"Cabral, Herminia Siazon",Eday,Lakas-Kabalikat ng Malayang Pilipino,13517
Catbalogan City,Councilor,"Sabenecio, Perfecta Macacado",Preting,Lakas-Kabalikat ng Malayang Pilipino,14062
Catbalogan City,Councilor,"Aquino, Rodolfo Tolentino",Rudy,Lakas-Kabalikat ng Malayang Pilipino,14139
Catbalogan City,Councilor,"Yulo, Justito Jr. Rojas",Jay,Independent,17715
Catbalogan City,Councilor,"Arcales, Ernesto Garcillar",Erning,-,14219
Catbalogan City,Councilor,"Ilagan, Teodoro Villarin",Teddy,-,14448
Catbalogan City,Councilor,"Zosa, Arthur Vaughn Merida",Von,-,16001
Catbalogan City,Councilor,"Perez, Rodrigo Calaoa",Jun-Jun,Lakas-Kabalikat ng Malayang Pilipino,11407
Daram,Mayor,"Astorga, Lucia Latorre",Ok,Lakas-Kabalikat ng Malayang Pilipino,7770
Daram,Vice-Mayor,"Honrales, Arturo Tabon",Turing,Lakas-Kabalikat ng Malayang Pilipino,7476
Daram,Councilor,"Amistoso, Benjamin Sauro",Ben,-,10205
Daram,Councilor,"Dacallos, Reynaldo Maluto",Boboy,-,9449
Daram,Councilor,"Astorga, Agapita Verzosa",Pita,-,9295
Daram,Councilor,"Redaja, Leo Guevarra",Leo,-,8155
Daram,Councilor,"Carcellar, Florentino Jr. Paragas",Jun,-,6874
Daram,Councilor,"Casiano, Reynaldo Bucaling",Nalding,-,6492
Gandara,Mayor,"Cabuenos, Antonieto Tan",Nonoy,Liberal Party,10443
Gandara,Vice-Mayor,"Oliva, Eufemio Delos Santos",Yupim,Liberal Party,9634
Gandara,Councilor,"Bumanglag, Al Vinar",Al,Liberal Party,6593
Gandara,Councilor,"Delector, Eliac Correche",Ely,Liberal Party,7052
Gandara,Councilor,"Yulo, Arnie Bereno",Boy,Liberal Party,7472
Gandara,Councilor,"Romo, Beatriz Oliva",Bety,Liberal Party,7438
Gandara,Councilor,"Dy, Prudencio Abenis",Tong,Liberal Party,7742
Gandara,Councilor,"Oakley, Lucila Diodoco",Lucy,Liberal Party,8018
Gandara,Councilor,"Ramirez, Jorge Sembrano",Tating,Liberal Party,8511
Gandara,Councilor,"Tan, Saira Orbeta",Ayak,Liberal Party,6590
Hinabangan,Mayor,"Abarratigue, Alejandro Mabual",Alex,Lakas-Christian Muslim Democrats,2888
Hinabangan,Vice-Mayor,"Abadiano, Flordelino Abulencia",Bart,Lakas-Kabalikat ng Malayang Pilipino,2672
Hinabangan,Councilor,"Ocenar, Clara Bacaycay",Lala,Lakas-Kabalikat ng Malayang Pilipino,2182
Hinabangan,Councilor,"Abitona, Lilia Abayare",Lil,Lakas-Christian Muslim Democrats,2307
Hinabangan,Councilor,"Abaigar, Lucio Abadiano",Luke,Lakas-Kabalikat ng Malayang Pilipino,2339
Hinabangan,Councilor,"Nablo, Mariver Cablao",Bering,-,2445
Hinabangan,Councilor,"Pazon, Sofia Abarracoso",Opling,Lakas-Christian Muslim Democrats,2547
Hinabangan,Councilor,"Calutan, Jesus Bacarra",Jessie,Lakas-Christian Muslim Democrats,2795
