city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Allen,Mayor,"Suan, Laureana Dubongco",Dingding,Lakas-Christian Muslim Democrats,7717
Allen,Mayor,"Rosales, Alita Esidera",Alit,-,16353
Allen,Vice-Mayor,"Dubongco, Arturo Jr. Tobes",On-On,-,6742
Allen,Vice-Mayor,"Uy, Christian Emmanuel  Wan",Tan-Tan,-,16182
Allen,Councilor,"Hernandez, Neil Salavarria",Nonoy,Liberal Party,10069
Allen,Councilor,"Acedilla, Ruben Domalaon",Ben,Liberal Party,9631
Allen,Councilor,"Camposano, Francisco Valen",Ebby,Lakas-Kabalikat ng Malayang Pilipino,9270
Allen,Councilor,"Mendador, Isagani Cardenas",Gani,Liberal Party,9175
Allen,Councilor,"Baena, Brian Avelino Gonzales",Brian,Liberal Party,8271
Allen,Councilor,"Cajandab, Al Puaso",Alcapon,Lakas-Christian Muslim Democrats-UMDP,6101
Allen,Councilor,"Delorino, Floro Jr. Lojuanco",Jun,Lakas-Kabalikat ng Malayang Pilipino,10664
Allen,Councilor,"Bonsol, Clarissa Rowena Dela Cruz",Boots,Lakas-Kabalikat ng Malayang Pilipino,15234
Allen,Councilor,"Adongay, Leah Maningcay",Leah,-,11231
Allen,Councilor,"Vetonio, Lilybeth Duero",Ate Beth,-,6063
Allen,Councilor,"Lao, Luis Ombrog",Doming,-,6355
Allen,Councilor,"Gubat, Imelda Malabon",Melda Lampin,Lakas-Christian Muslim Democrats,5304
Allen,Councilor,"Tagalog, Leonardito Mensorado",Nanding,Lakas-Christian Muslim Democrats,5723
Allen,Councilor,"Largo, Ricardo Papa",Carding,Lakas-Christian Muslim Democrats,5752
Allen,Councilor,"Puaso, Sotero Trogon",Telok,Lakas-Christian Muslim Democrats,6119
Allen,Councilor,"Diaz, Jude Basan",Jude,Liberal Party,6090
Biri,Mayor,"Garcia, Jaime Sr. Serrona",Jim,Liberal Party,2413
Biri,Vice-Mayor,"Tubelleza, Editha Honrubia",Edith,-,1465
Biri,Councilor,"Araojo, Jose Esteves",Joe,Liberal Party,1869
Biri,Councilor,"Barreda, Renato Tiongco",Tato,-,1963
Biri,Councilor,"Sabangan, Felipe Ecal",Eping,Liberal Party,2043
Biri,Councilor,"Delos Reyes, Miguel Evangelista",Gel,Liberal Party,2112
Biri,Councilor,"Bernaldez, Manuel Bazar",Manny,Independent,2122
Biri,Councilor,"Lustico, Nelidad Cuyco",Nely,-,2329
Biri,Councilor,"Loreto, Roger Jr. Diaz",Nonoy,-,2751
Biri,Councilor,"Quiling, Manolito Matas",Letoy,Lakas-Christian Muslim Democrats,1801
Bobon,Mayor,"Jao, Benjamin Lustico",Ben,-,4419
Bobon,Vice-Mayor,"Balite, Elena Araz Sia",Ellen,Lakas-Kabalikat ng Malayang Pilipino,3893
Bobon,Councilor,"Paredes, Antonio Cornillez",Dodoy,Lakas-Kabalikat ng Malayang Pilipino,3753
Bobon,Councilor,"Tiberio, Anita Cui",Anita,Lakas-Kabalikat ng Malayang Pilipino,4359
Bobon,Councilor,"Balena, Danilo Gubat",Danny,-,3346
Bobon,Councilor,"Ramos, Randy Notarte",Randy,-,3497
Bobon,Councilor,"Tobes, Nito Lustico",Eto,-,4013
Bobon,Councilor,"Gepollo, Ma Apra Estiller",Apple,-,4902
Bobon,Councilor,"Celespara, Reny Acero",Jing,-,5485
Bobon,Councilor,"Tagros, Wilfredo Villanueva",Fred,Liberal Party,3285
Capul,Mayor,"Bandal, Ignacio Jr. Bonabon",Dodong,Lakas-Christian Muslim Democrats,2854
Capul,Vice-Mayor,"Cascano, Ignacio Vicario",Igning,Liberal Party,2843
Capul,Councilor,"Magloyuan, Ignacio Vicario",Igning,-,2629
Capul,Councilor,"Pernito, Baltazar Castillo",Ben,-,2664
Capul,Councilor,"Ortego, Remegio Castillo",Moming,-,2872
Capul,Councilor,"Castillo, Cristina Munoz",Titit,-,2954
