region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
XIII (Caraga),Siargao,Cebu Pacific,9,9,13,13,-,24,9,9,-,24,16,17,143
XIII (Caraga),Siargao,G. Aviation,4,-,13,4,-,10,2,8,-,-,7,1,49
XIII (Caraga),Surigao,PAL,-,-,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Surigao,Cebu Pacific,41,34,40,34,43,42,42,44,28,29,24,36,437
XIII (Caraga),Surigao,Air Philippines,28,32,41,42,48,47,48,42,40,44,44,47,503
XIII (Caraga),Surigao,Zest Air,-,-,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Surigao,G. Aviation,23,20,14,16,11,7,4,9,8,4,4,5,125
XII (SOCCSKSARGEN),Allah Valley,G. Aviation,13,10,7,-,-,1,5,-,-,-,2,24,62
XIII (Caraga),Bislig,G. Aviation,no report submitted,no report submitted,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),General Santos Tambler,Domestic,-,-,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),General Santos Tambler,PAL,-,-,-,-,-,-,-,-,-,35,56,57,148
XII (SOCCSKSARGEN),General Santos Tambler,Air Philippines,29,29,39,55,57,56,57,59,54,53,13,13,514
XII (SOCCSKSARGEN),General Santos Tambler,Cebu Pacific,142,141,124,150,155,129,119,120,116,109,118,121,1544
XII (SOCCSKSARGEN),General Santos Tambler,Military,2,-,-,-,-,10,16,9,7,4,9,7,64
XII (SOCCSKSARGEN),General Santos Tambler,G. Aviation,2,11,13,22,18,15,11,7,10,8,8,5,130
XI (Davao Region),Davao (International),Silk Air,22,21,22,22,22,21,23,22,22,22,21,23,263
XI (Davao Region),Davao (International),Tiger Airways,14,13,13,10,-,-,-,-,-,-,-,-,50
XI (Davao Region),Davao (International),wings air,-,-,-,-,-,2,2,-,-,-,-,-,4
XI (Davao Region),Davao (Domestic),PAL,124,119,128,141,125,135,156,156,120,137,205,209,1755
XI (Davao Region),Davao (Domestic),Cebu Pacific,435,364,408,476,452,397,347,413,401,460,473,497,5123
XI (Davao Region),Davao (Domestic),Air Philippines,180,190,190,198,209,201,199,196,176,186,114,117,2156
XI (Davao Region),Davao (Domestic),Zest Air,74,70,76,89,90,71,47,53,60,65,81,93,869
XI (Davao Region),Davao (Domestic),Mid Sea Express,12,11,18,9,12,-,-,-,-,-,-,-,62
XI (Davao Region),Davao (Domestic),Air Asia,1,-,8,44,31,30,30,31,30,31,30,16,282
XI (Davao Region),Davao (Domestic),seair,-,-,-,-,-,-,-,28,60,77,59,59,283
XI (Davao Region),Davao (Domestic),G. Aviation,169,19,224,189,251,229,266,189,193,124,143,204,2200
XI (Davao Region),Davao (Domestic),Military,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Mati,G. Aviation,no report submitted,no report submitted,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Tandag,G. Aviation,-,4,-,5,-,-,-,-,-,-,-,-,9
XIII (Caraga),Tandag,Military,-,-,6,-,-,-,-,-,-,-,-,-,6
ARMM,Cotabato,PAL,-,29,25,29,31,30,31,30,30,27,-,-,262
ARMM,Cotabato,Cebu Pacific,-,29,31,30,31,30,29,31,29,31,30,30,331
ARMM,Cotabato,Mid Sea Express,-,-,1,-,-,-,-,-,-,-,-,-,1
ARMM,Cotabato,Air Philippines,-,38,42,43,43,43,44,38,26,31,30,30,408
ARMM,Cotabato,G. Aviation,-,23,20,30,19,17,47,13,29,26,35,41,300
ARMM,Cotabato,Military,-,36,33,23,34,33,24,37,32,10,10,13,285
X (Northern Mindanao),Iligan,G. Aviation,no report submitted,no report submitted,-,-,-,-,-,-,-,-,-,-,-
ARMM,Malabang,G. Aviation,no report submitted,no report submitted,-,-,-,-,-,-,-,-,-,-,-
-,Total,Total,47313,44920,47247,47522,49131,48107,45076,45353,43577,48048,48521,48423,563235
