region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
IV-B (MIMAROPA),Cuyo,Paco,-,-,-,-,-,-,-,-,-,-,41,-,41
IV-B (MIMAROPA),Cuyo,Chemtrad,9,-,-,-,-,-,-,-,-,-,-,-,9
IV-B (MIMAROPA),Cuyo,G. Aviation,6,18,37,-,-,-,-,55,-,-,-,-,116
IV-B (MIMAROPA),Cuyo,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
IV-A (CALABARZON)),Jomalig,G. Aviation,4,5,-,5,6,4,-,-,1,-,-,12,37
IV-B (MIMAROPA),Lubang,G. Aviation,-,-,64,100,68,39,77,99,80,57,26,29,639
IV-B (MIMAROPA),Mamburao,G. Aviation,7,10,21,20,13,5,16,15,21,16,8,10,162
IV-B (MIMAROPA),Marinduque,Asian Spirit,18,16,-,-,-,-,-,17,-,-,-,-,51
IV-B (MIMAROPA),Marinduque,G. Aviation,1,6,-,-,-,-,-,2,-,-,-,-,9
IV-B (MIMAROPA),Puerto Princesa (International),Layang-Layang,-,-,-,3,-,-,-,-,3,-,-,-,-
IV-B (MIMAROPA),Puerto Princesa (Domestic),PAL,34,29,31,30,31,30,36,40,30,31,30,34,386
IV-B (MIMAROPA),Puerto Princesa (Domestic),Air Philippines,31,29,31,29,31,30,31,31,31,31,30,32,367
IV-B (MIMAROPA),Puerto Princesa (Domestic),Cebu Pacific,48,46,51,47,48,47,49,51,45,47,47,48,574
IV-B (MIMAROPA),Puerto Princesa (Domestic),Seair,22,21,21,21,24,18,21,35,13,20,22,20,258
IV-B (MIMAROPA),Puerto Princesa (Domestic),G. Aviation,31,23,73,91,88,39,33,55,44,58,37,41,613
IV-B (MIMAROPA),Romblon,Seair,3,8,10,10,9,-,-,1,-,-,-,-,-
IV-B (MIMAROPA),Romblon,G. Aviation,4,2,5,3,4,4,2,1,4,-,2,3,34
IV-B (MIMAROPA),San Jose,Asian Spirit,21,21,23,21,23,25,-,31,30,31,31,30,287
IV-B (MIMAROPA),San Jose,Air Philippines,9,8,9,8,8,9,-,8,9,9,9,8,94
IV-B (MIMAROPA),San Jose,PACO,19,12,18,17,18,21,-,21,16,-,-,-,142
IV-B (MIMAROPA),San Jose,G. Aviation,2,9,11,33,15,6,-,10,10,32,28,38,194
IV-B (MIMAROPA),San Jose,Military,3,-,-,-,49,6,-,11,4,15,15,-,103
IV-B (MIMAROPA),Pinamalayan,Seair,-,-,-,-,-,-,-,-,-,-,-,-,-
IV-B (MIMAROPA),Pinamalayan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
IV-B (MIMAROPA),Wasig,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
V (Bicol Region),Bulan,G. Aviation,-,-,6,-,-,-,-,-,-,-,-,-,-
V (Bicol Region),Daet,G. Aviation,-,-,-,17,-,-,-,2,6,-,-,-,25
V (Bicol Region),Legaspi,PAL,32,-,31,41,43,30,31,31,31,32,27,37,366
V (Bicol Region),Legaspi,G. Aviation,18,-,43,37,36,13,10,8,6,16,9,6,202
V (Bicol Region),Legaspi,Military,2,-,3,4,19,-,2,6,30,2,2,2,72
V (Bicol Region),Masbate,Asian Spirit,30,29,29,29,30,30,23,24,14,23,19,29,309
V (Bicol Region),Masbate,G. Aviation,16,2,6,19,22,4,-,4,6,3,6,-,88
V (Bicol Region),Masbate,Military,-,8,-,-,-,-,-,8,2,-,-,-,18
V (Bicol Region),Naga,PAL,21,20,21,18,18,16,18,17,19,19,14,17,218
V (Bicol Region),Naga,G. Aviation,13,-,-,-,-,-,-,-,-,-,-,-,-
V (Bicol Region),Naga,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
V (Bicol Region),Sorsogon,G. Aviation,-,-,-,2,1,-,-,4,-,-,-,2,9
V (Bicol Region),Virac,Asian Spirit,24,20,24,29,29,30,23,22,21,21,20,29,292
V (Bicol Region),Virac,G. Aviation,2,3,14,2,17,1,-,3,-,1,1,4,48
V (Bicol Region),Virac,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Antique,G. Aviation,-,-,-,38,24,22,19,-,-,-,21,-,124
VI (Western Visayas),Bacolod,PAL,99,87,93,108,99,91,93,93,91,98,89,106,1147
VI (Western Visayas),Bacolod,Cebu Pacific,132,117,154,137,154,125,124,123,119,142,123,142,1592
VI (Western Visayas),Bacolod,Air Philippines,49,58,62,58,60,60,62,61,60,62,60,61,713
VI (Western Visayas),Bacolod,G. Aviation,-,-,-,-,180,-,-,35,69,147,48,51,530
VI (Western Visayas),Bacolod,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
VI (Western Visayas),Caticlan,Asian Spirit,320,272,275,321,312,251,256,272,223,272,303,315,3392
VI (Western Visayas),Caticlan,Seair,274,228,257,316,346,220,169,297,172,256,301,346,3182
VI (Western Visayas),Caticlan,Paco,16,-,-,-,-,-,-,-,-,-,-,-,16
VI (Western Visayas),Caticlan,Corp. Air,51,38,27,60,62,31,33,32,23,51,74,49,531
VI (Western Visayas),Caticlan,G. Aviation,58,49,43,87,31,44,24,37,38,47,64,59,581
VI (Western Visayas),Iloilo,PAL,206,174,202,224,212,206,186,190,180,186,182,214,2362
VI (Western Visayas),Iloilo,Cebu Pacific,306,264,310,290,308,286,302,306,288,310,294,316,3580
VI (Western Visayas),Iloilo,Air Philippines,240,230,248,232,246,240,248,244,236,250,232,244,2890
VI (Western Visayas),Iloilo,Aboitiz,2,-,20,-,6,6,2,-,-,-,-,-,36
VI (Western Visayas),Iloilo,G. Aviation,69,63,76,145,66,47,45,47,40,66,67,73,804
VI (Western Visayas),Iloilo,Military,28,10,12,10,2,-,4,6,-,12,4,2,90
VI (Western Visayas),Kalibo,PAL,-,120,124,188,186,141,124,122,100,112,122,150,1489
VI (Western Visayas),Kalibo,Cebu Pacific,-,74,98,168,126,86,74,64,60,70,68,110,998
VI (Western Visayas),Kalibo,Seair,-,-,-,-,-,-,-,-,-,6,-,-,6
VI (Western Visayas),Kalibo,G. Aviation,-,38,26,40,-,12,10,6,16,30,50,16,244
VI (Western Visayas),Kalibo,Aboitiz,-,2,-,-,-,-,-,-,-,-,-,-,2
VI (Western Visayas),Kalibo,Inter Island,-,-,-,-,-,-,-,-,-,4,-,12,16
VI (Western Visayas),Kalibo,Military,-,-,-,-,-,8,10,16,2,82,-,14,132
VI (Western Visayas),Roxas,PAL,-,-,-,29,31,30,31,31,30,31,30,31,274
VI (Western Visayas),Roxas,Cebu Pacific,-,-,-,29,31,30,31,31,30,31,30,30,273
VI (Western Visayas),Roxas,G. Aviation,-,-,-,8,7,10,6,6,-,9,10,9,65
VI (Western Visayas),Roxas,Military,-,-,-,-,-,-,-,-,5,2,-,-,7
VII (Central Visayas),Dumaguete,Cebu Pacific,-,-,-,46,49,45,48,48,43,45,43,48,415
VII (Central Visayas),Dumaguete,Air Philippines,-,-,-,42,44,43,45,47,43,44,43,45,396
VII (Central Visayas),Dumaguete,G. Aviation,-,-,-,53,74,49,63,17,28,32,71,35,422
VII (Central Visayas),Dumaguete,Military,-,-,-,-,-,-,12,1,3,10,-,35,61
VII (Central Visayas),Mactan,International,-,342,366,366,306,334,360,366,350,355,346,-,3491
VII (Central Visayas),Mactan,Domestic,-,1962,2146,2046,2104,1958,2000,1766,1935,2010,1963,-,19890
VII (Central Visayas),Mactan,G. Aviation,-,624,1622,1428,2085,1463,1697,1258,1568,1616,1928,-,15289
VII (Central Visayas),Mactan,Military,-,1370,540,1351,1288,1006,750,786,725,665,327,-,8808
VII (Central Visayas),Siquijor,G. Aviation,5,9,2,1,8,13,3,-,-,-,-,-,41
VII (Central Visayas),Tagbilaran,PAL,31,29,31,49,54,50,51,44,41,44,43,52,519
VII (Central Visayas),Tagbilaran,Cebu Pacific,-,-,-,-,25,29,41,39,30,30,30,30,-
VII (Central Visayas),Tagbilaran,Asian Spirit,30,29,31,29,16,-,-,-,-,-,-,-,135
VII (Central Visayas),Tagbilaran,G. Aviation,33,93,79,68,62,54,79,92,60,95,71,45,831
VII (Central Visayas),Tagbilaran,Military,3,-,8,5,1,3,9,7,4,27,3,-,70
VII (Central Visayas),Ubay,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
VIII (Eastern Visayas),Biliran,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Borongan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Calbayog,Asian Spirit,-,13,13,-,-,-,-,-,13,13,-,26,78
VIII (Eastern Visayas),Calbayog,G. Aviation,-,2,9,-,-,-,-,-,3,-,-,6,20
VIII (Eastern Visayas),Calbayog,Military,-,-,-,-,-,-,-,-,-,-,-,2,2
VIII (Eastern Visayas),Catarman,Asian Spirit,13,6,7,12,16,-,-,17,17,18,-,17,123
VIII (Eastern Visayas),Catarman,G. Aviation,-,-,7,15,11,-,-,1,-,-,-,-,34
VIII (Eastern Visayas),Catbalogan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
VIII (Eastern Visayas),Guiuan,G. Aviation,8,-,-,-,-,2,-,-,-,-,-,-,10
VIII (Eastern Visayas),Hilongos,G. Aviation,-,-,5,1,4,-,3,2,2,-,2,-,19
VIII (Eastern Visayas),Maasin,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Ormoc,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Ormoc,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Tacloban,PAL,126,116,124,116,128,120,-,-,124,124,120,126,1224
VIII (Eastern Visayas),Tacloban,Cebu Pacific,138,118,134,174,184,162,-,-,138,134,128,174,1484
VIII (Eastern Visayas),Tacloban,G. Aviation,18,22,94,70,58,12,-,-,22,64,8,18,386
VIII (Eastern Visayas),Tacloban,Military,-,-,-,-,-,-,-,-,-,-,-,2,2
ARMM,Cagayan de Sulu,G. Aviation,-,-,-,1,-,-,-,2,-,-,-,-,3
IX (Zamboanga Peninsula),Dipolog,PAL,26,25,27,29,31,30,31,30,25,29,30,31,344
IX (Zamboanga Peninsula),Dipolog,Asian Spirit,18,17,16,15,17,23,18,17,16,18,30,20,225
IX (Zamboanga Peninsula),Dipolog,G. Aviation,3,11,5,38,18,5,6,3,3,3,4,13,112
IX (Zamboanga Peninsula),Dipolog,Military,6,14,-,4,-,-,2,-,2,4,5,14,51
IX (Zamboanga Peninsula),Ipil,G. Aviation,11,17,12,-,20,-,-,14,11,4,17,12,118
IX (Zamboanga Peninsula),Ipil,Military,4,-,-,-,-,-,-,-,6,9,-,-,19
ARMM,Jolo,Seair,36,36,35,29,35,30,34,31,30,34,32,37,399
ARMM,Jolo,South Phoenix,-,-,-,-,-,-,-,-,-,-,-,8,8
ARMM,Jolo,G. Aviation,-,-,3,-,-,-,-,-,-,-,12,5,20
ARMM,Jolo,Military,14,8,9,10,9,5,8,11,22,14,-,8,118
IX (Zamboanga Peninsula),Liloy,G. Aviation,-,-,1,-,7,-,1,1,-,2,3,-,15
IX (Zamboanga Peninsula),Pagadian,G. Aviation,7,-,6,22,-,-,-,3,2,9,6,7,62
IX (Zamboanga Peninsula),Pagadian,Military,10,-,4,-,-,-,-,7,8,-,-,15,44
ARMM,Sanga-Sanga,Seair,-,-,29,-,23,-,-,22,22,22,22,29,169
ARMM,Sanga-Sanga,South Phoenix,-,-,-,-,-,-,-,-,-,-,-,6,6
ARMM,Sanga-Sanga,G. Aviation,-,-,1,11,14,-,-,-,3,1,-,4,34
ARMM,Sanga-Sanga,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
IX (Zamboanga Peninsula),Siocon,G. Aviation,-,-,31,29,6,-,-,22,11,-,-,-,99
IX (Zamboanga Peninsula),Zamboanga,PAL,60,59,62,58,62,60,62,62,60,62,60,61,728
IX (Zamboanga Peninsula),Zamboanga,Cebu Pacific,60,58,62,58,62,60,62,63,60,62,60,60,727
IX (Zamboanga Peninsula),Zamboanga,Air Philippines,30,29,31,29,32,30,31,31,30,30,30,30,363
IX (Zamboanga Peninsula),Zamboanga,Asian Spirit,-,-,-,-,-,-,-,-,96,-,-,-,96
IX (Zamboanga Peninsula),Zamboanga,Seair,-,100,109,91,101,99,106,98,-,40,96,75,915
IX (Zamboanga Peninsula),Zamboanga,South Phoenix,-,-,-,-,-,-,-,-,-,-,-,18,18
IX (Zamboanga Peninsula),Zamboanga,G. Aviation,103,60,80,122,74,22,24,56,34,34,29,24,662
XIII (Caraga),Butuan,PAL,31,27,31,29,31,30,31,31,30,31,30,31,363
XIII (Caraga),Butuan,Cebu Pacific,33,27,30,29,35,31,32,31,30,31,30,34,373
XIII (Caraga),Butuan,G. Aviation,13,7,20,26,16,8,20,11,15,14,9,5,164
XIII (Caraga),Butuan,Military,1,2,1,15,3,2,9,-,3,1,1,-,38
X (Northern Mindanao),Cagayan de Oro,PAL,-,-,95,-,123,113,93,93,90,93,90,108,898
X (Northern Mindanao),Cagayan de Oro,Cebu Pacific,-,-,67,-,93,73,67,67,65,62,60,77,631
X (Northern Mindanao),Cagayan de Oro,Air Philippines,-,-,31,-,28,30,31,31,30,30,30,30,271
X (Northern Mindanao),Cagayan de Oro,Asian Spirit,-,-,31,-,30,30,32,32,30,31,30,30,276
X (Northern Mindanao),Cagayan de Oro,Seair,-,-,26,-,24,21,26,26,24,22,26,27,222
X (Northern Mindanao),Cagayan de Oro,Aboitiz,-,-,3,-,6,1,-,4,6,-,-,4,24
X (Northern Mindanao),Cagayan de Oro,G. Aviation,-,-,48,-,36,4,20,15,8,11,7,13,162
X (Northern Mindanao),Cagayan de Oro,Military,-,-,-,-,5,1,5,3,6,6,5,9,40
X (Northern Mindanao),Camiguin,Seair,-,-,9,-,-,8,9,10,11,16,-,-,63
X (Northern Mindanao),Camiguin,G. Aviation,-,-,9,-,-,-,3,6,4,5,-,-,27
X (Northern Mindanao),Camiguin,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
X (Northern Mindanao),Ozamis,G. Aviation,-,15,5,18,10,5,4,1,1,2,4,4,69
XIII (Caraga),Siargao,Seair,-,-,9,-,-,-,15,9,-,-,-,-,33
XIII (Caraga),Siargao,G. Aviation,-,-,-,-,-,-,-,3,-,-,-,-,3
XIII (Caraga),Surigao,Asian Spirit,-,-,27,-,-,30,35,36,35,36,-,-,199
XIII (Caraga),Surigao,Seair,-,-,-,-,-,-,-,-,-,16,-,-,-
XIII (Caraga),Surigao,G. Aviation,-,-,49,-,-,11,21,5,15,9,-,-,110
XIII (Caraga),Surigao,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),Allah Valley,G. Aviation,2,2,2,4,3,2,3,3,8,7,-,1,37
XIII (Caraga),Barobo,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Bislig,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),General Santos Tambler (International),International,-,-,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),General Santos Tambler (International),Merpati Air,1,1,-,-,-,-,-,-,-,-,-,-,2
XII (SOCCSKSARGEN),General Santos Tambler (Domestic),Domestic,-,-,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),General Santos Tambler (Domestic),PAL,31,29,31,29,31,-,31,-,-,31,30,31,274
XII (SOCCSKSARGEN),General Santos Tambler (Domestic),Air Philippines,31,29,31,29,31,-,31,-,-,31,30,32,275
XII (SOCCSKSARGEN),General Santos Tambler (Domestic),G. Aviation,17,16,30,14,19,-,9,-,-,4,6,5,120
XII (SOCCSKSARGEN),General Santos Tambler (Domestic),Military,1,1,7,11,6,-,9,-,-,4,11,19,69
XII (SOCCSKSARGEN),General Santos Buauyan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Davao (International) ,Silk Air,18,-,17,16,-,-,18,18,17,17,18,17,156
XI (Davao Region),Davao (International) ,Bouraq,4,-,5,4,-,-,5,5,3,-,-,-,26
XI (Davao Region),Davao (International) ,Merpati Air,4,-,4,6,-,-,8,8,5,4,4,5,48
XI (Davao Region),Davao (Domestic),PAL,96,-,93,91,-,-,93,94,93,93,90,103,846
XI (Davao Region),Davao (Domestic),Cebu Pacific,199,-,199,187,-,-,199,200,192,199,192,210,1777
XI (Davao Region),Davao (Domestic),Air Philippines,61,-,62,58,-,-,62,62,60,62,60,63,550
XI (Davao Region),Davao (Domestic),Seair,13,-,6,8,-,-,8,9,8,6,9,8,75
XI (Davao Region),Davao (Domestic),South Phoenix,-,-,-,-,-,-,-,-,-,-,-,2,2
XI (Davao Region),Davao (Domestic),G. Aviation,103,-,154,154,-,-,133,121,93,76,93,86,1013
XI (Davao Region),Davao (Domestic),Military,-,-,-,-,-,-,-,-,-,-,-,54,54
XI (Davao Region),Mati,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
XIII (Caraga),Tandag,Asian Spirit,14,14,19,16,19,18,18,17,17,18,14,14,198
XIII (Caraga),Tandag,Seair,8,8,9,8,9,8,9,9,8,8,9,8,101
XIII (Caraga),Tandag,G. Aviation,7,5,16,11,3,9,-,1,1,3,2,4,62
XIII (Caraga),Tandag,Military,2,-,-,2,-,-,-,-,-,-,-,-,4
ARMM,Cotabato,PAL,26,25,27,29,31,29,-,29,-,25,-,31,252
ARMM,Cotabato,Seair,17,18,19,16,17,18,-,17,-,20,-,20,162
ARMM,Cotabato,G. Aviation,11,9,14,18,21,6,-,4,-,5,-,8,96
ARMM,Cotabato,Military,3,3,2,17,4,2,-,9,-,6,-,9,55
X (Northern Mindanao),Iligan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
ARMM,Malabang,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
-,Total,Total,17030,21671,17760,27091,26553,22526,23503,22894,22772,24678,9871,5912,242261
