region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
XI (Davao Region),Davao (Domestic),G. Aviation,135,110,185,143,140,171,194,201,171,168,164,140,1922
XI (Davao Region),Davao (Domestic),Military,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Mati,G. Aviation,no report submitted,no report submitted,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Tandag,G. Aviation,2,1,3,2,4,3,1,1,3,4,-,-,24
ARMM,Cotabato,PAL,31,28,31,29,30,30,-,31,-,15,-,-,225
ARMM,Cotabato,Cebu Pacific,31,28,31,30,29,30,-,31,-,31,-,-,241
ARMM,Cotabato,Air Philippines,-,-,-,-,-,-,0,-,0,12,0,0,12
ARMM,Cotabato,G. Aviation,7,11,22,14,24,20,-,10,-,14,-,-,122
ARMM,Cotabato,Military,42,37,34,33,30,45,-,26,-,29,-,-,276
X (Northern Mindanao),Iligan,G. Aviation,no report submitted,no report submitted,-,-,-,-,-,-,-,-,-,-,0
ARMM,Malabang,G. Aviation,no report submitted,no report submitted,-,-,-,-,-,-,-,-,-,-,-
-,Total,-,43874,38859,43502,43659,46143,39003,39749,39934,35075,34718,37925,38834,481275
