brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
51712009,51712009,CAMARINES SUR,DEL GALLEGO,Magais I,2008,181,840,21,165,164,43,26.200001,46,55.400002,57,23.1,-,-,-,-,83,247,9,5.5,0,0,9,5,57,31.5,169,93.400002,165,66,36.5,78,43.099998,91.199997,2,0.2,0,0,205,1,0.5,-,-,-,-,-,-,-,-,-,17,12,1712009
51712010,51712010,CAMARINES SUR,DEL GALLEGO,Magais II,2008,57,260,4,41,53,12,22.6,17,53.099998,20,23.5,-,-,-,-,32,85,1,2.4000001,0,0,0,0,2,3.5,53,93,46,39,68.400002,20,35.099998,80.699997,0,0,0,0,80,2,2.5,-,-,-,-,-,-,-,-,-,17,12,1712010
51712011,51712011,CAMARINES SUR,DEL GALLEGO,Mansalaya,2008,178,867,18,140,195,60,30.799999,40,46,30,10.6,-,-,-,-,87,282,2,1.4,0,0,4,2.2,3,1.7,107,60.099998,83,157,88.199997,59,33.099998,46.599998,52,6,2,1.1,249,0,0,-,-,-,-,-,-,-,-,-,17,12,1712011
51712012,51712012,CAMARINES SUR,DEL GALLEGO,Nagkalit,2008,74,340,4,50,68,24,35.299999,19,47.5,31,28.700001,-,-,-,-,40,108,0,0,0,0,0,0,0,0,51,68.900002,38,21,28.4,16,21.6,51.400002,18,5.3000002,0,0,123,2,1.6,-,-,-,-,-,-,-,-,-,17,12,1712012
51712013,51712013,CAMARINES SUR,DEL GALLEGO,Palaspas,2008,99,461,16,74,99,12,12.1,25,51,28,18.9,-,-,-,-,49,148,0,0,0,0,2,2,0,0,84,84.800003,68,59,59.599998,44,44.400002,68.699997,0,0,0,0,142,0,0,-,-,-,-,-,-,-,-,-,17,12,1712013
51712014,51712014,CAMARINES SUR,DEL GALLEGO,Pamplona,2008,36,195,9,49,36,7,19.4,14,82.400002,17,32.099998,-,-,-,-,17,53,0,0,0,0,0,0,1,2.8,31,86.099998,27,13,36.099998,17,47.200001,75,0,0,0,0,58,0,0,-,-,-,-,-,-,-,-,-,17,12,1712014
51712015,51712015,CAMARINES SUR,DEL GALLEGO,Pasay,2008,162,768,31,153,151,44,29.1,39,48.799999,61,26.4,-,-,-,-,80,231,2,1.3,0,0,7,4.3000002,31,19.1,146,90.099998,137,92,56.799999,68,42,84.599998,5,0.69999999,1,0.60000002,192,0,0,-,-,-,-,-,-,-,-,-,17,12,1712015
51712016,51712016,CAMARINES SUR,DEL GALLEGO,Pinagdapian,2008,113,482,15,80,88,19,21.6,23,46.900002,19,13.9,-,-,-,-,49,137,1,1.3,1,6.3000002,1,0.89999998,0,0,85,75.199997,64,86,76.099998,25,22.1,56.599998,17,3.5,0,0,143,2,1.4,-,-,-,-,-,-,-,-,-,17,12,1712016
51712017,51712017,CAMARINES SUR,DEL GALLEGO,Pinugusan,2008,44,209,5,36,38,8,21.1,8,36.400002,9,15,-,-,-,-,22,60,0,0,0,0,3,6.8000002,6,13.6,38,86.400002,37,11,25,20,45.5,84.099998,0,0,0,0,43,0,0,-,-,-,-,-,-,-,-,-,17,12,1712017
51712020,51712020,CAMARINES SUR,DEL GALLEGO,Poblacion Zone III,2008,179,867,18,137,175,48,27.4,28,30.4,29,10.9,-,-,-,-,92,267,1,0.69999999,0,0,0,0,2,1.1,114,63.700001,83,11,6.0999999,12,6.6999998,46.400002,0,0,0,0,235,0,0,-,-,-,-,-,-,-,-,-,17,12,1712020
51712021,51712021,CAMARINES SUR,DEL GALLEGO,Sabang,2008,250,1329,35,234,263,60,22.799999,80,54.099998,63,15.3,-,-,-,-,148,411,12,5.0999999,0,0,1,0.40000001,1,0.40000001,193,77.199997,160,5,2,122,48.799999,64,0,0,0,0,355,1,0.30000001,-,-,-,-,-,-,-,-,-,17,12,1712021
51712022,51712022,CAMARINES SUR,DEL GALLEGO,Salvacion,2008,98,493,22,95,111,24,21.6,20,31.700001,16,9.1999998,-,-,-,-,63,174,1,1.1,0,0,4,4.0999999,4,4.0999999,70,71.400002,55,22,22.4,11,11.2,56.099998,6,1.2,1,1,130,1,0.80000001,-,-,-,-,-,-,-,-,-,17,12,1712022
51712023,51712023,CAMARINES SUR,DEL GALLEGO,San Juan,2008,125,593,18,92,120,33,27.5,40,57.099998,37,19.5,-,-,-,-,70,190,13,14.1,2,10,0,0,1,0.80000001,85,68,69,74,59.200001,27,21.6,55.200001,28,4.6999998,0,0,172,4,2.3,-,-,-,-,-,-,-,-,-,17,12,1712023
51712024,51712024,CAMARINES SUR,DEL GALLEGO,San Pablo,2008,55,266,9,41,58,10,17.200001,12,44.400002,13,15.3,-,-,-,-,27,85,0,0,0,0,1,1.8,1,1.8,33,60,27,49,89.099998,14,25.5,49.099998,0,0,0,0,85,2,2.4000001,-,-,-,-,-,-,-,-,-,17,12,1712024
51712025,51712025,CAMARINES SUR,DEL GALLEGO,Santa Rita I,2008,71,337,9,71,79,11,13.9,15,50,13,11.9,-,-,-,-,30,109,4,5.5999999,0,0,10,14.1,2,2.8,43,60.599998,34,36,50.700001,20,28.200001,47.900002,5,1.5,0,0,83,1,1.2,-,-,-,-,-,-,-,-,-,17,12,1712025
51712026,51712026,CAMARINES SUR,DEL GALLEGO,Santa Rita II,2008,41,231,2,27,50,8,16,10,47.599998,9,12.7,-,-,-,-,21,71,3,11.1,0,0,1,2.4000001,1,2.4000001,25,61,20,18,43.900002,7,17.1,48.799999,0,0,0,0,73,0,0,-,-,-,-,-,-,-,-,-,17,12,1712026
51712027,51712027,CAMARINES SUR,DEL GALLEGO,Sinagawsawan,2008,87,466,13,84,105,20,19,34,64.199997,21,13.3,-,-,-,-,53,158,0,0,0,0,0,0,0,0,52,59.799999,37,52,59.799999,17,19.5,42.5,2,0.40000001,0,0,113,3,2.7,-,-,-,-,-,-,-,-,-,17,12,1712027
51712028,51712028,CAMARINES SUR,DEL GALLEGO,Sinuknipan I,2008,363,1644,48,260,326,68,20.9,79,39.900002,45,8.6000004,-,-,-,-,198,524,44,16.9,0,0,42,11.6,84,23.1,212,58.400002,160,56,15.4,53,14.6,44.099998,16,1,3,0.80000001,452,17,3.8,-,-,-,-,-,-,-,-,-,17,12,1712028
51712029,51712029,CAMARINES SUR,DEL GALLEGO,Sinuknipan II,2008,87,396,11,87,73,17,23.299999,16,51.599998,22,21.200001,-,-,-,-,31,104,25,28.700001,0,0,6,6.9000001,1,1.1,68,78.199997,54,32,36.799999,23,26.4,62.099998,7,1.8,0,0,118,1,0.80000001,-,-,-,-,-,-,-,-,-,17,12,1712029
51712030,51712030,CAMARINES SUR,DEL GALLEGO,Sugsugin,2008,67,381,9,67,81,38,46.900002,31,77.5,46,38,-,-,-,-,40,121,3,4.5,0,0,1,1.5,3,4.5,53,79.099998,46,63,94,25,37.299999,68.699997,0,0,1,1.5,110,1,0.89999998,-,-,-,-,-,-,-,-,-,17,12,1712030
51712031,51712031,CAMARINES SUR,DEL GALLEGO,Tabion,2008,90,456,12,92,96,18,18.799999,21,46.700001,16,11.3,-,-,-,-,45,141,0,0,0,0,1,1.1,2,2.2,56,62.200001,40,45,50,31,34.400002,44.400002,28,6.0999999,0,0,131,0,0,-,-,-,-,-,-,-,-,-,17,12,1712031
51712032,51712032,CAMARINES SUR,DEL GALLEGO,Tomagoktok,2008,64,295,8,51,58,13,22.4,9,32.099998,13,15.1,-,-,-,-,28,86,0,0,0,0,7,10.9,1,1.6,49,76.599998,35,47,73.400002,15,23.4,54.700001,1,0.30000001,0,0,83,0,0,-,-,-,-,-,-,-,-,-,17,12,1712032
51712018,51712018,CAMARINES SUR,DEL GALLEGO,Zone I Fatima (Pob.),2008,143,645,11,85,112,17,15.2,16,23.5,9,5,-,-,-,-,68,180,1,1.2,0,0,0,0,0,0,62,43.400002,41,0,0,9,6.3000002,28.700001,0,0,0,0,190,0,0,-,-,-,-,-,-,-,-,-,17,12,1712018
51712019,51712019,CAMARINES SUR,DEL GALLEGO,Zone II San Antonio (Pob.),2008,275,1370,30,209,258,59,22.9,67,45,41,10.1,-,-,-,-,149,407,1,0.5,0,0,5,1.8,3,1.1,217,78.900002,181,1,0.40000001,7,2.5,65.800003,1,0.1,0,0,389,16,4.0999999,-,-,-,-,-,-,-,-,-,17,12,1712019
51716001,51716001,CAMARINES SUR,IRIGA CITY,Antipolo,2006,252,1275,29,237,305,81,26.6,102,73.900002,127,28.700001,-,-,-,-,138,443,2,0.80000001,0,0,61,24.200001,0,0,220,87.300003,188,1,0.40000001,52,20.6,74.599998,0,0,0,0,426,1,0.2,-,-,-,-,-,-,-,-,-,17,16,1716001
51716002,51716002,CAMARINES SUR,IRIGA CITY,Cristo Rey,2006,169,868,25,139,178,40,22.5,39,43.299999,38,14.2,-,-,-,-,90,268,7,5,0,0,10,5.9000001,7,4.0999999,142,84,119,2,1.2,16,9.5,70.400002,0,0,68,40.200001,281,45,16,-,-,-,-,-,-,-,-,-,17,16,1716002
51716003,51716003,CAMARINES SUR,IRIGA CITY,Del Rosario (Banao),2006,451,2282,45,313,381,361,94.800003,172,91.5,518,91,-,-,-,-,188,569,19,6.0999999,0,0,7,1.6,1,0.2,173,38.400002,100,40,8.8999996,10,2.2,22.200001,0,0,0,0,881,172,19.5,-,-,-,-,-,-,-,-,-,17,16,1716003
51716004,51716004,CAMARINES SUR,IRIGA CITY,Francia,2006,438,2339,31,286,368,218,59.200001,153,71.5,316,54.299999,-,-,-,-,214,582,5,1.7,0,0,51,11.6,7,1.6,251,57.299999,202,6,1.4,13,3,46.099998,0,0,0,0,865,238,27.5,-,-,-,-,-,-,-,-,-,17,16,1716004
51716005,51716005,CAMARINES SUR,IRIGA CITY,La Anunciacion,2006,255,1343,24,211,241,61,25.299999,44,34.900002,57,15.5,-,-,-,-,126,367,7,3.3,0,0,15,5.9000001,5,2,102,40,66,40,15.7,39,15.3,25.9,4,0.30000001,1,0.40000001,596,32,5.4000001,-,-,-,-,-,-,-,-,-,17,16,1716005
51716006,51716006,CAMARINES SUR,IRIGA CITY,La Medalla,2006,529,2393,70,394,414,136,32.900002,81,36.299999,139,21.799999,-,-,-,-,223,637,16,4.0999999,0,0,11,2.0999999,3,0.60000002,331,62.599998,243,75,14.2,33,6.1999998,45.900002,0,0,10,1.9,845,137,16.200001,-,-,-,-,-,-,-,-,-,17,16,1716006
51716007,51716007,CAMARINES SUR,IRIGA CITY,La Purisima,2006,413,2075,27,342,413,102,24.700001,62,30.700001,60,9.8000002,-,-,-,-,202,615,0,0,0,0,4,1,4,1,115,27.799999,51,15,3.5999999,3,0.69999999,12.3,0,0,0,0,693,105,15.2,-,-,-,-,-,-,-,-,-,17,16,1716007
51716008,51716008,CAMARINES SUR,IRIGA CITY,La Trinidad,2006,325,1599,37,220,270,58,21.5,33,20.9,21,4.9000001,-,-,-,-,158,428,0,0,0,0,13,4,1,0.30000001,167,51.400002,115,30,9.1999998,14,4.3000002,35.400002,196,12.3,5,1.5,606,93,15.3,-,-,-,-,-,-,-,-,-,17,16,1716008
51716009,51716009,CAMARINES SUR,IRIGA CITY,Niño Jesus,2006,249,1161,20,166,180,34,18.9,45,37.200001,42,14,-,-,-,-,121,301,0,0,0,0,22,8.8000002,6,2.4000001,172,69.099998,129,84,33.700001,32,12.9,51.799999,0,0,0,0,446,23,5.1999998,-,-,-,-,-,-,-,-,-,17,16,1716009
51716010,51716010,CAMARINES SUR,IRIGA CITY,Perpetual Help,2006,611,3146,65,532,612,232,37.900002,157,51,225,24.5,-,-,-,-,308,920,27,5.0999999,0,0,54,8.8000002,16,2.5999999,341,55.799999,245,47,7.6999998,131,21.4,40.099998,4,0.1,89,14.6,1044,79,7.5999999,-,-,-,-,-,-,-,-,-,17,16,1716010
51716011,51716011,CAMARINES SUR,IRIGA CITY,Sagrada,2006,431,2123,53,338,420,120,28.6,78,40,107,17.4,-,-,-,-,195,615,10,3,0,0,15,3.5,7,1.6,313,72.599998,259,66,15.3,93,21.6,60.099998,0,0,9,2.0999999,712,84,11.8,-,-,-,-,-,-,-,-,-,17,16,1716011
51716012,51716012,CAMARINES SUR,IRIGA CITY,Salvacion,2006,566,2931,72,455,500,92,18.4,68,27.6,50,6.6999998,-,-,-,-,246,746,0,0,0,0,34,6,6,1.1,336,59.400002,251,17,3,37,6.5,44.299999,0,0,1,0.2,1050,158,15,-,-,-,-,-,-,-,-,-,17,16,1716012
51716014,51716014,CAMARINES SUR,IRIGA CITY,San Andres,2006,131,619,10,90,120,38,31.700001,16,30.200001,17,9.8000002,-,-,-,-,53,173,2,2.2,0,0,0,0,8,6.0999999,91,69.5,65,16,12.2,4,3.0999999,49.599998,0,0,11,8.3999996,218,42,19.299999,-,-,-,-,-,-,-,-,-,17,16,1716014
51716015,51716015,CAMARINES SUR,IRIGA CITY,San Antonio,2006,780,3599,27,500,623,192,30.799999,125,36.099998,121,12.5,-,-,-,-,346,969,29,5.8000002,0,0,19,2.4000001,6,0.80000001,524,67.199997,411,89,11.4,37,4.6999998,52.700001,0,0,7,0.89999998,1165,200,17.200001,-,-,-,-,-,-,-,-,-,17,16,1716015
51716016,51716016,CAMARINES SUR,IRIGA CITY,San Francisco (Pob.),2006,1457,6962,129,892,976,700,71.699997,459,76.400002,1048,66.5,-,-,-,-,601,1577,22,2.5,0,0,28,1.9,4,0.30000001,253,17.4,151,7,0.5,3,0.2,10.4,0,0,2,0.1,2627,512,19.5,-,-,-,-,-,-,-,-,-,17,16,1716016
51716017,51716017,CAMARINES SUR,IRIGA CITY,San Isidro,2006,1331,6869,136,994,1208,358,29.6,219,35.900002,310,17.1,-,-,-,-,610,1818,23,2.3,1,0.69999999,70,5.3000002,28,2.0999999,716,53.799999,512,83,6.1999998,19,1.4,38.5,1,0,4,0.30000001,2090,315,15.1,-,-,-,-,-,-,-,-,-,17,16,1716017
51716018,51716018,CAMARINES SUR,IRIGA CITY,San Jose,2006,467,2278,45,308,367,101,27.5,57,29.5,69,12.3,-,-,-,-,193,560,4,1.3,0,0,20,4.3000002,6,1.3,249,53.299999,166,10,2.0999999,8,1.7,35.5,1,0,8,1.7,763,108,14.2,-,-,-,-,-,-,-,-,-,17,16,1716018
51716019,51716019,CAMARINES SUR,IRIGA CITY,San Juan,2006,864,4158,50,503,653,201,30.799999,129,30.6,141,13.1,-,-,-,-,422,1075,17,3.4000001,0,0,22,2.5,5,0.60000002,290,33.599998,178,1,0.1,9,1,20.6,0,0,0,0,1269,149,11.7,-,-,-,-,-,-,-,-,-,17,16,1716019
51716020,51716020,CAMARINES SUR,IRIGA CITY,San Miguel,2006,561,2765,41,380,424,165,38.900002,105,44.299999,179,27.1,-,-,-,-,237,661,11,2.9000001,0,0,1,0.2,3,0.5,91,16.200001,40,2,0.40000001,4,0.69999999,7.0999999,45,1.6,1,0.2,1055,201,19.1,-,-,-,-,-,-,-,-,-,17,16,1716020
51716021,51716021,CAMARINES SUR,IRIGA CITY,San Nicolas,2006,1936,9466,211,1488,1609,352,21.9,309,33.900002,233,9.1999998,-,-,-,-,911,2520,36,2.4000001,1,0.5,81,4.1999998,42,2.2,803,41.5,463,74,3.8,65,3.4000001,23.9,7,0.1,41,2.0999999,2966,350,11.8,-,-,-,-,-,-,-,-,-,17,16,1716021
51716022,51716022,CAMARINES SUR,IRIGA CITY,San Pedro,2006,418,2126,56,393,460,166,36.099998,118,54.900002,174,25.799999,-,-,-,-,215,675,30,7.5999999,1,1.8,29,6.9000001,9,2.2,341,81.599998,284,284,67.900002,146,34.900002,67.900002,3,0.1,98,23.4,742,63,8.5,-,-,-,-,-,-,-,-,-,17,16,1716022
51716023,51716023,CAMARINES SUR,IRIGA CITY,San Rafael,2006,110,561,20,91,81,13,16,20,41.700001,16,12.4,-,-,-,-,48,129,5,5.5,0,0,0,0,0,0,75,68.199997,61,45,40.900002,11,10,55.5,7,1.2,61,55.5,224,29,12.9,-,-,-,-,-,-,-,-,-,17,16,1716023
51716024,51716024,CAMARINES SUR,IRIGA CITY,San Ramon,2006,286,1352,16,198,235,44,18.700001,51,36.700001,25,6.6999998,-,-,-,-,139,374,2,1,0,0,5,1.7,5,1.7,189,66.099998,158,25,8.6999998,14,4.9000001,55.200001,0,0,3,1,412,73,17.700001,-,-,-,-,-,-,-,-,-,17,16,1716024
51716025,51716025,CAMARINES SUR,IRIGA CITY,San Roque (Pob.),2006,574,2634,45,294,398,131,32.900002,79,35.099998,131,21,-,-,-,-,225,623,5,1.7,0,0,18,3.0999999,13,2.3,172,30,108,8,1.4,2,0.30000001,18.799999,0,0,0,0,939,119,12.7,-,-,-,-,-,-,-,-,-,17,16,1716025
51716026,51716026,CAMARINES SUR,IRIGA CITY,San Vicente Norte,2006,177,833,17,136,146,26,17.799999,39,43.299999,35,14.8,-,-,-,-,90,236,40,29.4,1,5.5999999,0,0,2,1.1,131,74,106,113,63.799999,13,7.3000002,59.900002,1,0.1,6,3.4000001,281,48,17.1,-,-,-,-,-,-,-,-,-,17,16,1716026
51716027,51716027,CAMARINES SUR,IRIGA CITY,San Vicente Sur,2006,517,2449,47,350,407,91,22.4,75,35.900002,66,10.7,-,-,-,-,209,616,9,2.5999999,0,0,8,1.5,3,0.60000002,214,41.400002,131,80,15.5,9,1.7,25.299999,2,0.1,10,1.9,766,101,13.2,-,-,-,-,-,-,-,-,-,17,16,1716027
51716028,51716028,CAMARINES SUR,IRIGA CITY,Santa Cruz Norte,2006,95,428,12,74,57,15,26.299999,31,66,34,32.700001,-,-,-,-,47,104,1,1.4,0,0,21,22.1,2,2.0999999,44,46.299999,25,92,96.800003,61,64.199997,26.299999,0,0,0,0,151,3,2,-,-,-,-,-,-,-,-,-,17,16,1716028
51716029,51716029,CAMARINES SUR,IRIGA CITY,Santa Cruz Sur,2006,599,3065,55,416,574,162,28.200001,97,31.5,131,14.9,-,-,-,-,308,882,13,3.0999999,0,0,18,3,9,1.5,282,47.099998,179,10,1.7,8,1.3,29.9,2,0.1,20,3.3,1053,128,12.2,-,-,-,-,-,-,-,-,-,17,16,1716029
51716030,51716030,CAMARINES SUR,IRIGA CITY,Santa Elena,2006,439,1898,36,268,329,72,21.9,58,33.299999,55,10.9,-,-,-,-,174,503,7,2.5999999,0,0,90,20.5,35,8,17,3.9000001,8,5,1.1,3,0.69999999,1.8,2,0.1,1,0.2,661,69,10.4,-,-,-,-,-,-,-,-,-,17,16,1716030
51716031,51716031,CAMARINES SUR,IRIGA CITY,Santa Isabel,2006,119,548,18,94,87,24,27.6,20,40,28,20.4,-,-,-,-,50,137,16,17,1,5.3000002,0,0,1,0.80000001,104,87.400002,91,41,34.5,15,12.6,76.5,10,1.8,38,31.9,207,38,18.4,-,-,-,-,-,-,-,-,-,17,16,1716031
51716032,51716032,CAMARINES SUR,IRIGA CITY,Santa Maria,2006,624,2881,55,474,571,188,32.900002,142,53,208,24.799999,-,-,-,-,268,839,8,1.7,0,0,26,4.1999998,7,1.1,469,75.199997,355,260,41.700001,65,10.4,56.900002,0,0,47,7.5,913,144,15.8,-,-,-,-,-,-,-,-,-,17,16,1716032
51716033,51716033,CAMARINES SUR,IRIGA CITY,Santa Teresita,2006,487,2447,73,447,503,131,26,85,38.099998,127,17.5,-,-,-,-,223,726,16,3.5999999,0,0,37,7.5999999,5,1,287,58.900002,208,90,18.5,91,18.700001,42.700001,12,0.5,57,11.7,756,90,11.9,-,-,-,-,-,-,-,-,-,17,16,1716033
51716034,51716034,CAMARINES SUR,IRIGA CITY,Santiago,2006,629,3099,67,467,592,246,41.599998,144,51.200001,275,31.5,-,-,-,-,281,873,24,5.0999999,0,0,29,4.5999999,13,2.0999999,423,67.199997,324,46,7.3000002,25,4,51.5,0,0,3,0.5,1050,183,17.4,-,-,-,-,-,-,-,-,-,17,16,1716034
51716035,51716035,CAMARINES SUR,IRIGA CITY,Santo Domingo,2006,1039,5026,129,742,890,310,34.799999,180,36.299999,263,19,-,-,-,-,496,1386,18,2.4000001,0,0,52,5,18,1.7,542,52.200001,373,94,9,40,3.8,35.900002,4,0.1,0,0,1477,222,15,-,-,-,-,-,-,-,-,-,17,16,1716035
51716036,51716036,CAMARINES SUR,IRIGA CITY,Santo Niño,2006,725,3347,53,566,640,208,32.5,121,40.599998,218,23.200001,-,-,-,-,298,938,7,1.2,0,0,33,4.5999999,5,0.69999999,452,62.299999,335,111,15.3,54,7.4000001,46.200001,0,0,2,0.30000001,1035,127,12.3,-,-,-,-,-,-,-,-,-,17,16,1716036
51718001,51718001,CAMARINES SUR,LIBMANAN,Aslong,2008,108,588,9,101,118,19,16.1,29,43.900002,20,10.9,-,-,-,-,66,184,0,0,0,0,0,0,0,0,93,86.099998,83,0,0,8,7.4000001,76.900002,0,0,0,0,126,3,2.4000001,-,-,-,-,-,-,-,-,-,17,18,1718001
51718002,51718002,CAMARINES SUR,LIBMANAN,Awayan,2008,272,1320,45,217,276,60,21.700001,79,63.200001,70,17.5,-,-,-,-,125,401,6,2.8,1,2.2,1,0.40000001,0,0,203,74.599998,162,24,8.8000002,75,27.6,59.599998,1,0.1,2,0.69999999,379,21,5.5,-,-,-,-,-,-,-,-,-,17,18,1718002
51718004,51718004,CAMARINES SUR,LIBMANAN,Bagadion,2008,331,1477,37,247,297,65,21.9,70,43.5,64,14,-,-,-,-,161,458,3,1.2,0,0,0,0,4,1.2,219,66.199997,170,2,0.60000002,130,39.299999,51.400002,0,0,1,0.30000001,437,21,4.8000002,-,-,-,-,-,-,-,-,-,17,18,1718004
51718005,51718005,CAMARINES SUR,LIBMANAN,Bagamelon,2008,102,487,13,71,102,26,25.5,23,41.099998,25,15.8,-,-,-,-,56,158,0,0,0,0,0,0,1,1,83,81.400002,64,3,2.9000001,25,24.5,62.700001,0,0,32,31.4,172,2,1.2,-,-,-,-,-,-,-,-,-,17,18,1718005
51718006,51718006,CAMARINES SUR,LIBMANAN,Bagumbayan,2008,293,1384,34,223,228,41,18,46,35.900002,34,9.6000004,-,-,-,-,128,356,35,15.7,0,0,2,0.69999999,21,7.1999998,62,21.200001,30,4,1.4,5,1.7,10.2,8,0.60000002,1,0.30000001,482,12,2.5,-,-,-,-,-,-,-,-,-,17,18,1718006
51718007,51718007,CAMARINES SUR,LIBMANAN,Bahao,2008,646,2977,78,524,661,183,27.700001,178,55.099998,235,23.9,-,-,-,-,323,984,2,0.40000001,1,1.3,3,0.5,2,0.30000001,402,62.200001,298,212,32.799999,211,32.700001,46.099998,3,0.1,1,0.2,818,9,1.1,-,-,-,-,-,-,-,-,-,17,18,1718007
51718008,51718008,CAMARINES SUR,LIBMANAN,Bahay,2008,647,2951,80,472,587,127,21.6,121,40.099998,107,12,-,-,-,-,302,889,0,0,0,0,13,2,83,12.8,182,28.1,76,5,0.80000001,28,4.3000002,11.7,0,0,5,0.80000001,986,14,1.4,-,-,-,-,-,-,-,-,-,17,18,1718008
51718012,51718012,CAMARINES SUR,LIBMANAN,Begajo Norte,2008,284,1288,28,193,213,50,23.5,60,46.200001,66,19.200001,-,-,-,-,130,343,2,1,0,0,1,0.40000001,1,0.40000001,126,44.400002,81,1,0.40000001,19,6.6999998,28.5,1,0.1,27,9.5,402,11,2.7,-,-,-,-,-,-,-,-,-,17,18,1718012
51718013,51718013,CAMARINES SUR,LIBMANAN,Begajo Sur,2008,201,934,18,123,185,42,22.700001,47,45.599998,35,12.2,-,-,-,-,103,288,50,40.700001,0,0,5,2.5,0,0,71,35.299999,46,0,0,7,3.5,22.9,0,0,0,0,287,1,0.30000001,-,-,-,-,-,-,-,-,-,17,18,1718013
51718009,51718009,CAMARINES SUR,LIBMANAN,Beguito Nuevo,2008,181,729,23,105,136,41,30.1,25,34.700001,23,11.1,-,-,-,-,72,208,2,1.9,0,0,2,1.1,3,1.7,48,26.5,26,31,17.1,8,4.4000001,14.4,0,0,0,0,252,0,0,-,-,-,-,-,-,-,-,-,17,18,1718009
51718010,51718010,CAMARINES SUR,LIBMANAN,Beguito Viejo,2008,229,1070,23,186,200,42,21,52,43,46,14.3,-,-,-,-,121,321,4,2.2,0,0,0,0,2,0.89999998,137,59.799999,103,58,25.299999,3,1.3,45,0,0,0,0,313,16,5.0999999,-,-,-,-,-,-,-,-,-,17,18,1718010
51718014,51718014,CAMARINES SUR,LIBMANAN,Bikal,2008,356,1639,33,265,305,68,22.299999,84,47.200001,60,12.4,-,-,-,-,178,483,49,18.5,0,0,1,0.30000001,11,3.0999999,86,24.200001,23,92,25.799999,12,3.4000001,6.5,0,0,0,0,518,11,2.0999999,-,-,-,-,-,-,-,-,-,17,18,1718014
51718015,51718015,CAMARINES SUR,LIBMANAN,Busak,2008,306,1477,29,230,305,106,34.799999,130,75.599998,173,36.299999,-,-,-,-,172,477,0,0,0,0,2,0.69999999,1,0.30000001,75,24.5,24,96,31.4,23,7.5,7.8000002,0,0,0,0,367,0,0,-,-,-,-,-,-,-,-,-,17,18,1718015
51718016,51718016,CAMARINES SUR,LIBMANAN,Caima,2008,249,1148,34,201,219,56,25.6,62,57.900002,84,25.799999,-,-,-,-,107,326,22,10.9,0,0,0,0,0,0,175,70.300003,113,1,0.40000001,137,55,45.400002,0,0,0,0,325,0,0,-,-,-,-,-,-,-,-,-,17,18,1718016
51718017,51718017,CAMARINES SUR,LIBMANAN,Calabnigan,2008,239,1197,33,212,257,58,22.6,93,85.300003,122,33.299999,-,-,-,-,109,366,2,0.89999998,0,0,0,0,6,2.5,148,61.900002,99,63,26.4,79,33.099998,41.400002,0,0,1,0.40000001,418,0,0,-,-,-,-,-,-,-,-,-,17,18,1718017
