region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
X (Northern Mindanao),Cagayan de Oro,Air Philippines,116,90,104,120,70,80,0,0,4,4,0,4,592
X (Northern Mindanao),Cagayan de Oro,Asian Spirit,0,0,0,0,0,0,0,0,0,0,0,0,0
X (Northern Mindanao),Cagayan de Oro,PAL Express,0,0,0,0,0,0,62,62,60,62,60,86,392
X (Northern Mindanao),Cagayan de Oro,Seair,0,0,0,0,0,0,0,0,0,0,0,0,0
X (Northern Mindanao),Cagayan de Oro,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
X (Northern Mindanao),Cagayan de Oro,Military,0,0,0,0,0,0,0,0,0,0,0,0,0
X (Northern Mindanao),Camiguin,Seair,0,26,0,26,0,0,0,0,0,0,0,0,52
X (Northern Mindanao),Camiguin,G. Aviation,0,58,0,50,0,0,0,0,0,0,0,0,108
X (Northern Mindanao),Camiguin,Military,0,0,0,52,0,0,0,0,0,0,0,0,52
X (Northern Mindanao),Ozamis,PAL,0,0,0,0,0,0,32,-,-,-,-,-,-
X (Northern Mindanao),Ozamis,G. Aviation,84,36,64,44,18,14,52,50,52,20,12,34,480
X (Northern Mindanao),Ozamis,Air Philippines,0,-,-,-,-,-,62,-,-,-,-,-,-
XIII (Caraga),Siargao,Asian Spirit,0,0,0,0,0,0,0,0,0,0,0,0,0
XIII (Caraga),Siargao,G. Aviation,24,0,50,18,22,18,16,0,40,32,6,0,226
XIII (Caraga),Siargao,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Surigao,PAL,-,-,-,-,-,-,34,-,-,-,-,-,-
XIII (Caraga),Surigao,Cebu Pacific,0,0,0,0,0,0,0,0,0,0,24,34,58
XIII (Caraga),Surigao,Asian Spirit,14,36,0,0,0,0,0,0,0,0,0,0,50
XIII (Caraga),Surigao,Zest Air,0,0,0,0,0,0,0,0,0,0,2,0,2
XIII (Caraga),Surigao,G. Aviation,80,0,62,0,60,50,30,40,86,44,34,32,518
XIII (Caraga),Surigao,Military,0,0,0,96,0,0,0,0,0,0,0,0,96
XIII (Caraga),Surigao,Seair,-,-,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),Allah Valley,G. Aviation,24,6,10,0,10,4,12,10,8,4,2,14,104
XIII (Caraga),Bislig,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
XII (SOCCSKSARGEN),General Santos Tambler,International,0,0,0,0,0,0,0,0,0,0,0,0,0
XII (SOCCSKSARGEN),General Santos Tambler,Merpati Air,0,0,0,0,0,0,0,0,0,0,0,0,0
XII (SOCCSKSARGEN),General Tambler,Domestic,0,0,0,0,0,0,0,0,0,0,0,0,0
XII (SOCCSKSARGEN),General Tambler,PAL,62,58,62,62,88,120,122,122,120,122,0,124,1062
XII (SOCCSKSARGEN),General Tambler,Air Philippines,26,24,26,26,10,0,0,0,0,0,0,0,112
XII (SOCCSKSARGEN),General Tambler,Cebu Pacific,62,58,60,60,60,60,80,102,112,118,0,96,868
XII (SOCCSKSARGEN),General Tambler,G. Aviation,18,6,10,14,36,4,40,8,10,12,0,20,178
XII (SOCCSKSARGEN),General Tambler,Military,2,2,2,2,2,22,66,30,0,0,0,0,128
XII (SOCCSKSARGEN),General Santos Buauyan,Military,0,0,0,0,0,0,0,0,0,0,0,0,0
XI (Davao Region),Davao (International),Silk Air,62,58,62,52,52,12,56,52,52,54,52,54,618
XI (Davao Region),Davao (International),Bouraq,0,0,0,0,0,0,0,0,0,0,0,0,0
XI (Davao Region),Davao (International),Merpati Air,0,0,0,0,4,0,0,0,0,0,0,0,4
XI (Davao Region),Davao (International),Cebu Pacific,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Davao (International),Asian Spirit,0,0,0,0,42,48,16,0,0,0,0,38,144
XI (Davao Region),Davao (International),Sriwijaya Air,6,4,4,0,0,0,0,0,0,0,0,0,14
XI (Davao Region),Davao (International),PT Wing Air,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Davao (Domestic),PAL,334,280,304,354,364,334,300,308,336,390,424,458,4186
XI (Davao Region),Davao (Domestic),Cebu Pacific,516,474,506,492,524,546,558,554,526,550,534,526,6306
XI (Davao Region),Davao (Domestic),Air Philippines,244,218,226,242,158,132,126,62,60,68,170,96,1802
XI (Davao Region),Davao (Domestic),Zest Air,0,0,0,0,0,0,0,0,0,0,0,20,20
XI (Davao Region),Davao (Domestic),Seair,0,0,0,0,0,0,0,0,0,0,0,0,0
XI (Davao Region),Davao (Domestic),G. Aviation,216,350,270,350,270,136,272,274,234,300,186,242,3100
XI (Davao Region),Davao (Domestic),Military,0,0,0,0,0,0,0,0,0,0,0,0,0
XI (Davao Region),Mati,G. Aviation,0,0,0,0,0,0,0,0,0,0,0,0,0
XIII (Caraga),Tandag,Asian Spirit,0,0,0,0,0,0,0,0,0,0,0,0,0
XIII (Caraga),Tandag,Seair,0,0,0,0,0,0,0,0,0,0,0,0,0
XIII (Caraga),Tandag,G. Aviation,4,0,4,0,14,8,0,0,4,0,18,24,76
XIII (Caraga),Tandag,Military,0,0,8,0,0,32,0,0,0,0,0,6,46
