city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Bacolod,Mayor,"Miquiabas, Judith Vidal",Judith,Lakas-Christian Muslim Democrats,6907
Bacolod,Vice-Mayor,"Manginsay, Lee Bernales",Dongie,Lakas-Christian Muslim Democrats,4727
Bacolod,Councilor,"Clapano, Quintin Jr. Ababon",Boboy,Lakas-Christian Muslim Democrats,5059
Bacolod,Councilor,"Antonio, Roy Arvin Tacogue",Arvin,Lakas-Christian Muslim Democrats,4769
Bacolod,Councilor,"Santos, Raymund Cogo",Mon,Lakas-Christian Muslim Democrats,4212
Bacolod,Councilor,"Momoy, Salic  Sanguila",Salic,Independent,3360
Bacolod,Councilor,"Mendez, Marie Joy Espinosa",Joy,Independent,4098
Bacolod,Councilor,"Canda, Arnulfo Abang",Dodong,Lakas-Christian Muslim Democrats,3890
Bacolod,Councilor,"Palangan, Bong Sinogaya",Bong,Lakas-Christian Muslim Democrats,3479
Bacolod,Councilor,"Tejano, Felmore Tejano",Felmore,Lakas-Christian Muslim Democrats,4170
Baloi,Mayor,"Ali, Hanifa Palao",Hanie,-,6624
Baloi,Vice-Mayor,"Balas, Abdullah Mohammad",Butsoy,Lakas-Christian Muslim Democrats,6961
Baloi,Councilor,"Ali, Qaharoddin Lomondot",Kahar,-,6533
Baloi,Councilor,"Yahya, Hadji Salic Ayoma",Salic,-,4308
Baloi,Councilor,"Alawi, Sabdullah Malangcapi",Aleem,-,4359
Baloi,Councilor,"Usman, Nasser Sulog",Kuya,-,5084
Baloi,Councilor,"Luman, Mapangcat Lope",Agila,-,5367
Baloi,Councilor,"Abdul, Asgarey Ali/Alag",Popoy,-,5469
Baloi,Councilor,"Rasol, Mohaimen Ali",Muhai,-,5681
Baloi,Councilor,"Ali, Alexander Ali",Barouk,Independent,4460
Baroy,Mayor,"Rizon, Isagani Bayate",Gani,Lakas-Christian Muslim Democrats,7264
Baroy,Vice-Mayor,"Obial, Eleuterio Jr. Mariquit",Jun-Jun,Lakas-Christian Muslim Democrats,6765
Baroy,Councilor,"Ong, William Ii Roble",Bong,-,5249
Baroy,Councilor,"Go, Moreno Waldato",More,Genuine Opposition,3763
