region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
VII (Central Visayas),Mactan,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
VII (Central Visayas),Siquijor,G. Aviation,16,30,6,6,20,35,8,-,-,-,-,-,121
VII (Central Visayas),Tagbilaran,PAL,7094,5819,6898,11948,13957,9977,9338,8664,7145,10310,8720,9872,109742
VII (Central Visayas),Tagbilaran,Asian Spirit,2418,2161,2238,2724,1631,-,-,4761,4114,5176,4342,4718,34283
VII (Central Visayas),Tagbilaran,Cebu Pacific,-,-,-,-,4920,4749,5379,-,-,-,-,-,15048
VII (Central Visayas),Tagbilaran,G. Aviation,113,128,289,154,145,137,166,249,193,257,244,114,2189
VII (Central Visayas),Tagbilaran,Military,11,-,16,230,8,115,224,-,-,996,-,-,1600
VII (Central Visayas),Ubay,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Biliran,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Borongan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Calbayog,Asian Spirit,-,957,1039,-,-,-,-,-,1005,973,-,1223,5197
VIII (Eastern Visayas),Calbayog,G. Aviation,-,9,47,-,-,-,-,-,8,-,-,3,67
VIII (Eastern Visayas),Catarman,Asian Spirit,1258,505,517,1435,1642,-,-,1671,1334,1398,-,1596,11356
VIII (Eastern Visayas),Catarman,G. Aviation,-,-,39,14,15,-,-,-,-,-,-,-,68
VIII (Eastern Visayas),Catbalogan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Guiuan,G. Aviation,38,-,-,-,-,10,-,-,-,-,-,-,48
VIII (Eastern Visayas),Hilongos,G. Aviation,-,-,9,1,6,-,12,4,2,-,5,-,39
VIII (Eastern Visayas),Maasin,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Ormoc,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
VIII (Eastern Visayas),Tacloban,PAL,14454,13606,15709,16560,18611,16341,-,-,14317,17978,14720,16398,158694
VIII (Eastern Visayas),Tacloban,Cebu Pacific,10263,10973,12622,16020,18431,13832,-,-,11696,11756,9752,14019,129364
VIII (Eastern Visayas),Tacloban,G. Aviation,52,160,250,192,78,11,-,-,25,737,4,102,1611
ARMM,Cagayan de Sulu,G. Aviation,-,-,-,14,-,-,-,32,-,-,-,-,46
IX (Zamboanga Peninsula),Dipolog,PAL,5230,4407,5556,7522,7417,6069,5752,5206,4697,5559,5099,6491,69005
IX (Zamboanga Peninsula),Dipolog,Asian Spirit,334,355,341,338,387,418,418,491,373,401,298,363,4517
IX (Zamboanga Peninsula),Dipolog,G. Aviation,6,89,14,59,125,16,39,7,11,5,10,140,521
IX (Zamboanga Peninsula),Dipolog,Military,18,267,-,14,-,-,5,-,-,8,89,196,597
IX (Zamboanga Peninsula),Ipil,G. Aviation,37,45,22,-,58,-,-,30,19,1,47,7,266
IX (Zamboanga Peninsula),Ipil,Military,32,-,-,-,-,-,-,-,34,-,-,-,66
ARMM,Jolo,Seair,1152,1118,1147,1771,874,780,908,935,870,1006,872,1081,12514
ARMM,Jolo,South Phoenix,-,-,-,-,-,-,-,-,-,-,-,588,588
ARMM,Jolo,G. Aviation,-,-,10,-,-,-,-,-,-,-,176,50,236
ARMM,Jolo,Military,179,84,140,338,106,70,94,144,290,189,-,267,1901
IX (Zamboanga Peninsula),Liloy,G. Aviation,-,-,2,-,23,-,8,8,-,3,12,-,56
IX (Zamboanga Peninsula),Pagadian,G. Aviation,161,-,16,28,-,-,-,9,-,44,10,9,277
IX (Zamboanga Peninsula),Pagadian,Military,-,-,24,-,-,-,-,13,16,-,-,30,83
ARMM,Sanga-Sanga,Seair,-,-,833,580,631,-,-,645,662,647,663,563,5224
ARMM,Sanga-Sanga,South Phoenix,-,-,-,-,-,-,-,-,-,-,-,465,465
ARMM,Sanga-Sanga,G. Aviation,-,-,8,55,76,-,-,-,19,4,-,465,627
ARMM,Sanga-Sanga,Military,-,-,-,-,-,-,-,-,-,-,-,26,26
IX (Zamboanga Peninsula),Siocon,G. Aviation,-,-,137,181,16,-,-,103,40,-,-,-,477
IX (Zamboanga Peninsula),Zamboanga,PAL,12417,11165,12962,13857,13364,11465,12104,12423,11926,14792,13094,14110,153679
IX (Zamboanga Peninsula),Zamboanga,Cebu Pacific,9687,8661,10421,10999,11749,9486,9514,9765,8954,9920,8517,9861,117534
IX (Zamboanga Peninsula),Zamboanga,Air Philippines,4563,3963,5078,4569,4214,3679,4511,4594,4180,5405,3846,5309,53911
IX (Zamboanga Peninsula),Zamboanga,Seair,2177,2135,2399,1708,1863,1776,2029,1984,1916,2093,1950,2090,24120
IX (Zamboanga Peninsula),Zamboanga,South Phoenix,-,-,-,-,-,-,-,-,-,-,-,1248,1248
IX (Zamboanga Peninsula),Zamboanga,G. Aviation,296,292,303,430,338,73,98,211,125,152,78,163,2559
XIII (Caraga),Butuan,PAL,6611,5947,7760,7213,7457,6225,6527,7123,6573,7406,6806,6861,82509
XIII (Caraga),Butuan,Cebu Pacific,4816,3488,4705,4957,5142,4189,4508,4476,3965,4458,3846,4727,53277
XIII (Caraga),Butuan,G. Aviation,16,-,13,21,17,11,21,23,8,-,-,-,130
XIII (Caraga),Butuan,Military,-,-,2,139,-,3,-,-,6,-,-,-,150
X (Northern Mindanao),Cagayan de Oro,PAL,-,-,28265,-,30706,25361,25201,25825,24557,27674,25934,26511,240034
X (Northern Mindanao),Cagayan de Oro,Cebu Pacific,-,-,13803,-,15815,11369,10883,10659,10951,11411,9128,12872,106891
X (Northern Mindanao),Cagayan de Oro,Air Philippines,-,-,6340,-,3700,2875,4448,5301,5019,6195,5194,4566,43638
X (Northern Mindanao),Cagayan de Oro,Asian Spirit,-,-,1536,-,1649,1573,1749,1890,1390,1671,1254,1277,13989
X (Northern Mindanao),Cagayan de Oro,Seair,-,-,297,-,333,149,194,314,277,223,263,320,2370
X (Northern Mindanao),Cagayan de Oro,G. Aviation,-,-,111,-,83,22,48,13,45,19,14,38,393
X (Northern Mindanao),Cagayan de Oro,Military,-,-,-,-,3,3,6,7,3,14,7,9,52
X (Northern Mindanao),Camiguin,Seair,-,-,230,-,-,237,188,253,210,322,-,-,1440
X (Northern Mindanao),Camiguin,G. Aviation,-,-,33,-,-,-,12,37,20,24,-,-,126
X (Northern Mindanao),Ozamis,G. Aviation,-,52,4,50,83,12,33,-,-,-,-,4,238
XIII (Caraga),Siargao,Seair,-,-,109,-,-,-,199,139,-,-,-,-,447
XIII (Caraga),Siargao,G. Aviation,-,-,-,-,-,-,-,13,-,-,-,-,13
XIII (Caraga),Surigao,Asian Spirit,-,-,555,-,-,1418,1551,1467,1580,1546,-,-,8117
XIII (Caraga),Surigao,Seair,-,-,-,-,-,-,-,-,-,223,-,-,223
XIII (Caraga),Surigao,G. Aviation,-,-,408,-,-,64,71,17,54,19,-,-,633
XII (SOCCSKSARGEN),Allah Valley,G. Aviation,4,6,28,17,21,6,26,25,62,41,-,12,248
XIII (Caraga),Bislig,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
XII (SOCCSKSARGEN),General Santos Tambler,PAL,9779,9832,11861,11068,12700,-,10271,-,-,10675,10662,12579,99427
XII (SOCCSKSARGEN),General Santos Tambler,Air Philippines,6010,4546,5898,6518,6561,-,5388,-,-,5266,4648,5828,50663
XII (SOCCSKSARGEN),General Santos Tambler,Merpati Air,15,5,-,-,-,-,-,-,-,-,-,-,20
XII (SOCCSKSARGEN),General Santos Tambler,G. Aviation,87,73,214,75,115,-,27,-,-,34,28,21,674
XII (SOCCSKSARGEN),General Santos Tambler,Military,10,4,28,55,37,-,32,-,-,27,31,40,264
XII (SOCCSKSARGEN),General Santos Buauyan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Davao (International),Silk Air,1367,-,1033,1669,-,-,1150,1737,1292,1224,1138,1064,11674
XI (Davao Region),Davao (International),Bouraq,227,-,260,219,-,-,149,166,112,-,-,-,1133
XI (Davao Region),Davao (International),Merpati Air,359,-,335,475,-,-,471,478,413,389,444,550,3914
XI (Davao Region),Davao (Domestic),PAL,42699,-,45372,48894,-,-,38955,42902,42234,49437,44481,48038,403012
XI (Davao Region),Davao (Domestic),Cebu Pacific,40295,-,39846,42252,-,-,38215,40534,36815,36522,29972,39168,343619
XI (Davao Region),Davao (Domestic),Air Philippines,12175,-,12243,11421,-,-,10540,12081,10686,12433,10162,11003,102744
XI (Davao Region),Davao (Domestic),Seair,-,-,73,84,-,-,124,-,123,79,121,138,742
XI (Davao Region),Davao (Domestic),South Phoenix,-,-,-,-,-,-,-,-,-,-,-,55,55
XI (Davao Region),Davao (Domestic),G. Aviation,-,-,1195,738,-,-,562,590,636,344,533,726,5324
XI (Davao Region),Mati,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Tandag,Asian Spirit,294,232,254,392,417,416,431,391,338,376,323,339,4203
XIII (Caraga),Tandag,Seair,44,50,4,67,97,56,78,55,59,56,113,99,778
XIII (Caraga),Tandag,G. Aviation,17,-,33,6,-,8,-,3,4,9,-,-,80
ARMM,Cotabato,PAL,5779,4976,5911,7101,7123,6536,-,5891,-,5584,-,7295,56196
ARMM,Cotabato,Seair,425,383,486,402,407,365,-,516,-,460,-,442,3886
ARMM,Cotabato,Air Philippines,-,-,-,121,-,-,-,-,-,-,-,-,121
ARMM,Cotabato,G. Aviation,68,107,116,465,119,20,-,17,-,55,-,50,1017
ARMM,Cotabato,Military,283,204,124,-,308,163,-,358,-,484,-,704,2628
X (Northern Mindanao),Iligan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
ARMM,Malabang,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
-,Total,Total,1766142,1641348,2060129,2303141,2151287,1725115,1929207,1921649,1757283,2029846,1850043,2134094,23269284
