city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Alicia,Mayor,"Reyes, Cecilia Claire Navarro",Jeng,Bigkis,12686
Alicia,Vice-Mayor,"Dy, Ian Paul Laguatan",Ian Dy,Lakas-Kampi,13714
Alicia,Councilor,"Dasig, Manuel Sungahed",Amboy,Bigkis,8426
Alicia,Councilor,"Velasco, Andy Bonn Bautista",Andy Bonn,Bigkis,8798
Alicia,Councilor,"Co, James Danison Sy",Danison,Bigkis,9147
Alicia,Councilor,"Mendoza, Bueniroso Regalado",Isong,Nationalist People's Coalition,9313
Alicia,Councilor,"Dasig, Lorenzo, Jr. Sicuan",Jong,Bigkis,10061
Alicia,Councilor,"Bumatay, Eric Espejo",Eric,Nationalist People's Coalition,10705
Alicia,Councilor,"Paguila, Almond Lucas",Almond,Bigkis,12553
Alicia,Councilor,"Reyes, Ramon Juan, Jr. Navarro",Rj,Bigkis,13889
Angadanan,Mayor,"Panganiban, Lourdes Segarra",Mayora,Nacionalista Party,12981
Angadanan,Vice-Mayor,"Panganiban, Jose Jr. Tallera",Bentot,Lakas-Kampi,11222
Angadanan,Councilor,"Marcos, Medardo Martinez",Medy,Nacionalista Party,7819
Angadanan,Councilor,"Paggao, Deogracias Go",Joe,Nacionalista Party,8328
Angadanan,Councilor,"Managuelod, Nelson Baquiran",Nel,Lakas-Kampi,8364
Angadanan,Councilor,"Siquian, Vicente Jr. Cruz",Vic,Nacionalista Party,9178
Angadanan,Councilor,"Lappay, Ruben, Jr. Mendoza",Bembol,Nationalist People's Coalition,9185
Angadanan,Councilor,"Castillo, Ulysses Lappay",Asset,Nacionalista Party,9196
Angadanan,Councilor,"Go, Rosemarie De Leon",Marit,Lakas-Kampi,9509
Angadanan,Councilor,"Siquian, Diosdado Subia",Dong,Lakas-Kampi,12454
Aurora,Mayor,"Uy, William Tio",Tet-Tet,Nationalist People's Coalition,12773
Aurora,Vice-Mayor,"Duldulao, Damian Acoba",Damy,Nationalist People's Coalition,8310
Aurora,Councilor,"Alamani, Marcelino Reyes",Lino,Nationalist People's Coalition,7589
Aurora,Councilor,"Urma, Hardy Vinoya",Hardy,Nationalist People's Coalition,7702
Aurora,Councilor,"Duque, Crispulo, Jr. Pascual",Cris,Nationalist People's Coalition,7837
Aurora,Councilor,"Samson, Jessie Bundoc",Jessie,Nationalist People's Coalition,7966
Aurora,Councilor,"Cacal, Eleuterio Natividad",Terio,Nationalist People's Coalition,8033
Aurora,Councilor,"Martin, Melvin Santos",Melvin,Nationalist People's Coalition,8792
Aurora,Councilor,"Razon, Teresita Epifania Ramirez",Ting-Ting,Nationalist People's Coalition,8920
Aurora,Councilor,"Galang, Jeremias Lucas",Jerry,Independent,11119
Benito Soliven,Mayor,"Sanglay, Benjamin Edillo",Ben,Bigkis,4966
Benito Soliven,Vice-Mayor,"Lungan, Roberto Taguinod",Robert,Nacionalista Party,5650
Benito Soliven,Councilor,"Sanglay, Brian Dela Cruz",Brian,Bigkis,3242
Benito Soliven,Councilor,"Viernes, Amado Gamayon",Amado,Bigkis,3375
Benito Soliven,Councilor,"Carreon, Jose Pereira",Jun,Liberal Party,4010
Benito Soliven,Councilor,"Azur, John Paul Siquian",Jp,Liberal Party,4130
Benito Soliven,Councilor,"Ancheta, Marshal Ostares",Mar,Liberal Party,4906
Benito Soliven,Councilor,"Abu, Ernesto Basco",Ernes,Nacionalista Party,5108
Benito Soliven,Councilor,"Rinion, Rommel Luyun",Mel,Nacionalista Party,5122
Benito Soliven,Councilor,"Pamittan, Isidro Agcaoili",Sid,Bigkis,5367
Burgos,Mayor,"Tegui, Ruben Acierto",Boyet,Bigkis,6069
Burgos,Vice-Mayor,"Agliam, Alexander Fernandez",Alex,Puwersa ng Masang Pilipino,3932
Burgos,Councilor,"Lopez, Emmanuel Sibayan",Eman,Bigkis,3813
Burgos,Councilor,"Ramirez, Lito Martinez",Lito,Bigkis,3977
Burgos,Councilor,"Alabon, Evelyn Palaspas",Eva,Independent,4077
Burgos,Councilor,"Dela Cruz, Fred Salvador",Freddie,Bigkis,4280
Burgos,Councilor,"Blas, Liborio Sales",Libor,Bigkis,4539
Burgos,Councilor,"Sacasac, Juanito, Sr. Pangramuyen",Juaning,Independent,4585
Burgos,Councilor,"Nicolas, William Dadez",Willie,Independent,4624
Burgos,Councilor,"Agtarap, Martin Salacup",Marlo,Independent,4719
Cabagan,Mayor,"Mamauag, Christopher Azurin",Topi,Lakas-Kampi,15813
Cabagan,Vice-Mayor,"Albano, Rene, Jr. Perez",Ed,Lakas-Kampi,14607
Cabagan,Councilor,"Ogena, Mary Jean Ramos",Ajean,Lakas-Kampi,8265
Cabagan,Councilor,"Ramos, Stephen Pua",Boy,Lakas-Kampi,8868
Cabagan,Councilor,"Guingab, Soidemer F Ranjo",Francis,Independent,8951
Cabagan,Councilor,"Baricaua, Honorato, Jr. Allam",Jun,Independent,10381
Cabagan,Councilor,"Acorda, Visitacion Bagunu",Visie,Lakas-Kampi,11116
Cabagan,Councilor,"Zipagan, Melchor, Jr. Mamauag",Boy Z,Lakas-Kampi,11350
Cabagan,Councilor,"Tarun, Orlando Felix, Jr. Villa",Bong,Lakas-Kampi,12712
Cabagan,Councilor,"Masigan, Lovier Valencia",Ovie,Lakas-Kampi,13612
Cabatuan,Mayor,"Dayrit, Cid Aspilla",Doc Cid,Lakas-Kampi,7766
Cabatuan,Vice-Mayor,"Velasco, Rolando Gante",Lando,Lakas-Kampi,8626
Cabatuan,Councilor,"Monte, Renato Jara",Boboy,Bigkis,5264
Cabatuan,Councilor,"Acosta, Eugene Isidro",Gin,Bigkis,5685
Cabatuan,Councilor,"Alivia, Leonardo Castro",Lando,Nacionalista Party,6039
Cabatuan,Councilor,"Manibog, Roman, Jr. Burgos",Manayon,Bigkis,6099
Cabatuan,Councilor,"Bernardo, Vilinda Hamor",Bimbi,Independent,6659
Cabatuan,Councilor,"Miano, Troy Alexander Gozum",Troy,Lakas-Kampi,6722
Cabatuan,Councilor,"Cadelina, Jaime Visaya",Jimmy,Nationalist People's Coalition,7100
Cabatuan,Councilor,"Uy, Charlton Liu",Ton-Ton,Bigkis,9298
Cauayan,Mayor,"Dy, Benjamin De Guzman",Ben,Nationalist People's Coalition,41154
Cauayan,Vice-Mayor,"Mallillin, Bartolome Agonoy",Lome,Lakas-Kampi,22605
Cauayan,Councilor,"Foronda, Salcedo Tagala",Saldy,Nacionalista Party,13846
Cauayan,Councilor,"Lucas, Edwin Gonzales",Tisoy,Lakas-Kampi,15956
Cauayan,Councilor,"Tumbaga, Ruben Gallarde",Ben,Nationalist People's Coalition,17114
Cauayan,Councilor,"Asirit, Eugenio, Jr. Baccay",Jun,Nationalist People's Coalition,17479
Cauayan,Councilor,"Mallillin, Francisco Nicolas",Doc Kokoy,Bigkis,18673
Cauayan,Councilor,"Uy, Reynaldo Queni",Rene,Lakas-Kampi,22194
Cauayan,Councilor,"Abad, Jose Leano",Pepe,Nationalist People's Coalition,23306
Cauayan,Councilor,"De Luna, Edgar Mariano",Edwin,Lakas-Kampi,24185
Cauayan,Councilor,"Uy, Alejandro III Quicho",Alex,Nationalist People's Coalition,25044
Cauayan,Councilor,"Dalin, Leoncio, Jr. Angoluan",Bong,Nationalist People's Coalition,29691
City of Santiago,Mayor,"Navarro, Amelita Sison",Amy,Lakas-Kampi,28253
City of Santiago,Vice-Mayor,"Abaya, Alvin Navarro",Alvin,Lakas-Kampi,31562
