city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Alfonso Castaneda,Mayor,"Galsim, Filemon Mamaril",Mon,Lakas-Kampi,7954
Alfonso Castaneda,Vice-Mayor,"Malabanan, Rose Calabio",Rose,Lakas-Kampi,8682
Alfonso Castaneda,Councilor,"Paguagan, Divina Daprosa",Vinang-Daprosa,Nationalist People's Coalition,4528
Alfonso Castaneda,Councilor,"Ramos, Johnny Saique",Bolbok,Lakas-Kampi,5188
Alfonso Castaneda,Councilor,"Isidro, Joseph Banzon",Josh,Lakas-Kampi,5413
Alfonso Castaneda,Councilor,"De Borja, Antonio Luis III Bernardo",Louie,Nationalist People's Coalition,5755
Alfonso Castaneda,Councilor,"Castro, Mabelle Morales",Mabelle,Nationalist People's Coalition,6208
Alfonso Castaneda,Councilor,"Gatdula, Genesis Marquez",Genesis-Pingko,Nationalist People's Coalition,6860
Alfonso Castaneda,Councilor,"Galsim, Filemon, Jr. Masangkay",Totie,Lakas-Kampi,6947
Alfonso Castaneda,Councilor,"Torreliza, Ernesto Paglicawan",Ernie,Lakas-Kampi,8935
Ambaguio,Mayor,"Amokla, Moises Gadingan",Moises,Nacionalista Party,2781
Ambaguio,Vice-Mayor,"Minas, Rogelio Licyayo",Roy,Lakas-Kampi,1589
Ambaguio,Councilor,"Kitong, Florencio Pindog",Polen,Nacionalista Party,1195
Ambaguio,Councilor,"Baldino, Joseph Habiatan",Cat-Im,Nacionalista Party,1229
Ambaguio,Councilor,"Danao, Ronelio Bugtong",Onel,Liberal Party,1510
Ambaguio,Councilor,"Gullunan, Francisco Gorenzo",Sico,Nacionalista Party,1583
Ambaguio,Councilor,"Agnahe, Nardo Copas",Hoyahoy,Independent,1661
Ambaguio,Councilor,"Ullanggi, Leonardo Magah-Ngo",Nardo,Nacionalista Party,1771
Ambaguio,Councilor,"Lino, Leon Mayawen",Abaab,Nacionalista Party,2297
Ambaguio,Councilor,"Dinungon, Arnold Pinkihan",Agnol,Nacionalista Party,2570
Aritao,Mayor,"Peros, Guillermo Mateo",Enteng,Nacionalista Party,7109
Aritao,Vice-Mayor,"Tubiera, Ariel Mangaoang",Ariel,Nacionalista Party,8503
Aritao,Councilor,"Apolinar-Dasayon, Johanna M De Lara",Hani,Nacionalista Party,4987
Aritao,Councilor,"Agmaliw, Berwasan Candoy",Ber,Liberal Party,4992
Aritao,Councilor,"Lejao, Carlito Dasalia",Bobot,Independent,5050
Aritao,Councilor,"Ortiz, Kimela Jane Carino",Mela,Nacionalista Party,5139
Aritao,Councilor,"Gamido, Rodolfo Agne",Dolpo,Nacionalista Party,5587
Aritao,Councilor,"Doculan, Claverina Bassig",Clave,Liberal Party,6060
Aritao,Councilor,"Ordonez, Artemio, Jr. Calpatura",Ulysses,Nacionalista Party,6689
Aritao,Councilor,"Lejao, Elma Pinao-An",Elma,Nacionalista Party,6738
Bagabag,Mayor,"Sevillena, Nestor Macaroy",Nestor,Nacionalista Party,8680
Bagabag,Vice-Mayor,"Daniel, Sonny Blanco",Sonny,Nacionalista Party,7645
Bagabag,Councilor,"Afalla, Brenda Lyn Soriano-San Diego",Brenda,Liberal Party,5459
Bagabag,Councilor,"Torio, Elpidio Agnol",Pidiong,Liberal Party,5784
Bagabag,Councilor,"Laya, Eddie Alava",Eddie,Independent,6499
Bagabag,Councilor,"Rebuta, Lenita Dela Pena",Lynnette,Liberal Party,6507
Bagabag,Councilor,"Dumangeng, Melchor Bunoan",Mitchung,Nacionalista Party,6609
Bagabag,Councilor,"Abon, Rodolfo, Sr. Suni",Rudy,Nacionalista Party,6960
Bagabag,Councilor,"Calauad, Benigno Bobola",Ben,Nacionalista Party,7102
Bagabag,Councilor,"Jallorina, Revelita Lucena",Revy,Nacionalista Party,7308
Bambang,Mayor,"Balgos, Flaviano Dizon",Piskal,Liberal Party,10589
Bambang,Vice-Mayor,"Hernandez, Arnel Wenceslao Zamora",Arnel,Nacionalista Party,9672
Bambang,Councilor,"Viloria, Aira Mae Siruno",Apo Ni Kalbo,Nacionalista Party,8479
Bambang,Councilor,"Tolentino, Rommel Guiao",Rommel,Liberal Party,8593
Bambang,Councilor,"Talingdan, Merlie Guzman",Merlynne,Liberal Party,8628
Bambang,Councilor,"Allas, Gregorio, Jr. Bravo",Gorio,Independent,8669
Bambang,Councilor,"Sierra, Sancho Mallari",Cho,Nacionalista Party,8833
Bambang,Councilor,"Agaran, Lucito Tactacan",Citong,Liberal Party,8985
Bambang,Councilor,"Ramel, Freddie Santiago",Eagle,Nacionalista Party,9550
Bambang,Councilor,"Calulot, Alexander, Jr. Dizon",Nonong,Nacionalista Party,11148
Bayombong,Mayor,"Bagasao, John Severino Gonong",John,Puwersa ng Masang Pilipino,10291
Bayombong,Vice-Mayor,"Palparan, Nicomedes Millare",Nick,Puwersa ng Masang Pilipino,7066
Bayombong,Councilor,"Reyes, Ramir Gamir",Ram,Nacionalista Party,6296
Bayombong,Councilor,"Dulay, Stephen Belaras",Balong,Nacionalista Party,6739
Bayombong,Councilor,"Alindada, Louis Gonzales",Louie,Puwersa ng Masang Pilipino,6844
Bayombong,Councilor,"Libadia, Ronald Castillano",Onad,Puwersa ng Masang Pilipino,7350
Bayombong,Councilor,"Galvez, Ronaldo Sauco",Ronnie,Independent,7532
Bayombong,Councilor,"Gambito, Luke Val Villadelgado",Jay,Nacionalista Party,8116
Bayombong,Councilor,"Beleno, Joebel Dinamling",Joeb,Puwersa ng Masang Pilipino,8412
Bayombong,Councilor,"Barnacha, Rodinante Arzadon",Rodie,Puwersa ng Masang Pilipino,9559
Diadi,Mayor,"Miguel, Norma Ugale",Emma,Nacionalista Party,4858
Diadi,Vice-Mayor,"Magno, Maria Lourdes Garcia",Jumil,Nacionalista Party,4356
Diadi,Councilor,"Llantada, Edgar Diego",Edgar,Nacionalista Party,2610
Diadi,Councilor,"Carino, Rommel Furigay",Rommel,Liberal Party,3055
Diadi,Councilor,"Marabe, Fely Baylon",Fely,Liberal Party,3185
Diadi,Councilor,"Gayaton, Sandy Malih-Ag",Sandy,Liberal Party,3194
Diadi,Councilor,"Concillo, Wilma Gonzales",Emma,Nacionalista Party,3240
Diadi,Councilor,"Lunag, Waren Bay-Od",Kulaput,Liberal Party,3263
Diadi,Councilor,"Dulnuan, Rolito Aydinan",Jun-Jun,Independent,3356
Diadi,Councilor,"Tumacder, Lolito Padilla",Lito,Nacionalista Party,3674
Dupax del Norte,Mayor,"Epi, Clarita Egmin",Doctor Epi,Independent,5074
Dupax del Norte,Vice-Mayor,"Prado, Victorino Viloria",Vic,Independent,4541
Dupax del Norte,Councilor,"Martinez, Wilfred Bullecer",Fred,Nacionalista Party,2973
Dupax del Norte,Councilor,"Wayan, William Angawan",Willie,Nacionalista Party,3384
Dupax del Norte,Councilor,"Langcao, Eliseo, Sr. Doli",Ely,Nacionalista Party,3403
Dupax del Norte,Councilor,"Salud, Julius Joey Mabunot",Joey,Independent,3597
Dupax del Norte,Councilor,"Magpale, Remedios Ragual",Remy,Independent,3966
Dupax del Norte,Councilor,"Balisi, Jimmy Tunggalong",Bulljun,Nacionalista Party,4099
Dupax del Norte,Councilor,"Padilla, Frederick Gabrillo",Erick,Nacionalista Party,4255
Dupax del Norte,Councilor,"Balaw-Ing, Nestor Tuangkin",Pastor,Nacionalista Party,4302
Dupax Del Sur,Mayor,"Magaway, Romeo Pacquing",Romy,Liberal Party,4101
Dupax Del Sur,Vice-Mayor,"Binay-An, Luis Elmo",Luis,Nacionalista Party,6270
Dupax Del Sur,Councilor,"Castro, Edgar Pating",Egay,Nacionalista Party,2754
Dupax Del Sur,Councilor,"Perez, Elpidio Guevarra",Pidiong,Independent,3052
Dupax Del Sur,Councilor,"Mangaoang, Amado Laplano",Bokap,Nacionalista Party,3332
Dupax Del Sur,Councilor,"Asuncion, Silas Ancheta",Nanding,Nacionalista Party,3332
Dupax Del Sur,Councilor,"Basconcillo, Ruben, Jr. Salirungan",Rainier,Nacionalista Party,3565
Dupax Del Sur,Councilor,"Daran, Eduardo Palis",Eddiebuddy,Nacionalista Party,3874
Dupax Del Sur,Councilor,"Reyes, Bernard Baldovi",Ennad,Nacionalista Party,3896
Dupax Del Sur,Councilor,"Galutera, Maxima Daran",Mina,Nacionalista Party,4125
Kasibu,Mayor,"Bumolo, Alberto, Jr. Dumayahon",Chito,Nacionalista Party,10859
Kasibu,Vice-Mayor,"Tayaban, Romeo Cahdingan",Romy,Nacionalista Party,10680
Kasibu,Councilor,"Alupias, Reynaldo Alipio",Rey,Nacionalista Party,4135
Kasibu,Councilor,"Guingayan, Anthony Glen Dupingay",Tonyglen,Independent,4263
Kasibu,Councilor,"Abance, Lauro Delfin",Lauro,Nacionalista Party,4391
Kasibu,Councilor,"Hufalar, Harold Taguiling",Jess,Independent,4675
Kasibu,Councilor,"Canayan, Dennis Binallit",Kuwag-Baggang,Nacionalista Party,4842
Kasibu,Councilor,"Domingo, Juanito Cabbigat",Juanito,Liberal Party,5315
Kasibu,Councilor,"Cadoy-Dulnuan, Charmaine Lamsis",Peb-Peb,Nacionalista Party,5581
Kasibu,Councilor,"Aliguyon, Romeo Cabbigat",Romy,Nacionalista Party,6156
Kayapa,Mayor,"Balasya, John Dipas",John,Liberal Party,5953
Kayapa,Vice-Mayor,"Wakit, Tony, Sr. Palubos",Tony,Liberal Party,5419
Kayapa,Councilor,"Martinez, Tuazon Salpan",Tuazon,Nacionalista Party,3360
Kayapa,Councilor,"Esnara, Carlos Cosalan",Caloy,Liberal Party,3370
Kayapa,Councilor,"Bay-An, Peter Lindawan",Pets,Nacionalista Party,3637
Kayapa,Councilor,"Balaswit, Dewey Codnita",Boyet,Liberal Party,3740
Kayapa,Councilor,"Baccac, Esteban Abluyan",Steve,Liberal Party,3833
Kayapa,Councilor,"Campoy, Oscar Balaswit",Away,Liberal Party,3837
Kayapa,Councilor,"Pagnas, Tony Basilio",Nagaganas,Lakas-Kampi,4189
Kayapa,Councilor,"Duntogan, Valdez Anuma",Valdez,Lakas-Kampi,4551
Quezon,Mayor,"Salunat, Aurelio Sanchez",Eliong,Nacionalista Party,5738
Quezon,Vice-Mayor,"Savedra, Virgilio Pasamonte",Gil,Nacionalista Party,5911
Quezon,Councilor,"Dela Cruz, Joery Grapeza",Joery,Nacionalista Party,2649
