city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Bacacay,Mayor,"Betito, Tobias Bibon",Tobing,Liberal Party,15182
Bacacay,Vice-Mayor,"Romano, Armando Baraga",Dinky,Lakas-Kampi,19074
Bacacay,Councilor,"Berdin, Bryan Vergara",Yan,Lakas-Kampi,11756
Bacacay,Councilor,"Banares, Wenifredo Banas",Weny,Lakas-Kampi,11901
Bacacay,Councilor,"Lawenko, Rafael Pena",Raffy,Liberal Party,11923
Bacacay,Councilor,"Bermundo, Lorenzo, Jr. Basilla",Jun,Liberal Party,11928
Bacacay,Councilor,"Alvarado, Sergio Antonio V Barcebal",Toto,Liberal Party,13018
Bacacay,Councilor,"Hefti, Lito Betito",Bong,Liberal Party,13218
Bacacay,Councilor,"Bercasio, Carlito Bequio",Lito,Liberal Party,14338
Bacacay,Councilor,"Banares, Divina Gracia Barredo",Divine,Lakas-Kampi,16819
Camalig,Mayor,"Baldo, Carlos Irwin, Jr. Go",Caloy,Lakas-Kampi,16862
Camalig,Vice-Mayor,"Nebres, Elisa Galon",Ging,Puwersa ng Masang Pilipino,11075
Camalig,Councilor,"Grageda, Reden Pradiez",Red,Nacionalista Party,7842
Camalig,Councilor,"Camba, Lerma Nuyda",Ler,Lakas-Kampi,8327
Camalig,Councilor,"Marcaida, Andy Mimay",Andy,Puwersa ng Masang Pilipino,9858
Camalig,Councilor,"Nasayao, Barry Samson",Barry,Lakas-Kampi,10118
Camalig,Councilor,"Vibar, Gilbert Eneria",Ibet,Nacionalista Party,10291
Camalig,Councilor,"Nuyda, Benjamin Gomez",Benjie,Lakas-Kampi,10693
Camalig,Councilor,"Gamboa, Meden Naag",Nana,Lakas-Kampi,11822
Camalig,Councilor,"Nuyda, Denbert Alein Cortez",Bedit,Independent,12879
Daraga Locsin,Mayor,"Jaucian, Gerry Rodrigueza",Gerry,Nacionalista Party,26476
Daraga Locsin,Vice-Mayor,"Baylon, Carlos Velilla",Carlito,Independent,28196
Daraga Locsin,Councilor,"Gumban, Jose Ramelo Lo",Ram,Nacionalista Party,14330
Daraga Locsin,Councilor,"Comia, Alex Lumanglas",Comia,Nacionalista Party,14780
Daraga Locsin,Councilor,"Espinas, Joseph Manila",Jo,Liberal Party,15405
Daraga Locsin,Councilor,"Lawenko, Ramon Chavez",Mon,Nacionalista Party,15688
Daraga Locsin,Councilor,"Llamasares, Salvador Longasa",Buddy,Liberal Party,16778
Daraga Locsin,Councilor,"Bausa, Teresa Layson",Tess,Nacionalista Party,19891
Daraga Locsin,Councilor,"Marcellana, Joey Madara",Jhoe,Liberal Party,20324
Daraga Locsin,Councilor,"Tan, Maria Coleta Isabel Mediavillo",Mabel,Nacionalista Party,23694
Guinobatan,Mayor,"Garcia, Juan Miguel Mitre",Juaning,Lakas-Kampi,26398
Guinobatan,Vice-Mayor,"Arevalo, Wilfredo Olaguer",Dong,Lakas-Kampi,24671
Guinobatan,Councilor,"Banaga, Robert Morada",Bob,Lakas-Kampi,11733
Guinobatan,Councilor,"Flores, Roberto Jose Suratos",Boy,Lakas-Kampi,13519
Guinobatan,Councilor,"Ocfemia, Stephen Oropesa",Tepen,Lakas-Kampi,13567
Guinobatan,Councilor,"Orpiada, Sofia Opiana",Piang,Lakas-Kampi,13938
Guinobatan,Councilor,"Namia, Reynaldo Olaguer",Ando,Lakas-Kampi,14483
Guinobatan,Councilor,"Tingzon, Julio Iv Salvador",July,Lakas-Kampi,16056
Guinobatan,Councilor,"Palabrica, Rolando Paloma",Lando,Lakas-Kampi,20593
Guinobatan,Councilor,"Villareal, Juris Llanzana",Juris,Independent,21590
Jovellar,Mayor,"Arcangel, Jorem Layao",Jorem,Lakas-Kampi,3969
Jovellar,Vice-Mayor,"Nobleza, Jose Jr. Ativo",Joey,Nacionalista PartyC,4293
Jovellar,Councilor,"Herrera, Emma Bahillo",Ems,Nacionalista PartyC,4032
Jovellar,Councilor,"Laguilles, Angel Adique",Agie,Nacionalista Party,4042
Jovellar,Councilor,"Morales, Melvin",Vim,Nacionalista Party,4093
Jovellar,Councilor,"Romualdo, Victor Macandog",Vic,Nacionalista Party,4307
Jovellar,Councilor,"Belisario, Florante Muico",Ante,Lakas-Kampi,4386
Jovellar,Councilor,"Clamar, Alegria Mollasgo",Lagring,Nacionalista Party,4744
Jovellar,Councilor,"Arellano, Ernesto Cadag",Estoy,Lakas-Kampi,4853
Jovellar,Councilor,"Millano, Precioso, Sr. Ombao",Cioso,Nacionalista PartyC,5107
Legazpi City,Mayor,"Rosal, Carmen Geraldine Barrameda",Gie,Lakas-Kampi,56930
Legazpi City,Vice-Mayor,"Roces, Vittorio Crisol",Bitoy,Nacionalista Party,32887
Legazpi City,Councilor,"Inzon, Elmo Relleve",Cocoy,Lakas-Kampi,27613
Legazpi City,Councilor,"Ranola, Alan Ong",Alan,Nacionalista Party,27955
Legazpi City,Councilor,"Santillan, Oscar Gallardo",Oca,Liberal Party,28343
Legazpi City,Councilor,"Abadeza, Melissa Arias",Mel,Liberal Party,28462
Legazpi City,Councilor,"Ante, Carlos Adra",Chito,Lakas-Kampi,31516
Legazpi City,Councilor,"Baldo, Jesus Chito Barbin",Chito,Liberal Party,31596
Legazpi City,Councilor,"Sy, Alex Jao",Lex,Nacionalista Party,32221
Legazpi City,Councilor,"Chan, Cerilo Baluso",Celoy,Lakas-Kampi,34050
Legazpi City,Councilor,"Andes, Jaime Rivero",Jim,Nacionalista Party,36017
Legazpi City,Councilor,"Rosal, Raul Ebriega",Rolly,Lakas-Kampi,46891
Libon,Mayor,"Dycoco, Agnes Paciencia Perez",Bem,Lakas-Kampi,13301
Libon,Vice-Mayor,"Maronilla, Wilfredo Villanueva",Das,Lakas-Kampi,16885
Libon,Councilor,"Sazon, Cesar Saret",Sar,Liberal Party,9490
Libon,Councilor,"Velasco, Ramon Brigido Llona",Bobby,Nacionalista Party,9759
Libon,Councilor,"Cortes, Mark Ian Velasco",Mark,Partido Demokratiko Pilipino-Lakas ng Bayan,10130
Libon,Councilor,"Se, Antonio Ibarrientos",Tony,Lakas-Kampi,10285
Libon,Councilor,"Secillano, Casiano Sayson",Shaw,Lakas-Kampi,11081
Libon,Councilor,"Sayson, Alejandro, Sr. Sasis",Andong,Lakas-Kampi,11457
Libon,Councilor,"Sazon, Domingo, Jr. Francisco",Jun,Liberal Party,11935
Libon,Councilor,"Saclag, Janero Bordeos",Jan,Lakas-Kampi,17682
Ligao City,Mayor,"Gonzalez, Linda Passi",Linda,Lakas-Kampi,27921
Ligao City,Vice-Mayor,"Alsua, Patricia Gonzalez",Patty,Lakas-Kampi,25389
Ligao City,Councilor,"Vega, Peter II Segovia",Jun,Lakas-Kampi,14092
Ligao City,Councilor,"Saret, Alfonso Baluyo",Ponsing,Lakas-Kampi,14584
Ligao City,Councilor,"Cerillo, Noel Matias",Batang Palengke,Lakas-Kampi,14742
Ligao City,Councilor,"Guanzon, Jorlan De La Torre",Jor,Lakas-Kampi,14976
Ligao City,Councilor,"Residilla, Teodorico, Jr. Atanante",Ted,Lakas-Kampi,15269
Ligao City,Councilor,"Garcia, Manuel Laoang",Manoling,Lakas-Kampi,15287
Ligao City,Councilor,"Gonzales, Edgardo Montero",Edgar,Lakas-Kampi,16640
Ligao City,Councilor,"Manlangit, Ana Pesauro",Aning,Lakas-Kampi,16947
Ligao City,Councilor,"Ribaya, Eva Josephine Lopez",Eva,Independent,17108
Ligao City,Councilor,"Quising, Sherwin Patrimonio",Dondon,Lakas-Kampi,17478
Malilipot,Mayor,"Volante, Roli Beniza",Rv,Nacionalista PartyC,7758
Malilipot,Vice-Mayor,"Bonafe, Elena Buela",Elen,Lakas-Kampi,9094
Malilipot,Malilipot,"Ampig, Johanes Alegre",Nong,Liberal Party,4753
Malilipot,Councilor,"Bio, Jose, Sr. Biso",Akwe,Nacionalista PartyC,5124
Malilipot,Councilor,"Bo, Pedro Biglaen",Edro,Independent,5277
Malilipot,Councilor,"Balingbing, Alex Bongat",Lex,Nacionalista PartyC,5771
Malilipot,Councilor,"Boholano, Cleotilde Asis",Tilde,Independent,6114
Malilipot,Councilor,"Bobis, Ignacio Bilo",Asio,Nacionalista PartyC,8473
Malilipot,Councilor,"Sakai, Maria Margarita Silverio",Margie,Lakas-Kampi,8785
Malilipot,Councilor,"Volante, Cenon Binas",Non,Lakas-Kampi,9442
Malinao,Mayor,"Ceriola, Avelino Clavecilla",Billy,Lakas-Kampi,14170
Malinao,Vice-Mayor,"Morales, Alicia Bobier",Alice,Partido Demokratiko Pilipino-Lakas ng Bayan,12409
Malinao,Councilor,"Camu, Alexis, Sr. Casia",Alex,Lakas-Kampi,7197
Malinao,Councilor,"Basco, Alfredo Base",Fred,Lakas-Kampi,7370
Malinao,Councilor,"Dela Cruz, Ailene Ceriola",Yen,Lakas-Kampi,8013
Malinao,Councilor,"Tuazon, Noel Besmonte",Weng,Lakas-Kampi,8231
Malinao,Councilor,"Fajut, Ervin Olympia",Ervin,Partido Demokratiko Pilipino-Lakas ng Bayan,9869
Malinao,Councilor,"Luyun, Djoanna Villanueva",Joan,Liberal Party,9873
Malinao,Councilor,"Cas, Norlito Carpina",Noli,Lakas-Kampi,9977
Malinao,Councilor,"Capus - Bilo, Sheryl Pena",Shie,Lakas-Kampi,11236
Manito,Mayor,"Daep, Caesar Sabater",Toy,Nacionalista Party,7866
Manito,Vice-Mayor,"Arizapa, Jerry Dasalla",Jer,Independent,4551
Manito,Councilor,"Dagsil, Marilou Daria",Malou,Nacionalista Party,4709
Manito,Councilor,"Daep, Eduardo Dado",Choloy,Nacionalista Party,4975
Manito,Councilor,"Mangampo, Jesus Arabaca",Jess,Nacionalista Party,5235
Manito,Councilor,"Davila, Rene Neviro",Boy,Nacionalista Party,5318
Manito,Councilor,"Espedido, Rene Aycardo",Nong,Nacionalista Party,5328
Manito,Councilor,"Bayna, Gregorio Abellano",Greg,Independent,5450
Manito,Councilor,"Benitez, Bonifacio Alama",Boning,Independent,5486
Manito,Councilor,"Aringo, Rogelio Agripa",Elyo,Nacionalista Party,6072
Oas,Mayor,"Ricarte, Gregorio Horca",Greg,Lakas-Kampi,14803
Oas,Vice-Mayor,"Baltazar, Efren Rito",Balti,Lakas-Kampi,10690
Oas,Councilor,"Redillas, Cholita Ricafort",Chol,Lakas-Kampi,8827
Oas,Councilor,"Arevalo, Robert Nocus",Boboy,Lakas-Kampi,9287
Oas,Councilor,"Riva, Rhederick Nepomuceno",Ric,Liberal Party,10775
Oas,Councilor,"Rellama, Celso Banania",Celso,Lakas-Kampi,10972
Oas,Councilor,"Sergio, Raul Remoto",Ol,Lakas-Kampi,11232
Oas,Councilor,"Escoto, Domingo, Jr. Red",Ging,Liberal Party,11273
Oas,Councilor,"Vicera, Everth Raguero",Bert,Lakas-Kampi,12269
Oas,Councilor,"Bumanglag, Maria Melanie Flordeliza",Lani,Independent,13185
Pio Duran,Mayor,"Arandia, Dante Reonisto",Te,Lakas-Kampi,10975
Pio Duran,Vice-Mayor,"Callope, Henry Pintang",Bornok,Liberal Party,11373
Pio Duran,Councilor,"Caabay, Lope, Jr. Bho",Jun,Lakas-Kampi,7431
Pio Duran,Councilor,"Orlina, Abraham, Jr. Pavia",Abring,Lakas-Kampi,7466
Pio Duran,Councilor,"Palima, Valerio Recana",Palmors,Liberal Party,8266
Pio Duran,Councilor,"Quiroz, Maria Elena Nucom",Appamp,Independent,8274
Pio Duran,Councilor,"Llantos, Elsa Peralta",Texas,Nacionalista Party,8330
Pio Duran,Councilor,"Samar, Venusto Borromeo",Ben,Nacionalista Party,8540
Pio Duran,Councilor,"Bazar, Domingo Bandola",Ingo,Nacionalista Party,9668
Pio Duran,Councilor,"Malgapo, Mary June Rontas",June,Nacionalista Party,10095
Polangui,Mayor,"Sampal, Cherilie Mella",Cherry,Lakas-Kampi,16337
Polangui,Vice-Mayor,"Salceda, Jesus Jr. Sarte",Jesap,Lakas-Kampi,23320
Polangui,Councilor,"Lim, Raul Gutlay",Boyet,Nacionalista PartyC,12328
Polangui,Councilor,"Siguenza, Edna Refalda",Edna,Independent,13440
Polangui,Councilor,"Jaucian, Vicente Jose G Zapanta",Nong,Lakas-Kampi,14029
Polangui,Councilor,"Sabaybay, Norman Espinas",Nonon,Lakas-Kampi,14227
Polangui,Councilor,"Bertillo, Judith Sabilla",Bemsabilla,Lakas-Kampi,14342
Polangui,Councilor,"Arbo, Edgar Bondocoy",Ed,Independent,16810
Polangui,Councilor,"Sambitan, Ma Socorro Lipnica",Ganda,Lakas-Kampi,18354
Polangui,Councilor,"Saminal, Nardo Salvante",Narding,Lakas-Kampi,20660
Rapu-Rapu,Mayor,"Onate, Nora Galicia",Nor,Nacionalista Party,9176
Rapu-Rapu,Vice-Mayor,"Galicia, Josue Santillan",Jos,Nacionalista Party,8503
Rapu-Rapu,Councilor,"Agarin, Gil Ecleo",Aga,Nacionalista Party,6912
Rapu-Rapu,Councilor,"Berjuega, Junjun Balonzo",Dhon,Lakas-Kampi,7148
Rapu-Rapu,Councilor,"Ecalnir, Gracia Derramas",Gasay,Independent,7265
Rapu-Rapu,Councilor,"Guapo, Giovanni Banania",Banny,Lakas-Kampi,7290
Rapu-Rapu,Councilor,"Ebrada, Arturo Dondonilla",Atoy,Nacionalista Party,7395
Rapu-Rapu,Councilor,"Barranda, Marino Ebuenga",Jb,Lakas-Kampi,7447
Rapu-Rapu,Councilor,"Guianan, Wilson Araojo",Wils,Lakas-Kampi,8210
Rapu-Rapu,Councilor,"Batas, Larry Nuyda",Lar,Nacionalista Party,8846
Santo Domingo Libog,Mayor,"Aguas, Herbie Balquin",Nonoy,Nacionalista Party,9965
Santo Domingo Libog,Vice-Mayor,"Surtida, Dino Jose Sandagon",Dins,Lakas-Kampi,8647
Santo Domingo Libog,Councilor,"Balbin, Alfredo Boyet, Jr. De La Cruz",Buko,Nacionalista Party,6312
Santo Domingo Libog,Councilor,"Balean, Ronie Anonuevo",Ron,Lakas-Kampi,6702
Santo Domingo Libog,Councilor,"Estillomo, Noel Romero",Kap,Lakas-Kampi,6715
Santo Domingo Libog,Councilor,"Balilo, Genevieve Vibar",Vieve,Nacionalista Party,7269
Santo Domingo Libog,Councilor,"Balisbis, Sheryl Ereno",Shie,Liberal Party,7410
Santo Domingo Libog,Councilor,"Hilario, Melissa Ann Huenefeld",Missy,Nacionalista Party,7718
Santo Domingo Libog,Councilor,"Oringo, Marvin Saberon",Che,Nacionalista Party,8923
Santo Domingo Libog,Councilor,"Aguas, Joseling, Jr. Balquin",Jun,Nacionalista Party,9814
Tabaco City,Mayor,"Lagman-Luistro, Cielo K Burce",Krisel,Lakas-Kampi,30639
Tabaco City,Vice-Mayor,"Bragais, Reynaldo Benig",Rey,Lakas-Kampi,37644
Tabaco City,Councilor,"Matza, Karen Chiong",,Lakas-Kampi,20378
Tabaco City,Councilor,"Adalla, Alfredo Canon",Fred,Lakas-Kampi,21310
Tabaco City,Councilor,"Martirez, Leona De La Pena",Leony,Lakas-Kampi,22163
Tabaco City,Councilor,"Que, Noel Lim",Noks,Independent,22496
Tabaco City,Councilor,"San Pablo, Nestor Tabinas",Ness,Lakas-Kampi,22617
Tabaco City,Councilor,"Borromeo, Ronnel Rocha",Nel,Lakas-Kampi,23235
Tabaco City,Councilor,"Belangel-Berces, Lourdes Sande",Oden,Liberal Party,24335
Tabaco City,Councilor,"Rocha, Oscar Reamico",Oca,Nacionalista Party,24398
Tabaco City,Councilor,"Onrubia, Sheina Marie Collantes",Sheina,Lakas-Kampi,24593
Tabaco City,Councilor,"Burce, Luis Renir Boneo",Nier,Lakas-Kampi,25142
Tiwi,Mayor,"Villanueva, Jaime Clutario",Ami,Lakas-Kampi,13252
Tiwi,Vice-Mayor,"Climaco, Jose Morel Cuerdo",Jojo,Lakas-Kampi,13377
Tiwi,Councilor,"Pacis, Liberato Ulysses Mercader",Palnet,Nacionalista Party,7702
Tiwi,Councilor,"Bron, Nemesio, Jr. Corral",Jun,Lakas-Kampi,7819
Tiwi,Councilor,"Pacis, Ruth Claudio",Claudio,Lakas-Kampi,8167
Tiwi,Councilor,"Carlet, Lorenzo Constantino",Enzo,Lakas-Kampi,8369
Tiwi,Councilor,"Caayao, Norma Climacosa",Manay,Lakas-Kampi,8374
Tiwi,Councilor,"Clutario, Elmer Noli, Jr. Leosala",Kano,Liberal Party,8928
Tiwi,Councilor,"Templado, Jose Bennett Kitche",Ike,Nacionalista Party,9223
Tiwi,Councilor,"Beato, David Celendron",Vid,Lakas-Kampi,9481
