city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Almeria,Mayor,"Agajan, Dominador Olaer",Doming,Liberal Party,4527
Almeria,Vice-Mayor,"Quijano, Henry Onque",Hen,Liberal Party,4137
Almeria,Councilor,"Salloman, Rebecca Merioles",Becky,Liberal Party,5357
Almeria,Councilor,"Sale, Maria Balbada",Merie,Independent,4731
Almeria,Councilor,"Morillo, Amelita Valiente",Amy,Liberal Party,4499
Almeria,Councilor,"Quijano, Rosalina Linao",Paning,Liberal Party,3913
Almeria,Councilor,"Fernando, Anna Liza Atibula",Inday,Liberal Party,3750
Almeria,Councilor,"Morillo, Leonardo Arante",Leonel,Liberal Party,3587
Almeria,Councilor,"Barrina, Ronilo Catigbe",Nilo,Independent,3439
Almeria,Councilor,"De La Pe, Jovito Sumaya",Bobot,Independent,3264
Biliran City,Mayor,"Casil, Grace Juaniza",Gra,United Nationalist Alliance,5274
Biliran City,Vice-Mayor,"Bacatano, Angel Palconit",Angel,United Nationalist Alliance,4230
Biliran City,Councilor,"Gelizon, Ernesto Alburo",Erning,Liberal Party,4249
Biliran City,Councilor,"Talaogon, Asisclo Bering",Loloy,Liberal Party,4100
Biliran City,Councilor,"Nierras, Mario Sr. Alensonorin",Mar,United Nationalist Alliance,4023
Biliran City,Councilor,"Pe, Rico Pi",Ric,United Nationalist Alliance,3947
Biliran City,Councilor,"Estacion, Reynaldo Corpin",Rey,Independent,3461
Biliran City,Councilor,"Mejia, Oscar Ii Antoc",Kaka,Liberal Party,3404
Biliran City,Councilor,"Gabuya, Gerardo Jr. Gayrama",Aking,United Nationalist Alliance,3360
Biliran City,Councilor,"Trani, Ma. Esther Hope Retorca",Hope,Independent,3348
Cabucgayan,Mayor,"Adobo, Gemma Garcia",Gem,Liberal Party,5646
Cabucgayan,Vice-Mayor,"Cordeta, Irvin Babon",Irvin,Independent,4801
Cabucgayan,Councilor,"Juntilla, Paul Tan",Paul,Liberal Party,5662
Cabucgayan,Councilor,"Enage, Hildeyardo Ponce",Ilde,Liberal Party,5235
Cabucgayan,Councilor,"Oledan, Mario Lao",Mar,Liberal Party,5010
Cabucgayan,Councilor,"Igano, Edwin Tagalog",Chapen,Liberal Party,4984
Cabucgayan,Councilor,"Garcia, Ryan Caesar Dela Cruz",Yan,Liberal Party,4476
Cabucgayan,Councilor,"Cabulang, Felix Carba",Fel,Independent,4468
Cabucgayan,Councilor,"Egano, Tarcelita Arendayen",Tarcing,Liberal Party,4418
Cabucgayan,Councilor,"Sabornido, Ruben Ayoste",Bebe,Liberal Party,4256
Caibiran,Mayor,"Maderazo, Eulalio Go",Laloy,Liberal Party,5670
Caibiran,Vice-Mayor,"Go, Naricres Corpin",Etet,Independent,5243
Caibiran,Councilor,"Berdal, Rommel Ramirez",Mel,Liberal Party,5294
Caibiran,Councilor,"Delante, Rhodessa Sia",Dhaday,Independent,5193
Caibiran,Councilor,"Colantro, Gerry Rega",Ger,Independent,4981
Caibiran,Councilor,"Pacad, Reynaldo Tan",Naldo,Liberal Party,4689
Caibiran,Councilor,"Maderazo, Melchor Go",Don,Liberal Party,4302
Caibiran,Councilor,"Villasin, Marlou Reyes",Daday,Liberal Party,4294
Caibiran,Councilor,"Rosario, Nestorio Banquilay",Enes,Liberal Party,4087
Caibiran,Councilor,"Joboco, Marilyn Ca",Malyn,Independent,4072
Culaba,Mayor,"Reveldez, Lorenzo Jr. Alcala",Ensong,Liberal Party,3569
Culaba,Vice-Mayor,"Uyvico, Leslie Ann Go",Leslie,Liberal Party,3521
Culaba,Councilor,"Olimba, Humphrey Borromeo",Prix,Liberal Party,3712
Culaba,Councilor,"Francisco, Win Aguilon",Wins,Independent,3585
Culaba,Councilor,"Colobong, Gemma Rosario",Gem,Liberal Party,3507
Culaba,Councilor,"Nillos, John Gino Borromeo",Gino,Independent,3301
Culaba,Councilor,"Reveldez, Lorenzo Sr. Macorol",Yoyong,Liberal Party,3224
Culaba,Councilor,"Bareja, Henry Bendecio",Henry,Independent,2959
Culaba,Councilor,"Punay, Eduardo Merwa",Boboy,Independent,2631
Culaba,Councilor,"Bechaida, Carlito Labana",Lito,Independent,2438
Kawayan,Mayor,"Espina, Rodolfo Sr. Jimenez",Rudy,Nationalist Party,6226
Kawayan,Vice-Mayor,"Ampong, Rizalinda Logro",Linda,Nationalist Party,5816
Kawayan,Councilor,"Luna, Leticia Cabatingan",Letty,Nationalist Party,5362
Kawayan,Councilor,"Espina, Rene Beri",Rene,Nationalist Party,5089
Kawayan,Councilor,"Ang, Gina Batistis",Gin,Nationalist Party,5061
Kawayan,Councilor,"Lequiron, Abraham Alijid",Aban,Nationalist Party,4975
Kawayan,Councilor,"Pati, Tani Salloman",Titing,Independent,4891
Kawayan,Councilor,"Jadolco, Manuel Cinco",Quezon,Nationalist Party,4855
Kawayan,Councilor,"Victorioso, Emilio Jr. Esperanza",Ayang,Nationalist Party,4850
Kawayan,Councilor,"Seno, Edmundo Docdoc",Aboy,Nationalist Party,4749
Maripipi,Mayor,"Macorol, Uldarico Pastorpili",Elding,Liberal Party,2332
Maripipi,Vice-Mayor,"Casio, Getulio Ambrocio",Toly,Liberal Party,1989
Maripipi,Councilor,"Asugas, Juan Jr. Dela Cruz",Jun,Liberal Party,2624
Maripipi,Councilor,"Macorol, Nulkisam Sabdula",Kisam,Liberal Party,2277
Maripipi,Councilor,"Atiga, Julianito Mejarito",Nitoy,Liberal Party,2078
Maripipi,Councilor,"Radam, Nenita Roluna",Nene,Independent,1949
Maripipi,Councilor,"Albelda, Arnolda Rutchel Mejarito",Dayday,Independent,1934
Maripipi,Councilor,"Bacolod, Noe Matugas",Tom,Liberal Party,1882
Maripipi,Councilor,"Mangubat, Joseph Valerianio",Joy,Liberal Party,1836
Maripipi,Councilor,"Arcenal, Victor Sr. Radam",Entong,Liberal Party,1773
Naval,Mayor,"Parilla, Susan Velasquez",Susan,Independent,12543
Naval,Vice-Mayor,"Villordon, Redentor Co",Redy,Independent,10377
Naval,Councilor,"Espina, Ofelia Tabla",Ofel,Liberal Party,10667
Naval,Councilor,"Gaviola, Eduardo Besana",Ed,Liberal Party,10426
Naval,Councilor,"Casas, Miguel Jr. Jayubo",Boy,Liberal Party,10336
Naval,Councilor,"Parilla, Nick Arthur Velasquez",Archie,Independent,9911
Naval,Councilor,"Velasquez, Gabino Iv Sabonsolin",Gabby,Independent,9780
Naval,Councilor,"Kho, Ricardo Retuerto",Boboy,Liberal Party,9294
Naval,Councilor,"Ope, Mario Lydinno Rapada",Mario,Independent,9235
Naval,Councilor,"Pastor, Gregory Tan",Gigig,Independent,9038
