brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
13311001,13311001,LA UNION,NAGUILIAN,Aguioas,2010,184,868,20,123,132,16,12.1,16,25,14,7.0999999,-,-,-,-,64,196,1,0.80000001,0,0,2,1.1,1,0.5,123,66.800003,98,32,17.4,22,12,53.299999,8,0.89999998,0,0,290,4,1.4,-,-,-,-,-,-,-,-,-,33,11,3311001
13311002,13311002,LA UNION,NAGUILIAN,Al-alinao Norte,2010,262,1090,19,144,149,25,16.799999,15,22.700001,9,4.1999998,-,-,-,-,66,215,0,0,0,0,0,0,4,1.5,87,33.200001,57,77,29.4,44,16.799999,21.799999,1,0.1,0,0,356,1,0.30000001,-,-,-,-,-,-,-,-,-,33,11,3311002
13311003,13311003,LA UNION,NAGUILIAN,Al-alinao Sur,2010,142,592,13,86,91,15,16.5,15,25.9,17,11.4,-,-,-,-,58,149,0,0,0,0,0,0,0,0,66,46.5,44,48,33.799999,7,4.9000001,31,0,0,0,0,230,0,0,-,-,-,-,-,-,-,-,-,33,11,3311003
13311004,13311004,LA UNION,NAGUILIAN,Ambaracao Norte,2010,380,1690,27,197,267,40,15,36,26.1,29,7.1999998,-,-,-,-,138,405,0,0,0,0,3,0.80000001,5,1.3,205,53.900002,148,21,5.5,14,3.7,38.900002,2,0.1,0,0,740,0,0,-,-,-,-,-,-,-,-,-,33,11,3311004
13311005,13311005,LA UNION,NAGUILIAN,Ambaracao Sur,2010,185,792,23,98,123,14,11.4,20,23.299999,7,3.3,-,-,-,-,86,209,1,1,0,0,1,0.5,4,2.2,36,19.5,22,41,22.200001,4,2.2,11.9,0,0,1,0.5,291,2,0.69999999,-,-,-,-,-,-,-,-,-,33,11,3311005
13311006,13311006,LA UNION,NAGUILIAN,Angin,2010,161,671,5,60,101,13,12.9,10,17.5,2,1.3,-,-,-,-,57,158,4,6.6999998,0,0,2,1.2,0,0,41,25.5,20,22,13.7,1,0.60000002,12.4,0,0,0,0,243,1,0.40000001,-,-,-,-,-,-,-,-,-,33,11,3311006
13311007,13311007,LA UNION,NAGUILIAN,Balecbec,2010,164,729,19,103,116,16,13.8,10,14.3,6,3.2,-,-,-,-,70,186,4,3.9000001,0,0,2,1.2,0,0,124,75.599998,101,73,44.5,44,26.799999,61.599998,1,0.1,0,0,316,2,0.60000002,-,-,-,-,-,-,-,-,-,33,11,3311007
13311008,13311008,LA UNION,NAGUILIAN,Bancagan,2010,222,1014,15,128,173,28,16.200001,29,32.200001,27,10.3,-,-,-,-,90,263,14,10.9,0,0,0,0,0,0,128,57.700001,91,59,26.6,18,8.1000004,41,1,0.1,0,0,436,6,1.4,-,-,-,-,-,-,-,-,-,33,11,3311008
13311009,13311009,LA UNION,NAGUILIAN,Baraoas Norte,2010,185,750,14,88,102,19,18.6,16,22.5,10,5.8000002,-,-,-,-,71,173,0,0,0,0,1,0.5,1,0.5,64,34.599998,43,2,1.1,3,1.6,23.200001,0,0,0,0,236,0,0,-,-,-,-,-,-,-,-,-,33,11,3311009
13311010,13311010,LA UNION,NAGUILIAN,Baraoas Sur,2010,458,2166,44,286,344,42,12.2,31,19,21,4.0999999,-,-,-,-,163,507,53,18.5,0,0,0,0,0,0,178,38.900002,135,0,0,0,0,29.5,0,0,0,0,671,7,1,-,-,-,-,-,-,-,-,-,33,11,3311010
13311011,13311011,LA UNION,NAGUILIAN,Bariquir,2010,376,1531,29,192,248,30,12.1,21,16.9,14,3.8,-,-,-,-,124,372,2,1,0,0,6,1.6,7,1.9,144,38.299999,90,24,6.4000001,11,2.9000001,23.9,1,0.1,0,0,514,0,0,-,-,-,-,-,-,-,-,-,33,11,3311011
13311012,13311012,LA UNION,NAGUILIAN,Bato,2010,299,1360,21,135,188,33,17.6,27,22.700001,12,3.9000001,-,-,-,-,119,307,0,0,0,0,1,0.30000001,0,0,120,40.099998,85,20,6.6999998,3,1,28.4,11,0.80000001,0,0,480,23,4.8000002,-,-,-,-,-,-,-,-,-,33,11,3311012
13311013,13311013,LA UNION,NAGUILIAN,Bimmotobot,2010,207,902,14,109,165,27,16.4,23,29.5,22,9.1000004,-,-,-,-,78,243,0,0,0,0,2,1,0,0,135,65.199997,108,187,90.300003,15,7.1999998,52.200001,1,0.1,0,0,346,0,0,-,-,-,-,-,-,-,-,-,33,11,3311013
13311014,13311014,LA UNION,NAGUILIAN,Cabaritan Norte,2010,94,474,9,57,68,12,17.6,8,21.6,7,6.6999998,-,-,-,-,37,105,0,0,0,0,0,0,0,0,15,16,9,0,0,0,0,9.6000004,0,0,0,0,145,0,0,-,-,-,-,-,-,-,-,-,33,11,3311014
13311015,13311015,LA UNION,NAGUILIAN,Cabaritan Sur,2010,355,1643,21,171,269,34,12.6,19,14.2,10,2.5,-,-,-,-,134,403,0,0,0,0,1,0.30000001,1,0.30000001,127,35.799999,82,5,1.4,12,3.4000001,23.1,0,0,0,0,451,0,0,-,-,-,-,-,-,-,-,-,33,11,3311015
13311016,13311016,LA UNION,NAGUILIAN,Casilagan,2010,422,1881,36,222,303,40,13.2,50,26.200001,38,7.6999998,-,-,-,-,191,494,29,13.1,0,0,0,0,6,1.4,174,41.200001,91,156,37,110,26.1,21.6,0,0,0,0,612,0,0,-,-,-,-,-,-,-,-,-,33,11,3311016
13311017,13311017,LA UNION,NAGUILIAN,Dal-lipaoen,2010,373,1653,36,182,235,35,14.9,29,23,29,8,-,-,-,-,126,361,3,1.6,0,0,7,1.9,3,0.80000001,118,31.6,79,7,1.9,4,1.1,21.200001,13,0.80000001,0,0,591,25,4.1999998,-,-,-,-,-,-,-,-,-,33,11,3311017
13311018,13311018,LA UNION,NAGUILIAN,Daramuangan,2010,208,852,11,104,116,11,9.5,21,25,21,10.5,-,-,-,-,84,200,0,0,0,0,1,0.5,1,0.5,85,40.900002,55,6,2.9000001,9,4.3000002,26.4,7,0.80000001,0,0,298,0,0,-,-,-,-,-,-,-,-,-,33,11,3311018
13311019,13311019,LA UNION,NAGUILIAN,Guesset,2010,270,1199,18,134,180,16,8.8999996,29,23,13,4.1999998,-,-,-,-,126,306,4,3,0,0,5,1.9,3,1.1,110,40.700001,79,10,3.7,1,0.40000001,29.299999,8,0.69999999,0,0,380,3,0.80000001,-,-,-,-,-,-,-,-,-,33,11,3311019
13311020,13311020,LA UNION,NAGUILIAN,Gusing Norte,2010,343,1385,21,161,214,29,13.6,27,20,23,6.5999999,-,-,-,-,135,349,9,5.5999999,0,0,1,0.30000001,1,0.30000001,144,42,105,121,35.299999,29,8.5,30.6,0,0,0,0,445,3,0.69999999,-,-,-,-,-,-,-,-,-,33,11,3311020
13311021,13311021,LA UNION,NAGUILIAN,Gusing Sur,2010,307,1323,31,188,207,29,14,26,21,19,5.6999998,-,-,-,-,124,331,2,1.1,0,0,2,0.69999999,5,1.6,104,33.900002,51,16,5.1999998,13,4.1999998,16.6,0,0,2,0.69999999,453,1,0.2,-,-,-,-,-,-,-,-,-,33,11,3311021
13311022,13311022,LA UNION,NAGUILIAN,Imelda,2010,280,1303,31,166,191,20,10.5,14,12.5,9,3,-,-,-,-,112,303,0,0,1,3.0999999,0,0,1,0.40000001,51,18.200001,31,81,28.9,4,1.4,11.1,0,0,1,0.40000001,448,0,0,-,-,-,-,-,-,-,-,-,33,11,3311022
13311023,13311023,LA UNION,NAGUILIAN,Lioac Norte,2010,310,1279,28,150,190,37,19.5,7,6.5,3,1,-,-,-,-,107,297,7,4.6999998,0,0,0,0,0,0,96,31,66,0,0,3,1,21.299999,9,0.69999999,1,0.30000001,437,15,3.4000001,-,-,-,-,-,-,-,-,-,33,11,3311023
13311024,13311024,LA UNION,NAGUILIAN,Lioac Sur,2010,264,1156,28,116,180,41,22.799999,21,21.9,10,3.5999999,-,-,-,-,96,276,0,0,0,0,6,2.3,1,0.40000001,60,22.700001,40,6,2.3,0,0,15.2,0,0,0,0,308,0,0,-,-,-,-,-,-,-,-,-,33,11,3311024
13311025,13311025,LA UNION,NAGUILIAN,Magungunay,2010,154,711,18,82,107,8,7.5,21,28.4,10,5.5,-,-,-,-,74,181,3,3.7,0,0,0,0,0,0,75,48.700001,37,65,42.200001,13,8.3999996,24,2,0.30000001,0,0,217,1,0.5,-,-,-,-,-,-,-,-,-,33,11,3311025
13311026,13311026,LA UNION,NAGUILIAN,Mamat-ing Norte,2010,160,695,15,103,127,16,12.6,14,24.6,18,9.8000002,-,-,-,-,57,184,7,6.8000002,0,0,27,16.9,0,0,115,71.900002,91,2,1.3,8,5,56.900002,3,0.40000001,4,2.5,241,11,4.5999999,-,-,-,-,-,-,-,-,-,33,11,3311026
13311027,13311027,LA UNION,NAGUILIAN,Mamat-ing Sur,2010,243,1125,21,139,177,21,11.9,25,26.299999,22,8.1000004,-,-,-,-,95,272,4,2.9000001,0,0,1,0.40000001,0,0,124,51,75,3,1.2,31,12.8,30.9,0,0,0,0,329,8,2.4000001,-,-,-,-,-,-,-,-,-,33,11,3311027
13311028,13311028,LA UNION,NAGUILIAN,Nagsidorisan,2010,165,723,14,94,99,6,6.0999999,13,19.700001,8,4.8000002,-,-,-,-,66,165,1,1.1,0,0,0,0,0,0,66,40,42,1,0.60000002,3,1.8,25.5,0,0,0,0,240,1,0.40000001,-,-,-,-,-,-,-,-,-,33,11,3311028
13311029,13311029,LA UNION,NAGUILIAN,Natividad (Pob.),2010,342,1838,33,242,238,21,8.8000002,22,18.5,7,2,-,-,-,-,119,357,1,0.40000001,0,0,25,7.3000002,7,2,96,28.1,50,4,1.2,1,0.30000001,14.6,0,0,0,0,596,3,0.5,-,-,-,-,-,-,-,-,-,33,11,3311029
13311030,13311030,LA UNION,NAGUILIAN,Ortiz (Pob.),2010,289,1217,17,128,155,16,10.3,20,19.6,15,5.8000002,-,-,-,-,102,257,1,0.80000001,0,0,5,1.7,2,0.69999999,46,15.9,26,3,1,0,0,9,1,0.1,1,0.30000001,446,11,2.5,-,-,-,-,-,-,-,-,-,33,11,3311030
13311032,13311032,LA UNION,NAGUILIAN,Ribsuan,2010,209,896,12,99,139,17,12.2,34,43.599998,22,10.1,-,-,-,-,78,217,1,1,0,0,3,1.4,7,3.3,151,72.199997,126,9,4.3000002,7,3.3,60.299999,0,0,0,0,262,5,1.9,-,-,-,-,-,-,-,-,-,33,11,3311032
13311033,13311033,LA UNION,NAGUILIAN,San Antonio,2010,146,661,13,95,114,12,10.5,14,22.6,14,8,-,-,-,-,62,176,7,7.4000001,0,0,0,0,0,0,85,58.200001,62,1,0.69999999,47,32.200001,42.5,3,0.5,0,0,201,0,0,-,-,-,-,-,-,-,-,-,33,11,3311033
13311034,13311034,LA UNION,NAGUILIAN,San Isidro,2010,184,912,24,111,135,16,11.9,19,23.5,18,8.3000002,-,-,-,-,81,216,4,3.5999999,0,0,3,1.6,1,0.5,90,48.900002,52,42,22.799999,9,4.9000001,28.299999,20,2.2,4,2.2,356,5,1.4,-,-,-,-,-,-,-,-,-,33,11,3311034
13311035,13311035,LA UNION,NAGUILIAN,Sili,2010,217,964,22,120,161,25,15.5,24,28.9,27,11.1,-,-,-,-,83,244,2,1.7,0,0,1,0.5,2,0.89999998,99,45.599998,74,14,6.5,2,0.89999998,34.099998,0,0,0,0,257,0,0,-,-,-,-,-,-,-,-,-,33,11,3311035
13311037,13311037,LA UNION,NAGUILIAN,Suguidan Norte,2010,165,758,13,90,104,13,12.5,17,27.4,5,3,-,-,-,-,62,166,4,4.4000001,0,0,0,0,0,0,87,52.700001,63,24,14.5,2,1.2,38.200001,0,0,0,0,244,0,0,-,-,-,-,-,-,-,-,-,33,11,3311037
13311038,13311038,LA UNION,NAGUILIAN,Suguidan Sur,2010,199,837,10,89,113,13,11.5,5,8.6000004,4,2.3,-,-,-,-,58,171,1,1.1,1,9.1000004,11,5.5,0,0,59,29.6,27,24,12.1,13,6.5,13.6,1,0.1,5,2.5,317,1,0.30000001,-,-,-,-,-,-,-,-,-,33,11,3311038
13311039,13311039,LA UNION,NAGUILIAN,Tuddingan,2010,350,1542,29,184,220,31,14.1,22,18.299999,15,4.4000001,-,-,-,-,120,340,0,0,0,0,1,0.30000001,5,1.4,134,38.299999,93,58,16.6,45,12.9,26.6,2,0.1,15,4.3000002,527,0,0,-,-,-,-,-,-,-,-,-,33,11,3311039
13315002,13315002,LA UNION,SAN GABRIEL,Amontoc,2011,377,1762,36,220,273,28,10.3,52,34,40,9.3999996,-,-,-,-,153,426,3,1.4,0,0,2,0.5,6,1.6,330,87.5,293,375,99.5,74,19.6,77.699997,0,0,0,0,726,64,8.8000002,-,-,-,-,-,-,-,-,-,33,15,3315002
13315003,13315003,LA UNION,SAN GABRIEL,Apayao,2011,212,935,27,123,136,13,9.6000004,27,40.900002,25,12.4,-,-,-,-,66,202,1,0.80000001,0,0,0,0,0,0,187,88.199997,170,210,99.099998,18,8.5,80.199997,0,0,0,0,541,4,0.69999999,-,-,-,-,-,-,-,-,-,33,15,3315003
13315004,13315004,LA UNION,SAN GABRIEL,Balbalayang,2011,138,583,10,71,92,19,20.700001,8,14.5,10,6.8000002,-,-,-,-,55,147,0,0,0,0,1,0.69999999,3,2.2,102,73.900002,84,138,100,4,2.9000001,60.900002,1,0.2,0,0,255,8,3.0999999,-,-,-,-,-,-,-,-,-,33,15,3315004
13315006,13315006,LA UNION,SAN GABRIEL,Bayabas,2011,107,430,6,58,91,7,7.6999998,13,34.200001,17,13.2,-,-,-,-,38,129,1,1.7,0,0,0,0,0,0,66,61.700001,53,107,100,11,10.3,49.5,0,0,0,0,213,5,2.3,-,-,-,-,-,-,-,-,-,33,15,3315006
13315007,13315007,LA UNION,SAN GABRIEL,Bucao,2011,384,1656,25,235,256,39,15.2,36,23.4,31,7.5999999,-,-,-,-,154,410,5,2.0999999,0,0,3,0.80000001,5,1.3,168,43.799999,108,48,12.5,0,0,28.1,21,1.3,25,6.5,682,92,13.5,-,-,-,-,-,-,-,-,-,33,15,3315007
13315008,13315008,LA UNION,SAN GABRIEL,Bumbuneg,2011,505,2109,42,279,337,40,11.9,42,23.1,26,5,-,-,-,-,182,519,26,9.3000002,0,0,6,1.2,4,0.80000001,310,61.400002,227,309,61.200001,25,5,45,7,0.30000001,0,0,838,121,14.4,-,-,-,-,-,-,-,-,-,33,15,3315008
13315021,13315021,LA UNION,SAN GABRIEL,Daking,2011,160,746,16,87,128,6,4.6999998,18,27.299999,13,6.6999998,-,-,-,-,66,194,1,1.1,0,0,0,0,0,0,141,88.099998,117,92,57.5,30,18.799999,73.099998,0,0,23,14.4,341,20,5.9000001,-,-,-,-,-,-,-,-,-,33,15,3315021
13315012,13315012,LA UNION,SAN GABRIEL,Lacong,2011,280,1414,31,197,215,23,10.7,49,39.200001,44,12.9,-,-,-,-,125,340,1,0.5,0,0,0,0,0,0,169,60.400002,117,277,98.900002,54,19.299999,41.799999,3,0.2,27,9.6000004,732,14,1.9,-,-,-,-,-,-,-,-,-,33,15,3315012
13315013,13315013,LA UNION,SAN GABRIEL,Lipay Este,2011,81,345,11,53,62,6,9.6999998,5,25,3,3.7,-,-,-,-,20,82,0,0,0,0,0,0,2,2.5,62,76.5,48,63,77.800003,5,6.1999998,59.299999,2,0.60000002,1,1.2,141,7,5,-,-,-,-,-,-,-,-,-,33,15,3315013
13315014,13315014,LA UNION,SAN GABRIEL,Lipay Norte,2011,117,558,11,80,90,10,11.1,14,30.4,13,9.6000004,-,-,-,-,46,136,0,0,0,0,0,0,1,0.89999998,98,83.800003,77,58,49.599998,10,8.5,65.800003,2,0.40000001,0,0,179,16,8.8999996,-,-,-,-,-,-,-,-,-,33,15,3315014
13315015,13315015,LA UNION,SAN GABRIEL,Lipay Proper,2011,69,329,6,48,67,8,11.9,5,19.200001,7,7.5,-,-,-,-,26,93,2,4.1999998,0,0,0,0,0,0,47,68.099998,45,30,43.5,1,1.4,65.199997,1,0.30000001,8,11.6,143,14,9.8000002,-,-,-,-,-,-,-,-,-,33,15,3315015
13315016,13315016,LA UNION,SAN GABRIEL,Lipay Sur,2011,139,593,8,69,100,12,12,23,41.099998,21,13.5,-,-,-,-,56,156,2,2.9000001,0,0,0,0,0,0,59,42.400002,33,70,50.400002,8,5.8000002,23.700001,1,0.2,5,3.5999999,288,10,3.5,-,-,-,-,-,-,-,-,-,33,15,3315016
13315017,13315017,LA UNION,SAN GABRIEL,Lon-oy,2011,148,597,4,65,100,14,14,8,13.1,9,5.5999999,-,-,-,-,61,161,1,1.5,0,0,17,11.5,0,0,111,75,89,146,98.599998,2,1.4,60.099998,0,0,0,0,238,22,9.1999998,-,-,-,-,-,-,-,-,-,33,15,3315017
13315019,13315019,LA UNION,SAN GABRIEL,Poblacion,2011,453,1985,33,221,295,41,13.9,37,21.4,24,5.0999999,-,-,-,-,173,468,7,3.2,0,0,12,2.5999999,2,0.40000001,215,47.5,169,31,6.8000002,3,0.69999999,37.299999,70,3.5,3,0.69999999,639,129,20.200001,-,-,-,-,-,-,-,-,-,33,15,3315019
13315020,13315020,LA UNION,SAN GABRIEL,Polipol,2011,138,669,19,95,106,11,10.4,21,28.4,17,9.3999996,-,-,-,-,74,180,0,0,0,0,17,12.3,2,1.4,100,72.5,74,107,77.5,57,41.299999,53.599998,0,0,1,0.69999999,338,6,1.8,-,-,-,-,-,-,-,-,-,33,15,3315020
13319001,13319001,LA UNION,SUDIPEN,Bigbiga,2009,410,959,0,99,139,23,16.5,22,25,13,5.6999998,-,-,-,-,88,227,2,2,0,0,8,2,8,2,314,76.599998,285,12,2.9000001,8,2,69.5,2,0.2,0,0,394,20,5.0999999,-,-,-,-,-,-,-,-,-,33,19,3319001
13319020,13319020,LA UNION,SUDIPEN,Bulalaan,2009,262,586,0,49,90,16,17.799999,24,44.400002,19,13.2,-,-,-,-,54,144,0,0,0,0,4,1.5,2,0.80000001,144,55,120,70,26.700001,22,8.3999996,45.799999,4,0.69999999,0,0,286,18,6.3000002,-,-,-,-,-,-,-,-,-,33,19,3319020
13319002,13319002,LA UNION,SUDIPEN,Castro,2009,604,1397,1,123,166,19,11.4,34,31.200001,34,12.4,-,-,-,-,109,275,0,0,0,0,14,2.3,0,0,220,36.400002,120,132,21.9,0,0,19.9,0,0,0,0,631,103,16.299999,-,-,-,-,-,-,-,-,-,33,19,3319002
13319008,13319008,LA UNION,SUDIPEN,Namaltugan,2009,326,713,4,71,125,18,14.4,12,19,9,4.8000002,-,-,-,-,63,188,0,0,0,0,8,2.5,2,0.60000002,218,66.900002,179,16,4.9000001,12,3.7,54.900002,6,0.80000001,2,0.60000002,267,35,13.1,-,-,-,-,-,-,-,-,-,33,19,3319008
13319014,13319014,LA UNION,SUDIPEN,San Francisco Sur,2009,342,757,0,68,99,28,28.299999,25,39.099998,17,10.4,-,-,-,-,64,163,0,0,0,0,4,1.2,8,2.3,187,54.700001,161,2,0.60000002,8,2.3,47.099998,0,0,0,0,293,21,7.1999998,-,-,-,-,-,-,-,-,-,33,19,3319014
13319017,13319017,LA UNION,SUDIPEN,Sengngat,2009,60,155,0,15,27,10,37,3,23.1,4,10,-,-,-,-,13,40,0,0,0,0,4,6.6999998,8,13.3,30,50,14,6,10,4,6.6999998,23.299999,0,0,0,0,66,4,6.0999999,-,-,-,-,-,-,-,-,-,33,19,3319017
13304001,13304001,LA UNION,BAGULIN,Alibangsay,2011,226,1021,24,134,139,22,-,36,38.299999,24,10.3,11,-,47,-,94,233,2,-,0,-,1,0.40000001,0,0,159,70.400002,111,47,20.799999,38,16.799999,49.099998,0,0,0,0,566,39,6.9000001,112,2,-,109,101,210,16,-,812,33,4,3304001
13304002,13304002,LA UNION,BAGULIN,Baay,2011,189,947,15,97,142,17,-,27,28.700001,12,5.0999999,8,-,27,-,94,236,1,-,0,-,0,0,1,0.5,157,83.099998,142,0,0,42,22.200001,75.099998,1,0.1,0,0,493,20,4.0999999,79,0,-,123,89,212,7,-,767,33,4,3304002
13304003,13304003,LA UNION,BAGULIN,Cambaly,2011,416,1822,30,173,238,29,-,37,23.6,23,5.8000002,16,-,44,-,157,395,1,-,0,-,12,2.9000001,0,0,287,69,240,57,13.7,70,16.799999,57.700001,0,0,10,2.4000001,930,37,4,146,1,-,203,159,362,14,-,1501,33,4,3304003
13304004,13304004,LA UNION,BAGULIN,Cardiz,2011,295,1498,26,200,239,33,-,55,39.900002,55,14.6,23,-,59,-,138,377,0,-,0,-,2,0.69999999,0,0,163,55.299999,92,182,61.700001,236,80,31.200001,0,0,0,0,812,6,0.69999999,165,0,-,207,132,339,36,-,1158,33,4,3304004
13304005,13304005,LA UNION,BAGULIN,Dagup,2011,466,2137,44,248,343,47,-,66,32.799999,48,8.8000002,31,-,84,-,201,544,1,-,1,-,3,0.60000002,3,0.60000002,305,65.5,201,1,0.2,116,24.9,43.099998,1,0,1,0.2,976,50,5.0999999,204,2,-,291,205,496,31,-,1690,33,4,3304005
13304006,13304006,LA UNION,BAGULIN,Libbo,2011,128,510,13,79,83,8,-,12,28.6,11,8.8000002,3,-,11,-,42,125,3,-,0,-,2,1.6,0,0,106,82.800003,79,2,1.6,16,12.5,61.700001,0,0,2,1.6,278,0,0,63,1,-,74,44,118,7,-,389,33,4,3304006
13304007,13304007,LA UNION,BAGULIN,Suyo (Pob.),2011,298,1246,25,149,181,24,-,20,24.700001,14,5.3000002,9,-,16,-,81,262,0,-,0,-,4,1.3,8,2.7,180,60.400002,148,9,3,30,10.1,49.700001,0,0,0,0,439,42,9.6000004,118,0,-,157,83,240,8,-,993,33,4,3304007
13304008,13304008,LA UNION,BAGULIN,Tagudtud,2011,140,635,18,91,87,10,-,12,25.5,9,6.6999998,3,-,14,-,47,134,1,-,0,-,3,2.0999999,0,0,110,78.599998,91,16,11.4,34,24.299999,65,0,0,0,0,334,4,1.2,74,1,-,72,49,121,4,-,486,33,4,3304008
13304009,13304009,LA UNION,BAGULIN,Tio-angan,2011,197,924,36,151,160,19,-,39,48.099998,21,8.6999998,9,-,54,-,81,241,0,-,0,-,3,1.5,0,0,177,89.800003,167,0,0,0,0,84.800003,0,0,0,0,363,17,4.6999998,130,0,-,130,89,219,16,-,678,33,4,3304009
13304010,13304010,LA UNION,BAGULIN,Wallayan,2011,216,1034,33,141,165,16,-,41,36.299999,32,11.5,8,-,46,-,113,278,2,-,0,-,7,3.2,0,0,183,84.699997,167,88,40.700001,90,41.700001,77.300003,0,0,2,0.89999998,512,20,3.9000001,122,0,-,137,113,250,18,-,799,33,4,3304010
13310001,13310001,LA UNION,LUNA,Alcala (Pob.),2011,179,771,16,80,98,12,-,14,20.9,9,5.5,2,-,11,-,67,165,7,-,0,-,0,0,2,1.1,79,44.099998,62,0,0,1,0.60000002,34.599998,5,0.60000002,4,2.2,250,20,8,64,0,-,83,65,148,6,-,641,33,10,3310001
13310002,13310002,LA UNION,LUNA,Ayaoan,2011,152,698,13,78,85,17,-,18,40,22,16.9,10,-,12,-,45,130,5,-,0,-,0,0,1,0.69999999,77,50.700001,63,9,5.9000001,15,9.8999996,41.400002,0,0,11,7.1999998,281,8,2.8,67,0,-,75,38,113,14,-,572,33,10,3310002
13310003,13310003,LA UNION,LUNA,Barangobong,2011,209,835,13,89,124,17,-,13,20.299999,5,2.7,7,-,12,-,64,188,2,-,0,-,0,0,0,0,73,34.900002,48,0,0,4,1.9,23,3,0.40000001,0,0,387,73,18.9,77,1,-,107,71,178,2,-,685,33,10,3310003
13310004,13310004,LA UNION,LUNA,Barrientos,2011,456,1963,26,238,259,47,-,49,30.799999,35,8.3999996,22,-,38,-,159,418,21,-,0,-,12,2.5999999,2,0.40000001,190,41.700001,128,4,0.89999998,12,2.5999999,28.1,0,0,7,1.5,884,93,10.5,206,0,-,220,162,382,19,-,1569,33,10,3310004
13310005,13310005,LA UNION,LUNA,Bungro,2011,99,406,12,36,52,10,-,5,15.2,6,7.0999999,4,-,3,-,33,85,2,-,0,-,2,2,1,1,56,56.599998,41,1,1,0,0,41.400002,0,0,0,0,147,30,20.4,30,0,-,45,32,77,3,-,336,33,10,3310005
13310006,13310006,LA UNION,LUNA,Buselbusel,2011,250,1022,15,98,134,19,-,28,30.1,21,9.3000002,5,-,22,-,93,227,1,-,0,-,4,1.6,3,1.2,140,56,116,43,17.200001,1,0.40000001,46.400002,0,0,3,1.2,329,26,7.9000001,81,0,-,114,89,203,12,-,864,33,10,3310006
13310007,13310007,LA UNION,LUNA,Cabalitocan,2011,225,1102,28,144,194,45,-,22,31.4,37,14,25,-,30,-,70,264,1,-,1,-,1,0.40000001,1,0.40000001,140,62.200001,117,5,2.2,25,11.1,52,6,0.5,12,5.3000002,437,10,2.3,110,1,-,162,81,243,28,-,854,33,10,3310007
13310008,13310008,LA UNION,LUNA,Cantoria No. 1,2011,115,486,9,44,70,10,-,11,34.400002,6,5.9000001,3,-,6,-,32,102,1,-,0,-,0,0,3,2.5999999,53,46.099998,44,3,2.5999999,0,0,38.299999,1,0.2,0,0,200,33,16.5,39,0,-,61,29,90,4,-,401,33,10,3310008
13310009,13310009,LA UNION,LUNA,Cantoria No. 2,2011,178,698,6,59,83,11,-,14,21.5,9,6.0999999,3,-,9,-,65,148,1,-,0,-,1,0.60000002,0,0,109,61.200001,89,0,0,0,0,50,0,0,3,1.7,193,5,2.5999999,50,0,-,74,59,133,7,-,591,33,10,3310009
13310010,13310010,LA UNION,LUNA,Cantoria No. 3,2011,149,630,12,72,97,14,-,15,27.799999,15,9.8999996,8,-,11,-,54,151,3,-,0,-,0,0,0,0,76,51,62,0,0,0,0,41.599998,0,0,7,4.6999998,216,11,5.0999999,61,0,-,87,50,137,9,-,508,33,10,3310010
