city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Angeles City,Mayor,"Nepomuceno, Francis Lumanlan",Blueboy Nepo,Nationalist People's Coalition,53214
Angeles City,Vice-Mayor,"Vega, Maria Vicenta Licup",Vicky Vega,Lakas-Kabalikat ng Malayang Pilipino,35832
Angeles City,Councilor,"Suller, Arvin Maglalang",Pogs,Lakas-Kabalikat ng Malayang Pilipino,38532
Angeles City,Councilor,"Sangil, Jesus Santos",Jay,Lakas Christian Muslim Democrats,39799
Angeles City,Councilor,"Maniago, Ruben Policarpio",Salamin,Lakas Christian Muslim Democrats,39899
Angeles City,Councilor,"Simeon, Rodolfo Tomorrow",Rudy,Lakas Christian Muslim Democrats,40036
Angeles City,Councilor,"Yabut, Ares Yuzon",Aries,Nationalist People's Coalition,41252
Angeles City,Councilor,"Rivera, Willie Bartolome",Atty. Will,Lakas Christian Muslim Democrats,46615
Angeles City,Councilor,"Morales, Maricel Gomez",Marang,Lakas-Kabalikat ng Malayang Pilipino,48343
Angeles City,Councilor,"Lacson, Danilo Dizon",Dan,Lakas Christian Muslim Democrats,49915
Angeles City,Councilor,"Zalamea, Ricardo Mendoza",Dr. Zalamea,Lakas Christian Muslim Democrats,56986
Angeles City,Councilor,"Del Rosario, Agapito Labalan",Pitong,Nationalist People's Coalition,33070
Apalit,Mayor,"Tetangco, Oscar Jr. Dizon",Jun,Lakas Christian Muslim Democrats,15353
Apalit,Vice-Mayor,"Nucom, Pedro Cortez",Peter,Lakas Christian Muslim Democrats,13862
Apalit,Councilor,"Ignacio, Almario Esquivel",Igan,Lakas-Kabalikat ng Malayang Pilipino,8448
Apalit,Councilor,"Manlapaz, Augusto Danting",Gus,Lakas Christian Muslim Democrats,9306
Apalit,Councilor,"Simon, Edmon Dela Cruz",Tuks,Lakas-Kabalikat ng Malayang Pilipino,10069
Apalit,Councilor,"Mendoza, Elias Jr. Lansangan",Doktor,Lakas Christian Muslim Democrats,12143
Apalit,Councilor,"Nunag, Kenneth Tiglao",Nunag,Lakas Christian Muslim Democrats,13292
Apalit,Councilor,"Guanzon, Zaldy Capili",Zaldy,Lakas Christian Muslim Democrats,13888
Apalit,Councilor,"Dalusung, Jedalyn Lopez",Jed,Lakas Christian Muslim Democrats,14818
Apalit,Councilor,"Sigua, Cesar Jr. Lugue",Jun,Lakas Christian Muslim Democrats,8398
Arayat,Mayor,"Espino, Luis Alonzo",Chito,Lakas-Kabalikat ng Malayang Pilipino,18565
Arayat,Vice-Mayor,"Trinidad, Hilario Mallari",Larry,-,21678
Arayat,Councilor,"Mercado, Benjamin Macasaquit",Benjie,Lakas Christian Muslim Democrats,10895
Arayat,Councilor,"Caguiat, Rodolfo Dalusong",Rudy,Lakas-Kabalikat ng Malayang Pilipino,12419
Arayat,Councilor,"Mutuc, Lamberto Jr. Malabanan",Jake,Lakas-Kabalikat ng Malayang Pilipino,12728
Arayat,Councilor,"Guevarra, Rizalde Manicdao",Zaldy,Lakas-Kabalikat ng Malayang Pilipino,13606
Arayat,Councilor,"Luriz, Jeffrey Manuel",Jeff,Lakas Christian Muslim Democrats,15400
Arayat,Councilor,"Lumbang, Cheryl Mercado",Che,Lakas Christian Muslim Democrats,15923
Arayat,Councilor,"Kabigting, Edith Velasquez",Edith K,-,16227
Arayat,Councilor,"Gulapa, Virgilio Jr. Pangilinan",Jr,Lakas-Kabalikat ng Malayang Pilipino,10086
