city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Abucay,Mayor,"Santiago, Ana Dominguez",Ana,Nationalist People's Coalition,6916
Abucay,Vice-Mayor,"Dominguez, Dexter Bautista",Teri Onor,Lakas-Kampi,7694
Abucay,Councilor,"Soriano, Marcelino Jr. Uy",Tikboy,Nationalist People's Coalition,6773
Abucay,Councilor,"Baluyot, Mario Villafuerte",Balibag,Nationalist People's Coalition,5132
Abucay,Councilor,"Roxas, Paquito Soriano",Pike,Nationalist People's Coalition,5158
Abucay,Councilor,"Abejar, Norberto Salandanan",Bert,Lakas-Christian Muslim Democrats,5228
Abucay,Councilor,"Carlos, Norberto Legaspi",Norbe,Nationalist People's Coalition,5618
Abucay,Councilor,"Dulay, Romeo Tapang",Ato,Puwersa ng Masang Pilipino,5783
Abucay,Councilor,"Ganzon, Danilo Rodriguez",Nilo,Nationalist People's Coalition,6017
Abucay,Councilor,"Sacdalan, Jayjay Magtanong",Jay,Puwersa ng Masang Pilipino,6795
Bagac,Mayor,"Del Rosario, Rommel Vasquez",Ramil,Lakas-Christian Muslim Democrats,7400
Bagac,Vice-Mayor,"Teopengco, Romeo Tanjuan",Onio,Puwersa ng Masang Pilipino,4920
Bagac,Councilor,"Paguio, Amorlito De Guzman",Amor,Nationalist People's Coalition,5478
Bagac,Councilor,"Ricardo, Boss Atilano Evangelista",Boss,Lakas-Christian Muslim Democrats,5706
Bagac,Councilor,"Arellano, Mercedita Albarda",Bea,Nationalist People's Coalition,6176
Bagac,Councilor,"Del Rosario, Noel Flores",Noel,Nationalist People's Coalition,6273
Bagac,Councilor,"Tutol, Felix Jr. Ricardo",Felix,Nationalist People's Coalition,6355
Bagac,Councilor,"Bantugan, Larry De Guzman",Larry,Nationalist People's Coalition,6765
Bagac,Councilor,"Mendoza, Guillermo Jr. Carreon",Gimo,Nationalist People's Coalition,6834
Bagac,Councilor,"Banzon, Daniel Labog",Daniel,Nationalist People's Coalition,5382
Balanga City,Mayor,"Garcia, Jose Enrique III Sandejas",Joet,Lakas-Christian Muslim Democrats,25430
Balanga City,Vice-Mayor,"Valdecanas, Noel Joseph Lacsamana",Noel,Lakas-Kampi,22992
Balanga City,Councilor,"Malibiran, Victor Reyes",Vic,Lakas-Chrisian Muslim Democrats,16444
Balanga City,Councilor,"Alonzo, Mylene Yoshida",Mylene Dizon,Nationalist People's Coalition,16839
Balanga City,Councilor,"Cruz, Randy Loanzon",Randy,Lakas-Chrisian Muslim Democrats,16986
Balanga City,Councilor,"Molo, Joji Tranate",Joji,Lakas-Chrisian Muslim Democrats,17442
Balanga City,Councilor,"Fernandez, Val Joseph Manalansan",Vj,Lakas-Christian Muslim Democrats,18112
Balanga City,Councilor,"Vasquez, Ma Liza Austria",Liza,Lakas-Kampi,18402
Balanga City,Councilor,"Manalaysay, Dante Robles",Dante,Lakas-Kampi,19132
Balanga City,Councilor,"Banzon, Jovy Zabala",Jovy,Lakas-Christian Muslim Democrats,20605
Balanga City,Councilor,"Venzon, Vianca Lita Calleja",Vianca,Lakas-Kampi,23334
Balanga City,Councilor,"Dizon, Christopher Cruz",Pirong,Nationalist People's Coalition,16189
Dinalupihan,Mayor,"Payumo, Joel Jaime Penaflor",Joel,Liberal Party,17691
Dinalupihan,Vice-Mayor,"Cruz, Leonardo Encio",Leony,Liberal Party,16432
Dinalupihan,Councilor,"Manalili, Alfonso Pangan",Ponsing,Liberal Party,12123
Dinalupihan,Councilor,"Soriano, Noli Austria",Kabayan,Liberal Party,12529
Dinalupihan,Councilor,"Moncupa, Julius Cruz",Jules,Liberal Party,13116
Dinalupihan,Councilor,"Wingco, Renerio Angeles",Rene Balbas,Liberal Party,14052
Dinalupihan,Councilor,"Tongol, Martin Jr. Canlas",Funeraria,Lakas-Kampi,14082
Dinalupihan,Councilor,"Lubag, Emelita Justo",Emy,Liberal Party,14702
Dinalupihan,Councilor,"Catli, Joseph Pangilinan",Igi,Liberal Party,14705
Dinalupihan,Councilor,"Garcia, Rufino Sibua",Pinong,Liberal Party,11084
Hermosa,Mayor,"Cruz, Efren Jaring",Mec,Lakas-Christian Muslim Democrats,12903
Hermosa,Vice-Mayor,"Gaza, Aristotle Jorge",Aris,Lakas-Kampi,12191
Hermosa,Councilor,"Santos, Johannes Reyes",Boy,Lakas-Christian Muslim Democrats,8107
Hermosa,Councilor,"Datu, Milagros Aguilar",Mila,Lakas-Kampi,8250
Hermosa,Councilor,"Yandoc, Jake Cayanan",Jake,Lakas-Kampi,8351
Hermosa,Councilor,"Narciso, Angelito Nuqui",Lou,Lakas-Kampi,8510
Hermosa,Councilor,"Tungol, Floyd Jaring",Floyd,Liberal Party,9297
Hermosa,Councilor,"Basi, Danilo Cruz",Dennis,Lakas-Kampi,10144
Hermosa,Councilor,"Alonzo, Mariangelie Arcenas",Jinkee,Lakas-Christian Muslim Democrats,11969
Hermosa,Councilor,"Jorge, Rex Rivera",Rex,Liberal Party,8096
Limay,Mayor,"David, Nelson Canlas",Ncd,Nationalist People's Coalition,13317
Limay,Vice-Mayor,"Fernando, Melchor Liwanag",Mel,Nationalist People's Coalition,12708
Limay,Councilor,"Gomez, Rodolfo Custodio",Rudy,Nationalist People's Coalition,8725
Limay,Councilor,"Abitong, Dominador Tariga",Manong,Nationalist People's Coalition,9167
Limay,Councilor,"Calma, Marietta Saballegue",Marit,Nacionalista Party,9199
Limay,Councilor,"Tayag, Remigio Jr. Sula",Meng-New,Lakas-Christian Muslim Democrats,9309
Limay,Councilor,"Ambrocio, Manuel Perez",Manny,Nationalist People's Coalition,9938
Limay,Councilor,"Gochuico, Dennis Reyes",Dennis,Nationalist People's Coalition,10991
Limay,Councilor,"David, Sarah Villaruz",Sarah,Nationalist People's Coalition,12159
Limay,Councilor,"Mendoza, Arsenio Villaviray",Onying,Nationalist People's Coalition,8133
Marieveles,Mayor,"Concepcion, Jesse Itoses",Jess,Lakas-Christian Muslim Democrats,28060
Marieveles,Vice-Mayor,"Isip, Victoriano Castro",Turing,KMP,24373
Marieveles,Councilor,"Liloc, Christian Belostrino",Ace,Nationalist People's Coalition,14955
Marieveles,Councilor,"Ibarra, Joel Veloria",Joel,Nationalist People's Coalition,15978
Marieveles,Councilor,"Castaneda, Jocelyn Peliglorio",Jo,Nationalist People's Coalition,16981
Marieveles,Councilor,"Penaloza, Jeffrey Bernales",Jeff,Lakas-Kampi,17050
Marieveles,Councilor,"Cano, Gilbert Clarino",Gilbert,Lakas-Christian Muslim Democrats,17285
Marieveles,Councilor,"Lopez, Marimel Almario",Mel,Lakas-Christian Muslim Democrats,20062
Marieveles,Councilor,"Rubia, Angelito Sevilla",Lito,KMP,20759
Marieveles,Councilor,"Sebastian, Jose Reynante Balagtas",Rey,Lakas-Kampi,21019
Morong,Mayor,"Estanislao, Cynthia Linao",Dra. Linao,Lakas-Christian Muslim Democrats,6731
Morong,Vice-Mayor,"Calma, Jose Sr. Marquez",Pepe,Puwersa ng Masang Pilipino,5787
Morong,Councilor,"Mangalindan, Manuel Tulio",Mauny Brown,Puwersa ng Masang Pilipino,5505
Morong,Councilor,"Samilin, Cecilia Perez",Cel Perez,Puwersa ng Masang Pilipino,4627
Morong,Councilor,"Tunaya, Arthur Angeles",Art,-,4989
Morong,Councilor,"Reyes, Bienvenido Paguio",Ikes,Lakas-Kampi,5360
Morong,Councilor,"Pastelero, Lutgardo Perez",Doy,Puwersa ng Masang Pilipino,4647
Morong,Councilor,"Bascon, Bartolome Bersabe",Barr,Puwersa ng Masang Pilipino,4906
Morong,Councilor,"Batol, Efren Linao",Joots,Lakas-Christian Muslim Democrats,4957
Morong,Councilor,"Vicedo, Bienvenido Jr. Villanueva",Budz,Lakas-Christian Muslim Democrats,6590
Orani,Mayor,"Serrano, Benjamin Jr. Cruz",Benjie,Lakas-Christian Muslim Democrats,16829
Orani,Vice-Mayor,"Bernales, Anthony Manez",Tonton,Lakas-Kampi,18108
Orani,Councilor,"Roman, Emmanuel Retome",Em,Lakas-Kampi,13260
Orani,Councilor,"Cabais, Danilo David",Danny,Lakas-Christian Muslim Democrats,10661
Orani,Councilor,"Siongco, Danilo Medina",Kap,Lakas-Kampi,10877
Orani,Councilor,"Mina, Rolando Bernaldo",Mines,Lakas-Christian Muslim Democrats,11213
Orani,Councilor,"Medina, Voltaire Dionisio",Volter,Lakas-Christian Muslim Democrats,12411
Orani,Councilor,"Tongco, Lilian Flores",Lt,Lakas-Kampi,12480
Orani,Councilor,"Duran, Rodolfo Fabian",Fred,Aksyon Demokratiko,12940
Orani,Councilor,"Quiambao, Marcial Mariano",Ciling,Aksyon Demokratiko,13410
Orion,Mayor,"Raymundo, Antonio Jr. Lazaro",Tony Pep,Lakas-Christian Muslim Democrats,13084
