city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Anahawan,Mayor,"Loquinte, Roberto Armonia",Berto,Lakas-Kampi,2672
Anahawan,Vice-Mayor,"De Jesus, Antonio Jr. Dublado",Junjun,Lakas-Kampi,2426
Anahawan,Councilor,"Cinco, Victor Umacob",Victor,Lakas-Kampi,1907
Anahawan,Councilor,"Gunda, Lolito Macion",Loloy,Lakas-Kampi,1934
Anahawan,Councilor,"Tello, Jesah Tio",Jes,Lakas-Kampi,1952
Anahawan,Councilor,"Miones, Benito Ultado",Lolong,Lakas-Kampi,2083
Anahawan,Councilor,"Lagumbay, Nicolas Demiao",Nick,Lakas-Kampi,2184
Anahawan,Councilor,"Siasol, Jame Escobal",Jimmy,Lakas-Kampi,2205
Anahawan,Councilor,"Ang, Germinaldo Adaro",Odo,Lakas-Kampi,2245
Anahawan,Councilor,"Sales, Rex Lamoridan",Rex,Lakas-Kampi,2448
Bontoc,Mayor,"Ruales, Matias Mervyn Cretecio",King,Lakas-Kampi,8114
Bontoc,Vice-Mayor,"Fustanes, Pedro, Jr. Valdez",Pete,Lakas-Kampi,7899
Bontoc,Councilor,"Abenion, Cleofe Villarias",Kyong Kyong,Independent,5378
Bontoc,Councilor,"Rey, Wulfredo Tutor",Wul,Lakas-Kampi,5501
Bontoc,Councilor,"Goda, Benjie Ave",Bens,Lakas-Kampi,5505
Bontoc,Councilor,"Paler, Gerardo Barcelon",Gerry,Lakas-Kampi,5814
Bontoc,Councilor,"Alinsub, Alfredo Elona",Al,Lakas-Kampi,6159
Bontoc,Councilor,"Nablea, Rodulfo Villafane",Rudy,Lakas-Kampi,6356
Bontoc,Councilor,"Idjao, Adriano Amor",Janno,Lakas-Kampi,6728
Bontoc,Councilor,"Cuadra, Arturo Gorduiz",Atoy,Lakas-Kampi,7198
Hinunangan,Mayor,"Gomez, Romeo Malaki",Romy,Lakas-Kampi,7832
Hinunangan,Vice-Mayor,"Adlao, Veronico Datoy",Yoyo,Lakas-Kampi,6671
Hinunangan,Councilor,"Modina, Roy Rizalino Capapas",Roy,Lakas-Kampi,5468
Hinunangan,Councilor,"Tan, Mauro Bugais",Billy,Lakas-Kampi,5493
Hinunangan,Councilor,"Bacoy, Rolando Quiboy",Rolan,Lakas-Kampi,5654
Hinunangan,Councilor,"Dy, Glenn Pamo",Tata,Lakas-Kampi,5828
Hinunangan,Councilor,"Lagumbay, Julius Zenon Jance",Julius,Nacionalista Party,6162
Hinunangan,Councilor,"Edicto, Nestor Laude",Nes,Lakas-Kampi,7001
Hinunangan,Councilor,"Comeling, Gary Liguid",Gary,Lakas-Kampi,8154
Hinunangan,Councilor,"Fernandez, Reynaldo Culaba",Sonny,Independent,8295
Hinundayan,Mayor,"Lee, Evelyn Tan",Eboy,Lakas-Kampi,3365
