city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Almagro,Mayor,"Prudenciado, Kathleen Solante",Kat,Lakas-Kampi,4958
Almagro,Vice-Mayor,"Merino, Hazel Matados",Zel,Lakas-Kampi,4812
Basey,Mayor,"Ponferrada, Igmedio Junji Elero",Junji,Liberal Party,7142
Basey,Vice-Mayor,"Bajas, Raul Sendic Baclayo",Sendic,Independent,7011
Basey,Councilor,"Tabungar, Nestor, Jr. Viojan",Nick,Lakas-Kampi,5699
Basey,Councilor,"Orejola, Joquint Manuel Llena",Jboy,Lakas-Kampi,5704
Basey,Councilor,"Homeres, Marilyn Maranga",Lenlen,Liberal Party,5767
Basey,Councilor,"Jadloc, Nestor Colinayo",Nonoy,Liberal Party,5916
Basey,Councilor,"Bacayo, Diosdado Alamas",Dady,Liberal Party,6157
Basey,Councilor,"Delovino, Tito Centina",Tito,Liberal Party,6281
Basey,Councilor,"Quilitano, Delma Custodio",Delma,Liberal Party,7485
Basey,Councilor,"Lancanan, Ramon Viojan",Rams,Nacionalista Party,8874
Calbayog City,Mayor,"Uy, Reynaldo Sano",Ining,Lakas-Kampi,48784
Calbayog City,Vice-Mayor,"Aquino, Ronaldo Porlares",Onald,Lakas-Kampi,48502
Calbayog City,1st District-Councilor,"Montealto, Jonas Alfonso",Onx,Lakas-Kampi,18650
Calbayog City,1st District-Councilor,"Salurio, Susano Dimakiling",Sonny,Liberal Party,18864
Calbayog City,1st District-Councilor,"Clemens, Virgilio Bautista",Vergel,Liberal Party,19757
Calbayog City,1st District-Councilor,"Pasacas, Arturo Durante",Nonoy,Lakas-Kampi,20510
Calbayog City,1st District-Councilor,"Aquino, Ronald Mark Facun",Mark,Lakas-Kampi,20640
Calbayog City,1st District-Councilor,"Uy, Raymund Casino",Mon,Lakas-Kampi,20680
Calbayog City,2nd District-Councilor,"Porlares, Virgilio Badilla",Ver,Lakas-Kampi,18948
Calbayog City,2nd District-Councilor,"Casurao, Rogelio Tarrayo",Roger,Lakas-Kampi,19130
Calbayog City,2nd District-Councilor,"Rabuya, Regina Balomaga",Ina,Liberal Party,19930
Calbayog City,2nd District-Councilor,"Mancol, Julius Aler",Jul,Liberal Party,21577
Calbayog City,2nd District-Councilor,"Bernate, Danilo Garganera",Danny,Liberal Party,22227
Calbayog City,2nd District-Councilor,"Uy, Rey James Rumohr",Jimjim,Lakas-Kampi,24933
Calbiga,Mayor,"Nacario, Melchor Figueroa",Mito,Lakas-Kampi,7563
Calbiga,Vice-Mayor,"Rodriguez, Rosemarie Cabrigas",Rose,Lakas-Kampi,5378
Calbiga,Councilor,"Labro, Cenon Verana",Gerry,Independent,3693
Calbiga,Councilor,"Abaigar, Miguel Jr. Tillain",Bong,Lakas-Kampi,3827
Calbiga,Councilor,"Aduana, Leo Cabuenas",Leo,Independent,4078
Calbiga,Councilor,"Nacario, Salvador Figueroa",Badoy,Lakas-Kampi,4231
Calbiga,Councilor,"Agbon, Romulo, Jr. Jabonete",Dondon,Lakas-Kampi,4579
Calbiga,Councilor,"Bacsal, David Daconos",Dbd,Lakas-Kampi,4751
Calbiga,Councilor,"Agbon, Joseph Ocasla",Barbas,Independent,4897
Calbiga,Councilor,"Mutia, Sandra Matrona Abejuela",Rona,Independent,5788
Catbalogan City,Mayor,"Uy, Coefredo Tan",Tekwa,Philippine Democratic Socialist Party,22737
Catbalogan City,Vice-Mayor,"Gabon, Art Sherwin Loquias",Art,Philippine Democratic Socialist Party,22113
Catbalogan City,Councilor,"Sabenecio, Nanette Macacado",Neng,Nacionalista Party,12920
Catbalogan City,Councilor,"Pescos, Maximo Concepcion",Max,Philippine Democratic Socialist Party,13384
Catbalogan City,Councilor,"Mendoza, Joselito Gilbuela",Ting,Independent,13875
Catbalogan City,Councilor,"Ilagan, Teodoro Villarin",Teddy,Philippine Democratic Socialist Party,14119
Catbalogan City,Councilor,"Aquino, Rodolfo Tolentino",Rudy,Philippine Democratic Socialist Party,14902
Catbalogan City,Councilor,"Perez, Rodrigo III Calaoa",Jun-Jun,Philippine Democratic Socialist Party,16423
Catbalogan City,Councilor,"Escober, Christine Joy Lim",Tintin,Nacionalista Party,16947
Catbalogan City,Councilor,"Redaja, Jovito Tuazon",Vito,Philippine Democratic Socialist Party,17858
Catbalogan City,Councilor,"Arcales, Ernesto Carcillar",Erning,Philippine Democratic Socialist Party,20775
Catbalogan City,Councilor,"Tan, Stephany Uy",Step,Philippine Democratic Socialist Party,21336
Daram,Mayor,"Astorga, Lucia Latorre",Lo,Lakas-Kampi,10998
Daram,Vice-Mayor,"Losa, Arthur Zamora",Art,Independent,5959
Daram,Councilor,"Danday, Edgar, Sr.. Redaja",Eddie,Lakas-Kampi,6270
Daram,Councilor,"Carino, Danilo Pajares",Danny,Lakas-Kampi,6473
Daram,Councilor,"Gososo, Dante Bulan",Dante,Lakas-Kampi,6899
Daram,Councilor,"Astorga, Henry Verzosa",Henry,Puwersa ng Masang Pilipino,6969
Daram,Councilor,"Barrantes, Jimmy Achaso",Caloy,Lakas-Kampi,7097
Daram,Councilor,"Casiano, Ronnie Quitalig",Ron,Lakas-Kampi,7500
Daram,Councilor,"Carcellar, Florentino, Jr. Paragas",Jun,Lakas-Kampi,7968
Daram,Councilor,"Amistoso, Benjamin Sauro",Ben,Lakas-Kampi,11300
Gandara,Mayor,"Cabuenos, Antonieto Tan",Nonoy,Lakas-Kampi,10964
