city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Arteche,Mayor,"Evardone, Rolando Baldelobar",Rolly,Lakas-Kampi,4762
Arteche,Vice-Mayor,"Mejica, Linda Castillo",Inday,Lakas-Kampi,4583
Arteche,Councilor,"Bordo, Jesus Barcial",Eyih,Lakas-Kampi,2898
Arteche,Councilor,"Moscosa, Luis Jr. Morallos",Boyboy,Lakas-Kampi,2906
Arteche,Councilor,"Roncales, Jefferson Montallana",Pepep,Nacionalista Party,2979
Arteche,Councilor,"Ramos, Thelma Tapalca",Matel,Independent,3041
Arteche,Councilor,"Mejica, Alicia Lopega",Alice,Lakas-Kampi,3169
Arteche,Councilor,"Osias, Rosie Pajares",Rose,Lakas-Kampi,3232
Arteche,Councilor,"Montances, Ariel Moises Libanan",Dodong,Independent,3450
Arteche,Councilor,"Kho, Norma Montances",Nene,Lakas-Kampi,3556
Balangiga,Mayor,"De Lira, Viscuso Salazar",Viscoy,Lakas-Kampi,2567
Balangiga,Vice-Mayor,"Graza, Randy Duran",Randy,Liberal Party,2618
Balangiga,Councilor,"Gamalo, Maximo Naporan",Simoy,Nacionalista Party,2040
Balangiga,Councilor,"Valdenor, Antonio Balino",Tony,Lakas-Kampi,2106
Balangiga,Councilor,"Biong, Maximo, Jr. Elejedo",Boy,Liberal Party,2287
Balangiga,Councilor,"Valdenor, Randy Ablay",Randy,Liberal Party,2373
Balangiga,Councilor,"Sabido, Alpio Caliwan",Alpe,Lakas-Kampi,2438
Balangiga,Councilor,"Bajar, Robert Abellanosa",Totoy,Independent,2438
Balangiga,Councilor,"Alvarina, Vicente Jr. Edejer",Totoy,Lakas-Kampi,2756
Balangiga,Councilor,"Eder, Modesto Abejero",Mode,Lakas-Kampi,2856
Balangkayan,Mayor,"Alde, Nenita Baris",Nita,Liberal Party,1897
Balangkayan,Vice-Mayor,"Gesite, Vegerano Baris",Rano,Liberal Party,1949
Balangkayan,Councilor,"Barbo, Teresita Canites",Tessie,Lakas-Kampi,1335
Balangkayan,Councilor,"Lira, Lesme Bula",Lesme,Aksyon Demokratiko,1374
Balangkayan,Councilor,"Glino, Allan Ladiao",Allan,Nacionalista Party,1402
Balangkayan,Councilor,"Montes, Myra Montes",Myra,Lakas-Kampi,1442
Balangkayan,Councilor,"Yadao, Adel Jo Christelle Gesite",Stelle,Nacionalista PartyC,1932
Balangkayan,Councilor,"Borja, Nestor Contado",Nestor,Aksyon Demokratiko,1953
Balangkayan,Councilor,"Abunales, Alicia Guarino",Alice,Nacionalista Party,1966
Balangkayan,Councilor,"Alota, Adelino Borja",Ade,Aksyon Demokratiko,2182
Borongan City,Mayor,"Abunda, Maria Fe Romerica",Fe,Lakas-Kampi,12542
Borongan City,Vice-Mayor,"Anacta, Fidel, Jr. Vilches",Pangka,Lakas-Kampi,13214
Borongan City,Councilor,"Bebita, Napoleon Anacio",Nap,Aksyon Demokratiko,8090
Borongan City,Councilor,"Caharop, Rodrigo Justiniano",Rudy,Lakas-Kampi,8546
Borongan City,Councilor,"Villarino, Daniel Amboy",Dan,Lakas-Kampi,8787
Borongan City,Councilor,"Badillo, Bonifacio Perez",Boni,Lakas-Kampi,9718
Borongan City,Councilor,"Quelitano, Estanislao, Jr. Nadunza",Jun,Lakas-Kampi,9998
Borongan City,Councilor,"Capito, Annabelle Alido",Annabelle,Nacionalista Party,10500
Borongan City,Councilor,"Alvarez, Karen Domingo",Karen,Lakas-Kampi,11604
Borongan City,Councilor,"Anacio, Jennifer Silla",Jen,Independent,12504
Borongan City,Councilor,"Anasarias, Aurora Aljibe",Au-Au,Lakas-Kampi,12993
Borongan City,Councilor,"Tiu Sonco, Emmanuel Tejero",Emman,Lakas-Kampi,16184
Can-Avid ,Mayor,"Cesista, Alicia Campomanes",Alice,Lakas-Kampi,4029
Can-Avid ,Vice-Mayor,"Germino, Gil Norman Papiona",Toytoy,Lakas-Kampi,4969
Can-Avid ,Councilor,"Hic, Rolando Busa",Rolly,Nacionalista Party,3000
Can-Avid ,Councilor,"Grata, Primo Gulferic",Emo,Philippine Democratic Socialist Party,3104
Can-Avid ,Councilor,"Porteza, Cleopatra Acayen",Pata,Lakas-Kampi,3209
Can-Avid ,Councilor,"Coso, Michael Glenn Casillano",Biboy,Liberal Party,3217
Can-Avid ,Councilor,"Busa, Antonio Coles",Oyhok,Lakas-Kampi,3456
Can-Avid ,Councilor,"Cebrero, Ric Jaralbio",Ric,Liberal Party,3562
Can-Avid ,Councilor,"Robin, David Rivera",Davis,Nacionalista Party,5202
Can-Avid ,Councilor,"Germino, Vilma Aseo",Babie,Liberal Party,6050
Dolores,Mayor,"Villacarillo, Emiliana Picardo",Ewit,Lakas-Kampi,8849
Dolores,Vice-Mayor,"Carpeso, Shonny Nino Robin",Nino,Nacionalista PartyC,6819
Dolores,Councilor,"Rivera, Arnel Baldago",Nonoy,Nacionalista Party,5135
Dolores,Councilor,"Almazan, Patricia Docena",Pate,Lakas-Kampi,5297
Dolores,Councilor,"Baquilod, Mario Balanay",Mayo,Nacionalista Party,5525
Dolores,Councilor,"Plana, Sotera Tabuena",Sote,Lakas-Kampi,5565
Dolores,Councilor,"Tan, Bonifacio , Jr. Ty",Bongking,Liberal Party,5756
Dolores,Councilor,"Almazan, Jovito Boco",Vito,Liberal Party,6543
Dolores,Councilor,"Alota, Danilo Montes",Danny,Lakas-Kampi,6657
Dolores,Councilor,"Robin, Abraham, Sr. Nebrija",Ablang,Lakas-Kampi,6797
General Macarthur,Mayor,"Ty, Jaime Sumiguin",Jimmy,Lakas-Kampi,3446
General Macarthur,Vice-Mayor,"Go, Emerita Ranit",Emy,Lakas-Kampi,3060
General Macarthur,Councilor,"Paller, Adriano Pamero",Adring,Lakas-Kampi,2427
General Macarthur,Councilor,"Miflores, Jesus Russel",Jessie,Nacionalista Party,2690
General Macarthur,Councilor,"Cordero, Enrico Abendano",Coco,Liberal Party,2718
General Macarthur,Councilor,"Gahoy, Jose Lacaba",Joe,Lakas-Kampi,2800
General Macarthur,Councilor,"Dagale, Crisanta Cordero",Santa,Lakas-Kampi,2936
General Macarthur,Councilor,"Sumiguin, Jerry Calvadores",Jer,Lakas-Kampi,2996
General Macarthur,Councilor,"Edles, Corazon Cabondocan",Cora,Lakas-Kampi,3084
General Macarthur,Councilor,"Baldo, Josefa Dado",Efa,Lakas-Kampi,3153
Giporlos,Mayor,"Biong, Mark Siochi",Mark,Puwersa ng Masang Pilipino,2912
Giporlos,Vice-Mayor,"Pabello, Efren Campanero",Boy,Nacionalista Party,2271
Giporlos,Councilor,"Nunez, Nida Bagunas",Nida,Nacionalista Party,2559
Giporlos,Councilor,"Abellanosa, Beatriz Darang",Betty,Nacionalista Party,2638
Giporlos,Councilor,"Amistoso, Flora Buna",Porak,Nacionalista Party,3172
Giporlos,Councilor,"Ecija, Ma Armie Codiamat",Army,Nacionalista Party,3173
Giporlos,Councilor,"Fabillar, Alfredo Agojayan",Panoy,Puwersa ng Masang Pilipino,3192
Giporlos,Councilor,"Padel, Erlinda Lumagbas",Linda,Puwersa ng Masang Pilipino,3401
Giporlos,Councilor,"Biong, Licelle Nabelgas",Licel,Lakas-Kampi,3438
Giporlos,Councilor,"Odron, Fritzie Docena",Fritz,Puwersa ng Masang Pilipino,3438
Guiuan,Mayor,"Kwan, Annaliza Gonzales",Annaliz,Independent,13987
Guiuan,Vice-Mayor,"Cablao, Rogelio Ogaya",Rogel,Nacionalista Party,13023
Guiuan,Councilor,"Naputo, Antonio Cabos",Anthony,Independent,9445
Guiuan,Councilor,"Sison, Josue Pruel",Joey,Independent,9644
Guiuan,Councilor,"Aniano, Honorio, Jr. Yodico",Oning,Nacionalista Party,9938
Guiuan,Councilor,"Chua, Dominador Jr. Gaytos",Domie,Independent,10395
Guiuan,Councilor,"Gaylon, Susana Lourdes Bandoy",Evet,Independent,11145
Guiuan,Councilor,"Cablao, Nestorio Ognia",Nestonette,Independent,11799
Guiuan,Councilor,"Cordero, Jose Eric Calumpiano",Eric,Nacionalista Party,12080
Guiuan,Councilor,"Ramirez, Veronica Cabacaba",Vero,Independent,13895
Hernani,Mayor,"Boco, Edgar Candido",Ega,Independent,2560
Hernani,Vice-Mayor,"Tagon, Cesar, Sr. Gaga-A",Cesar,Independent,2849
Hernani,Councilor,"Consultado, Melquiades Candido",Mely,Independent,1959
Hernani,Councilor,"Montero, Imelyn Baje",Elyn,Independent,2177
Hernani,Councilor,"Candido, Wilmar Siguan",Mema,Independent,2267
Hernani,Councilor,"Abolencia, Genelyn Daiz",Jean,Independent,2366
Hernani,Councilor,"Habagat, Julie Calvadores",Jolito,Liberal Party,2415
Hernani,Councilor,"Genilo, Conchita Tan",Conching,Independent,2446
Hernani,Councilor,"Abaloyan, Marcos Bayacan",Marcos,Liberal Party,2517
Hernani,Councilor,"Mendova, Arturo Anol",Arthur,Liberal Party,2629
Jipapad,Mayor,"Monleon, Delia Go",Doydoy,Nacionalista Party,1907
Jipapad,Vice-Mayor,"Pajanustan, Jovita Nicart",Jovi,Nacionalista Party,2061
Jipapad,Councilor,"Pecayo, Abdulia Maiso",Mima,Nacionalista Party,1401
Jipapad,Councilor,"Ada, Eutropia Calda",Oping,Lakas-Kampi,1431
Jipapad,Councilor,"Pecayo, Reynaldo Nebrisa",Rene,Lakas-Kampi,1466
Jipapad,Councilor,"Engo, Julian Gorembalem",Longlong,Lakas-Kampi,1479
Jipapad,Councilor,"Amigo, Oscar Rosco",Oca,Lakas-Kampi,1493
Jipapad,Councilor,"Norcio, Catalina Recare",Otak,Nacionalista Party,1640
Jipapad,Councilor,"Norombaba, Neil Porton",Baby,Nacionalista Party,1649
Jipapad,Councilor,"Pajanustan, Baltazar, Sr. Porton",Baby,Lakas-Kampi,1684
Lawaan,Mayor,"Gabornes, Candida Elejido",Nida,Lakas-Kampi,2961
Lawaan,Vice-Mayor,"Tolentino, Banjo Grefiel",Joban,Nacionalista Party,2939
Lawaan,Councilor,"Dacuno, Erico, Jr. Odivilas",Joey,Lakas-Kampi,2443
Lawaan,Councilor,"Catalogo, Francisco Gandia",Paking,Lakas-Kampi,2448
Lawaan,Councilor,"Palana, Rodolfo Berida",Rudy,Lakas-Kampi,2493
Lawaan,Councilor,"Sabulao, Jose, Sr. Demillo",Joe,Nacionalista Party,2597
Lawaan,Councilor,"Elairon, Corazon Inciso",Sony,Lakas-Kampi,2643
Lawaan,Councilor,"Macawile, Janet Baldecanas",Jaja,Nacionalista Party,2727
Lawaan,Councilor,"Gacho, Rolando Inciso",Rolly,Nacionalista Party,2918
Lawaan,Councilor,"Almeda, Florencio, Jr. Atoy",Boyax,Nacionalista Party,2930
Lorente,Mayor,"Codoy, Tito, Jr. Balois",Dindo,Lakas-Kampi,5630
Lorente,Vice-Mayor,"Hugo, Nathaniel Alzate",Tany,Lakas-Kampi,6079
Lorente,Councilor,"Tan, Aida Yape",Aida,Lakas-Kampi,4786
Lorente,Councilor,"Boco, Norman Boco",Norman,Lakas-Kampi,4947
Lorente,Councilor,"Borja, Bonifacio Canites",Boning,Lakas-Kampi,5098
Lorente,Councilor,"Bernas, Cecil Bocar",Cecil,Lakas-Kampi,5100
Lorente,Councilor,"Loste, Eduardo Boco",Eddie,Lakas-Kampi,5152
Lorente,Councilor,"Banog, Zacarias Nick Yohanon",Zaca,Lakas-Kampi,5493
Lorente,Councilor,"Alzate, Joselito Go",Lito,Lakas-Kampi,5692
Lorente,Councilor,"Boco, Daniel Cardona",Dan-Dan,Lakas-Kampi,5847
Maydolong,Mayor,"Afable, Henry Montes",Kokoy,Lakas-Kampi,3087
Maydolong,Vice-Mayor,"Baldono, Daniel, Sr. Elpedes",Danny,Lakas-Kampi,3120
Maydolong,Councilor,"Docabo, Alexander Celada",Alex,Nacionalista Party,2138
Maydolong,Councilor,"Araba, Fidel, Sr. Alura",Yoyo,Lakas-Kampi,2193
Maydolong,Councilor,"Montes, Gilbert Bagas",Boyboy,Independent,2272
Maydolong,Councilor,"Azura, Lencio Alura",Obet,Lakas-Kampi,2356
