city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Abra De Ilog,Mayor,"Constantino, Eric Abalos",Fiscal,Liberal Party,7562
Abra De Ilog,Vice-Mayor,"Castillo, Floro Agoncillo",Purong,Liberal Party,6754
Abra De Ilog,Councilor,"Montenegro, Marlon Jimenez",Marlon,Liberal Party,6424
Abra De Ilog,Councilor,"Miciano, Ariel Valenzuela",Ariel,Liberal Party,6416
Abra De Ilog,Councilor,"Cortuna, Ireneo Maullon",Neo,Liberal Party,6369
Abra De Ilog,Councilor,"Ricalde, Iluminado Eliseda",Luming,Lakas-Christian Muslim Democratic,6349
Abra De Ilog,Councilor,"Dacayana, Bernardo Jr. Jordan",Jun,Liberal Party,6327
Abra De Ilog,Councilor,"Zoleta, Diomedes Jr. Ituralde",Dondon,Liberal Party,6017
Abra De Ilog,Councilor,"Timenia, Victor Calivara",Vic,Liberal Party,5942
Abra De Ilog,Councilor,"Parado, Selvano Ta",Sel,Liberal Party,5874
Calintaan,Mayor,"Estoya, Lily Racca",Mayora,Liberal Party,4682
Calintaan,Vice-Mayor,"Paulino, Renato Antoy",Rene,United Nationalist Alliance,4556
Calintaan,Councilor,"Labrador, Eric Credo",Eric,Lakas-Christian Muslim Democratic,4549
Calintaan,Councilor,"Mendoza, Rocel Payas",Cel,Lakas-Christian Muslim Democratic,4116
Calintaan,Councilor,"Maat, Isagani Evangelista",Noy,United Nationalist Alliance,3996
Calintaan,Councilor,"Samson, Arsenio Cruz",Boy,Liberal Party,3926
Calintaan,Councilor,"Trambulo, Rogelio Aguilar",Rogel,Liberal Party,3567
Calintaan,Councilor,"Importante, Ronnie Dionisio",Ronnie,Lakas-Christian Muslim Democratic,3524
Calintaan,Councilor,"Oreiro, George Isidro",Jorge,Liberal Party,3483
Calintaan,Councilor,"Janolo, Thomas Labrador",Tom,Liberal Party,3216
Looc,Mayor,"Tria, Benjamin Navarro",Ben,Liberal Party,3196
Looc,Vice-Mayor,"Tria, Apolinar Famini",Poly,Liberal Party,3210
Looc,Councilor,"Dela Torre, Marlon Via",Marlon,Liberal Party,3983
Looc,Councilor,"Gumandoy, Marissa Abeleda",Marissa,Liberal Party,2889
Looc,Councilor,"Tividad, Dionisio Tria",Diony,Liberal Party,2799
Looc,Councilor,"Torreliza, Orlando Diaz",Orlyorj,Liberal Party,2676
Looc,Councilor,"Valderas, Sabino Sari",Sonny,Liberal Party,2670
Looc,Councilor,"Tristan, Leonardo De Lara",Leo,Liberal Party,2486
Looc,Councilor,"Tria, Edgardo Liboro",Ed,Liberal Party,2156
Looc,Councilor,"Valles, Wilmer Ta",Mer,Lakas-Christian Muslim Democratic,2142
Lubang,Mayor,"Sanchez, Juan Malabanan",Johnny,Liberal Party,5696
Lubang,Vice-Mayor,"Villas, Charles Zubiri",Carlos,Liberal Party,5472
Lubang,councilor,"Anzaldo, Erwin Villas",Erwin,Liberal Party,5398
Lubang,councilor,"Agas, Orlando Yuzon",Orly,Liberal Party,4419
Lubang,councilor,"Alegre, Florante Insigne",Dante,Liberal Party,4036
Lubang,councilor,"Moreno, Alma Legaspi",Alma,Liberal Party,3896
Lubang,councilor,"Inmenzo, Wilmer Vallesteros",Willy,Liberal Party,3462
Lubang,councilor,"Villaflores, Manuel Rifol",Nonoy,Liberal Party,3301
Lubang,councilor,"Tiatson, Michael Ron Pingol",Mykel,Independent,3031
Lubang,councilor,"Guimba, Eugenio Tangi",Boyet,Lakas-Christian Muslim Democratic,2968
Magsaysay,Mayor,"Fajardo, Eleonor Barrera",Bing,Lakas-Christian Muslim Democratic,6915
Magsaysay,Vice-Mayor,"Tria, Cesar Jr. Molina",Jun-Jun,Liberal Party,7322
Magsaysay,Councilor,"Abesamis, Leo Angelo Jovenal",Leo,Liberal Party,5413
Magsaysay,Councilor,"Quilit, Mario Vidallo",Kamatis,Liberal Party,4883
Magsaysay,Councilor,"Bayaoa, Diosdado Quimoyog",Dado,Liberal Party,4846
Magsaysay,Councilor,"Arroza, Benjamin Sr. Lerio",Ben,Lakas-Christian Muslim Democratic,4689
Magsaysay,Councilor,"Eliscupidez, Edgardo Sr. Idava",Edgar,Independent,4593
Magsaysay,Councilor,"Benoza, Benfranson Francisco",Benjie,United Nationalist Alliance,4517
Magsaysay,Councilor,"Pacunla, Antonio Adupina",Tony,Lakas-Christian Muslim Democratic,4073
Magsaysay,Councilor,"Esguerra, Lydia Garcia",Lyd,Lakas-Christian Muslim Democratic,4054
Mamburao,Mayor,"Villarosa, Voltaire Anthony Calimbas",Bambi,United Nationalist Alliance,7180
