region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
XII (SOCCSKSARGEN),Genenal Santos Buauyan,Military,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Davao (International),Cebu Pacific,-,-,-,-,-,-,-,-,-,-,-,-,0
XI (Davao Region),Davao (International),Silk Air,8145,7778,161920,3154,4092,5355,4223,3735,2206,5772,2520,8295,217195
XI (Davao Region),Davao (International),Asian Spirit,-,-,-,-,-,-,-,-,-,-,-,-,-
XI (Davao Region),Davao (International),Pt. Wings,-,-,-,-,-,-,-,-,-,-,-,-,0
XI (Davao Region),Davao (Domestic),PAL,1535190,1582376,1616805,1334913,1040087,1328153,1284247,3028418,2493596,1548462,1628777,1748028,20169052
XI (Davao Region),Davao (Domestic),PAL Express,-,-,-,-,-,-,-,-,-,-,-,-,0
XI (Davao Region),Davao (Domestic),Cebu Pacific,920734,1079751,1199919,914433,984356,1113831,1186850,1562517,1391109,1311956,1309115,1359464,14334035
XI (Davao Region),Davao (Domestic),Air Philippines,-,-,-,-,4119,-,57149,205330,186560,402710,324721,530944,1711533
XI (Davao Region),Davao (Domestic),Zest Air,226346,236118,301097,234735,290393,459354,475842,491333,497005,434758,281925,425105,4354011
XI (Davao Region),Davao (Domestic),G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
XI (Davao Region),Mati,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
XIII (Caraga),Tandag,Asian Spirit,-,-,-,-,-,-,-,-,-,-,-,-,-
ARMM,Cotabato,PAL,47815,39196,87011,87011,87011,49108,42514,35650,69698,46308,38576,-,629898
ARMM,Cotabato,Military,1000,-,1000,1000,1000,-,-,-,-,-,-,-,-
ARMM,Cotabato,Cebu Pacific,55778,61691,117469,117469,117469,74617,71576,76772,79488,73358,65016,-,910703
X (Northern Mindanao),Iligan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
ARMM,Malabang,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,-
-,Total,Total,48710340,47290383,55080372,52568449,51893161,48084592,51998268,55866144,58429495,55213595,54576130,57265705,636831800
