region,airport,airline_operator,january,february,march,april,may,june,july,august,september,october,november,december,total
IV-B (MIMAROPA),Lubang,Ablan,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,JF,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,Airlink,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,HMC,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,ETC,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,ABC,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,Planters,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,JG,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,Chemtrad,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Mamburao,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,Asian Spirit,438,729,-,757,577,2400,1790,1411,428,468,-,-,8998
IV-B (MIMAROPA),Marinduque,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,JAKA,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,JJG,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,JF,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,RPC 66,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,OMNI,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,Flite Line,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,RPC 1478,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,RPC 1274,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Marinduque,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,PAL,221793,220703,295468,339547,342944,126768,108422,229865,309138,336273,217964,262308,3011193
IV-B (MIMAROPA),Puerto Princesa ,Air Philippine,54174,56107,-,58379,58731,36463,80671,55167,97442,205825,121361,50394,874714
IV-B (MIMAROPA),Puerto Princesa ,Seair,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,RTN,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,NTM,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,JAKA,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,Canadian,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,NAPOCOR,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,Alvarez,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,FF CRUZ,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,RPC 301,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,RPC 2288,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,RPC 330,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,AAOP,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,RPC 808,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,Oreta,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,Chemtrad,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,KTC,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,Airlink,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Puerto Princesa ,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Romblon,Asian Spirit,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Romblon,LIA,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Romblon,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,Asian Spirit,9667,3955,20925,10917,10354,-,-,12903,-,23447,18391,20835,131394
IV-B (MIMAROPA),San Jose,Air Philippine,27542,12709,22674,30621,26421,-,-,18179,28581,26076,20344,18564,231711
IV-B (MIMAROPA),San Jose,Javier,-,-,-,-,-,-,-,360,-,-,-,-,360
IV-B (MIMAROPA),San Jose,PPTC,-,-,760,304,85,-,-,715,146,-,-,275,2285
IV-B (MIMAROPA),San Jose,AT,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,NPC,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,DMCI,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,FVC,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,Asian Pacific,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,Airlink,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,TOPFLITE,-,-,-,-,400,-,-,-,-,-,-,-,400
IV-B (MIMAROPA),San Jose,PACO,-,-,-,290,-,-,-,-,-,-,-,-,290
IV-B (MIMAROPA),San Jose,Golden Aero,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,Skasi,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,Vasquez,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,Chemtrad,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,INAEC,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,JAKA,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),San Jose,Jackpot,350,-,-,228,-,-,-,-,-,-,-,-,578
IV-B (MIMAROPA),San Jose,JF,-,-,170,799,250,-,-,-,-,-,-,-,1219
IV-B (MIMAROPA),San Jose,Military,-,-,-,-,-,-,-,-,-,-,-,130,130
IV-B (MIMAROPA),Wasig,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
IV-B (MIMAROPA),Wasig,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Bulan,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Daet,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Daet,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Legaspi,PAL,36449,29982,36381,36005,25659,30088,28691,30588,36660,33320,27871,28903,380597
V (Bicol Region),Legaspi,G. Aviation,-,-,-,-,-,8636,-,-,-,-,-,-,8636
V (Bicol Region),Legaspi,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Masbate,Asian Spirit,17224,27924,18672,15947,18284,13970,11803,15586,16870,16267,9172,12954,194673
V (Bicol Region),Masbate,LIA,9005,5419,5943,3269,8252,7150,5574,7101,11628,8932,10385,9677,92335
V (Bicol Region),Masbate,G. Aviation,-,-,550,-,-,-,-,54,-,-,-,-,604
V (Bicol Region),Masbate,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Naga,PAL,5860,32130,7980,6425,4425,5440,7908,2962,8416,8120,-,10765,100431
V (Bicol Region),Naga,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Naga,Asian Spirit,22202,25867,29430,27684,8596,9240,42872,34970,31778,25752,-,-,258391
V (Bicol Region),Naga,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Sorsogon,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Sorsogon,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
V (Bicol Region),Virac,Air Philippine,-,-,-,-,-,-,14115,-,-,-,7775,-,21890
V (Bicol Region),Virac,Asian Spirit,10657,13147,13441,12165,15750,14183,-,13397,15145,12228,12228,-,132341
V (Bicol Region),Virac,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,11625,11625
VI (Western Visayas),Antique,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Antique,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Bacolod,PAL,298305,91935,318237,296343,312120,276571,270779,236074,238895,254884,175363,294097,3063603
VI (Western Visayas),Bacolod,Air Philippine,61945,37109,51560,41845,67381,66454,93697,89588,95215,69510,77192,86436,837932
VI (Western Visayas),Bacolod,Cebu Pacific,151264,165401,204567,163540,192358,192682,176962,208404,211816,212224,191337,47750,2118305
VI (Western Visayas),Bacolod,ABOITIZ,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Bacolod,Seair,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Bacolod,PPTC,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Bacolod,G. Aviation,7300,7100,13800,-,8200,7300,8400,3900,3300,4300,3700,4300,71600
VI (Western Visayas),Bacolod,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Caticlan,Asian Spirit,83526,68741,77982,119319,107287,24962,60109,75292,63572,67599,82375,96377,927141
VI (Western Visayas),Caticlan,Seair,26712,20918,22155,30424,29912,4717,14201,16033,12433,13836,20286,26082,237709
VI (Western Visayas),Caticlan,Paco,-,-,-,-,-,796,-,114,575,1604,5561,2763,11413
VI (Western Visayas),Caticlan,G. Aviation,1410,-,60,4739,1306,-,72,-,-,-,83,-,7670
VI (Western Visayas),Iloilo,PAL,305011,304638,448079,434888,380940,-,248066,267535,301942,352740,252895,374860,3671594
VI (Western Visayas),Iloilo,Air Philippine,156853,154196,244423,277187,288193,-,233104,230737,252116,244758,242500,210523,2534590
VI (Western Visayas),Iloilo,Cebu Pacific,210115,189566,233818,215955,200340,-,214026,212534,245628,270343,249907,259325,2501557
VI (Western Visayas),Iloilo,Cent'l,-,-,-,10,-,-,-,-,-,-,-,-,10
VI (Western Visayas),Iloilo,G. Aviation,-,-,-,-,67,-,-,-,-,-,-,-,67
VI (Western Visayas),Iloilo,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Kalibo,PAL,34550,30878,41773,47982,56391,-,50875,31616,31725,34554,24816,39438,424598
VI (Western Visayas),Kalibo,Cebu Pacific,18188,53100,46701,53399,61342,44944,52157,48882,60824,74702,64358,85067,663664
VI (Western Visayas),Kalibo,Air Philippine,49014,61052,65413,117353,32511,30255,31657,32281,55089,48113,39418,46973,609129
VI (Western Visayas),Kalibo,G. Aviation,-,-,-,560,-,44489,-,-,-,-,-,-,45049
VI (Western Visayas),Kalibo,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
VI (Western Visayas),Roxas,PAL,109080,94887,138241,96822,265322,-,161492,148853,156466,257861,127020,243392,1799436
VI (Western Visayas),Roxas,Cebu Pacific,128480,144763,166467,137233,160885,-,165502,179608,176053,176116,174328,226151,1835586
VI (Western Visayas),Roxas,G. Aviation,-,1800,-,-,-,-,-,-,-,-,-,-,1800
VI (Western Visayas),Roxas,Military,-,-,-,-,-,-,-,-,-,-,-,-,0
VII (Central Visayas),Dumaguete,Air Philippine,50704,78265,96832,78796,98981,-,124889,91909,107376,124635,103473,77778,1033638
VII (Central Visayas),Dumaguete,PAL,-,-,-,-,-,-,-,1921,-,-,116,-,2037
VII (Central Visayas),Dumaguete,Military,-,-,-,-,-,2700,-,-,-,-,-,-,2700
VII (Central Visayas),Dumaguete,Cebu Pacific,57180,40381,45350,42211,57436,104162,46308,53566,48586,37985,50058,51867,635090
VII (Central Visayas),Dumaguete,G. Aviation,1050,800,1900,1100,1450,42456,-,-,600,3050,800,400,53606
VII (Central Visayas),Mactan (International),SILK AIR,128153,132315,104096,145158,141919,137621,-,123055,111161,112602,114585,104998,1355663
VII (Central Visayas),Mactan (International),Malaysia,-,-,-,-,-,-,-,-,-,-,-,-,0
VII (Central Visayas),Mactan (International),UNIAIR,-,-,-,-,-,-,-,-,-,-,-,-,0
VII (Central Visayas),Mactan (International),Cathay,299988,420184,449741,470096,555647,526221,-,466785,486125,464619,403014,-,4542420
VII (Central Visayas),Mactan (International),PAL-International,454636,337108,591702,615086,524727,573990,-,559223,519072,422604,254615,236035,5088798
VII (Central Visayas),Mactan (International),MAS,9773,10696,12324,18634,12018,9153,-,12248,6893,6133,4525,10288,112685
VII (Central Visayas),Mactan (International),FEDEX,505298,433696,625636,514053,486879,531307,-,616214,613619,670005,530920,444207,5971834
VII (Central Visayas),Mactan (International),Mandarin,-,-,-,-,2462,-,-,-,-,-,-,1449,3911
VII (Central Visayas),Mactan (International),Korean,-,-,-,-,-,-,-,-,-,50090,24400,34336,108826
VII (Central Visayas),Mactan (International),U-Land,-,-,-,-,-,-,-,-,-,-,-,-,0
VII (Central Visayas),Mactan (International),JAL,-,-,79,-,-,-,-,-,-,-,-,-,79
VII (Central Visayas),Mactan (International),Char. Flight,-,-,-,4966,-,5071,-,1800,53284,333,-,482,65936
VII (Central Visayas),Mactan (Domestic),PAL,1315094,1445359,1687473,1447467,1767884,-,-,-,-,2277958,1858888,1642508,13442631
VII (Central Visayas),Mactan (Domestic),Cebu Pacific,553012,486290,577588,555936,606372,-,-,-,-,766103,750461,679139,4974901
VII (Central Visayas),Mactan (Domestic),Air Philippine,250112,239015,279758,245126,266967,-,-,-,-,264624,251994,199342,1996938
VII (Central Visayas),Mactan (Domestic),Asian Spirit,7987,32789,5458,7894,6782,-,-,-,-,18715,24888,10171,114684
VII (Central Visayas),Mactan (Domestic),Aboitiz,89847,95496,118978,72958,94045,-,-,-,-,54926,61589,74947,662786
VII (Central Visayas),Mactan (Domestic),seair,110,52,648,4034,772,-,-,-,-,7420,2064,4014,19114
VII (Central Visayas),Mactan (Domestic),G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
VII (Central Visayas),Mactan (Domestic),Military,-,-,-,-,-,-,-,-,-,-,-,-,0
VII (Central Visayas),Siquijor,G. Aviation,-,-,-,-,-,-,-,-,-,-,-,-,0
