city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Alfonso Castaneda,Mayor,"Bajo, Esmonio Suniega",Miniong,Laban Demokratikong Pilipino,3872
Alfonso Castaneda,Vice-Mayor,"Lazo, Elmerito Lumapit",Elmer,Nationalist People's Coalition,2798
Alfonso Castaneda,Councilor,"Quines, Elpidio Galasinao",Piding,Laban Demokratikong Pilipino,2769
Alfonso Castaneda,Councilor,"Alaman, Roberto Tobias",Berto,Laban Demokratikong Pilipino,2621
Alfonso Castaneda,Councilor,"Valdez, Emelita Castrosanto",Emy,Independent,2539
Alfonso Castaneda,Councilor,"Tipay, Rodora Pimentel",Dora,Independent,2448
Alfonso Castaneda,Councilor,"Hernandez, Marciano Valdez",Boy,Laban Demokratikong Pilipino,2128
Alfonso Castaneda,Councilor,"Tolentino, Policarpio Revilla",Licar,Laban Demokratikong Pilipino,2086
Alfonso Castaneda,Councilor,"Dacanay, Jose Emperador",Pogiit,Laban Demokratikong Pilipino,2020
Alfonso Castaneda,Councilor,"Alansigan, Selvino Mabbayad",Selvin,Independent,1877
Ambaguio,Mayor,"Manuel, Nuepe Akiangan",Dolphy,Laban Demokratikong Pilipino,2597
Ambaguio,Vice-Mayor,"Minas, Rogelio Licyayo",Loy,Lakas-Christian Muslim Democrats,2570
Ambaguio,Councilor,"Tayaban, Mario Puguon",Mar,Laban Demokratikong Pilipino,1363
Ambaguio,Councilor,"Pasigon, Isidro Hulyo",Camti,Laban Demokratikong Pilipino,1348
Ambaguio,Councilor,"Padiw, Romeo Balabal",Romy,Laban Demokratikong Pilipino,1282
Ambaguio,Councilor,"Gullunan, Francisco Gorenzo",Sico,Laban Demokratikong Pilipino,1237
Ambaguio,Councilor,"Abiado, Benito Segundo",Benit,Laban Demokratikong Pilipino,1141
Ambaguio,Councilor,"Samonte, Juliet Tangaan",Witwiw,Independent,1063
Ambaguio,Councilor,"Banyaga, Pedro Dingcog",Alacdi,Lakas-Christian Muslim Democrats,1027
Ambaguio,Councilor,"Damullog, Venancio Ugaldi",Venie,Independent,1023
Aritao,Mayor,"Castillo, Alfredo Jr. Moreno",Boboy,Laban Demokratikong Pilipino,1623
Aritao,Vice-Mayor,"Pasigian, Jerry Pelayo",Jerry,Laban Demokratikong Pilipino,1053
Aritao,Councilor,"Castillo, Danilo Moreno",Boyet,Laban Demokratikong Pilipino,1036
Aritao,Councilor,"Huerta, Hilarion Inabagol",Larry,Laban Demokratikong Pilipino,1025
Aritao,Councilor,"Gabogen, Levi E",Levis,Laban Demokratikong Pilipino,947
Aritao,Councilor,"Castillo, Elpidio Sr. Liddan",Peding or Gatas,Laban Demokratikong Pilipino,887
Aritao,Councilor,"Bermudez, Domingo Palad",Ugis,Lakas-Christian Muslim Democrats,876
Aritao,Councilor,"Valdez, Aldrine Montemayor",Aldrin,Nationalist People's Coalition,751
Aritao,Councilor,"Villacorta, Warren Jardinez",Warren,Lakas-Christian Muslim Democrats,735
Aritao,Councilor,"Respito, Salvador Barniego",Nog-Nog,Laban Demokratikong Pilipino,728
Bagabag,Mayor,"Sayo, Ruben Medina",Ruben,Laban Demokratikong Pilipino,6971
Bagabag,Vice-Mayor,"Daniel, Edgar Llowelyn III Mencion",Theo,Laban Demokratikong Pilipino,9106
Bagabag,Councilor,"Tubiera, Ariel Mangaoang",Ariel,Laban Demokratikong Pilipino,6232
Bagabag,Councilor,"Agmaliw, Berwasan Candoy",Wasan,Laban Demokratikong Pilipino,5561
Bagabag,Councilor,"Doculan, Domingo Jr. Bassig",Jun,Laban Demokratikong Pilipino,5495
Bagabag,Councilor,"Ortiz, Remegio De Guzman",Reming,Lakas-Christian Muslim Democrats,4737
Bagabag,Councilor,"Quezon, Jonie Co",Caloy,Laban Demokratikong Pilipino,4366
Bagabag,Councilor,"Villegas, Elmer Tucay",Elmer or Idol,Laban Demokratikong Pilipino,4279
Bagabag,Councilor,"Castillo, Aida Jamandre",Aida,Laban Demokratikong Pilipino,3997
Bagabag,Councilor,"Solomon, Horace Tukay",Ace,Laban Demokratikong Pilipino,3910
Bambang,Mayor,"Sevillena, Nestor Macaroy",Katol,Laban Demokratikong Pilipino,8443
Bambang,Vice-Mayor,"Castillo, Lita Bermudez",-,Lakas-Christian Muslim Democrats,7453
Bambang,Councilor,"Laya, Eddie Alava",-,Lakas-Christian Muslim Democrats,6124
Bambang,Councilor,"Daniel, Sonny Blanco",Sony,Laban Demokratikong Pilipino,5724
Bambang,Councilor,"Jandoc, Vladimir Paul Bagorio",Amir,Laban Demokratikong Pilipino,5563
Bambang,Councilor,"Afalla, Ed Gallardo",Pogi,Laban Demokratikong Pilipino,5219
Bambang,Councilor,"Dumangeng, Melchor Bunoan",Abc,Laban Demokratikong Pilipino,4820
Bambang,Councilor,"Dulay, Filma Bacena",Filma,Lakas-Christian Muslim Democrats,4586
Bambang,Councilor,"Inaldo, Ferdinand Douglas Rojas",Dodi,Lakas-Christian Muslim Democrats,4477
Bambang,Councilor,"Ferrera, Jose Marciano",Pepe,Lakas-Christian Muslim Democrats,4287
Bayombong,Mayor,"Balgos, Pepito Dizon",Ping,Laban Demokratikong Pilipino,13550
Bayombong,Vice-Mayor,"Viloria, Virgilio Gamponia",Kalbo,Laban Demokratikong Pilipino,10538
Bayombong,Councilor,"Hernandez, Arnel Zamora",Arnel,Laban Demokratikong Pilipino,10433
Bayombong,Councilor,"Sierra, Saul Samson Mallari",Saul,Laban Demokratikong Pilipino,9835
Bayombong,Councilor,"Ngabbu, Antonio Corales",Bobet,Laban Demokratikong Pilipino,8964
Bayombong,Councilor,"Tolentino, Rommel Guiao",Mel,Laban Demokratikong Pilipino,8162
Bayombong,Councilor,"Agaran, Lucito Tactacan",Sitong,Laban Demokratikong Pilipino,7778
Bayombong,Councilor,"Guyong, Meliton Miguel",Liton,Laban Demokratikong Pilipino,7777
Bayombong,Councilor,"Ramel, Freddsi Santiago",Eagle,Lakas-Christian Muslim Democrats,6910
Bayombong,Councilor,"Itchon, Rachel Magday",Magday,Laban Demokratikong Pilipino,6295
Diadi,Mayor,"Bagasao, John Severino Gonong",John,Independent,10125
Diadi,Vice-Mayor,"Antonio, Pantaleon Lantion",Pungot,Lakas-Christian Muslim Democrats,6742
Diadi,Councilor,"Barnacha, Roldan Allan Ardazon",Allan,Independent,6963
Diadi,Councilor,"Palparan, Nicomedes Millare",Nick,Independent,6463
Diadi,Councilor,"Cabauatan, Ramon Jr. Tumaliuan",Dudung,Lakas-Christian Muslim Democrats,6327
Diadi,Councilor,"Tugab, Elizabeth Baltazar",Betsy Bayabos,Independent,5756
Diadi,Councilor,"Soriano, Jaime Quinto",Jimi,Independent,5343
Diadi,Councilor,"Santos, Alfredo Banag",Fred,Lakas-Christian Muslim Democrats,4923
Diadi,Councilor,"Bautista, Noli Melencio Gonong",Gonong,Independent,4835
Diadi,Councilor,"Alindada, Louie Gonzales",Louie,Independent,4047
Dupax Del Norte,Mayor,"Padilla, Marvic Sicat",Marvic,Lakas-Christian Muslim Democrats,3333
