city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Balbalan,Mayor,"Mangaoang, Allen Jesse Capuyan",Sonny,Lakas-Kabalikat ng Malayang Pilipino,3883
Balbalan,Vice-Mayor,"Bog-Acon, Martin Maday",Itin,Independent,4049
Balbalan,Councilor,"Saga-Oc, Rosalia Galwagao",Lin-Ay,Independent,2180
Balbalan,Councilor,"Lanipao, Alexander Mawag",Aleck,Lakas-Kabalikat ng Malayang Pilipino,2240
Balbalan,Councilor,"Agulin, Davidson Challapas",David,Independent,2264
Balbalan,Councilor,"Sagban, Erwin Dario Dawon",Erwin,-,2306
Balbalan,Councilor,"Gocal, Tirso Dumpao",Ewing,-,2317
Balbalan,Councilor,"Eyadan, Angeline Sabaway",Angie,Independent,2338
Balbalan,Councilor,"Salitan, Elpidio Sawadan",Culpid,-,2702
Balbalan,Councilor,"Saboy, Theodore Ngitet",Teddy,Lakas-Kabalikat ng Malayang Pilipino,2162
Lubuagan,Mayor,"Alunday, James Amiyan",Soco,Independent,3212
Lubuagan,Vice-Mayor,"Dickpus, Johnny Agyao",Abe,Lakas-Kabalikat ng Malayang Pilipino,4041
Lubuagan,Councilor,"Ayangdo, Peter Manadao",Cosisi,Independent,3613
Lubuagan,Councilor,"Magsaysay, Raymond Joaquin Salibad",Vietcong,Independent,3706
Lubuagan,Councilor,"Pallogan, Elizabeth Camacam",Ambit,Independent,3786
Lubuagan,Councilor,"Bulawit, Casimiro Gassilang",Palawag,Independent,4234
Lubuagan,Councilor,"Damag, Dickily Gay-Yaman",Dic,Independent,4305
Lubuagan,Councilor,"Alicog, Emy Aggal",Poking,Independent,4319
Lubuagan,Councilor,"Yaban, Robert Alangsab",Bert,Independent,4493
Lubuagan,Councilor,"Duguiang, Jennifer Busal",Ipe,-,3317
Pasil,Mayor,"Edduba, James Sagmayao",Miguingan,Lakas-Kabalikat ng Malayang Pilipino,1929
Pasil,Vice-Mayor,"Mosing, Charlemagne Ao-As",Charlie,Independent,3734
Pasil,Councilor,"Agabas, Peter Marcelino Lubuangon",Basyag,Independent,2799
Pasil,Councilor,"Luis, Viernes Tayawa",Alnis,Independent,4042
Pasil,Councilor,"Sabawil, Antonio Banganan",Antonio,Independent,2555
Pasil,Councilor,"Bintocan, Daniel Layugan",Alinao,Independent,2661
Pasil,Councilor,"Lapaddic, Benito Gulnay",Lapaddic,Independent,2678
Pasil,Councilor,"Bongabong, Molintas Bucad",Intas,Independent,2718
