city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Banga,Mayor,"Salif, Basilio Sr. Monsong",Bas,Lakas-Christian Muslim Democrats,7452
Banga,Vice-Mayor,"Tabidad, Laurence Tuan",Bergas,Nationalist People's Coalition,7471
Banga,Councilor,"Tupas, Jojet Bernal",Jet,Nationalist People's Coalition,7458
Banga,Councilor,"Unggol, Remie Mann",Remie,Nationalist People's Coalition,6162
Banga,Councilor,"Fungan, Antonio Bona",Tony,Nationalist People's Coalition,5880
Banga,Councilor,"Ofong, Stephen Tamfungan",Phen,Nationalist People's Coalition,5856
Banga,Councilor,"Lanzarote, Skylab Masa",Nene,Lakas-Christian Muslim Democrats,5665
Banga,Councilor,"Gandam, Floro Sak",Flor,Independent,5645
Banga,Councilor,"Leong, Joemarie Sugan",Tayding,Lakas-Christian Muslim Democrats,5230
Banga,Councilor,"Nalon, James Manumba",Kitab,Nationalist People's Coalition,5066
General Santos City Dadiangas,Mayor,"Januto, Romeo Salmeo",Roming,Nationalist People's Coalition,9745
General Santos City Dadiangas,Vice-Mayor,"Fuscablo, Romulo Felicierta",Molong,Lakas-Christian Muslim Democrats,7069
General Santos City Dadiangas,Councilor,"Balayon, Victor Yap",Bentoy,Nationalist People's Coalition,10890
General Santos City Dadiangas,Councilor,"Salmeo, Hector Molino",Tor,Independent,9022
General Santos City Dadiangas,Councilor,"Huqueriza, Ramie Alba",Ram,Nationalist People's Coalition,7338
General Santos City Dadiangas,Councilor,"Fedoc, Clemente Bernabe",Etik,Nationalist People's Coalition,7230
General Santos City Dadiangas,Councilor,"Octaviano, Joenalin Solas",Tags,Lakas-Christian Muslim Democrats,7181
General Santos City Dadiangas,Councilor,"Paba, Enrique Defensor",Eking,Nationalist People's Coalition,7138
General Santos City Dadiangas,Councilor,"Denonong, Teodoro Gumban",Doroy,Nationalist People's Coalition,6456
General Santos City Dadiangas,Councilor,"Funtecha, Rosemarie Perualila",Rose,Nationalist People's Coalition,6246
