brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
54107012,54107012,MASBATE,CLAVERIA,Nabasagan,2005,329,1641,43,295,373,80,21.4,92,60.5,129,24.6,-,-,-,-,152,525,62,21,0,0,53,16.1,4,1.2,295,89.699997,271,148,45,249,75.699997,82.400002,11,0.69999999,64,19.5,667,22,3.3,-,-,-,-,-,-,-,-,-,41,7,4107012
54107013,54107013,MASBATE,CLAVERIA,Nonoc,2005,378,1847,47,310,400,68,17,100,61,116,20.6,-,-,-,-,164,564,3,1,0,0,23,6.0999999,8,2.0999999,311,82.300003,264,257,68,305,80.699997,69.800003,0,0,2,0.5,716,73,10.2,-,-,-,-,-,-,-,-,-,41,7,4107013
54107014,54107014,MASBATE,CLAVERIA,Osmeña,2005,500,2714,74,541,583,88,15.1,123,43,116,13.3,-,-,-,-,286,869,1,0.2,1,1.3,18,3.5999999,5,1,408,81.599998,349,21,4.1999998,333,66.599998,69.800003,2,0.1,4,0.80000001,737,41,5.5999999,-,-,-,-,-,-,-,-,-,41,7,4107014
54107015,54107015,MASBATE,CLAVERIA,Pasig,2005,628,2994,60,485,617,107,17.299999,163,51.700001,157,16.799999,-,-,-,-,315,932,24,4.9000001,1,1.6,29,4.5999999,24,3.8,520,82.800003,459,424,67.5,396,63.099998,73.099998,2,0.1,49,7.8000002,1014,191,18.799999,-,-,-,-,-,-,-,-,-,41,7,4107015
54107016,54107016,MASBATE,CLAVERIA,Peñafrancia,2005,250,1183,30,204,251,56,22.299999,65,55.099998,55,14.9,-,-,-,-,118,369,0,0,0,0,12,4.8000002,0,0,217,86.800003,193,59,23.6,56,22.4,77.199997,0,0,0,0,399,15,3.8,-,-,-,-,-,-,-,-,-,41,7,4107016
54107007,54107007,MASBATE,CLAVERIA,Poblacion District I (Bgy. 1),2005,683,3283,63,512,634,93,14.7,147,41.400002,150,15.2,-,-,-,-,355,989,8,1.6,0,0,158,23.1,8,1.2,483,70.699997,401,202,29.6,299,43.799999,58.700001,2,0.1,67,9.8000002,1165,94,8.1000004,-,-,-,-,-,-,-,-,-,41,7,4107007
54107008,54107008,MASBATE,CLAVERIA,Poblacion District II (Bgy. 2),2005,756,3812,99,685,790,109,13.8,185,47.099998,146,12.3,-,-,-,-,393,1183,49,7.1999998,1,1,53,7,6,0.80000001,573,75.800003,489,193,25.5,324,42.900002,64.699997,2,0.1,16,2.0999999,1436,149,10.4,-,-,-,-,-,-,-,-,-,41,7,4107008
54107017,54107017,MASBATE,CLAVERIA,Quezon,2005,336,1608,21,249,336,52,15.5,41,28.299999,26,5.4000001,-,-,-,-,145,481,3,1.2,0,0,16,4.8000002,8,2.4000001,267,79.5,227,0,0,1,0.30000001,67.599998,2,0.1,0,0,449,82,18.299999,-,-,-,-,-,-,-,-,-,41,7,4107017
54107018,54107018,MASBATE,CLAVERIA,San Isidro,2005,7,34,0,5,7,0,0,1,14.3,0,0,-,-,-,-,7,14,0,0,0,0,0,0,0,0,6,85.699997,5,1,14.3,5,71.400002,71.400002,1,2.9000001,0,0,8,2,25,-,-,-,-,-,-,-,-,-,41,7,4107018
54107019,54107019,MASBATE,CLAVERIA,San Ramon,2005,524,2726,65,448,586,129,22,142,49.799999,172,19.700001,-,-,-,-,285,871,58,12.9,1,1.5,47,9,2,0.40000001,373,71.199997,274,44,8.3999996,335,63.900002,52.299999,0,0,59,11.3,1053,106,10.1,-,-,-,-,-,-,-,-,-,41,7,4107019
54107020,54107020,MASBATE,CLAVERIA,San Vicente,2005,204,938,21,171,181,20,11,41,41.400002,42,15,-,-,-,-,99,280,1,0.60000002,1,4.5,5,2.5,5,2.5,150,73.5,118,6,2.9000001,164,80.400002,57.799999,1,0.1,10,4.9000001,383,6,1.6,-,-,-,-,-,-,-,-,-,41,7,4107020
54107021,54107021,MASBATE,CLAVERIA,Taguilid,2005,288,1537,39,276,324,63,19.4,97,55.099998,87,17.4,-,-,-,-,176,500,105,38,0,0,5,1.7,5,1.7,267,92.699997,248,21,7.3000002,190,66,86.099998,1,0.1,34,11.8,656,32,4.9000001,-,-,-,-,-,-,-,-,-,41,7,4107021
54108004,54108004,MASBATE,DIMASALANG,Buenaflor,2007,221,1128,27,203,253,51,20.200001,76,59.799999,73,19.200001,-,-,-,-,127,380,28,13.8,1,3.5999999,2,0.89999998,3,1.4,208,94.099998,197,212,95.900002,195,88.199997,89.099998,0,0,85,38.5,392,23,5.9000001,-,-,-,-,-,-,-,-,-,41,8,4108004
54108006,54108006,MASBATE,DIMASALANG,Cabanoyoan,2007,151,766,28,135,152,36,23.700001,63,75.900002,49,20.9,-,-,-,-,83,235,1,0.69999999,0,0,3,2,10,6.5999999,138,91.400002,136,150,99.300003,121,80.099998,90.099998,0,0,52,34.400002,243,15,6.1999998,-,-,-,-,-,-,-,-,-,41,8,4108006
54108007,54108007,MASBATE,DIMASALANG,Cabrera,2007,78,393,9,75,84,25,29.799999,33,82.5,33,26.6,-,-,-,-,40,124,3,4,0,0,0,0,5,6.4000001,68,87.199997,65,72,92.300003,71,91,83.300003,1,0.30000001,9,11.5,119,15,12.6,-,-,-,-,-,-,-,-,-,41,8,4108007
54108008,54108008,MASBATE,DIMASALANG,Cadulan,2007,244,1210,23,170,253,69,27.299999,69,52.700001,68,17.700001,-,-,-,-,131,384,3,1.8,0,0,4,1.6,9,3.7,216,88.5,196,54,22.1,180,73.800003,80.300003,4,0.30000001,172,70.5,386,43,11.1,-,-,-,-,-,-,-,-,-,41,8,4108008
54108011,54108011,MASBATE,DIMASALANG,Divisoria,2007,169,800,21,126,174,26,14.9,38,52.099998,28,11.3,-,-,-,-,73,247,9,7.0999999,0,0,6,3.5999999,6,3.5999999,158,93.5,138,124,73.400002,116,68.599998,81.699997,7,0.89999998,49,29,231,6,2.5999999,-,-,-,-,-,-,-,-,-,41,8,4108011
54108015,54108015,MASBATE,DIMASALANG,Mambog,2007,82,379,4,59,84,23,27.4,9,29,27,23.5,-,-,-,-,31,115,4,6.8000002,0,0,1,1.2,23,28,66,80.5,54,82,100,74,90.199997,65.900002,0,0,24,29.299999,94,9,9.6000004,-,-,-,-,-,-,-,-,-,41,8,4108015
54108017,54108017,MASBATE,DIMASALANG,Rizal,2007,25,135,8,27,31,3,9.6999998,10,66.699997,6,13,-,-,-,-,15,46,2,7.4000001,0,0,0,0,0,0,17,68,14,25,100,6,24,56,1,0.69999999,1,4,36,3,8.3000002,-,-,-,-,-,-,-,-,-,41,8,4108017
54113001,54113001,MASBATE,MOBO,Baang,2005,165,887,42,210,231,52,22.5,51,73.900002,60,20,-,-,-,-,69,300,27,12.9,0,0,2,1.2,0,0,149,90.300003,121,156,94.5,127,77,73.300003,1,0.1,9,5.5,229,15,6.5999999,-,-,-,-,-,-,-,-,-,41,13,4113001
54113002,54113002,MASBATE,MOBO,Bagacay,2005,298,1623,50,337,335,79,23.6,83,47.700001,46,9,-,-,-,-,174,509,2,0.60000002,0,0,4,1.3,1,0.30000001,242,81.199997,196,31,10.4,113,37.900002,65.800003,1,0.1,210,70.5,358,34,9.5,-,-,-,-,-,-,-,-,-,41,13,4113002
54113004,54113004,MASBATE,MOBO,Barag,2005,95,529,20,115,128,74,57.799999,57,98.300003,108,58.099998,-,-,-,-,58,186,1,0.89999998,0,0,0,0,2,2.0999999,95,100,94,45,47.400002,83,87.400002,98.900002,0,0,18,18.9,152,3,2,-,-,-,-,-,-,-,-,-,41,13,4113004
54113005,54113005,MASBATE,MOBO,Dacu,2005,296,1449,51,267,311,79,25.4,81,57,110,24.299999,-,-,-,-,142,453,39,14.6,0,0,2,0.69999999,2,0.69999999,183,61.799999,129,28,9.5,130,43.900002,43.599998,2,0.1,121,40.900002,373,45,12.1,-,-,-,-,-,-,-,-,-,41,13,4113005
54113006,54113006,MASBATE,MOBO,Fabrica,2005,118,603,13,111,148,24,16.200001,29,50,30,14.6,-,-,-,-,58,206,65,58.599998,0,0,12,10.2,1,0.80000001,93,78.800003,68,47,39.799999,73,61.900002,57.599998,0,0,71,60.200001,178,20,11.2,-,-,-,-,-,-,-,-,-,41,13,4113006
54113007,54113007,MASBATE,MOBO,Guintorelan,2005,63,358,7,67,107,19,17.799999,31,93.900002,33,23.6,-,-,-,-,33,140,8,11.9,0,0,0,0,8,12.7,43,68.300003,35,62,98.400002,55,87.300003,55.599998,0,0,21,33.299999,123,1,0.80000001,-,-,-,-,-,-,-,-,-,41,13,4113007
54113009,54113009,MASBATE,MOBO,Lalaguna,2005,147,704,15,117,139,25,18,19,27.1,19,9.1000004,-,-,-,-,70,209,0,0,0,0,3,2,8,5.4000001,113,76.900002,91,12,8.1999998,86,58.5,61.900002,0,0,6,4.0999999,208,43,20.700001,-,-,-,-,-,-,-,-,-,41,13,4113009
54113010,54113010,MASBATE,MOBO,Lomocloc,2005,100,556,13,119,131,36,27.5,54,88.5,66,34.400002,-,-,-,-,61,192,3,2.5,0,0,4,4,3,3,97,97,94,77,77,89,89,94,9,1.6,25,25,168,15,8.8999996,-,-,-,-,-,-,-,-,-,41,13,4113010
54113013,54113013,MASBATE,MOBO,Mandali,2005,143,757,19,142,149,37,24.799999,43,55.099998,58,25.6,-,-,-,-,78,227,0,0,0,0,0,0,0,0,139,97.199997,138,24,16.799999,1,0.69999999,96.5,0,0,0,0,240,19,7.9000001,-,-,-,-,-,-,-,-,-,41,13,4113013
54113014,54113014,MASBATE,MOBO,Mapuyo,2005,56,304,13,69,84,24,28.6,27,93.099998,28,24.799999,-,-,-,-,29,113,2,2.9000001,0,0,0,0,1,1.8,38,67.900002,29,44,78.599998,46,82.099998,51.799999,3,1,3,5.4000001,61,5,8.1999998,-,-,-,-,-,-,-,-,-,41,13,4113014
54117005,54117005,MASBATE,PLACER,Calumpang,2007,222,1080,23,198,232,25,10.8,50,44.200001,32,9.3000002,-,-,-,-,113,345,48,24.200001,0,0,41,18.5,3,1.4,205,92.300003,184,160,72.099998,158,71.199997,82.900002,0,0,131,59,319,18,5.5999999,-,-,-,-,-,-,-,-,-,41,17,4117005
54117009,54117009,MASBATE,PLACER,Dangpanan,2007,171,850,27,153,177,14,7.9000001,50,51.5,21,7.6999998,-,-,-,-,97,274,0,0,0,0,0,0,1,0.60000002,165,96.5,157,171,100,153,89.5,91.800003,0,0,22,12.9,239,19,7.9000001,-,-,-,-,-,-,-,-,-,41,17,4117009
54117012,54117012,MASBATE,PLACER,Guinhan-Ayan,2007,181,865,30,139,174,41,23.6,26,34.200001,39,15.6,-,-,-,-,76,250,65,46.799999,0,0,2,1.1,2,1.1,162,89.5,145,175,96.699997,125,69.099998,80.099998,0,0,4,2.2,214,11,5.0999999,-,-,-,-,-,-,-,-,-,41,17,4117012
54117018,54117018,MASBATE,PLACER,Mahayahay,2007,256,1353,36,241,313,60,19.200001,92,53.5,61,12.6,-,-,-,-,172,485,21,8.6999998,0,0,1,0.40000001,1,0.40000001,230,89.800003,208,73,28.5,152,59.400002,81.300003,4,0.30000001,172,67.199997,314,21,6.6999998,-,-,-,-,-,-,-,-,-,41,17,4117018
54117022,54117022,MASBATE,PLACER,Nagarao,2007,137,732,22,139,162,14,8.6000004,61,72.599998,29,11.8,-,-,-,-,84,246,0,0,0,0,0,0,0,0,97,70.800003,49,0,0,10,7.3000002,35.799999,0,0,116,84.699997,193,2,1,-,-,-,-,-,-,-,-,-,41,17,4117022
54117024,54117024,MASBATE,PLACER,Naocondiot,2007,323,1432,24,209,291,33,11.3,76,50,48,10.8,-,-,-,-,152,443,48,23,0,0,3,0.89999998,1,0.30000001,291,90.099998,267,0,0,254,78.599998,82.699997,0,0,110,34.099998,374,30,8,-,-,-,-,-,-,-,-,-,41,17,4117024
54117026,54117026,MASBATE,PLACER,Pili,2007,176,853,12,120,165,18,10.9,42,38.200001,20,7.3000002,-,-,-,-,110,275,7,5.8000002,0,0,1,0.60000002,24,13.6,149,84.699997,132,120,68.199997,122,69.300003,75,0,0,40,22.700001,266,29,10.9,-,-,-,-,-,-,-,-,-,41,17,4117026
54117029,54117029,MASBATE,PLACER,Quibrada,2007,98,495,9,70,81,8,9.8999996,28,47.5,19,13.6,-,-,-,-,59,140,1,1.4,0,0,11,11.2,2,2,82,83.699997,62,83,84.699997,74,75.5,63.299999,0,0,84,85.699997,208,22,10.6,-,-,-,-,-,-,-,-,-,41,17,4117029
54117032,54117032,MASBATE,PLACER,Taboc,2007,293,1339,10,255,288,52,18.1,99,71.199997,101,23.700001,-,-,-,-,139,427,78,30.6,0,0,3,1,4,1.4,265,90.400002,250,287,98,237,80.900002,85.300003,0,0,231,78.800003,352,33,9.3999996,-,-,-,-,-,-,-,-,-,41,17,4117032
54117035,54117035,MASBATE,PLACER,Tubod,2007,211,815,18,146,155,32,20.6,49,62.799999,52,22.299999,-,-,-,-,78,233,12,8.1999998,0,0,40,19,5,2.4000001,190,90,179,119,56.400002,193,91.5,84.800003,1,0.1,128,60.700001,252,18,7.0999999,-,-,-,-,-,-,-,-,-,41,17,4117035
54111000,54111000,MASBATE,CITY OF MASBATE,Anas,2006,-,-,27,186,203,50,24.6,77,68.800003,55,17.5,-,-,-,-,-,315,24,12.9,0,0,1,0.60000002,1,0.60000002,-,84.599998,-,50,29.6,-,49.700001,76.330002,3,0.30000001,79,46.799999,-,22,8.1000004,146,1,0.69999999,-,-,-,-,-,-,41,11,4111000
54111001,54111001,MASBATE,CITY OF MASBATE,Asid,2006,-,-,76,435,457,109,23.9,130,76.900002,146,23.299999,-,-,-,-,-,626,70,16.1,0,0,6,1.5,1,0.30000001,-,66.599998,-,61,15,-,73.699997,44.23,47,2.3,5,1.2,-,21,2.9000001,369,2,0.5,-,-,-,-,-,-,41,11,4111001
54111002,54111002,MASBATE,CITY OF MASBATE,B. Titong,2006,-,-,49,297,384,90,23.4,77,45.299999,61,11,-,-,-,-,-,554,31,10.4,0,0,0,0,3,1,-,61.700001,-,84,26.6,-,34.5,42.720001,26,1.6,66,20.9,-,137,26.4,247,3,1.2,-,-,-,-,-,-,41,11,4111002
54111003,54111003,MASBATE,CITY OF MASBATE,Bagumbayan,2006,-,-,86,600,730,135,18.5,152,38.5,137,12.2,-,-,-,-,-,1125,36,6,0,0,17,2.3,181,24.6,-,11.2,-,5,0.69999999,-,40.799999,5.1700001,0,0,15,2,-,170,13.2,497,2,0.40000001,-,-,-,-,-,-,41,11,4111003
54111004,54111004,MASBATE,CITY OF MASBATE,Bantigue,2006,-,-,64,447,589,128,21.700001,180,72.599998,191,22.799999,-,-,-,-,-,837,109,24.4,0,0,29,5.5,130,24.9,-,56.599998,-,1,0.2,-,71.800003,36.09,0,0,57,10.7,-,40,5.0999999,372,2,0.5,-,-,-,-,-,-,41,11,4111004
54111005,54111005,MASBATE,CITY OF MASBATE,Bapor (Pob.),2006,-,-,10,220,190,73,38.400002,57,50,72,23.700001,-,-,-,-,-,304,4,1.8,0,0,7,2.3,12,3.9000001,-,23,-,12,4,-,12,15.21,1,0.1,2,0.69999999,-,65,14.2,185,0,0,-,-,-,-,-,-,41,11,4111005
54111006,54111006,MASBATE,CITY OF MASBATE,Batuhan,2006,-,-,54,343,390,94,24.1,131,69,156,26.9,-,-,-,-,-,580,84,24.5,0,0,6,1.7,3,0.89999998,-,79.5,-,149,42.5,-,72.099998,64.669998,6,0.30000001,77,21.9,-,45,8.3000002,274,2,0.69999999,-,-,-,-,-,-,41,11,4111006
54111007,54111007,MASBATE,CITY OF MASBATE,Bayombon,2006,-,-,59,322,367,83,22.6,108,73.5,109,21.200001,-,-,-,-,-,514,8,2.5,0,0,0,0,1,0.30000001,-,58.700001,-,238,69.800003,-,64.199997,36.07,9,0.60000002,46,13.5,-,10,2.3,271,0,0,-,-,-,-,-,-,41,11,4111007
54111008,54111008,MASBATE,CITY OF MASBATE,Biyong,2006,-,-,55,300,355,68,19.200001,106,62,107,20.299999,-,-,-,-,-,526,7,2.3,0,0,122,37.900002,18,5.5999999,-,70.800003,-,200,62.099998,-,71.099998,58.700001,10,0.60000002,62,19.299999,-,14,3.5,254,0,0,-,-,-,-,-,-,41,11,4111008
54111009,54111009,MASBATE,CITY OF MASBATE,Bolo,2006,-,-,92,518,622,131,21.1,144,50.200001,132,14.5,-,-,-,-,-,909,33,6.4000001,0,0,0,0,6,1.2,-,47.700001,-,133,26.9,-,62,29.700001,60,2.3,9,1.8,-,46,6.5,420,2,0.5,-,-,-,-,-,-,41,11,4111009
54111010,54111010,MASBATE,CITY OF MASBATE,Cagay,2006,-,-,49,279,330,91,27.700001,110,76.400002,122,25.799999,-,-,-,-,-,474,51,18.299999,0,0,4,1.6,17,6.9000001,-,91.5,-,126,51,-,72.900002,83.400002,0,0,51,20.700001,-,20,6,230,2,0.89999998,-,-,-,-,-,-,41,11,4111010
54111011,54111011,MASBATE,CITY OF MASBATE,Cawayan Exterior,2006,-,-,29,170,212,64,30.200001,72,75,87,28.299999,-,-,-,-,-,308,13,7.6999998,0,0,0,0,27,14.8,-,73.5,-,85,41.700001,-,51.5,58.82,12,1.2,70,34.299999,-,40,12.9,141,0,0,-,-,-,-,-,-,41,11,4111011
54111012,54111012,MASBATE,CITY OF MASBATE,Cawayan Interior,2006,-,-,18,136,152,40,26.299999,68,79.099998,70,29.4,-,-,-,-,-,238,3,2.2,0,0,0,0,0,0,-,69.599998,-,141,95.300003,-,66.900002,52.700001,0,0,3,2,-,13,5,115,1,0.89999998,-,-,-,-,-,-,41,11,4111012
54111013,54111013,MASBATE,CITY OF MASBATE,Centro (Pob.),2006,-,-,21,218,303,64,21.1,50,24,42,8.1999998,-,-,-,-,-,511,6,2.8,0,0,2,0.30000001,10,1.4,-,11.1,-,0,0,-,0.69999999,6.8200002,3,0.1,2,0.30000001,-,115,14.3,172,0,0,-,-,-,-,-,-,41,11,4111013
54111014,54111014,MASBATE,CITY OF MASBATE,Espinosa,2006,-,-,18,524,558,186,33.299999,150,43.5,173,19.200001,-,-,-,-,-,903,29,5.5,0,0,31,4.1999998,8,1.1,-,25.299999,-,7,1,-,17.700001,16.290001,4,0.1,0,0,-,279,25,427,0,0,-,-,-,-,-,-,41,11,4111014
54111015,54111015,MASBATE,CITY OF MASBATE,F. Magallanes,2006,-,-,58,451,475,85,17.9,73,27.799999,60,8.1000004,-,-,-,-,-,738,17,3.8,0,0,33,5.3000002,2,0.30000001,-,20.4,-,18,3,-,15.8,8.9200001,11,0.40000001,4,0.60000002,-,136,13,368,1,0.30000001,-,-,-,-,-,-,41,11,4111015
54111016,54111016,MASBATE,CITY OF MASBATE,Ibingay,2006,-,-,90,668,784,170,21.700001,121,27.1,148,12,-,-,-,-,-,1231,12,1.8,0,0,15,1.4,35,3.2,-,13.5,-,9,0.80000001,-,8.3999996,6.52,3,0.1,3,0.30000001,-,220,14.7,537,0,0,-,-,-,-,-,-,41,11,4111016
54111017,54111017,MASBATE,CITY OF MASBATE,Igang,2006,-,-,61,269,273,72,26.5,92,72.400002,99,24.799999,-,-,-,-,-,400,1,0.40000001,0,0,10,4.0999999,22,9.1000004,-,63,-,237,97.900002,-,64.5,41.150002,2,0.2,16,6.5999999,-,6,1.7,229,1,0.40000001,-,-,-,-,-,-,41,11,4111017
54111018,54111018,MASBATE,CITY OF MASBATE,Kalipay (Pob.),2006,-,-,26,168,204,42,20.6,44,31.4,45,13.1,-,-,-,-,-,344,3,1.8,0,0,2,0.80000001,6,2.3,-,9.3999996,-,5,1.9,-,1.5,4.5100002,1,0.1,0,0,-,40,8.8999996,149,0,0,-,-,-,-,-,-,41,11,4111018
54111019,54111019,MASBATE,CITY OF MASBATE,Kinamaligan,2006,-,-,120,692,817,243,29.700001,241,55.400002,302,24.1,-,-,-,-,-,1252,51,7.4000001,0,0,7,0.89999998,48,6.4000001,-,17.1,-,17,2.3,-,51.400002,5.8400002,5,0.1,1,0.1,-,64,5.6999998,578,3,0.5,-,-,-,-,-,-,41,11,4111019
54111020,54111020,MASBATE,CITY OF MASBATE,Malinta,2006,-,-,87,614,800,216,27,168,46.400002,230,19.799999,-,-,-,-,-,1162,128,20.9,0,0,7,1.1,13,2,-,50.400002,-,37,5.6999998,-,40.5,34.73,13,0.40000001,9,1.4,-,141,15.4,515,0,0,-,-,-,-,-,-,41,11,4111020
