city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Hadji Panglima Tahil Marunggas,Mayor,"Burahan, Abraham Tahil",Jess,Liberal Party,3689
Hadji Panglima Tahil Marunggas,Vice-Mayor,"Datan, Galib Kinong",Lib,Liberal Party,3659
Hadji Panglima Tahil Marunggas,Councilor,"Jiloh, Ridzmal Sanadi",Ridz,Liberal Party,3205
Hadji Panglima Tahil Marunggas,Councilor,"Musa, Abdulmudil Unni",Mudil,Liberal Party,3213
Hadji Panglima Tahil Marunggas,Councilor,"Anni, Romy Simlani",Roms,Liberal Party,3253
Hadji Panglima Tahil Marunggas,Councilor,"Hadjulani, Cecilia Buenaventura",Cely,Liberal Party,3257
Hadji Panglima Tahil Marunggas,Councilor,"Sali, Hamsa Ajiji",Hamsa,Liberal Party,3266
Hadji Panglima Tahil Marunggas,Councilor,"Hadjirul, Saura Mohammad",Saung,Liberal Party,3305
Hadji Panglima Tahil Marunggas,Councilor,"Masarik, Faizal Alih",Fai,Liberal Party,3311
Hadji Panglima Tahil Marunggas,Councilor,"Masarik, Abdul Concon",Abs,Liberal Party,3446
Indanan,Mayor,"Jikiri, Saripuddin Dasani",Eddih,Nationalist People's Coalition,10213
Indanan,Vice-Mayor,"Nahudan, Vladimir Inding",Deming,Nationalist People's Coalition,9918
Indanan,Councilor,"Amil, Bassal Jibay",Bas,Independent,8601
Indanan,Councilor,"Ibrahim, Injil Alawan",Porin,Nationalist People's Coalition,9125
Indanan,Councilor,"Muksan, Abdulmier Musappa",Mier,Nationalist People's Coalition,9147
Indanan,Councilor,"Haiver, Abdul-Rhadam Hassan",Dady,Nationalist People's Coalition,9894
Indanan,Councilor,"Talib, Dadang Basaluddin",Dang,Independent,9907
Indanan,Councilor,"Sarajan, Sahabil Sali",Belly,Nationalist People's Coalition,10051
Indanan,Councilor,"Askali, Darwin Taji",Dars,Nationalist People's Coalition,10062
Indanan,Councilor,"Kadil, Malli Malli",Mals,Nationalist People's Coalition,11535
Jolo,Mayor,"Amin, Hussin Ututalum",Itng,Lakas-Kampi,12443
Jolo,Vice-Mayor,"Tan, Edsir Que",Eddie,Lakas-Kampi,11187
Kalingalan Caluang,Mayor,"Halun, Al-Razhmie Amiruddin",Raz,Nationalist People's Coalition,7352
Kalingalan Caluang,Vice-Mayor,"Misuari, Jerry Takulong",Ovick,Independent,7318
Kalingalan Caluang,Councilor,"Mahamud, Haber Tiblani",Pabing,Nationalist People's Coalition,2996
Kalingalan Caluang,Councilor,"Susulan, Jumat Sakandal",Jumat,Independent,3134
Kalingalan Caluang,Councilor,"Mundoc, Basir Sakili",Asing,Nationalist People's Coalition,3869
Kalingalan Caluang,Councilor,"Andal, Sara Mukakil",Sara,Nationalist People's Coalition,4625
Kalingalan Caluang,Councilor,"Muammil, Piling Salud",Luhaya,Nationalist People's Coalition,4918
Kalingalan Caluang,Councilor,"Salam, Roben Jailani",Ben,Nationalist People's Coalition,5267
Kalingalan Caluang,Councilor,"Imamil, Jinnul Utoh",Jin,Nationalist People's Coalition,5364
Kalingalan Caluang,Councilor,"Imbing, Agah Julkanain",Ags,Nationalist People's Coalition,5458
Lugus,Mayor,"Halun, Al-Razhmie Amiruddin",Raz,Nationalist People's Coalition,7352
Lugus,Vice-Mayor,"Misuari, Jerry Takulong",Ovick,Independent,7318
Lugus,Councilor,"Mahamud, Haber Tiblani",Pabing,Nationalist People's Coalition,2996
Lugus,Councilor,"Susulan, Jumat Sakandal",Jumat,Independent,3134
Lugus,Councilor,"Mundoc, Basir Sakili",Asing,Nationalist People's Coalition,3869
Lugus,Councilor,"Andal, Sara Mukakil",Sara,Nationalist People's Coalition,4625
Lugus,Councilor,"Muammil, Piling Salud",Luhaya,Nationalist People's Coalition,4918
Lugus,Councilor,"Salam, Roben Jailani",Ben,Nationalist People's Coalition,5267
Lugus,Councilor,"Imamil, Jinnul Utoh",Jin,Nationalist People's Coalition,5364
Lugus,Councilor,"Imbing, Agah Julkanain",Ags,Nationalist People's Coalition,5458
Luuk,Mayor,"Arbison, Allayon Jr. Mundoc",Jhun,Nationalist People's Coalition,17871
Luuk,Vice-Mayor,"Hamsani, Nayala Arbison",Nhang,Nationalist People's Coalition,17274
Luuk,Councilor,"Laja, Bagatsing Mundoc",Atsing,Nationalist People's Coalition,11847
Luuk,Councilor,"Simihag, Manis Sadidul",Manis,Nationalist People's Coalition,12128
Luuk,Councilor,"Mukahil, Eyang Jailani",Eyang,Nationalist People's Coalition,12189
Luuk,Councilor,"Parantes, Muhirma Raja",Mirma,Nationalist People's Coalition,12589
Luuk,Councilor,"Jimbol, Alih Bassal",Alih,Nationalist People's Coalition,12665
Luuk,Councilor,"Arbison, Dalma Alay",Dal,Nationalist People's Coalition,15189
Luuk,Councilor,"Arbison, Alhamar Sappari",Mamang,Nationalist People's Coalition,15810
Luuk,Councilor,"Wee, Rhemar Arbison",Mar,Nationalist People's Coalition,17471
Maimbung,Mayor,"Tan, Samier Abubakar",Mier,Lakas-Kampi,8488
Maimbung,Vice-Mayor,"Mudjasan, Pando Adiong",Pans,Lakas-Kampi,7646
Maimbung,Councilor,"Idjik, Abdulmobin Adjarani",Ubih,Nationalist People's Coalition,5319
Maimbung,Councilor,"Maldisa, Jaafar Juddin",Afar,Nationalist People's Coalition,5601
Maimbung,Councilor,"Habbisi, Almuzrin Lipaie",Al,Nationalist People's Coalition,5605
Maimbung,Councilor,"Alling, Abdin Jailani",Ab,Lakas-Kampi,5691
Maimbung,Councilor,"Duhgasan, Mussah Takahan",Muss,Nationalist People's Coalition,5756
Maimbung,Councilor,"Maldisa, Kimildi Bahang",Kim,Nationalist People's Coalition,5770
Maimbung,Councilor,"Abdurajak, Abdulnasser Dumatol",Lannang,Nationalist People's Coalition,5839
Maimbung,Councilor,"Arah, Omarnasif Idjik",Omar,Lakas-Kampi,6738
Old Panamao,Mayor,"Abdurajak, Gafor Sawadjaan",Agila,Lakas-Kampi,5211
Old Panamao,Vice-Mayor,"Asanji, Intizhar Sawadjaan",Tess,Lakas-Kampi,4611
Omar,Mayor,"Omar, Ahmad Rosales",Kah,Nationalist People's Coalition,3907
Omar,Vice-Mayor,"Omar, ASr.i Musa",Atti,Nationalist People's Coalition,3488
Omar,Councilor,"Salapuddin, Ere Undon",Ere,Puwersa ng Masang Pilipino,1365
Omar,Councilor,"Haliluddin, Salamaddin Assalay",Maddih,Nationalist People's Coalition,1594
Omar,Councilor,"Kahil, Saribon Jawan",Saribon,Nationalist People's Coalition,1685
Omar,Councilor,"Mukakil, Gabir Mangkabong",Gabs,Nationalist People's Coalition,1723
Omar,Councilor,"Asmawil, Nasser Sahirul",Nass,Nationalist People's Coalition,1732
Omar,Councilor,"Muhajili, Sajili Amad",Kili,Nationalist People's Coalition,1967
Omar,Councilor,"Ninih, Immie Ahmad",Immie,Nationalist People's Coalition,2229
Omar,Councilor,"Angsa, Putli Jalisan",Putli,Nationalist People's Coalition,3370
Pandami,Mayor,"Berto, Hatta Abdurajak",Tang,Lakas-Kampi,3413
Pandami,Vice-Mayor,"Pulahong, Rakib Paragas",Raks,Lakas-Kampi,3378
Pandami,Councilor,"Bandahala, Amirul-Isa Balla",Isa,Lakas-Kampi,2413
Pandami,Councilor,"Jamahali, Adih Abduhalim",Adz,Lakas-Kampi,2640
Pandami,Councilor,"Janahuddin, Salim Wahidul",Lim,Lakas-Kampi,2807
Pandami,Councilor,"Balla, Abdun Maliki",Abdun,Lakas-Kampi,2832
Pandami,Councilor,"Putalan, Nuridjam Bairulla",Edjam,Lakas-Kampi,2945
Pandami,Councilor,"Sitin, Nasirin Amla",Sirih,Lakas-Kampi,3017
Pandami,Councilor,"Putalan, Abraham Jawali",Abra,Lakas-Kampi,3065
Pandami,Councilor,"Ilaji, Arsid Pulahong",Sid,Lakas-Kampi,3114
Panglima Estino New Panamao,Mayor,"Estino, Munib Sahibil",Munib,Lakas-Kampi,6117
Panglima Estino New Panamao,Vice-Mayor,"Estino, Dado Ladjaanan",Dado,Lakas-Kampi,6273
Panglima Estino New Panamao,Councilor,"Rahim, Ferdausia Ammar",Ferdau,Lakas-Kampi,4219
Panglima Estino New Panamao,Councilor,"Ibbo, Hajimulla Ainun",Jimoh,Lakas-Kampi,4392
Panglima Estino New Panamao,Councilor,"Estino, Almujahid Hajal",Almu,Nationalist People's Coalition,4729
Panglima Estino New Panamao,Councilor,"Jamil, Sihon Ambisato",Sih,Lakas-Kampi,4838
Panglima Estino New Panamao,Councilor,"Husaim, Misliha Ismaluddin",Ninih,Lakas-Kampi,4933
Panglima Estino New Panamao,Councilor,"Mohammad, Jundam Tahassam",Undah,Lakas-Kampi,5037
Panglima Estino New Panamao,Councilor,"Silungan, Alih Adjarani",Lih,Lakas-Kampi,5362
Panglima Estino New Panamao,Councilor,"Estino, Sahibbal Hajal",Libbah,Lakas-Kampi,5956
Pangutaran,Mayor,"Taib, Amilhamja Kuyong",Ming,Lakas-Kampi,3448
Pangutaran,Vice-Mayor,"Hassan, Ahmad Hassam",Madz,Nationalist People's Coalition,2997
Pangutaran,Councilor,"Labon, Sabdani Lajak",Pang,Nationalist People's Coalition,2288
