brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
97302048,97302048,ZAMBOANGA DEL SUR,Aurora,Tagulalo,2007,-,-,24,134,105,38,36.200001,37,43,51,26.700001,-,-,-,-,-,191,16,11.9,0,0,1,0.69999999,1,0.69999999,-,77.800003,-,141,97.900002,-,46.5,61.099998,0,0,0,0,-,1,0.40000001,113,0,0,-,-,-,-,-,-,73,2,7302048
97302052,97302052,ZAMBOANGA DEL SUR,Aurora,Waterfall,2007,-,-,6,93,117,19,16.200001,47,68.099998,32,17.200001,-,-,-,-,-,186,0,0,1,0,14,10.4,1,0.69999999,-,70.099998,-,87,64.900002,-,42.5,54.5,1,0.2,2,1.5,-,0,0,74,0,0,-,-,-,-,-,-,73,2,7302052
97303001,97303001,ZAMBOANGA DEL SUR,Bayog,Baking,2007,-,-,4,22,39,10,25.6,16,59.299999,16,24.200001,-,-,-,-,-,66,5,22.700001,0,0,3,6.4000001,5,10.6,-,62.5,-,11,23.4,-,21.299999,45.799999,0,0,0,0,-,0,0,16,0,0,-,-,-,-,-,-,73,3,7303001
97303002,97303002,ZAMBOANGA DEL SUR,Bayog,Balukbahan,2007,-,-,12,117,190,102,53.700001,136,95.099998,210,63.099998,-,-,-,-,-,333,0,0,0,0,25,10.2,37,15.2,-,88.199997,-,128,52.5,-,27.9,72.400002,0,0,0,0,-,0,0,105,0,0,-,-,-,-,-,-,73,3,7303002
97303003,97303003,ZAMBOANGA DEL SUR,Bayog,Balumbunan,2007,-,-,5,45,85,21,24.700001,45,81.800003,40,28.6,-,-,-,-,-,140,1,2.3,0,0,0,0,3,4.0999999,-,89.300003,-,4,5.4000001,-,35.099998,82.699997,0,0,0,0,-,0,0,39,0,0,-,-,-,-,-,-,73,3,7303003
97303004,97303004,ZAMBOANGA DEL SUR,Bayog,Bantal,2007,-,-,5,67,89,43,48.299999,35,87.5,56,43.400002,-,-,-,-,-,129,33,49.299999,0,0,8,11.1,0,0,-,83.300003,-,52,72.199997,-,43.099998,69.400002,1,0.30000001,0,0,-,0,0,51,0,0,-,-,-,-,-,-,73,3,7303004
97303005,97303005,ZAMBOANGA DEL SUR,Bayog,Bobuan,2007,-,-,11,137,230,84,36.5,70,56,102,28.700001,-,-,-,-,-,355,1,0.69999999,0,0,13,6.4000001,3,1.5,-,69,-,61,30,-,30.200001,51.700001,0,0,0,0,-,1,0.40000001,112,0,0,-,-,-,-,-,-,73,3,7303005
97303006,97303006,ZAMBOANGA DEL SUR,Bayog,Camp Blessing,2007,-,-,1,41,75,28,37.299999,23,52.299999,25,21,-,-,-,-,-,119,1,2.4000001,0,0,1,1.3,0,0,-,64.599998,-,36,45.599998,-,46.799999,41.799999,0,0,0,0,-,0,0,36,0,0,-,-,-,-,-,-,73,3,7303006
97303007,97303007,ZAMBOANGA DEL SUR,Bayog,Canoayan,2007,-,-,15,112,140,59,42.099998,48,64,66,30.700001,-,-,-,-,-,215,34,30.4,0,0,19,15.8,4,3.3,-,75.800003,-,39,32.5,-,33.299999,61.700001,0,0,0,0,-,0,0,96,1,1,-,-,-,-,-,-,73,3,7303007
97303008,97303008,ZAMBOANGA DEL SUR,Bayog,Conacon,2007,-,-,1,78,115,37,32.200001,48,77.400002,66,37.299999,-,-,-,-,-,177,1,1.3,0,0,2,2,10,10.2,-,86.900002,-,92,93.900002,-,74.5,66.699997,1,0.2,0,0,-,1,0.60000002,61,1,1.6,-,-,-,-,-,-,73,3,7303008
97303009,97303009,ZAMBOANGA DEL SUR,Bayog,Dagum,2007,-,-,5,40,49,10,20.799999,13,56.5,15,20.799999,-,-,-,-,-,72,1,2.5,0,0,1,2.2,4,8.6999998,-,80.400002,-,6,13,-,10.9,58.700001,0,0,0,0,-,0,0,31,1,3.0999999,-,-,-,-,-,-,73,3,7303009
97303010,97303010,ZAMBOANGA DEL SUR,Bayog,Damit,2007,-,-,36,214,322,107,33.200001,91,49.5,144,28.5,-,-,-,-,-,506,1,0.5,0,0,5,1.5,33,9.8999996,-,59.200001,-,61,18.200001,-,9.8000002,36.700001,3,0.2,0,0,-,0,0,188,0,0,-,-,-,-,-,-,73,3,7303010
97303011,97303011,ZAMBOANGA DEL SUR,Bayog,Datagan,2007,-,-,12,127,136,53,39,53,79.099998,69,34,-,-,-,-,-,203,0,0,0,0,6,4.9000001,1,0.80000001,-,84.400002,-,72,59,-,41.799999,69.699997,0,0,0,0,-,0,0,101,0,0,-,-,-,-,-,-,73,3,7303011
97303012,97303012,ZAMBOANGA DEL SUR,Bayog,Depase,2007,-,-,13,147,218,89,40.799999,79,69.300003,136,41,-,-,-,-,-,332,1,0.69999999,0,0,0,0,1,0.5,-,66.5,-,52,25.5,-,16,45.599998,0,0,0,0,-,0,0,122,0,0,-,-,-,-,-,-,73,3,7303012
97303016,97303016,ZAMBOANGA DEL SUR,Bayog,Depili,2007,-,-,23,118,131,17,13,30,43.5,21,10.5,-,-,-,-,-,200,0,0,0,0,2,1.3,9,5.9000001,-,64.900002,-,15,9.8000002,-,8.5,39.599998,0,0,0,0,-,0,0,98,3,3,-,-,-,-,-,-,73,3,7303016
97303014,97303014,ZAMBOANGA DEL SUR,Bayog,Depore,2007,-,-,19,150,182,43,23.6,62,52.099998,64,21.299999,-,-,-,-,-,301,0,0,0,0,6,3.0999999,10,5.3000002,-,71.400002,-,77,40.299999,-,33,52.599998,6,0.60000002,0,0,-,0,0,124,1,0.80000001,-,-,-,-,-,-,73,3,7303014
97303013,97303013,ZAMBOANGA DEL SUR,Bayog,Deporehan,2007,-,-,12,95,129,46,35.700001,52,83.900002,58,30.4,-,-,-,-,-,191,1,1.1,0,0,11,9.8999996,1,0.89999998,-,77.5,-,89,80.199997,-,51.799999,58.599998,0,0,0,0,-,0,0,82,0,0,-,-,-,-,-,-,73,3,7303013
97303015,97303015,ZAMBOANGA DEL SUR,Bayog,Dimalinao,2007,-,-,13,106,149,66,44.299999,55,84.599998,89,41.599998,-,-,-,-,-,214,1,0.89999998,0,0,14,13,0,0,-,85.199997,-,42,38.900002,-,42.599998,69.400002,0,0,0,0,-,0,0,89,0,0,-,-,-,-,-,-,73,3,7303015
97303017,97303017,ZAMBOANGA DEL SUR,Bayog,Kahayagan,2007,-,-,40,377,467,131,28.1,125,43.599998,159,21.1,-,-,-,-,-,754,1,0.30000001,0,0,17,2.9000001,11,1.9,-,54.299999,-,67,11.4,-,3.9000001,34.900002,0,0,0,0,-,1,0.1,316,0,0,-,-,-,-,-,-,73,3,7303017
97303018,97303018,ZAMBOANGA DEL SUR,Bayog,Kanipaan,2007,-,-,6,48,98,13,13.3,29,53.700001,22,14.5,-,-,-,-,-,152,0,0,0,0,0,0,2,2,-,71.400002,-,41,39,-,28.6,47.599998,0,0,0,0,-,0,0,40,0,0,-,-,-,-,-,-,73,3,7303018
97303019,97303019,ZAMBOANGA DEL SUR,Bayog,Lamare,2007,-,-,12,109,131,13,9.8999996,26,33.299999,11,5.3000002,-,-,-,-,-,209,0,0,0,0,5,3.5,6,4.1999998,-,66.699997,-,75,52.099998,-,11.1,44.400002,0,0,0,0,-,0,0,85,0,0,-,-,-,-,-,-,73,3,7303019
97303020,97303020,ZAMBOANGA DEL SUR,Bayog,Liba,2007,-,-,8,51,56,17,31.5,20,69,27,31.799999,-,-,-,-,-,85,1,2,0,0,13,21,7,11.3,-,67.699997,-,29,46.799999,-,21,46.799999,0,0,0,0,-,0,0,45,0,0,-,-,-,-,-,-,73,3,7303020
97303021,97303021,ZAMBOANGA DEL SUR,Bayog,Matin-ao,2007,-,-,3,104,194,35,18,62,80.5,47,17.299999,-,-,-,-,-,271,0,0,0,0,26,16.6,4,2.5,-,84.199997,-,71,45.200001,-,40.799999,62,0,0,0,0,-,0,0,84,0,0,-,-,-,-,-,-,73,3,7303021
97303022,97303022,ZAMBOANGA DEL SUR,Bayog,Matun-og,2007,-,-,9,62,96,14,14.6,24,47.099998,16,10.9,-,-,-,-,-,147,0,0,0,0,2,2.9000001,1,1.4,-,62.299999,-,52,75.400002,-,20.299999,42,0,0,0,0,-,0,0,49,0,0,-,-,-,-,-,-,73,3,7303022
97303028,97303028,ZAMBOANGA DEL SUR,Bayog,Pangi (San Isidro),2007,-,-,8,61,91,21,23.1,31,63.299999,34,24.299999,-,-,-,-,-,140,0,0,0,0,1,1.2,3,3.5,-,82.599998,-,44,51.200001,-,19.799999,58.099998,0,0,0,0,-,0,0,46,0,0,-,-,-,-,-,-,73,3,7303028
97303023,97303023,ZAMBOANGA DEL SUR,Bayog,Poblacion,2007,-,-,84,504,604,164,27.200001,140,36.099998,174,17.5,-,-,-,-,-,992,3,0.60000002,0,0,50,6.0999999,23,2.8,-,52.799999,-,43,5.1999998,-,5.6999998,32.599998,1,0,0,0,-,2,0.2,409,0,0,-,-,-,-,-,-,73,3,7303023
97303024,97303024,ZAMBOANGA DEL SUR,Bayog,Pulang Bato,2007,-,-,11,68,92,37,40.200001,42,72.400002,66,44,-,-,-,-,-,150,3,4.4000001,0,0,8,7.3000002,12,11,-,77.099998,-,38,34.900002,-,32.099998,62.400002,0,0,0,0,-,0,0,51,0,0,-,-,-,-,-,-,73,3,7303024
97303025,97303025,ZAMBOANGA DEL SUR,Bayog,Salawagan,2007,-,-,10,106,133,28,21.1,33,32.700001,24,10.3,-,-,-,-,-,234,0,0,0,0,1,0.5,17,9.1000004,-,60.799999,-,3,1.6,-,8,40.700001,0,0,0,0,-,0,0,88,0,0,-,-,-,-,-,-,73,3,7303025
97303026,97303026,ZAMBOANGA DEL SUR,Bayog,Sigacad,2007,-,-,5,80,113,45,39.799999,45,77.599998,55,32.200001,-,-,-,-,-,171,2,2.5,0,0,5,5,0,0,-,70.300003,-,45,44.599998,-,21.799999,44.599998,0,0,0,0,-,0,0,60,0,0,-,-,-,-,-,-,73,3,7303026
97303027,97303027,ZAMBOANGA DEL SUR,Bayog,Supon,2007,-,-,10,78,109,18,16.5,31,40.799999,27,14.6,-,-,-,-,-,185,0,0,0,0,1,0.89999998,3,2.5999999,-,61.700001,-,15,13,-,6.0999999,46.099998,0,0,0,0,-,0,0,69,1,1.4,-,-,-,-,-,-,73,3,7303027
97307057,97307057,ZAMBOANGA DEL SUR,Dumalinao,Anonang,2007,-,-,20,135,172,35,20.299999,45,44.599998,36,13.2,-,-,-,-,-,273,0,0,0,0,42,20.700001,4,2,-,66.5,-,3,1.5,-,37.900002,50.700001,0,0,0,0,-,4,1.5,107,0,0,-,-,-,-,-,-,73,7,7307057
97307002,97307002,ZAMBOANGA DEL SUR,Dumalinao,Baga,2007,-,-,0,109,142,44,31,43,54.400002,59,26.700001,-,-,-,-,-,221,0,0,0,0,0,0,6,3.5999999,-,86,-,92,53.799999,-,31.200001,78.400002,0,0,0,0,-,0,0,94,0,0,-,-,-,-,-,-,73,7,7307002
97307001,97307001,ZAMBOANGA DEL SUR,Dumalinao,Bag-ong Misamis,2007,-,-,3,25,29,9,31,13,65,12,24.5,-,-,-,-,-,49,0,0,0,0,1,2.5999999,0,0,-,89.5,-,25,65.800003,-,92.099998,81.599998,0,0,0,0,-,0,0,19,0,0,-,-,-,-,-,-,73,7,7307001
97307003,97307003,ZAMBOANGA DEL SUR,Dumalinao,Bag-ong Silao,2007,-,-,1,104,146,26,17.799999,33,45.200001,29,13.2,-,-,-,-,-,219,1,1,0,0,0,0,9,5.8000002,-,86.5,-,6,3.9000001,-,0.80000001,76.099998,2,0.30000001,1,0.60000002,-,0,0,86,0,0,-,-,-,-,-,-,73,7,7307003
97307005,97307005,ZAMBOANGA DEL SUR,Dumalinao,Baloboan,2007,-,-,8,84,91,17,18.700001,31,57.400002,25,17.200001,-,-,-,-,-,145,0,0,0,0,0,0,4,3.2,-,92,-,5,4.5999999,-,8.1000004,84.800003,0,0,0,0,-,0,0,65,0,0,-,-,-,-,-,-,73,7,7307005
97307007,97307007,ZAMBOANGA DEL SUR,Dumalinao,Banta-ao,2007,-,-,5,60,71,23,32.400002,31,83.800003,38,35.200001,-,-,-,-,-,108,1,1.7,0,0,1,1.3,1,1.3,-,91.300003,-,0,0,-,59.5,86.300003,0,0,0,0,-,0,0,53,0,0,-,-,-,-,-,-,73,7,7307007
97307009,97307009,ZAMBOANGA DEL SUR,Dumalinao,Bibilik,2007,-,-,0,155,188,38,20.200001,47,43.099998,49,16.5,-,-,-,-,-,297,1,0.60000002,0,0,1,0.40000001,9,3.9000001,-,100,-,2,0.89999998,-,58.099998,100,0,0,0,0,-,0,0,140,0,0,-,-,-,-,-,-,73,7,7307009
97307011,97307011,ZAMBOANGA DEL SUR,Dumalinao,Calingayan,2007,-,-,19,112,145,33,22.799999,27,40.900002,31,14.7,-,-,-,-,-,211,0,0,0,0,0,0,0,0,-,78.599998,-,57,43.5,-,24.4,70.199997,0,0,0,0,-,4,1.7,94,0,0,-,-,-,-,-,-,73,7,7307011
97307013,97307013,ZAMBOANGA DEL SUR,Dumalinao,Camalig,2007,-,-,2,71,101,37,36.599998,32,64,49,32.5,-,-,-,-,-,151,1,1.4,0,0,3,2.7,1,0.89999998,-,72.099998,-,59,53.200001,-,24.299999,58.599998,0,0,0,0,-,0,0,55,0,0,-,-,-,-,-,-,73,7,7307013
97307014,97307014,ZAMBOANGA DEL SUR,Dumalinao,Camanga,2007,-,-,1,152,196,41,20.9,58,40.299999,34,10,-,-,-,-,-,340,4,2.5999999,0,0,40,14.7,2,0.69999999,-,59.099998,-,102,37.400002,-,3.7,50,0,0,0,0,-,1,0.30000001,120,0,0,-,-,-,-,-,-,73,7,7307014
97307016,97307016,ZAMBOANGA DEL SUR,Dumalinao,Cuatro-cuatro,2007,-,-,15,90,66,12,18.200001,15,38.5,2,1.9,-,-,-,-,-,105,0,0,0,0,11,12.2,0,0,-,76.699997,-,13,21.299999,-,62.200001,61.099998,0,0,0,0,-,0,0,76,0,0,-,-,-,-,-,-,73,7,7307016
97307026,97307026,ZAMBOANGA DEL SUR,Dumalinao,Locuban,2007,-,-,9,120,163,31,19,16,20.5,10,4.0999999,-,-,-,-,-,241,1,0.80000001,0,0,0,0,6,3.2,-,74.199997,-,103,54.5,-,19.700001,64.699997,0,0,0,0,-,0,0,99,0,0,-,-,-,-,-,-,73,7,7307026
97307029,97307029,ZAMBOANGA DEL SUR,Dumalinao,Malasik,2007,-,-,0,78,89,44,49.400002,50,80.599998,69,45.700001,-,-,-,-,-,151,0,0,0,0,0,0,11,8.8999996,-,92.699997,-,0,0,-,52,86.300003,0,0,0,0,-,0,0,68,0,0,-,-,-,-,-,-,73,7,7307029
97307030,97307030,ZAMBOANGA DEL SUR,Dumalinao,Mama (San Juan),2007,-,-,0,114,148,36,24.299999,40,51.900002,47,20.9,-,-,-,-,-,225,16,14,0,0,1,0.69999999,1,0.69999999,-,93.300003,-,0,0,-,67.800003,84.599998,0,0,0,0,-,5,2.7,97,0,0,-,-,-,-,-,-,73,7,7307030
97307032,97307032,ZAMBOANGA DEL SUR,Dumalinao,Matab-ang,2007,-,-,11,66,85,8,9.3999996,11,23.9,3,2.3,-,-,-,-,-,131,1,1.5,0,0,1,1,0,0,-,66.699997,-,0,0,-,1,50.5,0,0,0,0,-,33,97.099998,59,0,0,-,-,-,-,-,-,73,7,7307032
97307034,97307034,ZAMBOANGA DEL SUR,Dumalinao,Mecolong,2007,-,-,10,119,159,39,24.5,45,45.5,36,14,-,-,-,-,-,258,2,1.7,0,0,35,18,42,21.6,-,70.099998,-,42,21.6,-,38.200001,58.799999,0,0,0,0,-,0,0,104,0,0,-,-,-,-,-,-,73,7,7307034
97307035,97307035,ZAMBOANGA DEL SUR,Dumalinao,Metokong,2007,-,-,9,50,59,13,22,21,63.599998,19,20.700001,-,-,-,-,-,92,0,0,0,0,3,5.9000001,2,3.9000001,-,84.300003,-,3,5.9000001,-,72.5,76.5,0,0,0,0,-,0,0,39,1,2.5,-,-,-,-,-,-,73,7,7307035
97307036,97307036,ZAMBOANGA DEL SUR,Dumalinao,Motosawa,2007,-,-,0,65,92,22,23.9,35,64.800003,27,18.5,-,-,-,-,-,146,0,0,0,0,2,1.9,1,0.89999998,-,74.800003,-,89,83.199997,-,15.9,62.599998,0,0,0,0,-,0,0,56,0,0,-,-,-,-,-,-,73,7,7307036
97307040,97307040,ZAMBOANGA DEL SUR,Dumalinao,Pag-asa (Pob.),2007,-,-,6,70,117,25,21.4,27,32.900002,18,9,-,-,-,-,-,199,1,1.4,0,0,12,7.9000001,0,0,-,69,-,3,2,-,2,58.700001,0,0,0,0,-,2,0.89999998,52,0,0,-,-,-,-,-,-,73,7,7307040
97307041,97307041,ZAMBOANGA DEL SUR,Dumalinao,Paglaum (Pob.),2007,-,-,28,226,303,73,24.1,69,33.299999,52,10.2,-,-,-,-,-,510,2,0.89999998,0,0,32,7.4000001,17,3.9000001,-,47.599998,-,68,15.7,-,8.5,33.5,0,0,0,0,-,22,3.3,180,0,0,-,-,-,-,-,-,73,7,7307041
97307043,97307043,ZAMBOANGA DEL SUR,Dumalinao,Pantad,2007,-,-,0,64,84,14,16.700001,41,78.800003,31,22.799999,-,-,-,-,-,136,1,1.6,1,0,0,0,3,3,-,78,-,1,1,-,49,68,0,0,0,0,-,0,0,54,0,0,-,-,-,-,-,-,73,7,7307043
97307044,97307044,ZAMBOANGA DEL SUR,Dumalinao,Piniglibano,2007,-,-,14,81,96,17,17.700001,26,45.599998,16,10.5,-,-,-,-,-,153,2,2.5,0,0,1,0.80000001,3,2.4000001,-,82.099998,-,29,23.6,-,40.700001,69.900002,0,0,0,0,-,1,0.60000002,68,0,0,-,-,-,-,-,-,73,7,7307044
97307045,97307045,ZAMBOANGA DEL SUR,Dumalinao,Rebokon,2007,-,-,54,400,597,157,26.299999,115,42.799999,141,16.299999,-,-,-,-,-,866,3,0.80000001,0,0,3,0.5,1,0.2,-,76.099998,-,74,11.7,-,21.9,64.900002,0,0,0,0,-,3,0.30000001,348,1,0.30000001,-,-,-,-,-,-,73,7,7307045
97307046,97307046,ZAMBOANGA DEL SUR,Dumalinao,San Agustin,2007,-,-,0,113,164,29,17.700001,54,71.099998,40,16.700001,-,-,-,-,-,240,0,0,0,0,0,0,2,1.2,-,81.199997,-,0,0,-,41.400002,68.800003,0,0,0,0,-,0,0,94,0,0,-,-,-,-,-,-,73,7,7307046
97307047,97307047,ZAMBOANGA DEL SUR,Dumalinao,Sibucao,2007,-,-,21,204,201,39,19.4,41,37.599998,34,11,-,-,-,-,-,310,3,1.5,0,0,13,5.0999999,15,5.9000001,-,80.900002,-,4,1.6,-,27.299999,75,0,0,0,0,-,0,0,165,0,0,-,-,-,-,-,-,73,7,7307047
97307049,97307049,ZAMBOANGA DEL SUR,Dumalinao,Sumadat,2007,-,-,30,297,343,78,22.700001,91,43.299999,79,14.3,-,-,-,-,-,554,1,0.30000001,0,0,6,1.5,16,3.9000001,-,57,-,7,1.7,-,9.6999998,48.099998,0,0,0,0,-,8,1.7,248,0,0,-,-,-,-,-,-,73,7,7307049
97307050,97307050,ZAMBOANGA DEL SUR,Dumalinao,Tikwas,2007,-,-,24,179,219,48,21.9,55,45.5,44,12.9,-,-,-,-,-,340,4,2.2,0,0,1,0.40000001,11,4.0999999,-,70.400002,-,77,28.5,-,4.4000001,58.900002,0,0,0,0,-,0,0,147,0,0,-,-,-,-,-,-,73,7,7307050
97307053,97307053,ZAMBOANGA DEL SUR,Dumalinao,Tina,2007,-,-,9,161,179,28,15.6,46,48.400002,31,11.3,-,-,-,-,-,274,1,0.60000002,0,0,0,0,4,2.2,-,62.599998,-,37,20.4,-,6.6999998,47.299999,0,0,0,0,-,0,0,131,0,0,-,-,-,-,-,-,73,7,7307053
97307054,97307054,ZAMBOANGA DEL SUR,Dumalinao,Tubo-Pait,2007,-,-,0,71,102,34,33.299999,37,63.799999,39,24.4,-,-,-,-,-,160,0,0,0,0,0,0,2,1.8,-,82,-,3,2.7,-,3.5999999,77.5,0,0,0,0,-,0,0,61,0,0,-,-,-,-,-,-,73,7,7307054
97307055,97307055,ZAMBOANGA DEL SUR,Dumalinao,Upper Dumalinao,2007,-,-,5,81,103,26,25.200001,29,55.799999,31,20,-,-,-,-,-,155,20,24.700001,0,0,0,0,1,0.89999998,-,76.400002,-,0,0,-,70.900002,66.400002,0,0,0,0,-,4,4.1999998,63,0,0,-,-,-,-,-,-,73,7,7307055
97308030,97308030,ZAMBOANGA DEL SUR,Dumingag,Bagong Kauswagan,2007,-,-,6,32,72,25,34.700001,28,53.799999,28,22.6,-,-,-,-,-,124,0,0,0,0,0,0,0,0,-,75.699997,-,5,6.8000002,-,1.4,56.799999,0,0,4,5.4000001,-,0,0,29,0,0,-,-,-,-,-,-,73,8,7308030
97308047,97308047,ZAMBOANGA DEL SUR,Dumingag,Bagong Silang,2007,-,-,9,60,78,26,33.299999,40,75.5,41,31.299999,-,-,-,-,-,131,2,3.3,0,0,6,8.6999998,2,2.9000001,-,60.900002,-,13,18.799999,-,66.699997,49.299999,0,0,0,0,-,4,2.3,50,0,0,-,-,-,-,-,-,73,8,7308047
97308002,97308002,ZAMBOANGA DEL SUR,Dumingag,Bag-ong Valencia,2007,-,-,8,84,123,19,15.4,32,38.599998,21,10.2,-,-,-,-,-,206,3,3.5999999,0,0,16,10.9,2,1.4,-,84.699997,-,9,6.0999999,-,6.8000002,70.699997,0,0,0,0,-,73,26.4,73,0,0,-,-,-,-,-,-,73,8,7308002
97308003,97308003,ZAMBOANGA DEL SUR,Dumingag,Bucayan,2007,-,-,9,75,93,30,32.299999,42,66.699997,55,35,-,-,-,-,-,157,1,1.4,0,0,1,0.89999998,0,0,-,66.699997,-,15,13.9,-,5.5999999,50.900002,0,0,0,0,-,15,6.6999998,62,0,0,-,-,-,-,-,-,73,8,7308003
97308004,97308004,ZAMBOANGA DEL SUR,Dumingag,Calumanggi,2007,-,-,14,83,105,29,27.6,30,63.799999,22,14.5,-,-,-,-,-,152,2,2.4000001,0,0,3,2.9000001,0,0,-,77.699997,-,8,7.8000002,-,20.4,65,0,0,0,0,-,5,2.5,70,0,0,-,-,-,-,-,-,73,8,7308004
97308051,97308051,ZAMBOANGA DEL SUR,Dumingag,Canibongan,2007,-,-,15,107,157,115,73.199997,68,91.900002,169,73.199997,-,-,-,-,-,231,0,0,0,0,18,15.3,0,0,-,94.099998,-,111,94.099998,-,40,84.699997,0,0,77,65.300003,-,0,0,88,0,0,-,-,-,-,-,-,73,8,7308051
97308005,97308005,ZAMBOANGA DEL SUR,Dumingag,Caridad,2007,-,-,32,176,230,58,25.200001,43,32.099998,44,12.1,-,-,-,-,-,364,8,4.5,0,0,6,2.2,8,3,-,46.5,-,0,0,-,3.3,25.299999,0,0,0,0,-,62,11.8,147,0,0,-,-,-,-,-,-,73,8,7308005
97308006,97308006,ZAMBOANGA DEL SUR,Dumingag,Danlugan,2007,-,-,12,116,128,91,71.099998,67,84.800003,143,69.099998,-,-,-,-,-,207,0,0,0,0,3,2.8,1,0.89999998,-,72.5,-,28,25.700001,-,66.099998,63.299999,0,0,7,6.4000001,-,6,5.1999998,93,2,2.0999999,-,-,-,-,-,-,73,8,7308006
97308048,97308048,ZAMBOANGA DEL SUR,Dumingag,Dapiwak,2007,-,-,20,143,211,132,62.599998,93,74.400002,187,55.700001,-,-,-,-,-,336,0,0,0,0,3,1.7,10,5.8000002,-,96.599998,-,79,45.700001,-,45.099998,95.400002,0,0,0,0,-,10,4,117,0,0,-,-,-,-,-,-,73,8,7308048
97308007,97308007,ZAMBOANGA DEL SUR,Dumingag,Datu Totocan,2007,-,-,28,147,206,77,37.400002,81,81,111,36.299999,-,-,-,-,-,306,0,0,0,0,0,0,2,1.2,-,77.400002,-,79,48.200001,-,20.700001,61.599998,0,0,3,1.8,-,14,4.6999998,122,0,0,-,-,-,-,-,-,73,8,7308007
97308008,97308008,ZAMBOANGA DEL SUR,Dumingag,Dilud,2007,-,-,12,116,143,102,71.300003,72,93.5,153,69.5,-,-,-,-,-,220,9,7.8000002,0,0,2,1.3,2,1.3,-,82.900002,-,68,44.700001,-,17.799999,71.699997,0,0,1,0.69999999,-,41,15.1,95,0,0,-,-,-,-,-,-,73,8,7308008
97308009,97308009,ZAMBOANGA DEL SUR,Dumingag,Ditulan,2007,-,-,20,141,178,45,25.299999,37,38.900002,37,13.6,-,-,-,-,-,273,3,2.0999999,0,0,5,2.7,8,4.3000002,-,84.900002,-,12,6.5,-,17.4,69.199997,0,0,17,9.1999998,-,11,3,116,1,0.89999998,-,-,-,-,-,-,73,8,7308009
97308010,97308010,ZAMBOANGA DEL SUR,Dumingag,Dulian,2007,-,-,8,57,121,83,68.599998,54,83.099998,129,69.400002,-,-,-,-,-,186,0,0,0,0,0,0,1,1.1,-,59.099998,-,20,22.700001,-,39.799999,30.700001,0,0,7,8,-,1,0.60000002,42,0,0,-,-,-,-,-,-,73,8,7308010
97308011,97308011,ZAMBOANGA DEL SUR,Dumingag,Dulop,2007,-,-,10,220,356,137,38.5,139,63.5,171,29.700001,-,-,-,-,-,575,0,0,0,0,3,0.69999999,1,0.2,-,85.800003,-,190,47.299999,-,47,78.400002,0,0,33,8.3000002,-,33,4.3000002,168,0,0,-,-,-,-,-,-,73,8,7308011
97308012,97308012,ZAMBOANGA DEL SUR,Dumingag,Guintananan,2007,-,-,12,94,141,49,34.799999,66,69.5,82,34.700001,-,-,-,-,-,236,10,10.6,0,0,4,3.8,4,3.8,-,77.099998,-,96,91.400002,-,54.400002,69.5,0,0,1,1,-,20,11.2,74,2,2.5999999,-,-,-,-,-,-,73,8,7308012
