city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Bacungan Leon T. Postigo,Mayor,"Tablezo, Rolando Villanueva",Boy,Lakas-Kampi,7422
Bacungan Leon T. Postigo,Vice-Mayor,"Lecias, Solomon Camino",Bebot,Lakas-Kampi,4754
Bacungan Leon T. Postigo,Councilor,"Hambali, Aidaroz Akil",Daroz,Lakas-Kampi,3731
Bacungan Leon T. Postigo,Councilor,"Escuadro, Victoria Lomotos",Vicvic,Independent,3828
Bacungan Leon T. Postigo,Councilor,"Regencia, Porferio Jr. Castillon",Boboy,Independent,3967
Bacungan Leon T. Postigo,Councilor,"Lanojan, Rodolfo Vargaso",Kap Lanojan,Independent,3983
Bacungan Leon T. Postigo,Councilor,"Satina, Archean Baco",Chan,Independent,4036
Bacungan Leon T. Postigo,Councilor,"Lee, Hulmah Hambali",Hulmah,Independent,4285
Bacungan Leon T. Postigo,Councilor,"Cordova, Hermogenes Bachiller",Remie,Lakas-Kampi,4342
Bacungan Leon T. Postigo,Councilor,"Murcia, Kevin Jay Baul",J,Lakas-Kampi,4346
Dapitan City,Mayor,"Jalosjos, Dominador Jr. Garcia",Jun,Lakas-Kampi,25506
Dapitan City,Vice-Mayor,"Chan, Patri Bajamunde",Jing,Lakas-Kampi,23202
Dapitan City,Councilor,"Johnson, Rosalina Jalosjos",Nene,Lakas-Kampi,17068
Dapitan City,Councilor,"Fernandez, Mercy Arquiza",Mercy,Lakas-Kampi,18024
Dapitan City,Councilor,"Palpagan, Cresencio, Jr. Napigkit",Cres,Lakas-Kampi,18218
Dapitan City,Councilor,"Dini-Ay, Wendelin Deloria",Boy,Lakas-Kampi,18228
Dapitan City,Councilor,"Sardane, Noel Baes",Wel,Lakas-Kampi,19086
Dapitan City,Councilor,"Jamolod, Efren Quizo",Efren,Nacionalista Party,20307
Dapitan City,Councilor,"Cabasag, Randy Bitancor",Dodoy,Nacionalista Party,20731
Dapitan City,Councilor,"Zamora, Joven Hamac",Ben,Lakas-Kampi,20780
Dapitan City,Councilor,"Agolong, Apple Marie Acaylar",Apple,Lakas-Kampi,20980
Dapitan City,Councilor,"Cad, Ruben Eguia",Ben,Lakas-Kampi,21915
Dipolog City,Mayor,"Jalosjos, Dominador Jr. Garcia",Jun,Lakas-Kampi,25506
Dipolog City,Vice-Mayor,"Chan, Patri Bajamunde",Jing,Lakas-Kampi,23202
Dipolog City,Councilor,"Johnson, Rosalina Jalosjos",Nene,Lakas-Kampi,17068
Dipolog City,Councilor,"Fernandez, Mercy Arquiza",Mercy,Lakas-Kampi,18024
Dipolog City,Councilor,"Palpagan, Cresencio, Jr. Napigkit",Cres,Lakas-Kampi,18218
Dipolog City,Councilor,"Dini-Ay, Wendelin Deloria",Boy,Lakas-Kampi,18228
Dipolog City,Councilor,"Sardane, Noel Baes",Wel,Lakas-Kampi,19086
Dipolog City,Councilor,"Jamolod, Efren Quizo",Efren,Nacionalista Party,20307
Dipolog City,Councilor,"Cabasag, Randy Bitancor",Dodoy,Nacionalista Party,20731
Dipolog City,Councilor,"Zamora, Joven Hamac",Ben,Lakas-Kampi,20780
Dipolog City,Councilor,"Agolong, Apple Marie Acaylar",Apple,Lakas-Kampi,20980
Dipolog City,Councilor,"Cad, Ruben Eguia",Ben,Lakas-Kampi,21915
Godod,Mayor,"Te, Rolando Lim",Rolly,Lakas-Kampi,6339
Godod,Vice-Mayor,"Labad, Samuel Abarquez",Lolong,Lakas-Kampi,5596
Godod,Councilor,"Laput, Maria Luzvilla Eyao",Beb,Lakas-Kampi,4898
Godod,Councilor,"Mangan, Urias Bansagon",Boyet,Lakas-Kampi,5233
Godod,Councilor,"Cinco, Delia Daguplo",Delia,Lakas-Kampi,5276
Godod,Councilor,"Galleposo, Merlinda Bacus",Marlyn,Lakas-Kampi,5346
Godod,Councilor,"Buaya, Allan Garingo",Dodo,Lakas-Kampi,5454
Godod,Councilor,"Antao, Edgar Alim",Gar,Lakas-Kampi,5468
Godod,Councilor,"Buhale, Roberto Alitao",Berting,Lakas-Kampi,5610
Godod,Councilor,"Caboverde, Ferdinand Jarmin",Banoy,Lakas-Kampi,5953
Gutalac,Mayor,"Te, Rolando Lim",Rolly,Lakas-Kampi,6339
Gutalac,Vice-Mayor,"Labad, Samuel Abarquez",Lolong,Lakas-Kampi,5596
Gutalac,Councilor,"Laput, Maria Luzvilla Eyao",Beb,Lakas-Kampi,4898
Gutalac,Councilor,"Mangan, Urias Bansagon",Boyet,Lakas-Kampi,5233
Gutalac,Councilor,"Cinco, Delia Daguplo",Delia,Lakas-Kampi,5276
Gutalac,Councilor,"Galleposo, Merlinda Bacus",Marlyn,Lakas-Kampi,5346
Gutalac,Councilor,"Buaya, Allan Garingo",Dodo,Lakas-Kampi,5454
Gutalac,Councilor,"Antao, Edgar Alim",Gar,Lakas-Kampi,5468
Gutalac,Councilor,"Buhale, Roberto Alitao",Berting,Lakas-Kampi,5610
Gutalac,Councilor,"Caboverde, Ferdinand Jarmin",Banoy,Lakas-Kampi,5953
Jose Dalman Ponot,Mayor,"Adaza, Russell Hamoy",Dodong,Independent,6390
Jose Dalman Ponot,Vice-Mayor,"Mejorada, Rene Aleta",Nonoy,Lakas-Kampi,6013
Jose Dalman Ponot,Councilor,"Recososa, Ikeen Paul Macion",Ikeen,Lakas-Kampi,5238
Jose Dalman Ponot,Councilor,"Amistas, Elenito Dolor",Elyboy,Lakas-Kampi,5247
Jose Dalman Ponot,Councilor,"Adaza, Ludwig Hamoy",Dodoy,Independent,5388
Jose Dalman Ponot,Councilor,"Meraveles, Gene Lunjas",Gin,Lakas-Kampi,5470
Jose Dalman Ponot,Councilor,"Quinit, Joseph Salindong",Kinit,Lakas-Kampi,5557
Jose Dalman Ponot,Councilor,"Fuerzas, Charles Emberlu Estrella",Caloy,Lakas-Kampi,5632
Jose Dalman Ponot,Councilor,"Grate, Melchor Adlaon",Mel,Lakas-Kampi,6058
Jose Dalman Ponot,Councilor,"Felicia, Rommel Angot",Nonoy,Lakas-Kampi,7112
Kalawit ,Mayor,"Baliling, Eugenio, Sr. Buco",Dodo,Lakas-Kampi,5832
Kalawit ,Vice-Mayor,"Tan, Danilo Amora",Dan Dan,Lakas-Kampi,5637
Kalawit ,Councilor,"Simbol, Rodolfo Sanglay",Totong,Philippine Democratic Socialist Party,3557
Kalawit ,Councilor,"Pitalgo, Victor Carido",Bitoy,Lakas-Kampi,3628
Kalawit ,Councilor,"Baliling, Rico Buco",Ric,Lakas-Kampi,3762
Kalawit ,Councilor,"Manayon, Marcelino Mansinadez",Mars,Lakas-Kampi,3969
Kalawit ,Councilor,"Molina, Anthony Atay",Tony,Lakas-Kampi,4304
Kalawit ,Councilor,"Alano, Alberto Ricardo Calsado",Albert,Independent,4880
Kalawit ,Councilor,"Carloto, Arnold Tercera",Dodong,Lakas-Kampi,5276
Kalawit ,Councilor,"Masugbo, Merly Codilla",Inday,Lakas-Kampi,6082
Katipunan,Mayor,"Eguia, Crisostomo, Jr. Taclap",Cris,Lakas-Kampi,14346
Katipunan,Vice-Mayor,"Eguia, Patchito Taclap",Patchie,Lakas-Kampi,16737
Katipunan,Councilor,"Wong, Willie James Aragon",Willy,Liberal Party,7845
Katipunan,Councilor,"Moreno, Jumar Pujol",Mar,Lakas-Kampi,7877
Katipunan,Councilor,"Drilon, Bienvenido Payales",Ben,Lakas-Kampi,10109
Katipunan,Councilor,"Tagbac, Felix Delmo",Boy,Lakas-Kampi,10247
Katipunan,Councilor,"Tunguia, Ari Augustus Jalalon",Ari,Lakas-Kampi,10361
Katipunan,Councilor,"Andaling, Loreto Sumingcan",Larry,Lakas-Kampi,10512
Katipunan,Councilor,"Necesario, Sheila Laluyan",Shei,Lakas-Kampi,10890
Katipunan,Councilor,"Carpio, Vivencio, Jr. Monfort",Nonoy,Lakas-Kampi,11831
La Libertad,Mayor,"Manglag, Anjanette Sulit",Anja,Lakas-Kampi,2787
La Libertad,Vice-Mayor,"Manlupig, Panido Cabanas",Paning,Liberal Party,2029
La Libertad,Councilor,"Esparcia, Oliva Ligsanan",Liv,Lakas-Kampi,1891
La Libertad,Councilor,"Esic, Efren Mananaong",Fren,Lakas-Kampi,1949
La Libertad,Councilor,"Zamora, Alvin Garcia",Vinz,Independent,2021
La Libertad,Councilor,"Aldojesa, Orlando Angcot",Ning,Lakas-Kampi,2125
La Libertad,Councilor,"Mejias, Ruben Jumalon",Ben,Independent,2184
La Libertad,Councilor,"Sarenas, James Zason",Doy,Lakas-Kampi,2497
La Libertad,Councilor,"Ramo, Joelito Genegabuas",Julie,Independent,2552
La Libertad,Councilor,"Sulit, Jerome Haictin",Jerome,Independent,2650
Labason,Mayor,"Balais, Wilfredo Somido",Dong,Independent,10728
Labason,Vice-Mayor,"Go, Virgilio Jambale",Tony,Lakas-Kampi,11547
Labason,Councilor,"Bangcaya, Severino Ferrer",Ver,Independent,7385
Labason,Councilor,"De Los Reyes, Armony Villaester",Moning,Lakas-Kampi,7814
Labason,Councilor,"Borromeo, Clark Canda",Clark,Lakas-Kampi,7940
Labason,Councilor,"Galon, Shane Concha",Cocoy,Lakas-Kampi,8404
Labason,Councilor,"Roleda, Alfie Luzuriaga",Fie,Lakas-Kampi,8420
Labason,Councilor,"Panos, Lucio Saren",Luz,Lakas-Kampi,8887
Labason,Councilor,"Digamon, Alan Bolando",Ekoy,Lakas-Kampi,9421
Labason,Councilor,"Melicor, Riza Triplitt",Riza,Lakas-Kampi,11257
Liloy,Mayor,"Lim, Jaime Nantes",Siobing,Independent,9991
Liloy,Vice-Mayor,"Chan, Alfred Uy",Bebe,Independent,12057
Liloy,Councilor,"Isip, Rogelio Miller",Roger,Independent,9420
Liloy,Councilor,"Bolando, Feliciano Villagracia",Fely,Independent,9473
Liloy,Councilor,"Gallo, Gerry Suico",Gerry,Independent,9737
Liloy,Councilor,"Gallo, Sabino, Jr. Suico",Boboy,Independent,9870
Liloy,Councilor,"Dumasapal, Dindo Campaner",Din,Independent,9891
Liloy,Councilor,"Daarol, Elesia Refugio",Lalang,Independent,10410
Liloy,Councilor,"Torrino, Luzviminda Estrada",Bebe,Independent,12997
Liloy,Councilor,"Uy, Roberto, Jr. Lim",Jun Uy,Independent,13242
Manukan,Mayor,"Caballero, Eugene Uy",Gen,Lakas-Kampi,9914
Manukan,Vice-Mayor,"Winters, Enriquita Uy",Ate,Nacionalista Party,9757
Manukan,Councilor,"Uy, Celsa Quimiguing",Cel,Lakas-Kampi,6896
Manukan,Councilor,"Omay, Guillermo Yap",Emong,Lakas-Kampi,6983
Manukan,Councilor,"Abrasado, Lilia Sy",Lil,Nacionalista Party,7027
Manukan,Councilor,"Agustin, Flerida Montano",Dadat,Nacionalista Party,8615
Manukan,Councilor,"Pabillaran, Marianito Lumacang",Dodo,Lakas-Kampi,8668
Manukan,Councilor,"Villarin, Guilbert Javier",Bobby,Nacionalista Party,9118
Manukan,Councilor,"Cafe, Felicito Bendanillo",Dodong,Nacionalista Party,9337
Manukan,Councilor,"Elorta, Pedrito Carreon",Nonoy,Lakas-Kampi,9373
Mutia,Mayor,"Tenorio, Arthur Chua",Art,Lakas-Kampi,3689
Mutia,Vice-Mayor,"Dulang, Cristiflor Noay",Dodoy,Lakas-Kampi,3494
Mutia,Councilor,"Agum, Rogelio Acebedo",Rudy,Lakas-Kampi,2940
Mutia,Councilor,"Buntag, Efren Remollo",Tata,Nacionalista Party,2968
Mutia,Councilor,"Tenorio, Melba Silmaro",Nening,Nacionalista Party,3155
Mutia,Councilor,"Ruckstuhl, Elda Otto",Elda,Lakas-Kampi,3412
Mutia,Councilor,"Ligoro, Perlita Nillas",Fe,Lakas-Kampi,3432
Mutia,Councilor,"Rosal, Antonio Castanares",Tony,Lakas-Kampi,3702
Mutia,Councilor,"Bohol, Cristita Sisod",Tita,Lakas-Kampi,3847
Mutia,Councilor,"Veradio, Ernesto, Jr. Torres",Jun-Jun,Lakas-Kampi,3997
Pinan new Pinan,Mayor,"Carreon, Cecilia Jalosjos",Cely,Independent,7187
Pinan new Pinan,Vice-Mayor,"Belleno, Jose Icao",Joe,Lakas-Kampi,6037
Pinan new Pinan,Councilor,"Coper, Gaudioso Pagasian",Dodo,Lakas-Kampi,4945
Pinan new Pinan,Councilor,"Rosal, Nicolas Castanares",Nick,Lakas-Kampi,5301
Pinan new Pinan,Councilor,"Palconayo, Alfred Elumbaring",Tikboy,Lakas-Kampi,5552
Pinan new Pinan,Councilor,"Montemayor, Celso Molmesa",Tata,Lakas-Kampi,5692
Pinan new Pinan,Councilor,"Icao, Alberto Retes",Boy,Lakas-Kampi,5704
Pinan new Pinan,Councilor,"Galan, Nelinda Medallo",Dang,Lakas-Kampi,5956
Pinan new Pinan,Councilor,"Protacio, Nestor Escobillo",Nonoy,Lakas-Kampi,5965
Pinan new Pinan,Councilor,"Galan, Ignacio Libetario",Kulay,Lakas-Kampi,7281
Polanco,Mayor,"Olvis, Anacleto, Jr. Hamoy",Boy,Lakas-Kampi,14212
Polanco,Vice-Mayor,"Zorrilla, Rex Baranguita",Boy,Lakas-Kampi,12503
Polanco,Councilor,"Adaro, Jussac Olvis",Jojo,Independent,8907
Polanco,Councilor,"Zaragoza, Daylinda Talaugon",Linda,Lakas-Kampi,9909
Polanco,Councilor,"Jauculan, Constancia Paner",Tancia,Lakas-Kampi,10068
Polanco,Councilor,"Otud, Mario Felmar Olvis",Boy,Lakas-Kampi,10256
Polanco,Councilor,"Dalmacio, Paul Ariel Alipoyo",Popol,Lakas-Kampi,10338
Polanco,Councilor,"Olvis, Richie Opulentisima",Tata,Independent,10461
Polanco,Councilor,"Atad, Leopoldo Paler",Dodoy,Lakas-Kampi,11686
Polanco,Councilor,"Olvis, Evan Hope Demavivas",Boyet,Lakas-Kampi,14075
Pres. Manuel A. Roxas,Mayor,"Yebes, Eduardo Enriquez",Ed,Lakas-Kampi,7095
Pres. Manuel A. Roxas,Vice-Mayor,"Alberto, Leonor Omalza",Nor,Independent,5379
