city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Baganga,Mayor,"Morales, Gerry Jovilla",Gerry,Lakas-Christian Muslim Democrats,6627
Baganga,Vice-Mayor,"Monday, Cecilio Pastrero",Celio,Lakas-Christian Muslim Democrats,9037
Baganga,Councilor,"Pasic, Majencio S.",Majer,Lakas-Christian Muslim Democrats,8904
Baganga,Councilor,"Nazareno, Nilo Morales",Nilo,Lakas-Christian Muslim Democrats,8408
Baganga,Councilor,"Caubang, Dante Monday",Dan,Lakas-Christian Muslim Democrats,8394
Baganga,Councilor,"Tambilawan, Anna Louise Rico",Analoy,Lakas-Christian Muslim Democrats,8267
Baganga,Councilor,"Manguiob, Leo Lowell Ferrando",Boyet,Lakas-Christian Muslim Democrats,7784
Baganga,Councilor,"Mara, Adela S.",-,-,6180
Baganga,Councilor,"Olang, Domingo Langcuyan",Inggo,Lakas-Christian Muslim Democrats,4738
Baganga,Councilor,"Manguiob , Fernando Laurente",Andot,Nationalist People's Coalition,4557
Banaybanay,Mayor,"Mejos, Pedro Tubio",Pete,Nationalist People's Coalition,5063
Banaybanay,Vice-Mayor,"Bagayas, Demetrio Cifra",Demy,Lakas-Christian Muslim Democrats,6785
Banaybanay,Councilor,"Garcia, Marcenio Ceniza",Mars,Lakas-Christian Muslim Democrats,6386
Banaybanay,Councilor,"Mamukid, Casilongan Kibo",Hadji,Nationalist People's Coalition,6305
Banaybanay,Councilor,"Teves, Liezel Salabao",Cel,Lakas-Christian Muslim Democrats,6228
Banaybanay,Councilor,"Celmar, Bernardo Jr. Ybas",Jun,Lakas-Christian Muslim Democrats,5937
Banaybanay,Councilor,"Bagaoisan , Concordio Dumbrigal",Bagao,Nationalist People's Coalition,5839
Banaybanay,Councilor,"Patricio, Glicerio Jr. Olan-Olan","Jun, Patricio or Jr.",Lakas-Christian Muslim Democrats,5367
Banaybanay,Councilor,"Dignos, Rogelio Abella",Dodong,Lakas-Christian Muslim Democrats,4770
Banaybanay,Councilor,"Visto, Norberto Jr. Alojepan",Norbing,Lakas-Christian Muslim Democrats,4409
Boston,Mayor,"Rosit, Ramie Butulan",Ram,Lakas-Christian Muslim Democrats,3647
Boston,Vice-Mayor,"Monredondo, Amie Butulan",Mie,Lakas-Christian Muslim Democrats,3316
Boston,Councilor,"Rosit, Rebecco Butulan",Rebing,Independent,2311
Boston,Councilor,"De Jesus, Allen Sarino",Len,Lakas-Christian Muslim Democrats,2221
Boston,Councilor,"Plaza, Marcial Maghuyop",Cial,Lakas-Christian Muslim Democrats,2113
Boston,Councilor,"Pagaduan, Allan Limoso",Allan,Independent,2062
Boston,Councilor,"Dumaguete, Norberto Paguyan",Bert,Lakas-Christian Muslim Democrats,1985
Boston,Councilor,"Castres, Judith Bermudez",Dodong,Lakas-Christian Muslim Democrats,1964
Boston,Councilor,"Alac, Luisa Cabrera",Loula,Lakas-Christian Muslim Democrats,1914
Boston,Councilor,"Linaza, Juvenil Cabrera",Dondoy,Lakas-Christian Muslim Democrats,1803
Caraga,Mayor,"Mori, Alicia Benitez",Alice,Nationalist People's Coalition,6517
Caraga,Vice-Mayor,"Burgos, Andresito Santos",Sitoy,Nationalist People's Coalition,4764
Caraga,Councilor,"Iturralde, Marilyn Sy",Allen,Independent,4491
Caraga,Councilor,"Anaviso, Mercedes Barrera",Mercy,Lakas-Christian Muslim Democrats,4438
Caraga,Councilor,"Masinaring, Jovanie Aguiwat",Vanie,Independent,4070
Caraga,Councilor,"Iturralde, Rosalinda Basoc",Saling,Lakas-Christian Muslim Democrats,3945
Caraga,Councilor,"Gambong, Filadelfo Sobiaco",Opong,Nationalist People's Coalition,3893
Caraga,Councilor,"Pagsac, Eutequio Jr. B.",Dodong,Independent,3857
Caraga,Councilor,"Dominguez, Salome Espina",Memy,Laban ng Demokratikong Pilipino,3813
Caraga,Councilor,"Ilog, Moreno Madanlo",Moring,Lakas-Christian Muslim Democrats,3667
Cateel,Mayor,"Silverio, Alderito Abarca",Dodoy,Lakas-Christian Muslim Democrats,6973
Cateel,Vice-Mayor,"Abella, Aristotle Abarca",Boy,Lakas-Christian Muslim Democrats,6206
Cateel,Councilor,"Veroy, Patrocenio Iroy",Enyong,Lakas-Christian Muslim Democrats,7397
Cateel,Councilor,"Nunez, Erlinda Calanas",Linda,Nationalist People's Coalition or Philippine Democratic Socialist Party,5936
Cateel,Councilor,"Chua, Wilbur Yu",Maning,Independent,5348
Cateel,Councilor,"Castro, Eva Leleth Abelia",Eva,Lakas-Christian Muslim Democrats,5320
Cateel,Councilor,"Go, Edred Balbido",Edred,Lakas-Christian Muslim Democrats,5268
Cateel,Councilor,"Flores, Peachy Jill P.",Bingkay,Lakas-Christian Muslim Democrats,5038
Cateel,Councilor,"Dacuycuy, Armando Carlos",Arman,Lakas-Christian Muslim Democrats,4854
Cateel,Councilor,"Reyes, Agardo Diansay",Gardo,Lakas-Christian Muslim Democrats,4210
Governor Generoso,Mayor,"Dela Cerna, Jerry Valindez",Jerry,Philippine Democratic Socialist Party,6485
Governor Generoso,Vice-Mayor,"Cielo, Virgilio Dela Cerna",Dodong,Lakas-Christian Muslim Democrats,6857
Governor Generoso,Councilor,"Maunas, Jose Batok",Joe,Lakas-Christian Muslim Democrats,7388
Governor Generoso,Councilor,"Canamo , Evangeline Manucdoc",Eva,Philippine Democratic Socialist Party,5846
Governor Generoso,Councilor,"Calugay, Sixto De Vera",Sixto,Philippine Democratic Socialist Party,5046
Governor Generoso,Councilor,"Fernandez, Nonito Taghapon",Nitong,Lakas-Christian Muslim Democrats,4828
Governor Generoso,Councilor,"Ortega, Angelita Calamba",Lita,Nationalist People's Coalition or Kabalikat ng Malayang Pilipino,4805
Governor Generoso,Councilor,"Mahinay, Vivencio Montuerto",Vivie,Philippine Democratic Socialist Party,4654
Governor Generoso,Councilor,"Te, Mateo Jr. Peleno",Julie,Kabalikat ng Malayang Pilipino,4609
Governor Generoso,Councilor,"Catada, Nestor D.",Negs,Nationalist People's Coalition,4245
Lupon,Mayor,"Quinones, Arfran Larrobis",Boy,Nationalist People's Coalition,11993
Lupon,Vice-Mayor,"Maralit, Juan Jr. A.",Jun,Kabalikat ng Malayang Pilipino,11347
Lupon,Councilor,"Roflo, Capistrano Jr. Vidal",Dennis,Lakas-Christian Muslim Democrats,10450
Lupon,Councilor,"Evangelista, Kent Lim",Kent,Nationalist People's Coalition,10031
Lupon,Councilor,"Braga, Eugenio Maskarino",Eugene,Kabalikat ng Malayang Pilipino,9956
Lupon,Councilor,"Tupas, Alvaro Barlizo",Al,Lakas-Christian Muslim Democrats,9721
Lupon,Councilor,"Pacetes, Benjamin Jr. Barol",Bong,Lakas-Christian Muslim Democrats,9624
Lupon,Councilor,"Simbanon, Robert Robedillo",Dodong,Lakas-Christian Muslim Democrats,8665
Lupon,Councilor,"Raneses, Generoso Jr. Mejorada",Rosing,Nationalist People's Coalition,8571
Lupon,Councilor,"Maiz, Greg Tuan",Boy,Lakas-Christian Muslim Democrats,8518
Manay,Mayor,"Dayanghirang, Antero Jr. Lechoncito",Nol,Nationalist People's Coalition,10277
Manay,Vice-Mayor,"Silveron, Vicente Sr. Pusta","Enting, Ting",Lakas-Christian Muslim Democrats,7288
Manay,Councilor,"Ompang, Jurgen Reyes",Oki Doc,Nationalist People's Coalition,6405
Manay,Councilor,"Masinadiong, Ferdinand Mamparo",Dinan,Nationalist People's Coalition,6202
Manay,Councilor,"Bandigan, Winston Ortiz",Bucoy,Independent,6185
Manay,Councilor,"Quibo, Panfilo Magbutong",Kundiman,Nationalist People's Coalition,5889
Manay,Councilor,"Floremonte, Celesthino Tinggoy","June, Tina",Independent,5751
Manay,Councilor,"Sumambot, Esperidion Jr. Wating",Dodong,Nationalist People's Coalition,5730
Manay,Councilor,"Manuay, Alvino Tuba",Vinoy,Laban ng Demokratikong Pilipino,5389
Manay,Councilor,"Dayanghirang, Samuel Castillo",Abing,Aksyon Demokratiko,5198
Mati City,Mayor,"Rabat, Francisco Garcia",Paking,Nationalist People's Coalition,32277
Mati City,Vice-Mayor,"De Erio, Cesar R.",Titing,Kabalikat ng Malayang Pilipino,17867
Mati City,Councilor,"Uy, Nino Sotero Jr. Lopez",Nino,Nationalist People's Coalition,24228
Mati City,Councilor,"Mabini, Juvy Lindo",Juvy,Kabalikat ng Malayang Pilipino,21346
Mati City,Councilor,"Andrada, Alan E.",Alan,Aksyon Demokratiko,17443
Mati City,Councilor,"Valles, Joel Sr. Duterte",Wel,Nationalist People's Coalition,15376
Mati City,Councilor,"Cambing, Panlileo Tiana",Panli,Nationalist People's Coalition,15289
Mati City,Councilor,"Linsag, Rosendo Bantayan",Endoy,Kabalikat ng Malayang Pilipino,15001
Mati City,Councilor,"Rodriguez, Benjamin C.",Benrod,Kabalikat ng Malayang Pilipino,14172
Mati City,Councilor,"Pena, Elizabeth Carvajal",Beth,Lakas-Christian Muslim Democrats,14075
San Isidro,Mayor,"Ruelo, Apolinar Sr. Quijano",Dodong,Kabalikat ng Malayang Pilipino,7027
San Isidro,Vice-Mayor,"Saulon, Edgar Flor V.",Boy,Laban ng Demokratikong Pilipino,6310
San Isidro,Councilor,"Gonzaga, Rolando Manuales",Lando,Kabalikat ng Malayang Pilipino,5983
San Isidro,Councilor,"Megrino, Luis Salang",Lowie,Nationalist People's Coalition,5857
San Isidro,Councilor,"Moran, Lolita Lagare",Lita,Kabalikat ng Malayang Pilipino,5527
San Isidro,Councilor,"Hao, Flora Bacalla",Flor,Kabalikat ng Malayang Pilipino,5376
San Isidro,Councilor,"Gerona, Renefredo Pasaylo",Titing,Nationalist People's Coalition,4984
San Isidro,Councilor,"Molejon , Vivencio Sr. Bragat",Ben,Kabalikat ng Malayang Pilipino,4907
San Isidro,Councilor,"Yu, Feliciano Sr. Serrano",Ciano,Puwersa ng Masang Pilipino,4895
San Isidro,Councilor,"Sombilon, Maximo Boloy",Max,Kabalikat ng Malayang Pilipino,4763
Tarragona,Mayor,"Uy, Samuel Lopez",Sammy,Lakas-Christian Muslim Democrats,5076
Tarragona,Vice-Mayor,"Joseph, Rosalinda Macagubang",Linda,Lakas-Christian Muslim Democrats,3038
Tarragona,Councilor,"Guisang, Angelita Solomon",Lita,Lakas-Christian Muslim Democrats,3975
Tarragona,Councilor,"Enriguez , Benito Vincent II Bualan",Benben,Nationalist People's Coalition,3608
Tarragona,Councilor,"Francisco, Rosauro Naduaran",Kid,Nationalist People's Coalition,3565
Tarragona,Councilor,"Pusta, Merly Wating",Merl,Lakas-Christian Muslim Democrats,3374
Tarragona,Councilor,"Espinosa, Caroline Gambong",Lyn,Lakas-Christian Muslim Democrats,3290
Tarragona,Councilor,"Marianito, Rodolfo Langgam",Boroy,Independent,3274
Tarragona,Councilor,"Casamino, Alejandro Jaime",Aiding,Nationalist People's Coalition,3134
Tarragona,Councilor,"Dagnopan, Ismael Luis",Mike,Lakas-Christian Muslim Democrats,2985
