city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Compostela,Mayor,"Castillo, Reynaldo Quijano",Rey,Lakas-Christian Muslim Democrats,14027
Compostela,Vice-Mayor,"Rapista, Jeorge Villalobos",Joy,Independent,13483
Compostela,Councilor,"Romano, Josielyn Ang",Jo,Lakas-Christian Muslim Democrats,10599
Compostela,Councilor,"Barte, Neri Rapista",Nonong,Independent,10247
Compostela,Councilor,"Blanco, Jaime Mabanding",Batman,Independent,10077
Compostela,Councilor,"Bangcasan, Tregidio Buaquina",Ted,Lakas-Christian Muslim Democrats,9453
Compostela,Councilor,"Garcia, Amador Magpuyo",Totoy,Lakas-Christian Muslim Democrats,8325
Compostela,Councilor,"Baloaloa, Wilfredo Acebido",Parecoy,Independent,7908
Compostela,Councilor,"Bersabal, Oliverio Auditor",Bebot,Lakas-Christian Muslim Democrats,7257
Compostela,Councilor,"Yee, Petronilo Gomez",Amay,KNP-Laban ng Demokratikong Pilipino,7045
Laak San Vicente,Mayor,"Arambala, Rogelio I C.",Roger,Lakas-Christian Muslim Democrats,11826
Laak San Vicente,Vice-Mayor,"Camile, Milagros Y.",Kimsian,Lakas-Christian Muslim Democrats,15608
Laak San Vicente,Councilor,"Bontog, Victor M.",Vic,Lakas-Christian Muslim Democrats,9055
Laak San Vicente,Councilor,"Iyog, Ireneo D.",Erning,Lakas-Christian Muslim Democrats,8875
Laak San Vicente,Councilor,"Millana, Florentino P.",Toto,Lakas-Christian Muslim Democrats,8427
Laak San Vicente,Councilor,"Pacatang, Carlito A.",Lito,Lakas-Christian Muslim Democrats,8391
Laak San Vicente,Councilor,"Llanto, Elias G.",Ely,Lakas-Christian Muslim Democrats,8367
Laak San Vicente,Councilor,"Abellanida, Nestor L.",Ating,Lakas-Christian Muslim Democrats,8364
Laak San Vicente,Councilor,"Abellanida, Emeterio Jr. T.",Jun,Kabalikat ng Malayang Pilipino,7438
Laak San Vicente,Councilor,"Dagohoy, Carlito W.",Lito,Lakas-Christian Muslim Democrats,7409
Mabini Dona Alicia,Mayor,"Dayanghirang, Reynaldo Lechoncito",Rey,Lakas-Christian Muslim Democrats,7900
Mabini Dona Alicia,Vice-Mayor,"Nadela, Raul Amores",Raul,Lakas-Christian Muslim Democrats,7591
Mabini Dona Alicia,Councilor,"Sembrano, Henry Germano",Henry,Lakas-Christian Muslim Democrats,7305
Mabini Dona Alicia,Councilor,"Morilla, Edgardo Armamento",Gardo,Lakas-Christian Muslim Democrats,6007
Mabini Dona Alicia,Councilor,"Labor , Neil Francis Pusta",Tata,Lakas-Christian Muslim Democrats,5774
Mabini Dona Alicia,Councilor,"Roble, Agustin Olivar",Usting,Lakas-Christian Muslim Democrats,5485
Mabini Dona Alicia,Councilor,"Rabia , Carmelito Uy",Dodong,Lakas-Christian Muslim Democrats,5227
Mabini Dona Alicia,Councilor,"Bangasin, Paulo Fabian",Paul,Lakas-Christian Muslim Democrats,5107
Mabini Dona Alicia,Councilor,"Baruiz, Ricardo Valencia",Carding Barry,Lakas-Christian Muslim Democrats,5001
Mabini Dona Alicia,Councilor,"Lanticse, Toribio Sr. Pableo",Toring,Independent,4599
Maco,Mayor,"Rimando, Arthur Carlos Voltaire Rabe",Volter,Lakas-Christian Muslim Democrats,10389
Maco,Vice-Mayor,"Suelto, Charles Pacana",Charlie,Lakas-Christian Muslim Democrats,13618
Maco,Councilor,"Sebumpan, Jose Mychel Mendoza",Mysel,Lakas-Christian Muslim Democrats,12098
Maco,Councilor,"Dandoy, Ceferino Otos",Dodo,Lakas-Christian Muslim Democrats,10720
Maco,Councilor,"Sapilan, Mario Jr. Botohan",Carlo,Kabalikat ng Malayang Pilipino,10645
Maco,Councilor,"Alaba, Romeo Dabalos",Momie,Lakas-Christian Muslim Democrats,10392
Maco,Councilor,"Alo, Emilio Jr. Macasero",Emil,Kabalikat ng Malayang Pilipino,9600
Maco,Councilor,"Cutler, Carlos Jr. Magallanes",Nonoy,Kabalikat ng Malayang Pilipino,9159
Maco,Councilor,"Cabinum, Prescila Masiga",Mader Lily,Kabalikat ng Malayang Pilipino,8565
Maco,Councilor,"Rimando, Leopoldo Beluso",Pol,Lakas-Christian Muslim Democrats,8542
Maragusan San Mariano,Mayor,"Yanong , Arsenio Jr. Lamparas",Loloy,Lakas-Christian Muslim Democrats,14123
Maragusan San Mariano,Vice-Mayor,"Seno , Ariel Teodoro",Gaw Seno,Independent,8015
Maragusan San Mariano,Councilor,"Colita, Emmanuel Sr. Bolongon",Emmie,Lakas-Christian Muslim Democrats,9194
Maragusan San Mariano,Councilor,"Alam, Mary Aranas",Mary,Lakas-Christian Muslim Democrats,8752
Maragusan San Mariano,Councilor,"Salva, Nilo Sabo-o",Nilo,Independent,7911
Maragusan San Mariano,Councilor,"Campoamor , Jesse Longjas",Jeje,Lakas-Christian Muslim Democrats,6416
Maragusan San Mariano,Councilor,"Salamilao, Simeon Sr. Sadongdong",Sammy,Lakas-Christian Muslim Democrats,6022
Maragusan San Mariano,Councilor,"Varona, Ulysses Mandalones",Uly,Lakas-Christian Muslim Democrats,5720
Maragusan San Mariano,Councilor,"Perias, Gilbert S.","Embit, Gonyong",Independent,4952
Maragusan San Mariano,Councilor,"Tormis, Dario Carillo",Dario,Independent,4439
Mawab,Mayor,"Jampayas, Samuel Gazo",Butchie,Lakas-Christian Muslim Democrats,7746
Mawab,Vice-Mayor,"Jermia, Reynaldo Tomo",Boy,Lakas-Christian Muslim Democrats,8525
Mawab,Councilor,"Cuamag, Francisco Pilos",Francing,Lakas-Christian Muslim Democrats,6856
Mawab,Councilor,"Moto, Aniceto Mahinay",Cito,Lakas-Christian Muslim Democrats,6792
Mawab,Councilor,"Sunio, Carlo Dadiaza",Karl,Lakas-Christian Muslim Democrats,6415
Mawab,Councilor,"Villegas, Rene Barabad",Eboy,Kabalikat ng Malayang Pilipino,6388
Mawab,Councilor,"Esuerte, Amadeo Jr. R.",Jojo,Lakas-Christian Muslim Democrats,6313
Mawab,Councilor,"Gonzaga, Ruprio Sambas",Binggot,Kabalikat ng Malayang Pilipino,6020
Mawab,Councilor,"Carnicer, Rolando Geolina",Tonton,Kabalikat ng Malayang Pilipino,5959
Mawab,Councilor,"Bitoy, Victoria Lim",Vicky,Kabalikat ng Malayang Pilipino,5886
Monkayo,Mayor,"Brillantes, Manuel Jr. Belenson","Jun-Jun, Jb",Lakas-Christian Muslim Democrats-Independent,11745
Monkayo,Vice-Mayor,"Cabag, Avelino Tingson",-,Kabalikat ng Malayang Pilipino,10968
Monkayo,Councilor,"Gabato, Grace Lily Amacio",Getget,Lakas-Christian Muslim Democrats,10921
Monkayo,Councilor,"Villamor, Ramie Caballero",Rambo,Kabalikat ng Malayang Pilipino,9721
Monkayo,Councilor,"Tumaob, Erlinda Hechanova",Lin,Lakas-Christian Muslim Democrats-Independent,9059
Monkayo,Councilor,"Tanghian, Sarah Chaves",Sarah,Lakas-Christian Muslim Democrats,8982
Monkayo,Councilor,"Caballes, Joel Libres",Joker,Kabalikat ng Malayang Pilipino,8873
Monkayo,Councilor,"Urdaneta, Allys Joy Chavez",Miss Joy,Lakas-Christian Muslim Democrats-Independent,8517
Monkayo,Councilor,"Bacolod, Moises Asentista",Kumander Mesing,Lakas-Christian Muslim Democrats-Independent,8396
Monkayo,Councilor,"Basanes, Joel I Borles",Joel,Independent,8076
Montevista,Mayor,"Jauod, Teofista Tenorio",Pistay,Lakas-Christian Muslim Democrats,7772
Montevista,Vice-Mayor,"Juario, Jose Sarguilla",Joe,Lakas-Christian Muslim Democrats,9084
Montevista,Councilor,"Balunos, Evergisto Silagan",Titing,Lakas-Christian Muslim Democrats,6966
Montevista,Councilor,"Pabilona-Sanat, Visitacion Cainday",Vising,Lakas-Christian Muslim Democrats,6884
Montevista,Councilor,"Mahumot, Romulo Mara",Mulo,Lakas-Christian Muslim Democrats,6878
Montevista,Councilor,"Palmaria, Erlinda Antang",Linda,Lakas-Christian Muslim Democrats,6255
Montevista,Councilor,"Abucejo, Roel Cabigas",Bebot Ayos,Lakas-Christian Muslim Democrats,5885
Montevista,Councilor,"Jauod, Joseph Tenorio",Jojo,Lakas-Christian Muslim Democrats,5883
Montevista,Councilor,"Butawan, Elvis Lagbao","Elvis, Bodo",KNP-Laban ng Demokratikong Pilipino,5399
Montevista,Councilor,"Liquit, Diosdado Crompido",Dodo,Lakas-Christian Muslim Democrats,4999
Nabunturan,Mayor,"Humol, Macario Tubo",Dodong,Lakas-Christian Muslim Democrats,20490
Nabunturan,Vice-Mayor,"Clarin, Romeo Calamba",Romy,Lakas-Christian Muslim Democrats,19425
Nabunturan,Councilor,"Tan, Darwin Cerbo",Awing,Lakas-Christian Muslim Democrats,14508
Nabunturan,Councilor,"Cabuga, Iluminada Calamba",Lumen,Lakas-Christian Muslim Democrats,12090
Nabunturan,Councilor,"Secuya, Francis Pilones",Dodong,Lakas-Christian Muslim Democrats,11428
Nabunturan,Councilor,"Arangcon, Editha Ferniz",Edith,KNP-Laban ng Demokratikong Pilipino,9877
Nabunturan,Councilor,"Maglana, Santiago Jr. Peregrino",Ago,Lakas-Christian Muslim Democrats,9821
Nabunturan,Councilor,"Bugas, Dennis De Ono",Dencio,Lakas-Christian Muslim Democrats,9711
Nabunturan,Councilor,"Trinidad, Cheryl Asion",Che,Lakas-Christian Muslim Democrats,8376
Nabunturan,Councilor,"Echavez, Alexander Sobrevinas",Alex,Lakas-Christian Muslim Democrats,8111
New Bataan,Mayor,"Cualing, Margarito Monteverde",Nonoy,Lakas-Christian Muslim Democrats,7713
New Bataan,Vice-Mayor,"Balbin, Lorenzo Jr. Lucero","Boy, Jun",KNP,7136
New Bataan,Councilor,"Picardal, Clarita Lucas",Mader,KNP,7867
New Bataan,Councilor,"Recto, Jose Bigcas",Nonoy Recto,Lakas-Christian Muslim Democrats,6291
New Bataan,Councilor,"Relampagos, Goley Bajalla",Goly,Lakas-Christian Muslim Democrats,5963
New Bataan,Councilor,"Brua, Johnny Jr. Palwa",Dondon,Lakas-Christian Muslim Democrats,5930
New Bataan,Councilor,"Calicdan, Armando Cabuyao",Arman,Lakas-Christian Muslim Democrats,5762
