city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Alaminos,Mayor,"Bueser, Samuel Fandialan",Sam,Lakas-Christian Muslim Democrats or Liberal Party,8516
Alaminos,Vice-Mayor,"Alvarez, Ruben Donato",Ruben,Philippine Democratic Socialist Party,10459
Alaminos,Councilor,"Avenido, Benito Dionglay",Betoy,Lakas-Christian Muslim Democrats or Laban ng Demokratikong Pilipino,9812
Alaminos,Councilor,"Villanueva, Wilson Sahagun",Jack,Lakas-Christian Muslim Democrats or Laban ng Demokratikong Pilipino,8181
Alaminos,Councilor,"Flores, Glenn Pampolina",Glenn,Lakas-Christian Muslim Democrats or Laban ng Demokratikong Pilipino,8120
Alaminos,Councilor,"Flores, Simon Avenido",Simon,Philippine Democratic Socialist Party,7615
Alaminos,Councilor,"Banzuela, Jaime Manalo",Jimmy,Philippine Democratic Socialist Party,7495
Alaminos,Councilor,"Saspa, Roger Saspa",Roger,Philippine Democratic Socialist Party,7492
Alaminos,Councilor,"Bueser, Leonoro Byron Reyes",Byron,Lakas-Christian Muslim Democrats or Laban ng Demokratikong Pilipino,7023
Alaminos,Councilor,"Calabia, Candelaria Villanueva",Cannie,Dimasalang Party or Philippine Democratic Socialist Party,5698
Bay,Mayor,"Ramos, Bruno Tolentino",Bunoy,Independent,17498
Bay,Vice-Mayor,"Comia, Cesar Dimasuay",Sir,Independent,12875
Bay,Councilor,"De Roxas, Paulino Reuben Magsumbol",Ruben,Independent,11692
Bay,Councilor,"Escueta, Soriano Gapan",Soring,Independent,11640
Bay,Councilor,"Ortiz, Paulino Manzanilla",Ino,Independent,11223
Bay,Councilor,"Caldo, Alberto Maloles",Ambet,Independent,10868
Bay,Councilor,"Padrid, Jose Ortiz",Joe,Independent,10613
Bay,Councilor,"Ilagan, Mario Malabanan",Mario,Lakas-Christian Muslim Democrats,8936
Bay,Councilor,"Jimenea, Jaime Barril",Jj,Lakas-Christian Muslim Democrats,8448
Bay,Councilor,"Guevarra, Melencio Vecino",Mele,Independent,8428
