city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Asuncion Saug,Mayor,"Parre, Joseph Nilo Ferraris",Toto,Liberal Party,14318
Asuncion Saug,Vice-Mayor,"Dayaday, Eufracio  Jr. Palma",Yuri,Liberal Party,18094
Asuncion Saug,Councilor,"Ayucan, Reynante Soliao",Enan,Liberal Party,16833
Asuncion Saug,Councilor,"Panisal-Miranda, Juniemay Maghanoy",Juni,Liberal Party,15302
Asuncion Saug,Councilor,"Camello, Joel Monteza",Jing,Liberal Party,12575
Asuncion Saug,Councilor,"Serono, Osmenio Gonzales",Dodong,Liberal Party,12392
Asuncion Saug,Councilor,"Campomanes, Generoso Pintor",Gener,Liberal Party,11388
Asuncion Saug,Councilor,"Binasbas, Eduardo Salvador",Eddie,Liberal Party,11360
Asuncion Saug,Councilor,"Pintor, Larry Marial",Buboy,Liberal Party,10952
Asuncion Saug,Councilor,"Aurelio, Efren  Jr. Lenueva",Jojo,Independent,10242
Braulio E. Dujali,Mayor,"Moral, Lolita Asupan",Lolit,KB,8324
Braulio E. Dujali,Vice-Mayor,"Pacres, Samuel Fajardo",Sammy,KB,3842
Braulio E. Dujali,Councilor,"Moral, Leah Marie Asupan",Tata,KB,6424
Braulio E. Dujali,Councilor,"Facula, Gregorio Santoloma",Goryo,Independent,5663
Braulio E. Dujali,Councilor,"Baldonado, Donna Mae Longan",Inday,KB,5376
Braulio E. Dujali,Councilor,"Aguiluz, Melfar Caca",Mel,KB,5030
Braulio E. Dujali,Councilor,"Tabirao, Restie Espina",Bobo,Independent,4562
Braulio E. Dujali,Councilor,"Juriana, Joelito Bartonico",Toto,KB,4407
Braulio E. Dujali,Councilor,"Esmino, Romulo Jr. Sumog-Oy",Jun,KB,4168
Braulio E. Dujali,Councilor,"Hilario, Daniel Gersava",Dan,Independent,4159
Carmen,Mayor,"Perandos, Marcelino Aquino",Mar,KB,24600
Carmen,Vice-Mayor,"Sarin, Alberto Lasay",Abet,KB,22824
Carmen,Councilor,"Soriano, Lynneo Ochoco",Bobong,KB,17606
Carmen,Councilor,"Atanoza, Jesus Jandog",Jess,KB,17381
Carmen,Councilor,"Solis, Mario Vi",Mar Solis,KB,17070
Carmen,Councilor,"Bugais, Nenita Bosquit",Nene,KB,17040
Carmen,Councilor,"Buen, Roselyn Ylanan",Lyn,KB,16076
Carmen,Councilor,"Estremos, Rolando Maranan",Lando Estremos,KB,15949
Carmen,Councilor,"Bulseco, Yolanda Cruz",Yolly,KB,15059
Carmen,Councilor,"Lura, Moises Vivas",Ses,KB,13169
City of Tagum,City Mayor,"Rellon, Allan Lopez",Allan,Partido Demokratiko Pilipino,56066
City of Tagum,City Vice-Mayor,"Gementiza, Geterito Terec",Boyet,Aksyon Democratic,53349
City of Tagum,Councilor,"Remitar, Francisco Ceniza",Frank,Liberal Party,47438
City of Tagum,Councilor,"Zulueta, Alan Degayo",Alan,Liberal Party,42856
City of Tagum,Councilor,"Suaybaguio, Nicandro Jr. Tumbocon",Nickel,Liberal Party,39802
City of Tagum,Councilor,"Bermudez, Oscar Macapili",Doc Oca,Liberal Party,39540
City of Tagum,Councilor,"Estabillo, Eva Lorraine Estrada",Lingling,Liberal Party,35749
City of Tagum,Councilor,"Bermudez, Macario Ii Aguilon",Bong,Partido Demokratiko Pilipino,34980
City of Tagum,Councilor,"Aala, Tristan Royce Rafol",Bong,Liberal Party,34293
City of Tagum,Councilor,"Coquilla, Agripino Jr. Gementiza",Juncoqs,Aksyon Democratic,32925
City of Tagum,Councilor,"Angoy, Samuel Uy",Sammy,Liberal Party,32621
City of Tagum,Councilor,"Bordios, Fernand Saga",Heroben,Liberal Party,32601
Islan Garden City of Samal,City Mayor,"Antalan, Aniano Paraiso",Aning,KB,23749
Islan Garden City of Samal,City Vice-Mayor,"Uy, Al David Torres",Butsoy,KB,17357
Islan Garden City of Samal,Councilor-1st District,"Guindolman, Richard Arnibal",Chang,KB,10649
