city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Abra De Ilog,Mayor,"Constantino, Eric Abalos",Fiscal,Nationalist People's Coalition,7710
Abra De Ilog,Vice-Mayor,"Castillo, Floro Agoncillo",Purong,Nationalist People's Coalition,6204
Abra De Ilog,Councilor,"Montenegro, Marlon Jimenez",Marlon,Independent,4415
Abra De Ilog,Councilor,"Zoleta, Diomedes, Jr. Ituralde",Dondon,Independent,4508
Abra De Ilog,Councilor,"Cortuna, Ireneo Maullon",Neo,Nationalist People's Coalition,5252
Abra De Ilog,Councilor,"Ricalde, Iluminado Elisida",Luming,Lakas-Kampi,5620
Abra De Ilog,Councilor,"Belen, Reynaldo Tano",Inod,Nationalist People's Coalition,5727
Abra De Ilog,Councilor,"Quito, Orlando Ramos",Boyet,Nationalist People's Coalition,5788
Abra De Ilog,Councilor,"Dacayana, Bernardo, Jr. Jordan",Jun,Nationalist People's Coalition,5910
Abra De Ilog,Councilor,"Alvarez, Maximino Hernandez",Simy,Nationalist People's Coalition,6515
Calintaan,Mayor,"Estoya, Lily Racca",Lily,Nationalist People's Coalition,5089
Calintaan,Vice-Mayor,"Garcia Sr., Efren Fernandez",Toyong,Lakas-Kampi,5027
Calintaan,Councilor,"Importante, Ronnie Dionisio",Ronnie,Lakas-Kampi,3861
Calintaan,Councilor,"Guiral, Lamberto Jimenez",Bitoy,Lakas-Kampi,3896
Calintaan,Councilor,"Esteban, June Cleto",Jun,Nationalist People's Coalition,4106
Calintaan,Councilor,"Cariaso, Rommel Tadeja",Mel,Nationalist People's Coalition,4221
Calintaan,Councilor,"Trambulo, Rogelio Aguilar",Rogel,Nationalist People's Coalition,4408
Calintaan,Councilor,"Gasmin, Cornelio Jose",Nilo,Lakas-Kampi,4692
Calintaan,Councilor,"Mendoza, Rocel Payas",Cel,Lakas-Kampi,5067
Calintaan,Councilor,"Labrador, Eric Credo",Eric,Lakas-Kampi,5616
Looc,Mayor,"Tria, Nestor Navarro",Nesty,Nationalist People's Coalition,3202
Looc,Vice-Mayor,"Tria, Apolinar Famini",Polly,Nationalist People's Coalition,3015
Looc,Councilor,"Gumandoy, Marissa Abeleda",Marissa,Nationalist People's Coalition,2129
Looc,Councilor,"Limjoco, Anthony De Lara",Tobang,Lakas-Kampi,2130
Looc,Councilor,"Tividad, Dionisio Tria",Diony,Nationalist People's Coalition,2319
Looc,Councilor,"Ambrocio, Jose Miembro",Joey,Nationalist People's Coalition,2368
Looc,Councilor,"Viana, Armando Camacho",Boy,Lakas-Kampi,2442
Looc,Councilor,"Villar, Rommel Tristan",Rommel,Nationalist People's Coalition,2518
Looc,Councilor,"Tristan, Leonardo De Lara",Leo,Nationalist People's Coalition,2962
Looc,Councilor,"Dela Torre, Marlon Viana",Marlon,Nationalist People's Coalition,3593
Lubang,Mayor,"Sanchez, Juan Malabanan",Jms,Nationalist People's Coalition,5496
Lubang,Vice-Mayor,"Quinones, Yolanda Villas",Yolly,Independent,4659
Lubang,Councilor,"De Lara, Redentor Viana",Dentor,Lakas-Kampi,3393
Lubang,Councilor,"Valisno, Cecilito Morales",Lito,Partido ng Demokratikong Pilipino-Lakas ng Bayan,3479
Lubang,Councilor,"Tangi, Florencito Tria",Chito,Lakas-Kampi,3538
Lubang,Councilor,"Morales, Edgardo De Lara",Edgar,Nationalist People's Coalition,4028
Lubang,Councilor,"Puli, Tomasito Taneca",Tammy,Nationalist People's Coalition,4266
Lubang,Councilor,"Daulat, Wilbert Tangi",Bulibuli,Nationalist People's Coalition,5002
Lubang,Councilor,"Anzaldo, Erwin Villas",Erwin,Nationalist People's Coalition,5126
Lubang,Councilor,"Villas, Charles Zubiri",Carlos,Nationalist People's Coalition,5191
Magsaysay,Mayor,"Fajardo, Eleonor Barrera",Bing,Lakas-Kampi,7314
Magsaysay,Vice-Mayor,"Quilit, Ramon Ganda",Mon,Lakas-Kampi,5724
Magsaysay,Councilor,"Arroza, Benjamin, Sr. Lerio",Ben,Independent,3110
Magsaysay,Councilor,"Limos, Ranulfo Basuel",Ranie,Nacionalista Party,3437
Magsaysay,Councilor,"Pacunla, Antonio Adupina",Tony,Lakas-Kampi,3833
Magsaysay,Councilor,"Esguerra, Lydia Garcia",Lyd,Lakas-Kampi,4004
Magsaysay,Councilor,"Garcia, Andrew Villanueva",Boy,Lakas-Kampi,4033
Magsaysay,Councilor,"Abesamis, Leodegario Ramos",Leo,Nacionalista Party,4254
Magsaysay,Councilor,"Sagana, Feliciano Sagnip",Ano,Lakas-Kampi,4310
Magsaysay,Councilor,"Quilit, Mario Vidallo",Kamatis,Nacionalista Party,4734
Mamburao,Mayor,"Villarosa, Voltaire A Calimbas",Bambi,Lakas-Kampi,9109
Mamburao,Vice-Mayor,"Tria, Angelina Franco",Lynn,Nationalist People's Coalition,8359
Mamburao,Councilor,"Cosuco, Manuelino Ramos",Donjie,Nationalist People's Coalition,5611
Mamburao,Councilor,"Cascalla, Silverio Padua",Ver,Lakas-Kampi,5641
Mamburao,Councilor,"Olfato, Emmanuel Altamirano",Noli,Lakas-Kampi,5887
Mamburao,Councilor,"Calabio, Ma Dolores Flores",Les,Nationalist People's Coalition,6148
Mamburao,Councilor,"Masangkay, Raul Villar",Boy,Nationalist People's Coalition,6632
Mamburao,Councilor,"Alastre, Alberto De Luna",Bito,Lakas-Kampi,6725
Mamburao,Councilor,"Villar, Asuncion Castillo",Nene,Lakas-Kampi,7062
Mamburao,Councilor,"Recaido, Dulce Mulingbayan",Dulce,Lakas-Kampi,7552
Paluan,Mayor,"Pangilinan, Abelardo Sanchez",Abe,Liberal Party,4083
Paluan,Vice-Mayor,"Barrientos, Edgar Pagilagan",Ed,Liberal Party,4088
Paluan,Councilor,"Tagumpay, Melvin Terrenal",Tamo,Liberal Party,3237
Paluan,Councilor,"Sanchez, Williard Fineza",Wi,Liberal Party,3250
Paluan,Councilor,"Torreliza, Ronaldo Insigne",Ronnie,Lakas-Kampi,3329
Paluan,Councilor,"Carlos, Roel Ventajar",Roel,Liberal Party,3435
Paluan,Councilor,"Tinaliga, Antonio De Lara",Ago,Liberal Party,3538
Paluan,Councilor,"Pangilinan, Carl Michael Mopera",Babo,Liberal Party,3623
Paluan,Councilor,"Viana, Demosthenes Ramos",Demos,Liberal Party,3711
Paluan,Councilor,"Torreliza, Lynette Calabio",Abc,Liberal Party,3835
Rizal,Mayor,"Valdez, Jesus, Sr. Acosta",Jess,Nationalist People's Coalition,6470
Rizal,Vice-Mayor,"Arca, Ferdinand Hermoso",Totoy,Nationalist People's Coalition,6262
Rizal,Councilor,"Awit, Restituto Feliciano",Res,Lakas-Kampi,4391
Rizal,Councilor,"Felipe, Amador Famenia",Ador,Lakas-Kampi,4433
Rizal,Councilor,"Dona, Lawrence Rabago",Boyet,Lakas-Kampi,4510
Rizal,Councilor,"Ibanez, Sherwin Fedellaga",Sherwin,Independent,5102
Rizal,Councilor,"Tamboong, Edgardo Colesio",Boy,Nationalist People's Coalition,5280
Rizal,Councilor,"Jaurigue, Jimmy Maloles",Jim,Lakas-Kampi,5371
Rizal,Councilor,"Pablo, Erson Cabaluna",Sky,Lakas-Kampi,5394
Rizal,Councilor,"Hitones, Ronar Antolin",Bong,Independent,6029
Sablayan,Mayor,"Gadiano, Eduardo Baltazar",Ed,Lakas-Kampi,14426
Sablayan,Vice-Mayor,"Dangeros, Andres Dawates",Andy,Nacionalista Party,14393
Sablayan,Councilor,"Dimayacyac, Roberto Gonzalvo",Ruben,Nacionalista Party,10900
Sablayan,Councilor,"Salgado, Celso Sarzate",Oslec,Lakas-Kampi,11341
Sablayan,Councilor,"Urieta, Amable Bundang",Ably,Lakas-Kampi,11814
Sablayan,Councilor,"Lim, Roberto Cruz",Obet,Nacionalista Party,12418
Sablayan,Councilor,"Dimaculangan, Conchita Hilario",Enie,Nacionalista Party,13409
Sablayan,Councilor,"Tadeo, Manuel Pasion",Manny,Lakas-Kampi,13692
Sablayan,Councilor,"Mintu, Edwin Nicanor",Edwin,Nacionalista Party,14885
Sablayan,Councilor,"Landicho, Nancy Laudencia",Doktora Landicho,Nacionalista Party,15269
San Jose,Mayor,"Villarosa, Jose Tapales",Jtv,Lakas-Kampi,21027
San Jose,Vice-Mayor,"Ladaga, Rey Cajayon",Rey,Lakas-Kampi,22692
San Jose,Councilor,"Palmares, June Salceo",Jun,Lakas-Kampi,14842
San Jose,Councilor,"Tan, Renato Clarin",Allen,Lakas-Kampi,15648
San Jose,Councilor,"Gonzales, Norma Cabrera",Ate Norma,Lakas-Kampi,16184
San Jose,Councilor,"Abeleda, Augusto Sese",Toti,Lakas-Kampi,16610
San Jose,Councilor,"Lim, Philip Zubiri",Philip,Nationalist People's Coalition,16687
San Jose,Councilor,"Aguilar, Joel Gaudiel",Jiji,Partido ng Demokratikong Pilipino-Lakas ng Bayan,17306
San Jose,Councilor,"Zapanta, Senen, Jr. Mercado",Sen,Lakas-Kampi,17816
San Jose,Councilor,"Villaroza, Victoria Abeleda",Vki,Lakas-Kampi,18270
Santa Cruz,Mayor,"Galsim, Filemon Mamaril",Mon,Lakas-Kampi,7954
Santa Cruz,Vice-Mayor,"Malabanan, Rose Calabio",Rose,Lakas-Kampi,8682
Santa Cruz,Councilor,"Paguagan, Divina Daprosa",Vinang-Daprosa,Nationalist People's Coalition,4528
Santa Cruz,Councilor,"Ramos, Johnny Saique",Bolbok,Lakas-Kampi,5188
Santa Cruz,Councilor,"Isidro, Joseph Banzon",Josh,Lakas-Kampi,5413
Santa Cruz,Councilor,"De Borja, Antonio Luis III Bernardo",Louie,Nationalist People's Coalition,5755
Santa Cruz,Councilor,"Castro, Mabelle Morales",Mabelle,Nationalist People's Coalition,6208
Santa Cruz,Councilor,"Gatdula, Genesis Marquez",Genesis-Pingko,Nationalist People's Coalition,6860
Santa Cruz,Councilor,"Galsim, Filemon, Jr. Masangkay",Totie,Lakas-Kampi,6947
Santa Cruz,Councilor,"Torreliza, Ernesto Paglicawan",Ernie,Lakas-Kampi,8935
