city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Aborlan,Mayor,"Ortega, Jaime Mawal",Jaime,Partidong Pagbabago ng Palawan,4533
Aborlan,Vice-Mayor,"Madeja, Ariston Trifalgar",Arit,Lakas-Kampi,5279
Aborlan,Councilor,"De Jesus, Jerry Madeja",Jer,Lakas-Kampi,3507
Aborlan,Councilor,"Peneyra, Alex,Pedro Palao",Pinoy,Liberal Party,3884
Aborlan,Councilor,"Caralipio, Ibandio Mamaclay",Bong,Nacionalista Party,3981
Aborlan,Councilor,"Magbanua, Richristopher Cojamco",Pay Ging,Partidong Pagbabago ng Palawan,4180
Aborlan,Councilor,"Rama, Albert Gonzales",Al,Liberal Party,4461
Aborlan,Councilor,"Ortega, Arnel Valeriano",Nel,Lakas-Kampi,4476
Aborlan,Councilor,"Mostiero, David, Jr. Cojamco",Bong,Lakas-Kampi,5799
Aborlan,Councilor,"Zumarraga, Marissa Urmenita",Maris,Lakas-Kampi,6631
Agutaya,Mayor,"Bacuel, Perla Caabay",Pearl,Liberal Party,1574
Agutaya,Vice-Mayor,"Baconggol, Melvin Medici",Mel,Liberal Party,1254
Agutaya,Councilor,"Nangit, Myrna Caabay",Myr,Partidong Pagbabago ng Palawan,1403
Agutaya,Councilor,"Bautista, Romel Badilla",Mel,Partidong Pagbabago ng Palawan,1459
Agutaya,Councilor,"Abique, Albert Adier",Al,Lakas-Kampi,1545
Agutaya,Councilor,"Apolinario, Cherryl Daculapas",Che,Liberal Party,1548
Agutaya,Councilor,"Laab, Ronnie Abordo",Ron,Independent,1688
Agutaya,Councilor,"Abanes, Ramil Lagutan",Amik,Liberal Party,1702
Agutaya,Councilor,"Bacosa, Eddie Cabanero",Ed,Lakas-Kampi,1974
Agutaya,Councilor,"Ilustrisimo, Fernando Gilbuena",Nonoy,Independent,2296
Araceli,Mayor,"Rodriguez, Daniel Rodriguez",Danny,Partidong Pagbabago ng Palawan,3114
Araceli,Vice-Mayor,"Beronio, Noel Alejandro",Ganas,Liberal Party,1744
Araceli,Councilor,"Besaga, Pompeyo Rodriguez",Jojie,Partidong Pagbabago ng Palawan,2006
Araceli,Councilor,"Arzaga, Joaquin Abiog",Jack,Liberal Party,2147
Araceli,Councilor,"Pantinople, Anthony Bergola",Tonypale,Liberal Party,2189
Araceli,Councilor,"Realisan, Reymond Maniapao",Mon,Liberal Party,2246
Araceli,Councilor,"Rodriguez, Amalia Rodriguez",Amy,Partidong Pagbabago ng Palawan,2283
Araceli,Councilor,"Arque, Melecio, Jr. Sabenit",Jun,Liberal Party,2420
Araceli,Councilor,"Viguesilla, Nerio Jose",Ner,Partidong Pagbabago ng Palawan,2684
Araceli,Councilor,"Beronio, Lucibar, III Alejandro",Dodo,Liberal Party,2698
Balabac,Mayor,"Astami, Shuaib Juaini",Anakdiki,Partidong Pagbabago ng Palawan,6707
Balabac,Vice-Mayor,"Mohammad-Ain, Rudy Abdulla",Rods,Partidong Pagbabago ng Palawan,5768
Balabac,Councilor,"Rodriguez, Alanben Sara",Alan,Partidong Pagbabago ng Palawan,3755
Balabac,Councilor,"Montong, Norisa Omar",Ndeh,Partidong Pagbabago ng Palawan,4186
Balabac,Councilor,"Astami, Ronald Abubakar",Toto,Independent,4188
Balabac,Councilor,"Astami, Faisal Sarail",Fai,Partidong Pagbabago ng Palawan,4325
Balabac,Councilor,"Kibad, Seddick Yusop",Sid,Partidong Pagbabago ng Palawan,4379
Balabac,Councilor,"Hamja, Aziz Akin",Asis,Lakas-Kampi,4455
Balabac,Councilor,"Cerdan, Vicente Valenzuela",Vic,Partidong Pagbabago ng Palawan,4880
Balabac,Councilor,"Ami, Salam Buahe",Lam,Liberal Party,5563
Bataraza,Mayor,"Ibba, Abraham Mohammad",Abe,Partidong Pagbabago ng Palawan,13321
Bataraza,Vice-Mayor,"Sadongdong, Antonio Madera",Tony,Partidong Pagbabago ng Palawan,12091
Bataraza,Councilor,"Usop, Jane Bagano",Gin,Partidong Pagbabago ng Palawan,7806
Bataraza,Councilor,"Saiyo, Armin Vedra",Armin,Partidong Pagbabago ng Palawan,7970
Bataraza,Councilor,"Rioveros, Carlito Rey",Carlo,Partidong Pagbabago ng Palawan,8016
Bataraza,Councilor,"Mohammad, AlbaSr.e Malbaki",Ubong,Independent,8052
Bataraza,Councilor,"Ibba, Al Nashier Mohammad",Al,Independent,8138
Bataraza,Councilor,"Asgali, Hadjes, Jr. Lee",Tubong,Partidong Pagbabago ng Palawan,8162
Bataraza,Councilor,"Jaafar, Kennedy Abdulhamid",Ken,Partidong Pagbabago ng Palawan,8175
Bataraza,Councilor,"Gamo, Marlen Tan",Dang,Partidong Pagbabago ng Palawan,8270
Brookes Point,Mayor,"Leoncio, Narciso Bote",Boyet,Liberal Party,6595
Brookes Point,Vice-Mayor,"Benedito, Cesareo, Jr. Reyes",Jun,Lakas-Kampi,11923
Brookes Point,Councilor,"Attam, Bijandra Tanang",Bing,Lakas-Kampi,5230
Brookes Point,Councilor,"Barroma, Mark Bing Manaois",Bella,Lakas-Kampi,5342
Brookes Point,Councilor,"Balean, Romeo Barcelina",Romy,Nacionalista Party,5506
Brookes Point,Councilor,"Racuya, Mary Ann Argubano",Arruira,Partidong Pagbabago ng Palawan,6576
Brookes Point,Councilor,"Trinidad, Lani Bulawit",Blubites,Lakas-Kampi,6871
Brookes Point,Councilor,"Caabay, Merry Beth Abiog",Cog,Lakas-Kampi,7042
Brookes Point,Councilor,"Abiog, Sharon Quipquip",Onda,Lakas-Kampi,7301
Brookes Point,Councilor,"Benedito, Prince Basilio Maslog",Eyong,Lakas-Kampi,9488
Busuanga,Mayor,"De Jesus, Samuel, Sr. Arceo",Taming,Partidong Pagbabago ng Palawan,5530
Busuanga,Vice-Mayor,"Cruz, Tommy Carrido",Bebing,Partidong Pagbabago ng Palawan,4862
Busuanga,Councilor,"Nadado, Manuel Aurel Daco",A.Nadado,Partidong Pagbabago ng Palawan,3297
Busuanga,Councilor,"Pateno, Angelina Flores",Lina,Independent,3456
Busuanga,Councilor,"Dominguez, Michael Abrera",Mike,Partidong Pagbabago ng Palawan,3606
Busuanga,Councilor,"Balagtas, Noel Rivera",Noel,Partidong Pagbabago ng Palawan,3999
Busuanga,Councilor,"De Jesus, Zandro Tabjan",Dro,Partidong Pagbabago ng Palawan,4051
