city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Baco,Mayor,"Dela Chica, Graciano Politico",Gracing,Lakas-Kampi,8020
Baco,Vice-Mayor,"Hernandez, Dionisio Dalisay",Diony,Lakas-Kampi,8110
Baco,Councilor,"Garcia, Ruben Yongkul",Ben,Lakas-Kampi,4622
Baco,Councilor,"Roldan, Laurenzo Mendoza",Lau,Lakas-Kampi,4643
Baco,Councilor,"Bautista, Clemen Aceveda",Pinsan,Liberal Party,4706
Baco,Councilor,"Villaruel, Jerry Silang",Jerry,Lakas-Kampi,4729
Baco,Councilor,"Aguilar, Aries Zara",Boy,Lakas-Kampi,4849
Baco,Councilor,"Blanco, Iglecerio Montalbo",Igly,Lakas-Kampi,4934
Baco,Councilor,"Castillo, Brederick Victorio",Eric,Independent,5411
Baco,Councilor,"Ical, Pastor Ramirez",Pando,Lakas-Kampi,5921
Bansud,Mayor,"Morada, Ronaldo Mortel",Ronnie,Liberal Party,12807
Bansud,Vice-Mayor,"Manato, Donato Mijares",Atoy,Liberal Party,9969
Bansud,Councilor,"Cometa, Dronuel Rodaje",Boy,Liberal Party,5621
Bansud,Councilor,"Morales, Joseph Maningas",Kabag,Liberal Party,5874
Bansud,Councilor,"Rivera, Jimmy Ramos",Jim,Liberal Party,5942
Bansud,Councilor,"Tolentino, Rico Bayer",Rico,Liberal Party,6316
Bansud,Councilor,"De Castro, Carling Magnaye",Carling,Liberal Party,6704
Bansud,Councilor,"Evangelista, Nemesio Calderon",Nemy,Liberal Party,6706
Bansud,Councilor,"Castromero, Elias Sarasa",Ely,Liberal Party,7600
Bansud,Councilor,"Manato, Mary Melody Minay",May,Liberal Party,8720
Bongabong,Mayor,"Umali, Hercules Almarez",Bobot,Liberal Party,13278
Bongabong,Vice-Mayor,"Montalbo, Alfonso Anthony",Alfie,Liberal Party,13227
Bongabong,Councilor,"De Gala, Dolores Uy",Bong,Liberal Party,9914
Bongabong,Councilor,"Maulion, Rogelio Cabrera",Boy,Liberal Party,9973
Bongabong,Councilor,"Liwanag, Owen Caballero",Win,Liberal Party,10416
Bongabong,Councilor,"Candelario, Richard Seno",Totoy,Lakas-Kampi,10608
Bongabong,Councilor,"Selda, Marieta Artiza",Mariet,Liberal Party,10671
Bongabong,Councilor,"Alea, Evelyn Brucal",Belen,Liberal Party,12469
Bongabong,Councilor,"Sosa, Robert Hernandez",Obet,Liberal Party,13200
