brgy PSGC code,brgy ID,name of province,name of city/municipality,name of barangay,year of survey,total number of HHs in brgy,total number of members in brgy (barangay population),magnitude of members in brgy 1 year old and below,magnitude of members in brgy 5 years old and below,magnitude of members in brgy 6 to 12 years old,magnitude of members in brgy 6 to 12 yrs old not attending elementary school,proportion of members in brgy 6 to 12 yrs old not attending elementary school,magnitude of members in brgy 13 to 16 yrs old not attending high school,proportion of members in brgy 13 to 16 yrs old not attending high school,magnitude of members in brgy 6 to 16 yrs old not attending school,proportion of members in brgy 6 to 16 yrs old not attending school,magnitude of members in brgy 6 to 11 yrs old not attending elementary school,proportion of members in brgy 6 to 11 yrs old not attending elementary school,magnitude of members in brgy 12 to 15 yrs old not attending high school,proportion of members in brgy 6 to 11 yrs old not attending high school,magnitude of members in brgy 13 to 16 years old,magnitude of members in brgy 6 to 16 years old,magnitude of malnourished children 5 years old and below in brgy,proportion of malnourished children 5 years old and below in brgy,magnitude of women in brgy who died due to pregnancy-related causes ,proportion of women in brgy who died due to pregnancy-related causes ,magnitude of households in brgy living in makeshift housing,proportion of households in brgy living in makeshift housing,magnitude of households in brgy who are informal settlers,proportion of households in brgy who are informal settlers,magnitude of households in brgy with income below poverty threshold,proportion of households in brgy with income below poverty threshold,magnitude of households in brgy with income below food threshold,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to safe water system,magnitude of households in brgy without access to sanitary toilet facilities,magnitude of households in brgy without access to sanitary toilet facilities,proportion of households in brgy with income below food threshold,magnitude of members in brgy who are victims of crime,proportion of members in brgy who are victims of crime,magnitude of households in brgy who experienced food shortage,proportion of households in brgy who experienced food shortage,magnitude of members in brgy who are members of the labor force,magnitude of members in brgy 15 years old and above who are unemployed,proportion of members in brgy 15 years old and above who are unemployed,magnitude of members in brgy 0 to 4 years old,magnitude of members in brgy 0 to 4 years old who died,proportion of members in brgy 0 to 4 years old who died,magnitude of members in brgy 6 to 11 years old,magnitude of members in brgy 12 to 15 years old,magnitude of members in brgy 6 to 15 years old,magnitude of members in brgy 6 to 15 years old not in school,proportion of members in brgy 6 to 15 years old not in school,magnitude of members in brgy 10 years old and above,name of province,name of municipality,barangay ID
175102002,175102002,OCCIDENTAL MINDORO,CALINTAAN,Iriron,2009,746,3360,115,580,679,133,19.59,126,41.040001,106,10.74,-,-,-,-,308,987,40,6.9000001,0,0,7,0.94,43,5.7600002,483,64.75,370,227,30.43,169,22.65,49.599998,0,0,10,1.34,1030,10,0.97087377,-,-,-,-,-,-,-,-,-,51,2,5102002
175102003,175102003,OCCIDENTAL MINDORO,CALINTAAN,Malpalon,2009,461,2150,54,328,476,215,45.259998,172,75.769997,328,46.66,-,-,-,-,227,703,73,22.530001,0,0,29,6.3000002,7,2.8599999,395,85.68,360,174,37.830002,260,56.52,78.089996,34,1.5813954,89,19.43,687,2,0.29112083,-,-,-,-,-,-,-,-,-,51,2,5102003
175102004,175102004,OCCIDENTAL MINDORO,CALINTAAN,New Dagupan,2009,834,3897,140,658,748,115,15.37,158,41.360001,132,11.68,-,-,-,-,382,1130,14,2.1300001,2,1.4084507,16,1.92,4,0.47999999,518,62.110001,432,10,1.2,202,24.219999,51.799999,5,0.12830383,39,4.6799998,1133,19,1.6769638,-,-,-,-,-,-,-,-,-,51,2,5102004
175102005,175102005,OCCIDENTAL MINDORO,CALINTAAN,Poblacion,2009,1209,5261,127,778,951,164,17.25,189,40.380001,160,11.28,-,-,-,-,468,1419,7,0.89999998,0,0,25,2.0699999,8,0.66000003,768,63.52,645,7,0.57999998,90,7.46,53.349998,1,0.019007793,157,13.01,1720,21,1.2209302,-,-,-,-,-,-,-,-,-,51,2,5102005
175102006,175102006,OCCIDENTAL MINDORO,CALINTAAN,Poypoy,2009,562,2661,75,453,491,58,11.81,134,51.150002,99,13.15,-,-,-,-,262,753,75,16.59,0,0,5,0.88999999,3,0.54000002,320,56.939999,237,37,6.7199998,193,34.400002,42.169998,0,0,112,19.959999,902,15,1.6629711,-,-,-,-,-,-,-,-,-,51,2,5102006
175102007,175102007,OCCIDENTAL MINDORO,CALINTAAN,Tanyag,2009,634,2884,78,513,579,80,13.82,125,43.400002,107,12.34,-,-,-,-,288,867,37,7.21,0,0,18,2.8399999,5,0.79000002,415,65.459999,331,31,4.9000001,156,24.68,52.209999,11,0.38141471,11,1.74,767,12,1.5645372,-,-,-,-,-,-,-,-,-,51,2,5102007
175103001,175103001,OCCIDENTAL MINDORO,LOOC,Agkawayan,2009,320,1125,13,125,202,26,12.87,17,15.04,15,4.7600002,-,-,-,-,113,315,4,3.2,0,0,1,0.31,0,0,90,28.129999,72,4,1.25,7,2.1900001,22.5,3,0.26666668,5,1.5599999,391,2,0.51150894,-,-,-,-,-,-,-,-,-,51,3,5103001
175103002,175103002,OCCIDENTAL MINDORO,LOOC,Ambil,2009,395,1643,40,265,321,46,14.33,66,48.18,73,15.94,-,-,-,-,137,458,47,17.74,1,2.4390244,5,1.27,4,1.01,296,74.940002,226,121,30.629999,167,42.279999,57.220001,0,0,5,1.27,562,7,1.2455516,-,-,-,-,-,-,-,-,-,51,3,5103002
175103003,175103003,OCCIDENTAL MINDORO,LOOC,Balikyas,2009,142,536,8,80,99,5,5.0500002,19,57.580002,11,8.3299999,-,-,-,-,33,132,6,7.5,1,11.111111,0,0,1,0.70999998,57,40.139999,45,131,92.25,37,26.059999,31.690001,0,0,0,0,170,0,0,-,-,-,-,-,-,-,-,-,51,3,5103003
175103004,175103004,OCCIDENTAL MINDORO,LOOC,Bonbon (Pob.),2009,224,969,23,140,185,38,20.540001,26,30.950001,31,11.52,-,-,-,-,84,269,27,19.290001,0,0,0,0,1,0.44999999,141,62.950001,105,39,17.41,52,23.209999,46.880001,0,0,4,1.79,304,9,2.9605262,-,-,-,-,-,-,-,-,-,51,3,5103004
175103005,175103005,OCCIDENTAL MINDORO,LOOC,Bulacan,2009,176,638,16,81,108,9,8.3299999,15,53.57,14,10.29,-,-,-,-,28,136,8,9.8800001,0,0,0,0,1,0.56999999,81,46.02,63,102,57.950001,39,22.16,35.799999,0,0,1,0.56999999,231,2,0.86580086,-,-,-,-,-,-,-,-,-,51,3,5103005
175103006,175103006,OCCIDENTAL MINDORO,LOOC,Burol,2009,201,814,16,118,162,20,12.35,31,43.060001,27,11.54,-,-,-,-,72,234,9,7.6300001,0,0,0,0,0,0,108,53.73,84,0,0,14,6.9699998,41.790001,0,0,1,0.5,222,1,0.45045045,-,-,-,-,-,-,-,-,-,51,3,5103006
175103007,175103007,OCCIDENTAL MINDORO,LOOC,Guitna (Pob.),2009,141,491,2,46,84,13,15.48,11,25.58,10,7.8699999,-,-,-,-,43,127,8,17.389999,0,0,0,0,0,0,70,49.650002,50,31,21.99,2,1.42,35.459999,0,0,1,0.70999998,212,1,0.47169811,-,-,-,-,-,-,-,-,-,51,3,5103007
175103008,175103008,OCCIDENTAL MINDORO,LOOC,Kanluran (Pob.),2009,126,493,11,67,97,17,17.530001,6,13.95,6,4.29,-,-,-,-,43,140,4,5.9699998,0,0,0,0,0,0,60,47.619999,50,39,30.950001,5,3.97,39.68,0,0,3,2.4000001,139,0,0,-,-,-,-,-,-,-,-,-,51,3,5103008
175103009,175103009,OCCIDENTAL MINDORO,LOOC,Talaotao,2009,331,1381,34,241,281,23,8.1899996,41,51.25,37,10.25,-,-,-,-,80,361,32,13.28,0,0,0,0,1,0.30000001,249,75.230003,202,12,3.6300001,113,34.139999,61.029999,0,0,1,0.30000001,418,10,2.3923445,-,-,-,-,-,-,-,-,-,51,3,5103009
175104010,175104010,OCCIDENTAL MINDORO,LUBANG,Araw At Bituin (Pob.),2009,111,393,4,43,68,5,7.3499999,5,15.15,2,1.98,-,-,-,-,33,101,5,11.63,0,0,0,0,1,0.89999998,48,43.240002,36,0,0,1,0.89999998,32.43,0,0,0,0,123,2,1.6260163,-,-,-,-,-,-,-,-,-,51,4,5104010
175104011,175104011,OCCIDENTAL MINDORO,LUBANG,Bagong Sikat (Pob.),2009,97,308,2,36,37,1,2.7,2,6.25,0,0,-,-,-,-,32,69,0,0,0,0,0,0,0,0,47,48.450001,30,1,1.03,1,1.03,30.93,0,0,0,0,84,5,5.9523811,-,-,-,-,-,-,-,-,-,51,4,5104011
175104012,175104012,OCCIDENTAL MINDORO,LUBANG,Banaag At Pag-Asa (Pob.),2009,103,307,3,27,43,0,0,3,10.71,2,2.8199999,-,-,-,-,28,71,0,0,0,0,0,0,1,0.97000003,49,47.57,35,1,0.97000003,0,0,33.98,0,0,0,0,89,3,3.3707864,-,-,-,-,-,-,-,-,-,51,4,5104012
175104001,175104001,OCCIDENTAL MINDORO,LUBANG,Binakas,2009,275,1081,20,159,196,18,9.1800003,12,13.95,10,3.55,-,-,-,-,86,282,12,7.5500002,0,0,0,0,0,0,180,65.449997,147,13,4.73,21,7.6399999,53.450001,0,0,0,0,334,5,1.4970059,-,-,-,-,-,-,-,-,-,51,4,5104001
175104002,175104002,OCCIDENTAL MINDORO,LUBANG,Cabra,2009,398,1420,33,156,281,35,12.46,23,15.86,9,2.1099999,-,-,-,-,145,426,3,1.92,0,0,0,0,2,0.5,197,49.5,112,302,75.879997,1,0.25,28.139999,0,0,0,0,390,4,1.0256411,-,-,-,-,-,-,-,-,-,51,4,5104002
175104013,175104013,OCCIDENTAL MINDORO,LUBANG,Likas Ng Silangan (Pob.),2009,128,426,7,52,58,7,12.07,4,11.43,2,2.1500001,-,-,-,-,35,93,4,7.6900001,0,0,0,0,2,1.5599999,52,40.630001,31,1,0.77999997,0,0,24.219999,0,0,0,0,137,0,0,-,-,-,-,-,-,-,-,-,51,4,5104013
175104014,175104014,OCCIDENTAL MINDORO,LUBANG,Maginhawa (Pob.),2009,238,871,11,81,155,22,14.19,4,4.4400001,1,0.41,-,-,-,-,90,245,2,2.47,0,0,0,0,0,0,119,50,86,0,0,0,0,36.130001,1,0.11481056,0,0,354,8,2.259887,-,-,-,-,-,-,-,-,-,51,4,5104014
175104003,175104003,OCCIDENTAL MINDORO,LUBANG,Maligaya,2009,167,628,12,82,95,8,8.4200001,11,20,9,6,-,-,-,-,55,150,3,3.6600001,0,0,15,8.9799995,0,0,118,70.660004,97,1,0.60000002,6,3.5899999,58.080002,0,0,0,0,215,0,0,-,-,-,-,-,-,-,-,-,51,4,5104003
175104004,175104004,OCCIDENTAL MINDORO,LUBANG,Maliig,2009,561,2186,48,274,395,64,16.200001,45,21.23,27,4.4499998,-,-,-,-,212,607,27,9.8500004,0,0,14,2.5,9,1.6,399,71.120003,323,55,9.8000002,26,4.6300001,57.580002,0,0,0,0,714,10,1.4005603,-,-,-,-,-,-,-,-,-,51,4,5104004
175104015,175104015,OCCIDENTAL MINDORO,LUBANG,Ninikat Ng Pag-Asa (Pob.),2009,103,367,6,50,65,12,18.459999,4,13.79,3,3.1900001,-,-,-,-,29,94,6,12,0,0,0,0,0,0,39,37.860001,21,2,1.9400001,6,5.8299999,20.389999,0,0,0,0,142,1,0.70422536,-,-,-,-,-,-,-,-,-,51,4,5104015
175104016,175104016,OCCIDENTAL MINDORO,LUBANG,Paraiso (Pob.),2009,100,342,6,35,46,11,23.91,0,0,0,0,-,-,-,-,32,78,0,0,0,0,1,1.03,0,0,47,47,27,0,0,0,0,27,1,0.29239765,0,0,113,3,2.6548672,-,-,-,-,-,-,-,-,-,51,4,5104016
175104009,175104009,OCCIDENTAL MINDORO,LUBANG,Surville (Pob.),2009,20,84,1,14,19,2,10.53,2,22.219999,3,10.71,-,-,-,-,9,28,0,0,0,0,0,0,0,0,7,35,6,0,0,0,0,30,0,0,0,0,26,0,0,-,-,-,-,-,-,-,-,-,51,4,5104009
175104005,175104005,OCCIDENTAL MINDORO,LUBANG,Tagbac,2009,744,2745,45,307,482,84,17.43,86,26.959999,61,7.6199999,-,-,-,-,319,801,14,4.5599999,0,0,2,0.27000001,2,0.27000001,479,64.379997,379,69,9.2700005,51,6.8499999,50.939999,1,0.036429871,0,0,826,28,3.3898306,-,-,-,-,-,-,-,-,-,51,4,5104005
175104006,175104006,OCCIDENTAL MINDORO,LUBANG,Tangal,2009,503,2036,50,318,424,52,12.26,49,23.110001,34,5.3499999,-,-,-,-,212,636,11,3.46,0,0,0,0,3,0.60000002,387,76.940002,320,2,0.40000001,63,12.52,63.619999,0,0,0,0,371,17,4.5822101,-,-,-,-,-,-,-,-,-,51,4,5104006
175104007,175104007,OCCIDENTAL MINDORO,LUBANG,Tilik,2009,421,1607,43,213,281,40,14.23,29,20.42,15,3.55,-,-,-,-,142,423,36,16.9,0,0,1,0.23999999,1,0.23999999,221,52.490002,154,1,0.23999999,44,10.45,36.580002,0,0,0,0,547,8,1.4625229,-,-,-,-,-,-,-,-,-,51,4,5104007
175104008,175104008,OCCIDENTAL MINDORO,LUBANG,Vigo,2009,427,1631,36,235,300,37,12.33,38,29.92,23,5.3899999,-,-,-,-,127,427,18,7.6599998,0,0,4,0.94,14,3.28,301,70.489998,238,47,11.01,48,11.24,55.740002,5,0.3065604,0,0,455,11,2.4175825,-,-,-,-,-,-,-,-,-,51,4,5104008
175105001,175105001,OCCIDENTAL MINDORO,MAGSAYSAY,Alibog,2009,330,1616,54,297,327,158,48.32,127,80.379997,224,46.189999,-,-,-,-,158,485,1,0.34,0,0,0,0,0,0,319,96.669998,311,26,8.8999996,65,22.18,94.239998,0,0,1,0.34999999,307,3,0.97719872,-,-,-,-,-,-,-,-,-,51,5,5105001
175105003,175105003,OCCIDENTAL MINDORO,MAGSAYSAY,Caguray,2009,287,1332,57,242,226,120,53.099998,91,68.419998,182,50.700001,-,-,-,-,133,359,4,1.66,0,0,3,1.05,0,0,274,95.470001,267,26,9.0900002,57,19.93,93.029999,0,0,1,0.34999999,247,5,2.0242915,-,-,-,-,-,-,-,-,-,51,5,5105003
175105004,175105004,OCCIDENTAL MINDORO,MAGSAYSAY,Calawag,2009,215,1039,30,166,172,48,27.91,55,55.560001,57,21.030001,-,-,-,-,99,271,7,4.2199998,0,0,9,4.21,5,2.3399999,150,69.769997,130,1,0.47,57,26.639999,60.470001,15,1.4436959,2,0.94999999,331,9,2.7190332,-,-,-,-,-,-,-,-,-,51,5,5105004
175105005,175105005,OCCIDENTAL MINDORO,MAGSAYSAY,Gapasan,2009,387,1740,52,305,354,74,20.9,106,69.279999,110,21.700001,-,-,-,-,154,508,37,12.46,0,0,20,5.1900001,4,1.04,314,81.139999,278,38,9.8699999,153,39.740002,71.830002,0,0,33,8.5699997,609,17,2.7914615,-,-,-,-,-,-,-,-,-,51,5,5105005
175105006,175105006,OCCIDENTAL MINDORO,MAGSAYSAY,Laste,2009,245,1231,25,183,243,80,32.919998,73,57.48,67,18.110001,-,-,-,-,127,370,12,6.5599999,0,0,12,4.9200001,2,0.81999999,180,73.470001,154,64,27.35,95,39.09,62.860001,5,0.40617386,48,19.67,358,10,2.7932961,-,-,-,-,-,-,-,-,-,51,5,5105006
175105007,175105007,OCCIDENTAL MINDORO,MAGSAYSAY,Lourdes,2009,371,1820,45,279,320,57,17.809999,111,53.369999,79,14.96,-,-,-,-,208,528,8,2.9200001,0,0,26,7.0300002,4,1.08,294,79.25,251,31,8.3800001,104,28.110001,67.650002,13,0.71428573,41,11.08,572,34,5.944056,-,-,-,-,-,-,-,-,-,51,5,5105007
175105008,175105008,OCCIDENTAL MINDORO,MAGSAYSAY,Nicolas (Bulo),2009,484,2613,90,520,550,148,26.959999,189,72.410004,196,24.17,-,-,-,-,261,811,54,10.49,0,0,34,7.02,5,1.04,421,86.980003,388,108,22.360001,241,49.790001,80.169998,19,0.72713357,209,43.27,770,24,3.116883,-,-,-,-,-,-,-,-,-,51,5,5105008
175105009,175105009,OCCIDENTAL MINDORO,MAGSAYSAY,Paclolo,2009,398,1931,67,375,381,101,26.58,113,59.16,137,23.99,-,-,-,-,191,572,26,6.9299998,0,0,44,11.17,5,1.27,327,82.160004,293,135,34.259998,160,40.610001,73.620003,7,0.36250648,92,23.530001,540,5,0.92592591,-,-,-,-,-,-,-,-,-,51,5,5105009
175105010,175105010,OCCIDENTAL MINDORO,MAGSAYSAY,Poblacion,2009,1438,6243,120,888,1001,416,41.560001,285,54.700001,494,32.459999,-,-,-,-,522,1523,3,0.34,1,0.82644629,7,0.49000001,20,1.41,1178,81.919998,1046,33,2.3599999,91,6.3899999,72.739998,2,0.03203588,8,0.56,1537,36,2.3422251,-,-,-,-,-,-,-,-,-,51,5,5105010
175105011,175105011,OCCIDENTAL MINDORO,MAGSAYSAY,Purnaga,2009,736,2887,86,468,499,87,17.43,138,66.029999,127,17.940001,-,-,-,-,209,708,3,0.63999999,0,0,14,1.9,9,1.22,506,68.75,359,356,48.369999,324,44.02,48.779999,5,0.17319016,1,0.14,836,3,0.35885167,-,-,-,-,-,-,-,-,-,51,5,5105011
175105012,175105012,OCCIDENTAL MINDORO,MAGSAYSAY,Santa Teresa,2009,199,911,6,104,142,93,67.389999,62,72.940002,138,59.48,-,-,-,-,90,232,2,2.3499999,0,0,0,0,2,1.1,191,95.980003,184,7,3.8299999,18,9.9399996,92.459999,0,0,3,1.66,102,4,3.9215686,-,-,-,-,-,-,-,-,-,51,5,5105012
175105013,175105013,OCCIDENTAL MINDORO,MAGSAYSAY,Sibalat,2009,175,864,19,132,140,68,48.57,82,71.93,105,41.34,-,-,-,-,114,254,6,4.5500002,0,0,1,0.56999999,2,1.15,161,92,151,23,13.22,26,14.94,86.290001,0,0,0,0,174,2,1.1494253,-,-,-,-,-,-,-,-,-,51,5,5105013
175106001,175106001,OCCIDENTAL MINDORO,MAMBURAO,Balansay,2009,1313,5821,167,957,1097,235,21.42,262,50,284,17.52,-,-,-,-,524,1621,10,1.05,0,0,22,1.6799999,63,4.8000002,667,50.799999,455,74,5.6399999,315,24.01,34.650002,9,0.15461262,116,8.8500004,1826,23,1.2595838,-,-,-,-,-,-,-,-,-,51,6,5106001
175106002,175106002,OCCIDENTAL MINDORO,MAMBURAO,Fatima (Tii),2009,335,1614,50,288,346,60,17.34,71,49.310001,42,8.5699997,-,-,-,-,144,490,1,0.34999999,0,0,18,5.4099998,2,0.60000002,167,49.849998,108,86,25.83,128,38.439999,32.240002,4,0.24783148,60,18.02,437,5,1.1441648,-,-,-,-,-,-,-,-,-,51,6,5106002
175106003,175106003,OCCIDENTAL MINDORO,MAMBURAO,Payompon,2009,2197,9220,224,1279,1505,278,18.469999,237,27.209999,199,8.3800001,-,-,-,-,871,2376,9,0.69999999,0,0,61,2.78,23,1.05,587,26.719999,295,193,8.8199997,137,6.2399998,13.43,35,0.37960956,47,2.1400001,3248,29,0.89285713,-,-,-,-,-,-,-,-,-,51,6,5106003
175106008,175106008,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 1 (Barangay 1),2009,73,267,5,35,38,4,10.53,6,27.27,3,5,-,-,-,-,22,60,0,0,0,0,1,1.37,2,2.74,8,10.96,3,6,8.2200003,3,4.1100001,4.1100001,0,0,0,0,100,2,2,-,-,-,-,-,-,-,-,-,51,6,5106008
175106009,175106009,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 2 (Barangay 2),2009,415,1914,40,269,326,66,20.25,68,33.66,53,10.04,-,-,-,-,202,528,2,0.74000001,0,0,16,3.8599999,1,0.23999999,154,37.110001,87,19,4.5799999,13,3.1300001,20.959999,6,0.31347963,22,5.3000002,658,10,1.5197568,-,-,-,-,-,-,-,-,-,51,6,5106009
175106010,175106010,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 3 (Barangay 3),2009,68,245,4,30,32,7,21.879999,8,36.360001,9,16.67,-,-,-,-,22,54,0,0,0,0,0,0,1,1.47,18,26.469999,13,4,5.8800001,1,1.47,19.120001,1,0.40816328,3,4.4099998,102,0,0,-,-,-,-,-,-,-,-,-,51,6,5106010
175106011,175106011,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 4 (Barangay 4),2009,180,682,15,92,95,17,17.889999,15,25,6,3.8699999,-,-,-,-,60,155,0,0,0,0,1,0.56,0,0,44,24.440001,24,5,2.78,2,1.11,13.33,5,0.73313785,10,5.5599999,261,1,0.38314176,-,-,-,-,-,-,-,-,-,51,6,5106011
175106012,175106012,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 5 (Barangay 5),2009,89,371,4,49,55,13,23.639999,11,30.559999,11,12.09,-,-,-,-,36,91,2,4.0799999,0,0,1,1.12,0,0,25,28.09,16,7,7.9499998,1,1.12,17.98,4,1.0781671,4,4.4899998,137,0,0,-,-,-,-,-,-,-,-,-,51,6,5106012
175106013,175106013,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 6 (Barangay 6),2009,134,567,10,73,81,8,9.8800001,16,34.779999,7,5.5100002,-,-,-,-,46,127,0,0,0,0,1,0.75,4,2.99,36,26.870001,19,4,2.99,9,6.7199998,14.18,0,0,8,5.9699998,209,4,1.9138756,-,-,-,-,-,-,-,-,-,51,6,5106013
175106014,175106014,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 7 (Barangay 7),2009,439,1984,56,288,337,51,15.13,69,37.099998,45,8.6000004,-,-,-,-,186,523,3,1.04,1,1.7543859,0,0,1,0.23,141,32.119999,66,19,4.3400002,9,2.05,15.03,8,0.40322581,7,1.59,686,6,0.87463558,-,-,-,-,-,-,-,-,-,51,6,5106014
175106015,175106015,OCCIDENTAL MINDORO,MAMBURAO,Poblacion 8 (Barangay 8),2009,233,1007,23,144,146,22,15.07,24,31.17,15,6.73,-,-,-,-,77,223,1,0.69999999,0,0,8,3.4300001,14,6.0300002,84,36.049999,49,23,9.9099998,19,8.1899996,21.030001,0,0,14,6.0100002,348,10,2.8735633,-,-,-,-,-,-,-,-,-,51,6,5106015
