year,month ,day,time,recto_entry,recto_exit,legarda_entry,legarda_exit,pureza_entry,pureza_exit,v_mapa_entry,v_mapa_exit,j_ruiz_entry,j_ruiz_exit,gilmore_entry,gilmore_exit,betty_go_entry,betty_go_exit,araneta_cubao_entry,araneta_cubao_exit,anonas_entry,anonas_exit,katipunan_entry,katipunan_exit,santolan_entry,santolan_exit
2013,March,11, 19:00-20:00 ,4507,2156,1823,410,1417,671,1168,849,203,230,554,293,159,236,2455,3404,411,1312,757,2079,1003,2157
2013,March,11, 20:00-21:00 ,2742,1259,1341,259,968,520,761,501,81,159,229,300,96,131,2073,2038,315,834,524,1311,742,1569
2013,March,11, 21:00-22:00 ,1512,945,833,231,555,361,597,322,51,92,190,168,40,89,1049,1193,124,657,251,1043,275,1017
2013,March,11, 22:00-23:00 , -   , -   , -   , -   ,7,1,6,12, -   ,1,9,10, -   ,11,12,107,2,101, -   ,203, -   ,211
2013,March,11, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,11, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,12, 4:00-5:00 ,53, -   ,7, -   ,20, -   ,9, -   ,3, -   ,1, -   ,4, -   ,22, -   ,19, -   ,83, -   ,106, -   
2013,March,12, 5:00-6:00 ,549,933,86,93,181,160,183,149,58,55,73,108,53,27,354,356,202,70,796,187,1823,112
2013,March,12, 6:00-7:00 ,1327,2544,262,1566,590,790,682,574,257,199,294,499,295,153,1432,1162,1146,242,2984,508,6652,218
2013,March,12, 7:00-8:00 ,2210,5925,381,3853,1128,1753,1393,797,414,473,402,934,412,347,2008,2539,1433,596,3649,891,7035,465
2013,March,12, 8:00-9:00 ,2288,6401,384,3160,952,2268,1127,1000,320,505,319,988,348,336,1978,2593,1249,592,3135,945,6401,381
2013,March,12, 9:00-10:00 ,2014,5993,375,3087,678,1791,751,849,225,238,283,774,264,264,1648,2186,1060,368,2249,687,4406,337
2013,March,12, 10:00-11:00 ,2055,3865,510,1946,530,1296,636,564,155,170,300,520,211,161,1656,1842,764,365,1755,613,3440,343
2013,March,12, 11:00-12:00 ,2198,3269,780,1576,605,1025,588,614,190,121,274,445,181,149,1645,1920,694,397,1523,724,2825,586
2013,March,12, 12:00-13:00 ,2653,3097,1041,1555,661,869,620,692,204,160,321,466,199,156,1672,2138,678,477,1658,787,2646,788
2013,March,12, 13:00-14:00 ,2712,3170,1104,1361,745,890,632,525,171,141,333,450,184,152,1648,2157,696,543,1321,1061,2269,768
2013,March,12, 14:00-15:00 ,3177,2789,1333,1108,844,618,684,569,201,145,420,389,131,152,1758,2108,643,505,1157,1003,1894,896
2013,March,12, 15:00-16:00 ,3567,2614,2000,832,886,565,740,608,182,147,514,417,172,198,1696,2489,520,727,1020,1245,1305,1196
2013,March,12, 16:00-17:00 ,4585,2134,2404,650,1000,523,939,668,187,171,657,381,221,223,1985,2454,462,990,1039,1653,1186,1554
2013,March,12, 17:00-18:00 ,5762,2728,2683,594,1597,641,1296,878,387,213,904,406,273,254,2370,3575,667,1185,1227,2004,1496,1837
2013,March,12, 18:00-19:00 ,6128,2487,2428,638,1640,825,1289,975,310,262,753,365,245,297,2747,3451,644,1493,1048,2344,1277,2560
2013,March,12, 19:00-20:00 ,4868,2239,1886,434,1492,772,1105,885,188,232,600,308,141,283,2607,3410,425,1265,758,2016,1027,2196
2013,March,12, 20:00-21:00 ,2812,1274,1392,434,1140,506,816,591,95,155,256,268,81,149,2127,2207,307,911,581,1446,741,1547
2013,March,12, 21:00-22:00 ,1512,943,774,268,601,391,557,372,53,98,143,176,42,111,1014,1241,145,634,226,1129,316,1035
2013,March,12, 22:00-23:00 , -   , -   , -   ,10,6,2,8,8, -   ,1,9,8, -   ,15,6,100, -   ,120,1,192, -   ,198
2013,March,12, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,12, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,13, 4:00-5:00 ,50, -   ,2, -   ,18, -   ,3, -   ,4, -   ,4, -   ,3, -   ,29, -   ,8, -   ,84, -   ,150, -   
2013,March,13, 5:00-6:00 ,532,933,93,132,167,153,223,146,51,64,77,90,40,21,329,356,208,65,743,187,1710,101
2013,March,13, 6:00-7:00 ,1356,3044,226,1878,538,752,637,590,262,185,307,477,262,172,1362,1162,1080,239,2911,518,6249,200
2013,March,13, 7:00-8:00 ,2256,6079,386,4421,1074,2128,1352,826,378,444,370,874,426,348,2061,2442,1500,551,3369,999,7150,415
2013,March,13, 8:00-9:00 ,2156,6507,347,3265,929,2010,1115,888,322,601,335,1102,330,396,1879,2632,1166,507,3071,802,5860,436
2013,March,13, 9:00-10:00 ,2058,4549,388,2405,695,1302,887,793,236,247,288,780,270,226,1620,2097,992,387,2207,753,4004,347
2013,March,13, 10:00-11:00 ,1911,3981,501,1979,510,1241,660,581,219,142,305,521,202,167,1561,1835,758,321,1737,628,3447,401
2013,March,13, 11:00-12:00 ,2366,3199,808,1564,634,941,666,595,201,123,303,445,167,145,1639,2007,649,415,1481,724,2938,559
2013,March,13, 12:00-13:00 ,2691,3118,1138,1559,709,865,635,748,185,121,326,552,234,172,1718,2213,708,519,1607,826,2747,658
2013,March,13, 13:00-14:00 ,2608,3215,1191,1329,822,856,681,540,199,147,334,492,203,157,1779,2270,654,546,1391,1048,2232,785
2013,March,13, 14:00-15:00 ,3051,2791,1543,1032,766,536,759,533,165,123,412,443,175,177,1745,2402,580,568,1190,1034,1829,871
2013,March,13, 15:00-16:00 ,3658,2687,1729,908,702,559,765,575,174,172,563,405,179,140,1873,2589,577,680,933,1460,1430,1104
2013,March,13, 16:00-17:00 ,4515,2195,2138,590,906,552,939,643,250,161,688,422,166,195,1979,2588,452,961,973,1707,1188,1473
2013,March,13, 17:00-18:00 ,5714,2692,2623,629,1037,655,1286,943,382,239,848,375,287,255,2306,3490,656,1153,1158,1890,1494,1827
2013,March,13, 18:00-19:00 ,5866,2604,2394,628,1094,907,1376,978,334,255,816,420,248,319,2857,3569,665,1557,1154,2238,1312,2433
2013,March,13, 19:00-20:00 ,4891,2074,1762,504,1058,729,1156,920,180,217,691,306,140,281,2563,3469,422,1116,865,1909,1038,2210
2013,March,13, 20:00-21:00 ,2835,1396,1133,404,826,526,742,551,98,153,259,275,110,129,2079,2083,312,904,592,1387,823,1472
2013,March,13, 21:00-22:00 ,1569,998,821,319,425,405,615,369,48,108,144,169,49,104,1223,1273,154,628,214,1072,290,1011
2013,March,13, 22:00-23:00 , -   , -   , -   ,1,3,5,10,8, -   ,2,11,7, -   ,10,7,111,1,116, -   ,235, -   ,197
2013,March,13, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,13, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,14, 4:00-5:00 ,48, -   , -   , -   ,14, -   ,6, -   ,4, -   ,3, -   ,4, -   ,20, -   ,30, -   ,80, -   ,106, -   
2013,March,14, 5:00-6:00 ,552,934,108,124,181,157,155,149,49,65,72,102,36,28,324,316,178,55,763,156,1668,95
2013,March,14, 6:00-7:00 ,1299,2839,247,1464,539,699,624,524,252,176,285,492,258,133,1292,1182,1002,211,2644,455,5952,215
2013,March,14, 7:00-8:00 ,2161,5692,381,3949,1157,1868,1251,789,415,393,388,971,391,338,2067,2426,1391,544,3550,893,7021,417
2013,March,14, 8:00-9:00 ,2226,6130,381,3465,988,2337,1084,926,319,576,326,1083,339,324,1893,2561,1301,528,2847,975,6002,459
2013,March,14, 9:00-10:00 ,2010,5213,485,2764,733,1674,722,960,231,214,301,813,275,240,1764,2001,1015,378,2190,729,4299,340
2013,March,14, 10:00-11:00 ,2001,3700,676,2013,560,1187,645,540,195,157,302,600,214,157,1597,2009,824,348,1781,691,3427,444
2013,March,14, 11:00-12:00 ,2265,3422,799,1486,633,1120,610,653,186,139,267,433,184,158,1668,1976,617,438,1529,774,2985,513
2013,March,14, 12:00-13:00 ,2526,2733,939,1509,736,811,585,642,174,163,302,458,187,142,1656,1924,767,461,1331,804,2090,662
2013,March,14, 13:00-14:00 ,2541,2986,1105,1341,731,857,627,555,144,141,299,379,173,165,1629,1998,605,459,1272,869,2245,742
2013,March,14, 14:00-15:00 ,3022,2746,1423,1057,908,633,689,549,153,98,384,427,167,173,1697,2233,603,533,1234,931,1902,1025
2013,March,14, 15:00-16:00 ,3452,2730,1753,790,966,550,761,589,161,138,571,437,176,163,1868,2486,463,643,1028,1412,1334,1371
2013,March,14, 16:00-17:00 ,3323,1969,1779,777,865,560,610,565,191,129,601,328,191,156,1776,2366,415,817,987,1207,1213,1227
2013,March,14, 17:00-18:00 ,5777,2661,2888,729,1805,690,1561,880,429,223,1083,378,332,242,2405,3430,604,1143,1131,1896,1445,1659
2013,March,14, 18:00-19:00 ,6103,2722,2303,757,1631,924,1560,963,301,274,859,397,228,322,2833,3715,593,1519,1064,2432,1341,2468
2013,March,14, 19:00-20:00 ,4803,2007,1994,622,1471,738,1183,890,180,263,585,298,144,270,2530,3631,423,1324,783,1915,1044,2092
2013,March,14, 20:00-21:00 ,2786,1313,1330,384,1130,527,735,539,100,140,267,257,92,148,2036,2153,281,874,555,1409,751,1620
2013,March,14, 21:00-22:00 ,1600,1009,732,254,586,395,616,351,53,114,181,145,44,94,1045,1305,125,607,217,1060,342,908
2013,March,14, 22:00-23:00 , -   ,8, -   ,2, -   ,4,6,13, -   ,1,9,8, -   ,16,14,135,3,128, -   ,223, -   ,246
2013,March,14, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,14, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,15, 4:00-5:00 ,63, -   , -   , -   ,16, -   ,15, -   ,5, -   ,1, -   ,3, -   ,23, -   ,26, -   ,79, -   ,101, -   
2013,March,15, 5:00-6:00 ,497,978,90,149,159,144,154,147,58,57,76,87,44,28,336,350,202,60,737,147,1684,88
2013,March,15, 6:00-7:00 ,1325,2909,235,1539,505,646,575,516,227,218,245,517,237,143,1202,1124,1038,186,2759,437,5663,199
2013,March,15, 7:00-8:00 ,2230,6266,396,4333,1181,1953,1241,845,386,468,352,830,360,358,2035,2288,1330,462,3330,850,6594,491
2013,March,15, 8:00-9:00 ,2358,6417,389,2961,996,1713,1104,788,327,448,330,801,345,363,1855,2464,1170,528,3015,1000,5864,401
2013,March,15, 9:00-10:00 ,2228,4873,474,2340,719,1340,815,812,237,253,298,939,286,280,1739,2292,1108,461,2414,813,4514,471
2013,March,15, 10:00-11:00 ,2288,3881,629,1759,587,1297,627,663,214,200,290,626,235,171,1742,2228,798,394,1894,700,3882,418
2013,March,15, 11:00-12:00 ,2668,4020,851,1595,644,1271,703,768,208,146,327,519,233,149,1745,2051,763,464,1789,799,3165,545
2013,March,15, 12:00-13:00 ,2940,3642,1108,1841,766,951,660,686,209,173,352,437,227,188,1818,2520,827,470,1652,910,3091,688
2013,March,15, 13:00-14:00 ,3235,3493,1135,1473,868,899,741,612,157,156,369,506,231,204,1921,2460,801,514,1573,1188,2403,815
2013,March,15, 14:00-15:00 ,3384,3747,1543,1245,926,756,807,604,180,127,448,423,224,190,1894,2513,673,639,1302,1098,2129,981
2013,March,15, 15:00-16:00 ,4056,3182,1832,816,1058,634,781,628,197,156,561,441,204,200,2019,3041,538,721,1100,1365,1874,1515
2013,March,15, 16:00-17:00 ,4693,2509,2217,745,1124,504,1015,741,234,166,582,522,190,233,2082,2800,511,836,1040,1611,1538,1508
2013,March,15, 17:00-18:00 ,5957,3214,2633,692,1529,732,1384,822,384,209,883,447,276,255,2486,4051,752,1133,1298,1868,1677,1949
2013,March,15, 18:00-19:00 ,6345,2879,2437,620,1654,856,1461,1128,328,245,710,482,262,355,2998,4193,780,1345,1157,2244,1649,2547
2013,March,15, 19:00-20:00 ,5605,2486,1775,622,1565,665,1271,980,218,230,700,316,195,264,2703,4163,477,1420,968,2030,1304,2745
2013,March,15, 20:00-21:00 ,3203,1708,1206,433,1072,541,907,633,99,162,308,302,89,144,2350,2555,314,901,677,1604,988,2054
2013,March,15, 21:00-22:00 ,1893,1083,798,320,841,426,869,408,81,135,216,183,41,123,1284,1574,136,719,240,1168,353,1647
2013,March,15, 22:00-23:00 , -   , -   ,1,1, -   ,2,13,7, -   ,3,7,6,1,13,21,162,1,156, -   ,301, -   ,375
2013,March,15, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,15, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,16, 4:00-5:00 ,38, -   ,1, -   ,10, -   ,11, -   ,3, -   , -   , -   ,3, -   ,14, -   ,12, -   ,54, -   ,47, -   
2013,March,16, 5:00-6:00 ,495,544,80,75,161,152,135,111,32,45,48,88,27,22,250,245,130,45,505,123,1120,96
2013,March,16, 6:00-7:00 ,1038,1848,205,807,324,430,381,453,117,74,145,330,122,89,897,702,490,123,1568,325,3324,209
2013,March,16, 7:00-8:00 ,1797,3819,312,2404,635,1390,726,582,225,272,231,557,240,160,1616,1342,904,272,2262,688,4640,442
2013,March,16, 8:00-9:00 ,1889,4727,330,2636,667,1416,749,721,270,284,262,723,273,255,1576,1799,941,345,2292,670,4690,365
2013,March,16, 9:00-10:00 ,2005,4161,454,1499,641,1235,703,779,225,183,232,706,217,188,1571,1803,896,304,1859,687,3631,516
2013,March,16, 10:00-11:00 ,1992,4001,612,1398,676,1122,599,661,156,124,271,555,186,126,1653,1947,776,380,1798,560,3197,822
2013,March,16, 11:00-12:00 ,2403,3704,824,1022,723,967,672,616,167,97,392,567,137,157,1646,2012,641,386,1592,753,3108,1375
2013,March,16, 12:00-13:00 ,3106,3578,1061,1404,819,850,747,757,167,115,408,492,229,154,1857,2518,716,455,1740,883,2825,1729
2013,March,16, 13:00-14:00 ,3193,3537,994,1138,809,957,744,582,154,138,368,545,211,152,1967,2475,696,562,1467,1078,2491,1759
2013,March,16, 14:00-15:00 ,3459,3166,1236,847,852,664,862,648,145,119,421,454,141,150,1986,2592,602,565,1184,1047,1981,2177
2013,March,16, 15:00-16:00 ,3603,3116,1258,688,935,512,734,668,157,114,507,441,183,158,1848,2859,478,641,1212,1058,2031,2271
2013,March,16, 16:00-17:00 ,4525,2843,1732,515,1222,533,1092,743,202,138,767,426,212,180,1887,2957,522,752,1075,1416,1773,3303
2013,March,16, 17:00-18:00 ,4696,3087,1861,639,1412,496,1346,829,289,148,648,365,191,215,2172,3366,523,899,1078,1522,1698,3516
2013,March,16, 18:00-19:00 ,4700,2646,1610,477,1292,652,1179,774,206,188,587,369,142,185,2223,3238,452,900,950,1749,1495,4391
2013,March,16, 19:00-20:00 ,3064,1789,997,431,947,506,958,732,120,134,499,248,97,177,1985,2845,334,919,735,1366,1394,3973
2013,March,16, 20:00-21:00 ,2041,1310,651,325,791,407,731,501,92,137,209,163,62,99,1549,1680,206,563,495,1064,944,2707
2013,March,16, 21:00-22:00 ,1177,960,429,242,420,393,609,261,37,75,125,108,31,61,901,1092,124,465,151,788,345,2071
2013,March,16, 22:00-23:00 , -   , -   , -   , -   , -   , -   ,7,2,1, -   ,2,7,2,15,27,87,1,98, -   ,171, -   ,454
2013,March,16, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,16, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,17, 4:00-5:00 ,27, -   ,3, -   ,8, -   ,10, -   ,6, -   ,2, -   ,2, -   ,16, -   , -   , -   ,37, -   ,74, -   
2013,March,17, 5:00-6:00 ,373,380,74,101,114,66,101,61,24,19,37,51,19,15,187,157,101,41,347,108,672,123
2013,March,17, 6:00-7:00 ,787,1257,144,438,208,269,186,164,47,31,82,140,67,31,450,425,200,70,621,270,1454,411
2013,March,17, 7:00-8:00 ,1092,1726,195,664,273,687,326,243,86,76,100,124,88,59,740,583,288,103,847,380,1727,829
2013,March,17, 8:00-9:00 ,1354,2620,199,469,336,320,358,332,122,91,147,222,121,79,861,977,401,192,1127,424,1974,909
2013,March,17, 9:00-10:00 ,1720,2901,283,427,432,323,517,519,139,87,116,356,128,82,936,1255,445,189,1201,474,2116,1145
2013,March,17, 10:00-11:00 ,1806,2880,270,413,375,282,444,493,126,70,145,320,94,91,1029,1462,408,237,1033,449,2078,946
2013,March,17, 11:00-12:00 ,2079,2826,465,444,468,249,433,460,124,76,167,355,119,77,1159,1686,438,264,1022,590,2119,1511
2013,March,17, 12:00-13:00 ,2237,2956,486,329,441,302,482,587,111,95,206,326,120,86,1120,1816,407,279,1075,515,1758,1352
2013,March,17, 13:00-14:00 ,2249,2842,356,327,438,295,552,428,137,57,218,275,133,92,1233,1597,460,312,969,582,1746,1535
2013,March,17, 14:00-15:00 ,2607,2770,361,328,533,259,590,441,147,103,248,311,118,101,1522,2045,443,354,977,720,1890,1744
2013,March,17, 15:00-16:00 ,2660,2762,388,311,492,300,666,523,145,89,241,249,103,99,1341,2117,395,438,835,738,1500,1511
2013,March,17, 16:00-17:00 ,3214,2021,626,364,380,332,624,471,139,90,313,259,91,84,1479,2019,430,477,745,841,1337,1922
2013,March,17, 17:00-18:00 ,3218,2160,895,385,399,353,610,573,160,109,253,244,137,123,1546,2283,303,459,695,914,1436,2139
2013,March,17, 18:00-19:00 ,3190,1700,529,363,396,440,643,543,109,128,288,258,81,105,1612,1829,321,556,845,1010,1320,2246
2013,March,17, 19:00-20:00 ,2916,1716,353,557,321,482,571,597,62,118,298,154,74,127,1489,1718,248,541,599,756,1158,2182
2013,March,17, 20:00-21:00 ,1773,1140,256,385,283,446,456,410,46,124,125,139,51,72,1782,980,188,345,450,654,900,1601
2013,March,17, 21:00-22:00 ,947,1068,144,354,132,427,471,295,25,80,88,84,23,56,829,555,103,336,137,594,348,1390
2013,March,17, 22:00-23:00 , -   ,9, -   , -   ,2, -   ,4,1, -   ,1,3, -   , -   ,5,12,69, -   ,55,1,138, -   ,287
2013,March,17, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,17, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,18, 4:00-5:00 ,57, -   ,7, -   ,7, -   ,11, -   ,7, -   ,3, -   ,4, -   ,27, -   ,14, -   ,56, -   ,142, -   
2013,March,18, 5:00-6:00 ,650,1222,87,151,215,174,173,154,47,69,45,125,63,23,321,377,214,66,918,160,2128,226
2013,March,18, 6:00-7:00 ,1495,2820,245,1810,542,746,604,551,239,204,216,511,263,151,1218,1176,1035,204,2898,440,6445,619
2013,March,18, 7:00-8:00 ,2325,5863,397,4198,1094,1930,1242,826,340,502,306,753,396,357,1723,2548,1321,518,3223,891,6886,1202
2013,March,18, 8:00-9:00 ,2287,6302,408,3293,856,2088,1005,973,293,458,274,891,277,424,1833,2595,1180,493,2916,852,6180,1267
2013,March,18, 9:00-10:00 ,2149,4897,494,2348,649,1531,765,918,212,193,228,770,251,264,1745,2117,1008,353,2233,750,4351,1134
2013,March,18, 10:00-11:00 ,2185,3863,659,2104,546,1500,607,663,196,135,267,475,224,139,1618,1945,802,381,1915,707,3575,1122
2013,March,18, 11:00-12:00 ,2413,3242,825,1446,614,1030,629,633,145,154,303,473,239,163,1601,2120,688,417,1545,808,2977,1551
2013,March,18, 12:00-13:00 ,2678,3300,1276,1512,753,881,665,746,164,121,338,491,201,185,1864,2342,756,430,1529,860,2861,1986
2013,March,18, 13:00-14:00 ,2973,3250,1215,1279,797,878,734,608,158,145,324,463,228,160,1555,2480,674,576,1474,1145,2386,1882
2013,March,18, 14:00-15:00 ,3263,2879,1675,1043,824,649,686,586,153,179,379,472,180,183,1771,2369,570,582,1227,1046,1974,2237
2013,March,18, 15:00-16:00 ,3563,2653,1892,744,1031,568,714,658,202,162,469,351,151,153,1854,2654,476,718,1006,1349,1406,3020
2013,March,18, 16:00-17:00 ,4169,2217,1961,620,1049,556,836,703,241,169,585,347,213,202,2086,2448,412,900,977,1516,1210,3529
2013,March,18, 17:00-18:00 ,5595,2727,2295,614,1609,577,1376,764,387,193,706,378,260,264,2419,3271,656,1058,1148,1816,1487,4131
2013,March,18, 18:00-19:00 ,5616,2625,1794,560,1542,917,1454,993,331,256,742,374,204,303,2749,3527,612,1196,1037,2194,1398,5372
2013,March,18, 19:00-20:00 ,4467,2147,1500,525,1398,667,1189,808,175,190,635,294,151,232,2476,3297,426,1282,835,1995,1167,4608
2013,March,18, 20:00-21:00 ,2542,1347,962,361,916,528,779,535,75,156,209,283,79,136,2128,1865,318,761,548,1348,802,3067
2013,March,18, 21:00-22:00 ,1414,997,436,342,548,413,607,334,62,88,187,143,40,77,1138,989,118,561,212,982,312,2443
2013,March,18, 22:00-23:00 , -   , -   , -   , -   ,8,3,10,6,1, -   ,15,4, -   ,12,19,95,2,50, -   ,140,3,791
2013,March,18, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,18, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,19, 4:00-5:00 ,53, -   ,5, -   ,9, -   , -   , -   ,2, -   ,4, -   ,2, -   ,18, -   ,18, -   ,69, -   ,138, -   
2013,March,19, 5:00-6:00 ,593,1001,98,138,168,163,176,128,46,59,67,109,52,29,375,341,211,62,778,148,1592,193
2013,March,19, 6:00-7:00 ,1367,2917,260,1582,547,722,586,532,213,227,254,451,226,137,1254,1186,936,241,2678,510,5834,663
2013,March,19, 7:00-8:00 ,2288,5682,369,3929,1072,1772,1282,883,366,485,313,769,339,338,1924,2466,1277,515,3146,912,6794,1343
2013,March,19, 8:00-9:00 ,2145,5842,382,3002,895,1874,1035,939,329,458,344,893,323,363,1718,2656,1129,534,2928,834,5643,1026
2013,March,19, 9:00-10:00 ,2035,4488,441,2314,650,1590,713,753,220,263,221,827,285,237,1519,2079,970,397,2220,706,4144,1146
2013,March,19, 10:00-11:00 ,2027,3428,626,1724,516,1155,618,591,180,162,325,596,167,145,1601,2019,761,343,1754,630,3388,1294
2013,March,19, 11:00-12:00 ,2259,3173,999,1377,605,1146,634,725,187,113,356,579,183,195,1703,2026,673,488,1637,801,2882,1459
2013,March,19, 12:00-13:00 ,2696,3194,1163,1546,661,932,610,678,150,124,394,438,233,154,1698,2183,718,494,1564,774,2825,2014
2013,March,19, 13:00-14:00 ,2714,3105,1012,1407,742,916,624,585,151,153,384,455,181,151,1768,2217,745,554,1372,909,2162,1740
2013,March,19, 14:00-15:00 ,2905,2517,1385,998,850,615,726,565,166,126,456,408,182,164,1680,2312,581,548,1158,930,1933,2299
2013,March,19, 15:00-16:00 ,3446,2799,1689,919,906,631,698,593,176,150,532,364,174,182,1727,2384,487,653,930,1227,1332,2392
2013,March,19, 16:00-17:00 ,4147,2373,2127,576,1130,538,911,667,223,159,566,391,207,220,1981,2614,467,779,914,1492,1322,3392
2013,March,19, 17:00-18:00 ,5646,2790,2395,605,1460,695,1374,872,365,229,838,394,256,286,2392,3450,699,1193,1154,1856,1444,4151
2013,March,19, 18:00-19:00 ,5793,2731,1916,614,1464,889,1446,1004,312,268,743,396,265,316,2905,3277,639,1255,1041,2194,1299,2269
2013,March,19, 19:00-20:00 ,4607,1875,1483,509,1417,717,1102,977,214,255,557,276,164,239,2672,3329,569,1299,831,1982,1081,2066
2013,March,19, 20:00-21:00 ,2718,1427,925,448,1165,518,744,580,100,138,268,238,86,149,2072,1979,349,854,489,1367,743,1265
2013,March,19, 21:00-22:00 ,1470,986,705,260,503,387,612,315,50,118,172,139,43,71,974,1157,138,577,211,984,321,1085
2013,March,19, 22:00-23:00 , -   , -   , -   , -   ,9, -   ,14,11,1, -   ,11,2, -   ,14,20,102,1,107, -   ,201,1,213
2013,March,19, 23:00-24:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,19, 24:00-1:00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
2013,March,20, 4:00-5:00 ,70, -   ,9, -   ,8, -   ,12, -   ,5, -   ,1, -   ,4, -   ,22, -   ,22, -   ,76, -   ,92, -   
2013,March,20, 5:00-6:00 ,548,957,93,142,174,160,170,140,54,55,62,100,50,27,380,336,176,64,703,132,1625,106
2013,March,20, 6:00-7:00 ,1252,2520,232,1460,511,588,595,533,191,167,188,461,175,123,1122,1233,843,197,2443,444,5032,215
2013,March,20, 7:00-8:00 ,2175,5844,425,3158,974,1554,1098,892,348,539,227,826,348,280,1876,2365,1229,409,3030,863,6335,433
2013,March,20, 8:00-9:00 ,2073,6111,384,2796,991,1709,1091,812,330,422,248,830,319,387,1744,2416,1123,523,2606,802,5423,385
2013,March,20, 9:00-10:00 ,2067,4249,546,2099,682,1385,733,765,244,277,205,857,265,247,1585,2325,908,366,2016,733,4082,462
2013,March,20, 10:00-11:00 ,2051,3406,635,1341,563,1233,580,635,200,138,220,592,221,156,1517,1998,807,392,1814,655,3067,397
2013,March,20, 11:00-12:00 ,2533,3573,859,1362,692,948,619,645,177,137,186,552,181,163,1696,2041,656,450,1614,770,2873,577
2013,March,20, 12:00-13:00 ,2640,3103,875,1293,728,793,627,714,152,125,278,526,211,153,1782,2140,672,488,1441,936,2612,765
2013,March,20, 13:00-14:00 ,2599,3305,1072,1038,702,910,692,499,140,146,280,590,211,150,1725,2070,609,511,1199,972,2212,648
2013,March,20, 14:00-15:00 ,3214,2656,1490,826,793,623,669,621,144,145,362,401,183,187,1652,2423,531,499,1173,1065,1723,884
2013,March,20, 15:00-16:00 ,3545,2851,2003,634,853,570,740,597,196,132,452,434,162,169,1930,2674,493,709,1015,1252,1370,1118
2013,March,20, 16:00-17:00 ,4253,2341,1772,642,1119,542,952,761,213,160,409,412,203,161,1999,2559,448,733,962,1464,1364,1342
2013,March,20, 17:00-18:00 ,5474,2713,1736,563,1436,695,1253,849,381,183,523,378,305,248,2456,3298,614,1082,1193,1812,1685,1649
2013,March,20, 18:00-19:00 ,5693,2771,1462,591,1476,853,1567,1025,290,269,465,402,240,261,2847,3304,641,1239,1041,2165,1549,2123
2013,March,20, 19:00-20:00 ,4545,2278,1281,539,1378,713,1215,878,194,218,525,274,165,243,2469,3443,425,1159,824,1774,1137,2149
2013,March,20, 20:00-21:00 ,2600,1422,752,393,934,563,814,509,119,164,207,271,69,131,2167,1881,264,768,576,1276,838,1257
