city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
City of Las Pinas,Mayor,"Aguillar, Vergel Ampaya",Nene,Nationalista Party,174422
City of Las Pinas,Vice-Mayor,"Bustamante, Luis Imperial",Louie,Nationalista Party,149931
City of Las Pinas,Councilor-1st District,"Riguera, Rex Hans",Rex,Nationalista Party,45298
City of Las Pinas,Councilor-1st District,"Miranda, Alfredo Lim",Steve,Nationalista Party,46755
City of Las Pinas,Councilor-1st District,"Santos, Mark Anthony Gayoso",Mark,Nationalista Party,51328
City of Las Pinas,Councilor-1st District,"Pena, Oscar Cayas",Oca,Nationalista Party,54122
City of Las Pinas,Councilor-1st District,"Quilatan, Buenaventura Fajardo",Ben,Nationalista Party,55336
City of Las Pinas,Councilor-1st District,"Aguillar, Dennis Santos",Dennis,Nationalista Party,73818
City of Las Pinas,Councilor-2nd District,"Benedicto, Leopoldo Fondevilla",Dong,Nationalista Party,41722
City of Las Pinas,Councilor-2nd District,"Hernandez, Danilo Venzon",Danny,Nationalista Party,50231
City of Las Pinas,Councilor-2nd District,"Dumlao, Renato Pangan",Rene,Nationalista Party,50270
City of Las Pinas,Councilor-2nd District,"Medina, Henry De Castro",Hcm,Nationalista Party,60638
City of Las Pinas,Councilor-2nd District,"Ramos, Ruben Casas",Ben,Nationalista Party,62559
City of Las Pinas,Councilor-2nd District,"Aguilar, Carlo Rebueno",Carlo,Nationalista Party,70128
City of Makati,Mayor,"Binay, Jejomar E Jr Sombillo",Jun-Jun,Partido Demokratiko Pilipino-Lakas ng Bayan,125664
City of Makati,Vice-Mayor,"Peña, Romulo, Jr Valderama",Kid,Independent,105949
City of Makati,Councilor-1st District,"Medina, Romeo Custudio",Romy,Independent,44537
City of Makati,Councilor-1st District,"Magpantay, Arnold Castillo",Idol,Independent,47401
City of Makati,Councilor-1st District,"Del Rosario Iii, Manuel M Tabib",Monsour,Nationalista Party,48753
City of Makati,Councilor-1st District,"Casal-Uy, Marie A San Jose",Mayeth,Partido Demokratiko Pilipino-Lakas ng Bayan,48903
City of Makati,Councilor-1st District,"Hilario, Virgilio, Sr Velasco",Vir,Nationalista Party,50815
City of Makati,Councilor-1st District,"Puno-Ramos, Tosca C Puno",Tosca,Partido Demokratiko Pilipino-Lakas ng Bayan,52794
City of Makati,Councilor-1st District,"Yabut, Maria Concepcion Martinez",Ichi,Nationalista Party,57879
City of Makati,Councilor-1st District,"Eusebio, Ferdinand Tengco",Ferdie,Partido Demokratiko Pilipino-Lakas ng Bayan,59228
City of Makati,Councilor-2nd District,"Jacome, Henry Alora",Divine,Nationalista Party,54859
City of Makati,Councilor-2nd District,"Tolentino, Mary Ruth Casten",Ruth,Nationalista Party,55198
City of Makati,Councilor-2nd District,"De Lara, Maria Theresa Nillo",Tetchie,Nationalista Party,55506
City of Makati,Councilor-2nd District,"Magpantay, Leonardo Marquez",Leo,Nationalista Party,55914
City of Makati,Councilor-2nd District,"Pangilinan, Salvador Dizon",Buddy,Nationalista Party,57077
City of Makati,Councilor-2nd District,"Pasia, Nelson Soriano",Pasia,Partido Demokratiko Pilipino-Lakas ng Bayan,59358
City of Makati,Councilor-2nd District,"Yabut, Nemesio, Jr Siddons",King,Nationalista PartyC,63727
City of Makati,Councilor-2nd District,"Sese, Vincent Tejada",Vincent,Nationalista Party,67179
City of Muntilupa,Mayor,"Binay, Jejomar E Jr Sombillo",Jun-Jun,Partido Demokratiko Pilipino-Lakas ng Bayan,125664
City of Muntilupa,Vice-Mayor,"Peña, Romulo, Jr Valderama",Kid,Independent,105949
City of Muntilupa,Councilor-1st District,"Medina, Romeo Custudio",Romy,Independent,44537
City of Muntilupa,Councilor-1st District,"Magpantay, Arnold Castillo",Idol,Independent,47401
City of Muntilupa,Councilor-1st District,"Del Rosario Iii, Manuel M Tabib",Monsour,Nationalista Party,48753
City of Muntilupa,Councilor-1st District,"Casal-Uy, Marie A San Jose",Mayeth,Partido Demokratiko Pilipino-Lakas ng Bayan,48903
City of Muntilupa,Councilor-1st District,"Hilario, Virgilio, Sr Velasco",Vir,Nationalista Party,50815
City of Muntilupa,Councilor-1st District,"Puno-Ramos, Tosca C Puno",Tosca,Partido Demokratiko Pilipino-Lakas ng Bayan,52794
City of Muntilupa,Councilor-1st District,"Yabut, Maria Concepcion Martinez",Ichi,Nationalista Party,57879
City of Muntilupa,Councilor-1st District,"Eusebio, Ferdinand Tengco",Ferdie,Partido Demokratiko Pilipino-Lakas ng Bayan,59228
City of Muntilupa,Councilor-2nd District,"Jacome, Henry Alora",Divine,Nationalista Party,54859
City of Muntilupa,Councilor-2nd District,"Tolentino, Mary Ruth Casten",Ruth,Nationalista Party,55198
City of Muntilupa,Councilor-2nd District,"De Lara, Maria Theresa Nillo",Tetchie,Nationalista Party,55506
City of Muntilupa,Councilor-2nd District,"Magpantay, Leonardo Marquez",Leo,Nationalista Party,55914
City of Muntilupa,Councilor-2nd District,"Pangilinan, Salvador Dizon",Buddy,Nationalista Party,57077
City of Muntilupa,Councilor-2nd District,"Pasia, Nelson Soriano",Pasia,Partido Demokratiko Pilipino-Lakas ng Bayan,59358
City of Muntilupa,Councilor-2nd District,"Yabut, Nemesio, Jr Siddons",King,Nationalista PartyC,63727
City of Muntilupa,Councilor-2nd District,"Sese, Vincent Tejada",Vincent,Nationalista Party,67179
City of Paranaque,Mayor,"Binay, Jejomar E Jr Sombillo",Jun-Jun,Partido Demokratiko Pilipino-Lakas ng Bayan,125664
City of Paranaque,Vice-Mayor,"Peña, Romulo, Jr Valderama",Kid,Independent,105949
City of Paranaque,Councilor-1st District,"Medina, Romeo Custudio",Romy,Independent,44537
City of Paranaque,Councilor-1st District,"Magpantay, Arnold Castillo",Idol,Independent,47401
City of Paranaque,Councilor-1st District,"Del Rosario Iii, Manuel M Tabib",Monsour,Nationalista Party,48753
City of Paranaque,Councilor-1st District,"Casal-Uy, Marie A San Jose",Mayeth,Partido Demokratiko Pilipino-Lakas ng Bayan,48903
City of Paranaque,Councilor-1st District,"Hilario, Virgilio, Sr Velasco",Vir,Nationalista Party,50815
City of Paranaque,Councilor-1st District,"Puno-Ramos, Tosca C Puno",Tosca,Partido Demokratiko Pilipino-Lakas ng Bayan,52794
City of Paranaque,Councilor-1st District,"Yabut, Maria Concepcion Martinez",Ichi,Nationalista Party,57879
City of Paranaque,Councilor-1st District,"Eusebio, Ferdinand Tengco",Ferdie,Partido Demokratiko Pilipino-Lakas ng Bayan,59228
City of Paranaque,Councilor-2nd District,"Jacome, Henry Alora",Divine,Nationalista Party,54859
City of Paranaque,Councilor-2nd District,"Tolentino, Mary Ruth Casten",Ruth,Nationalista Party,55198
City of Paranaque,Councilor-2nd District,"De Lara, Maria Theresa Nillo",Tetchie,Nationalista Party,55506
City of Paranaque,Councilor-2nd District,"Magpantay, Leonardo Marquez",Leo,Nationalista Party,55914
City of Paranaque,Councilor-2nd District,"Pangilinan, Salvador Dizon",Buddy,Nationalista Party,57077
City of Paranaque,Councilor-2nd District,"Pasia, Nelson Soriano",Pasia,Partido Demokratiko Pilipino-Lakas ng Bayan,59358
City of Paranaque,Councilor-2nd District,"Yabut, Nemesio, Jr Siddons",King,Nationalista PartyC,63727
City of Paranaque,Councilor-2nd District,"Sese, Vincent Tejada",Vincent,Nationalista Party,67179
Pasay City,Mayor,"Calixto, Antonino Gallardo",Tony,LP,59087
Pasay City,Vice-Mayor,"Pesebre, Marlon Atienza",Marlon,PMP,58942
Pasay City,Councilor-1st District,"Francisco, Pinky Lyn Isidro",Pinky,Nationalista Party,21281
Pasay City,Councilor-1st District,"Alvina, Alberto Cerdena",Abet,Nationalista Party,22186
Pasay City,Councilor-1st District,"Advincula, Eduardo Ilustrisimo",Ed,Independent,22295
Pasay City,Councilor-1st District,"Ibay, Lexter Navarro",Lex,Nationalista Party,31163
Pasay City,Councilor-1st District,"Advincula, Richard Manansala",Chard,LP,31557
Pasay City,Councilor-1st District,"Santos, Mary Grace Bustonera",Grace,PMP,37798
Pasay City,Councilor-2nd District,"Tolentino, Arvin Galang",Okidocbong,PMP,22788
Pasay City,Councilor-2nd District,"Bayona, Brian K Pamintuan",Brian,Partido Demokratiko Pilipino-Lakas ng Bayan,23694
Pasay City,Councilor-2nd District,"Vendivel, Ian Pineda",Ian,LP,25032
Pasay City,Councilor-2nd District,"Ibay, Ileana Navarro",Ileana,Nationalista Party,27302
Pasay City,Councilor-2nd District,"Vergel De Dios, Edita Vistan",Edith,Nationalista Party,28113
Pasay City,Councilor-2nd District,"Padua, Reynaldo Ordoño",Rey Padua,LP,31895
Pateros,Mayor,"Medina, Jaime Cruz",Joey,Nationalista Party,18322
Pateros,Vice-Mayor,"Sanchez, Jose Jonathan Cruz",Jojo,Independent,13671
Pateros,Councilor-1st District,"Rosales, Dominador Jr Dizon",Ador,Nationalista Party,5861
Pateros,Councilor-1st District,"Muñoz, Rosario Ponce",Coney,Nationalista Party,5866
Pateros,Councilor-1st District,"Dela Cruz, Allan Dela Cruz",Allan,LP,7003
Pateros,Councilor-1st District,"Villegas, Milaor Baduya",Mil,Nationalista Party,7098
