city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Agoo,Mayor,"Eriguel, Eufranio Chan",Franny,Lakas-Christian Muslim Democrats,77
Agoo,Vice-Mayor,"Eslao, Antonio Arce",Tony,Independent,8778
Agoo,Councilor,"Balbin, Violeta Laroya",Violy,Laban ng Demokratikong Pilipino,11100
Agoo,Councilor,"Boado, Jaime Jr. Aldaba",Boyet,Lakas-Christian Muslim Democrats,10502
Agoo,Councilor,"De Vera, Rogelio Rivera",Roger,Lakas-Christian Muslim Democrats,10088
Agoo,Councilor,"Dy, James Yu",Maxim,Laban ng Demokratikong Pilipino,9820
Agoo,Councilor,"Colubong, Crisogono Jr. Llavore",Cris,Lakas-Christian Muslim Democrats,9712
Agoo,Councilor,"Fronda, Ricardo Padilla",Carding,Lakas-Christian Muslim Democrats,8782
Agoo,Councilor,"Komiya, Josephus Dela Rosa",Pot-Pot,Lakas-Christian Muslim Democrats,8064
Agoo,Councilor,"Yu, Felix Victor Calub",Agoo Royal,Lakas-Christian Muslim Democrats,6767
Aringay,Mayor,"Ong, Teresita Abad",Tessie,Laban ng Demokratikong Pilipino,10396
Aringay,Vice-Mayor,"Sibuma, Eric Ong",Superman,Laban ng Demokratikong Pilipino,11934
Aringay,Councilor,"Garcia, Teresita Oculto",Tess,Lakas-Christian Muslim Democrats,8377
Aringay,Councilor,"Gagarao, Angelito Ganiban",Lito,Lakas-Christian Muslim Democrats,6439
Aringay,Councilor,"Frijas, Wilfredo Garcia",Willy,Lakas-Christian Muslim Democrats,6235
Aringay,Councilor,"Ugay, Norma Mangaoang",Norma,Laban ng Demokratikong Pilipino,5824
Aringay,Councilor,"Gajo, Edelito De Vera",Edel,Laban ng Demokratikong Pilipino,5785
Aringay,Councilor,"Mallari, Rolando Quiros",Roy,Laban ng Demokratikong Pilipino,5702
Aringay,Councilor,"Mercado, Orencio Jr. Olidar",Atchoy,Lakas-Christian Muslim Democrats,5588
Aringay,Councilor,"Mapanao, Rodolfo Mapanao",Bagwer,Lakas-Christian Muslim Democrats,5360
Bacnotan,Mayor,"Fontanilla, Ma Minda Liban",Minda,Lakas-Christian Muslim Democrats,14125
Bacnotan,Vice-Mayor,"Fontanilla, Rufino Hernandez",Pinong,Nationalist People's Coalition,9805
Bacnotan,Councilor,"Cabuco, Marivic Rodriguez",Abet,Nationalist People's Coalition,9548
Bacnotan,Councilor,"Alminiana, Angeles Vengazo",Ayong,Independent,8860
Bacnotan,Councilor,"Abad, Florante Cariaso",Boy,Lakas-Christian Muslim Democrats,8401
Bacnotan,Councilor,"Almodovar, Franklin Nebres",Frank,Independent,8013
Bacnotan,Councilor,"Nuesca, Alexander Gapoz",Alex,Lakas-Christian Muslim Democrats,7931
Bacnotan,Councilor,"Corpuz, Federico Rillera",Rico,Lakas-Christian Muslim Democrats,7528
Bacnotan,Councilor,"Dagang, Adamor Llarenas",Adamore Llarenas,Liberal Party,7214
Bacnotan,Councilor,"Almojuela, Onofre Ganalon",Opring,Nationalist People's Coalition,7007
Bagulin,Mayor,"Tumbaga, Salcedo Albena",Bol-It,Independent,3332
Bagulin,Vice-Mayor,"Flor, Dominador Caluza",Alibon,Lakas-Christian Muslim Democrats,2704
Bagulin,Councilor,"Flor, Virgilio Caluza",Iyo,Independent,2207
Bagulin,Councilor,"Tumbaga, Ferdinand Dumaguing",Pal-Og,Independent,2200
Bagulin,Councilor,"De Leon, Demy Almosa",Jimmy,Liberal Party,1974
Bagulin,Councilor,"Sacpa, Warton Etti",Kinggol,Lakas-Christian Muslim Democrats,1702
Bagulin,Councilor,"Soriano, Corazon Caluza",Y-We,Independent,1630
Bagulin,Councilor,"Sallatic, Romeo Buyacao",Lagoy,Lakas-Christian Muslim Democrats,1591
Bagulin,Councilor,"Mazon, Natalia Rillera",Naty,Independent,1591
Bagulin,Councilor,"Estira, Ernesto Donguiz",Erning,Independent,1542
Balaoan,Mayor,"Ostrea, Joaquin Jr. Concepcion",Boy,Lakas-Christian Muslim Democrats,15009
Balaoan,Vice-Mayor,"Concepcion, Al-Fred Ordinario",Fred,Lakas-Christian Muslim Democrats,14753
Balaoan,Councilor,"Concepcion, Danilo Agbulos",-,Nationalist People's Coalition,12080
Balaoan,Councilor,"Portacio, Emiliana Paguirigan",Emilia,Lakas-Christian Muslim Democrats,11288
Balaoan,Councilor,"Mique, Rodolfo Valdez",Rudy,Nationalist People's Coalition,11116
Balaoan,Councilor,"Ramirez, Jose Olivarez",Peping,Nationalist People's Coalition,10944
Balaoan,Councilor,"Marron, Michael Dominguez",Mike,Nationalist People's Coalition,10901
Balaoan,Councilor,"Bernales, Glecy Coloma",Glecy,Lakas-Christian Muslim Democrats,10769
Balaoan,Councilor,"Ostrea, Merlyn Perez",Merlyn,Lakas-Christian Muslim Democrats,10701
Balaoan,Councilor,"Nillo, Shirley Areola",Shirley,Nationalist People's Coalition,9631
Bangar,Mayor,"Pinzon, Gary Napenas",Gary,Lakas-Christian Muslim Democrats,13342
Bangar,Vice-Mayor,"Mosuela, Wilfredo Ragojo",Willy,Nationalist People's Coalition,7663
Bangar,Councilor,"Dabalos, Virgelio Magali",Jhet,Lakas-Christian Muslim Democrats,7457
Bangar,Councilor,"Moster, Luis Jr. Mupas",Boy,Nationalist People's Coalition,6344
Bangar,Councilor,"Coloma, Rogelio Follosco",Gil,Lakas-Christian Muslim Democrats,5989
Bangar,Councilor,"Flores, Eduardo Pinzon",Eddie,Lakas-Christian Muslim Democrats,5898
Bangar,Councilor,"Mantilla, Jose Sr. Mantilla",Pio,Lakas-Christian Muslim Democrats,5697
Bangar,Councilor,"Lucina, Edgardo Fabro",Basiong,Lakas-Christian Muslim Democrats,5658
Bangar,Councilor,"Ferido, Edgar Bellon",Ed,Nationalist People's Coalition,5582
Bangar,Councilor,"Villanueva, Jesus Navor",Jess,Nationalist People's Coalition,5378
Bauang,Mayor,"De Guzman, Eulogio Clarence Martin III Pulido",Martin,Nationalist People's Coalition,21174
Bauang,Vice-Mayor,"Lopez, Wilmar Johnny Austria",Drilon,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,13190
Bauang,Councilor,"Malinao, Bonifacio Gacad",Boni,Independent,17338
Bauang,Councilor,"Sotto, Gabriel Acosta",Gabby,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,12360
Bauang,Councilor,"Aquino, Angelo Soriano",Bong,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,12223
Bauang,Councilor,"Policarpio, Benilda Gacad",Bending,Nationalist People's Coalition,9093
Bauang,Councilor,"Gallardo, Noel Tadina",Wowie,Nationalist People's Coalition,9029
Bauang,Councilor,"Gagtan, Ernesto Obra",Erning,Lakas-Christian Muslim Democrats or Nationalist People's Coalition,8697
Bauang,Councilor,"Laigo , Armando Casipit",Kabog,Nationalist People's Coalition,8471
Bauang,Councilor,"Sanchez, Ernesto Albano",Erning,Independent,8442
