city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Adams,Mayor,"Dupagen, Wilma Burawi",Wilma,Lakas-Christian Muslim Democrats,492
Adams,Vice-Mayor,"Poking, Wagner Agamas",Wagner,Nationalist People's Coalition,412
Adams,Councilor,"Dupagen, Teodoro Dalloyon",Teddy,Lakas-Christian Muslim Democrats,324
Adams,Councilor,"Cabradilla, Bernard Don",Boboy,Nationalist People's Coalition,324
Adams,Councilor,"Tukiad, Juan Apewan",Altaki,Nationalist People's Coalition,309
Adams,Councilor,"Sacpa, Danny Tugade",Danny,Lakas-Christian Muslim Democrats,286
Adams,Councilor,"Acebedo, Franklin Pedronan",Frank,Lakas-Christian Muslim Democrats,274
Adams,Councilor,"Manuel, Marcelo Agbangog",W,Lakas-Christian Muslim Democrats,268
Adams,Councilor,"Tarnate, Jimmy Dadiwa",Jimmy,Independent,267
Adams,Councilor,"Cascayan, Romualdo Sr. Abadilla",Maldo,Lakas-Christian Muslim Democrats,250
Bacarra,Mayor,"Velasco, Philip Corpus",Philip,Lakas-Christian Muslim Democrats,7907
Bacarra,Vice-Mayor,"Dela Cruz, Nicomedes Jr. Cadiz",Nico,Lakas-Christian Muslim Democrats,9988
Bacarra,Councilor,"Andaya, Marcelo P.",Alo,Lakas-Christian Muslim Democrats,7177
Bacarra,Councilor,"Ramelb, Villamor E.",Villa,Liberal Party,6665
Bacarra,Councilor,"Afaga, Henedina Balasi",Dina,Aksyon Demokratiko,6360
Bacarra,Councilor,"Ranchez, Ginaline Judith Romotap",Judith,Lakas-Christian Muslim Democrats,6011
Bacarra,Councilor,"Velasco, John Bonoan",Jay Jay,Aksyon Demokratiko,5803
Bacarra,Councilor,"Lazo, Mario Madolora",Mario,Lakas-Christian Muslim Democrats,5326
Bacarra,Councilor,"Castro, Manuel Butch S.",Butch,Lakas-Christian Muslim Democrats,5313
Bacarra,Councilor,"Visaya, Emilio Subia",Milio E.V.,Lakas-Christian Muslim Democrats,5157
Badoc,Mayor,"Torralba, Thomas Nicolas",Tom,Kilusang Bagong Lipunan,10832
Badoc,Vice-Mayor,"Cajigal, Glenn George Go",Glenn,Kilusang Bagong Lipunan,12068
Badoc,Councilor,"Pagaling, Sheryl Pagat",She,Independent,8669
Badoc,Councilor,"Torralba, Roman Salviejo",Romy,Kilusang Bagong Lipunan or Aksyon Demokratiko,8511
Badoc,Councilor,"Barlahan, Divina Gracia Cordero",Den-Den,Independent,7277
Badoc,Councilor,"Torralba, Jonathan Oasan",Jon or Jhun,Kilusang Bagong Lipunan or Aksyon Demokratiko,6960
Badoc,Councilor,"Cajigal, Maximo Dahilig",Maxie,Lakas-Christian Muslim Democrats,6891
Badoc,Councilor,"Rubio, Alma Palafox",Alma,Kilusang Bagong Lipunan,6747
Badoc,Councilor,"Ruiz, Juliet Peralta",Juliet,Kilusang Bagong Lipunan,6060
Badoc,Councilor,"Coloma, Jason Arzadon",Jay,Independent,5577
Bangui,Mayor,"Gaces, Wilfred Alupay",Willy,Lakas-Christian Muslim Democrats,4044
Bangui,Vice-Mayor,"Cimatu, Salvacion Sales",Vacie,Nationalist People's Coalition,4034
Bangui,Councilor,"Balbag, Rogerick Cambe",Gerick,Kilusang Bagong Lipunan,4039
Bangui,Councilor,"Malapit, Imelda Delgado",Melding M.,Lakas-Christian Muslim Democrats,3986
Bangui,Councilor,"Dy , Milagros Oliveros",Mila,Lakas-Christian Muslim Democrats,3509
Bangui,Councilor,"Ragudo, Alejandro Acido",Alex,Nationalist People's Coalition,3229
Bangui,Councilor,"Sambrano, Crisanto Molina",Santing,Nationalist People's Coalition,3209
Bangui,Councilor,"Tomas, Rolando Ragasa",Lando,Lakas-Christian Muslim Democrats,3150
Bangui,Councilor,"Cascayan, Larry Manuel",Larry,Nationalist People's Coalition,3016
Bangui,Councilor,"Soriano, Ambrocio Jr. Redoble",Ambo,Independent,2913
Banna Espirito,Mayor,"Espiritu, Francisco Jr. Raval",Ancis,Lakas-Christian Muslim Democrats,499
Banna Espirito,Vice-Mayor,"Aguinaldo, Odon Magarro",Odon,Liberal Party,413
Banna Espirito,Councilor,"Laguitan, Alejo Jr. Morales",Jun,Independent,454
Banna Espirito,Councilor,"Raval, Quirino Aribayan",Quirino,Lakas-Christian Muslim Democrats,413
Banna Espirito,Councilor,"Bancud, Danilo Ulit",Danny,Liberal Party,362
Banna Espirito,Councilor,"Tomas, Faustino D.",Inong,Liberal Party,362
Banna Espirito,Councilor,"Dalusian, Robert Balbag",Amy,Lakas-Christian Muslim Democrats,359
Banna Espirito,Councilor,"Ciriaco, Pedro Ibalo",Pebrero,Lakas-Christian Muslim Democrats,343
Banna Espirito,Councilor,"Banaba, Justo Agcarrang",Justo,Lakas-Christian Muslim Democrats,325
Banna Espirito,Councilor,"Samalio, George Aguinaldo","Geng, George",Liberal Party,321
Batac City,Mayor,"Abadilla, Carlito Ii Aguilar",Carly,Kilusang Bagong Lipunan,5118
Batac City,Vice-Mayor,"Isleta, Atrina Pablo",Atring,Lakas-Christian Muslim Democrats,6173
Batac City,Councilor,"Taroma, Ruben Guiang",Ruben,Lakas-Christian Muslim Democrats,5239
Batac City,Councilor,"Corpuz, Evelyn Maulit",Maulit,Independent,5076
Batac City,Councilor,"Sanchez, Dennis Jambaro",Dennis,Lakas-Christian Muslim Democrats,4670
Batac City,Councilor,"Oalog, Nelson Castillo",Nelson,Kilusang Bagong Lipunan,4473
Batac City,Councilor,"Yoro, Gregson Esquivel",Greg,Kilusang Bagong Lipunan,4106
Batac City,Councilor,"Rondal, Camilo Jr. Cacayorin",Boy,Lakas-Christian Muslim Democrats,4030
Batac City,Councilor,"Garcia, Efren Santos Bumiltac",Bong,Kilusang Bagong Lipunan,3834
Batac City,Councilor,"Madrid, Bonifacio Alcera",Pacio,Lakas-Christian Muslim Democrats,3790
Burgos,Mayor,"Nalupta, Jesus Sr. Rosario",Okoy,Lakas-Christian Muslim Democrats,14998
Burgos,Vice-Mayor,"Chua, Albert Daguio",Albert,Kilusang Bagong Lipunan,12002
Burgos,Councilor,"Nalupta, Ronald Allan Marders",Alan,Lakas-Christian Muslim Democrats,13930
Burgos,Councilor,"Quidang, Bismark Angelo Arcangel",Bismark,Independent,13199
Burgos,Councilor,"Garcia, Joel Reyes",Abogado,Lakas-Christian Muslim Democrats,11653
Burgos,Councilor,"Gaoat, Ramon Manarpiis",Doc Gaoat,Lakas-Christian Muslim Democrats,11127
Burgos,Councilor,"Aguinaldo, Macarthur Acosta",Boyet,Lakas-Christian Muslim Democrats,9803
Burgos,Councilor,"Marders, Bernardo Ku",Bernan,Lakas-Christian Muslim Democrats,9377
Burgos,Councilor,"Cajigal, Mary Coleen Columbia Lumang",Columbia,Kilusang Bagong Lipunan,8617
Burgos,Councilor,"Crisostomo, Avelard Ibarra Franco",Bubot,Kilusang Bagong Lipunan,8043
Carasi,Mayor,"Campanano, Benjamin Jr. Yagyagan",Ben,Lakas-Christian Muslim Democrats,2965
Carasi,Vice-Mayor,"Garcia, Rodolfo Lazo",Rudy,Lakas-Christian Muslim Democrats,3450
Carasi,Councilor,"Garcia, Crescente Narciso",Enteng,Lakas-Christian Muslim Democrats,2807
Carasi,Councilor,"Jimenez, Joegie Benemerito",Jing,Kilusang Bagong Lipunan,2584
Carasi,Councilor,"Saludares, Renato Santiago",Salu,Independent,2195
Carasi,Councilor,"Calapini, Jessie Richard Albano",Boysi,Lakas-Christian Muslim Democrats,2180
Carasi,Councilor,"Espejo, Juanito Cadelinia",Aning,Lakas-Christian Muslim Democrats,2030
Carasi,Councilor,"Pascua, Charito Ridon",Chary,Lakas-Christian Muslim Democrats,2002
Carasi,Councilor,"Santiago, Roly Rex Ignacio",Roly,Independent,1996
Carasi,Councilor,"Acupido, Jorge Daguio",Lito,Independent,1711
Currimao,Mayor,"Fernandez, Joy Bannagui Carte",Joy Carte,Lakas-Christian Muslim Democrats,336
Currimao,Vice-Mayor,"Gaspar, Rene Villa",-,Kilusang Bagong Lipunan,395
Currimao,Councilor,"Salno, Rodolfo Ramon",Rudy,Kilusang Bagong Lipunan,445
Currimao,Councilor,"Abal, Clemente Pigoti",Ellang Abal,Lakas-Christian Muslim Democrats,412
Currimao,Councilor,"Julian, Menandro Simon",Lander,Independent,403
Currimao,Councilor,"Carte, Mitzi Antonette Masaway",Mitchie,Lakas-Christian Muslim Democrats,358
Currimao,Councilor,"Sueb, Edgar Sibali",Egay,Lakas-Christian Muslim Democrats,353
Currimao,Councilor,"Reyes, Gabriel Dumlao",Abbing,Kilusang Bagong Lipunan,339
Currimao,Councilor,"Bulil-Lit, Corpuz Gato",Copong,Independent,331
Currimao,Councilor,"Bangaoan, Libres Jr. Salleb",Bongbong,Lakas-Christian Muslim Democrats,303
Dingras,Mayor,"Go, Rosario Chua",Charing,Kilusang Bagong Lipunan,5553
Dingras,Vice-Mayor,"Ramajo, Errol Acacio",Doc,Kilusang Bagong Lipunan,4543
Dingras,Councilor,"Raguindin, Kent Ragonjan",Quintin,Kilusang Bagong Lipunan,4869
Dingras,Councilor,"Aglipay, Isabelo III Zalameda",Belong,Kilusang Bagong Lipunan,4706
Dingras,Councilor,"Pascua, Arthur Paguirigan",Arthur,Kilusang Bagong Lipunan,4064
Dingras,Councilor,"Gavino, James Rentar",James,Kilusang Bagong Lipunan,4054
Dingras,Councilor,"Galzote, Cesar Madriaga",Sardo,Kilusang Bagong Lipunan,3970
Dingras,Councilor,"Dumlao, Reynaldo Guillermo",Rene,Kilusang Bagong Lipunan,3969
Dingras,Councilor,"Fernando, Bernardo Yamongan",Berning,Kilusang Bagong Lipunan,3941
Dingras,Councilor,"Ragonjan, Deirdree Sadian",Botsing,Kilusang Bagong Lipunan,3649
Dumalneg,Mayor,"Castro, Roberto Parado",Robert,Lakas-Christian Muslim Democrats,8916
Dumalneg,Vice-Mayor,"Foz, Danilo Carranza",Danny,Kilusang Bagong Lipunan,12820
Dumalneg,Councilor,"Calano, Samuel Domingo",Sam,Lakas-Christian Muslim Democrats,9296
Dumalneg,Councilor,"Valenzuela, Erdio Espejo",Erdio,Lakas-Christian Muslim Democrats,9086
Dumalneg,Councilor,"Taylan, Nathaniel Ruben Ponce",Ruben,Lakas-Christian Muslim Democrats,7979
Dumalneg,Councilor,"Baquiran, Marjorie Taylan",Jorie,Lakas-Christian Muslim Democrats,7318
Dumalneg,Councilor,"Dela Cruz, Benigno Bayaca",Benny,Lakas-Christian Muslim Democrats,7256
Dumalneg,Councilor,"Parado, Melanio Puruganan",Milit,Lakas-Christian Muslim Democrats,6644
Dumalneg,Councilor,"Arevalo, Jocelyn Munoz",Joyce,Independent,5931
Dumalneg,Councilor,"Garces, Elsie Patacsil",Elsie,Lakas-Christian Muslim Democrats,5864
Laoag City,Mayor,"Pambid, Rogelio Demdem",Roger,Kilusang Bagong Lipunan,4149
Laoag City,Vice-Mayor,"Pillos, Salvador Sulquiano",Bador,Nationalist People's Coalition,4055
Laoag City,Councilor,"Rosqueta, Jonel Menor",Jonel,Kilusang Bagong Lipunan,4796
Laoag City,Councilor,"Tamayo, Alicia Saladino",Alice,Nationalist People's Coalition,3913
Laoag City,Councilor,"Tamayo, Constancio Tamayo",Tansing,Nationalist People's Coalition,3676
Laoag City,Councilor,"Simeon, Wilson Castillo",Wil,Kilusang Bagong Lipunan,3467
Laoag City,Councilor,"Santiago, Ronald Eugenio",Bombo,Nationalist People's Coalition,3290
Laoag City,Councilor,"Guira, Romeo Agpaoa",Romeo,Lakas-Christian Muslim Democrats,3206
Laoag City,Councilor,"Ermitanio, Roderick Andres",Eric,Kilusang Bagong Lipunan,3124
Laoag City,Councilor,"Ligot, Dominador Pablo",Doming Ligot,Nationalist People's Coalition,3021
Nueva Era,Mayor,"Garvida, Caroline Arzadon",Elot,Kilusang Bagong Lipunan,2144
Nueva Era,Vice-Mayor,"Arzadon, Joseph Bala",Osip,Kilusang Bagong Lipunan,2295
Nueva Era,Councilor,"Arzadon, Jo-Anne Mandac",Joan,Puwersa ng Masang Pilipino,2195
Nueva Era,Councilor,"Pahinag, Marlon Pascua",Marlon,Lakas-Christian Muslim Democrats,2056
Nueva Era,Councilor,"Farinas, Arnel Arthur Bunay",Arthur,Lakas-Christian Muslim Democrats,2051
Nueva Era,Councilor,"Azurin, Elmer Bringas",Elmer,Kilusang Bagong Lipunan,2017
Nueva Era,Councilor,"Balagso, Fernando Bautista",Fernan,Kilusang Bagong Lipunan,1929
Nueva Era,Councilor,"Arzadon, Roger Oandasan",Roger,Kilusang Bagong Lipunan,1703
Nueva Era,Councilor,"Valera, Alexander Budala",Alex,Lakas-Christian Muslim Democrats,1636
Nueva Era,Councilor,"Tamayo, Carlito Manibog",Cardo,Lakas-Christian Muslim Democrats,1630
Pagudpud,Mayor,"Sales, Marlon Torres",Marlon,Laban ng Demokratikong Pilipino,5200
Pagudpud,Vice-Mayor,"Henson, Matilde Kabigting",Maja,Laban ng Demokratikong Pilipino,3618
Pagudpud,Councilor,"Cimatu, Efren Sr. Beltran",Jhun-Jhun,Laban ng Demokratikong Pilipino,5879
Pagudpud,Councilor,"Aringay, Pastor Aguila",Pastor,Laban ng Demokratikong Pilipino,4204
Pagudpud,Councilor,"Corpuz, Victor Agullana",Vc,Independent,4184
Pagudpud,Councilor,"Calvan, Melvin Benemerito",Bingbong,Lakas-Christian Muslim Democrats,4168
Pagudpud,Councilor,"Ubasa, Edimar Basamot",Jingo,Laban ng Demokratikong Pilipino,3752
Pagudpud,Councilor,"Viernes, Melvin Agullana",Mv,Lakas-Christian Muslim Democrats,3731
Pagudpud,Councilor,"Alabanza, Bienvenido Aglugub",Bindoy,Laban ng Demokratikong Pilipino,3728
Pagudpud,Councilor,"Benemerito, Rex Constantino Castro",Rex,Lakas-Christian Muslim Democrats,3339
Paoay,Mayor,"Clemente, Bonifacio Jr. Carpio",Bobby,Lakas-Christian Muslim Democrats,7488
Paoay,Vice-Mayor,"Cabacungan, Julio Agdeppa",None,Kilusang Bagong Lipunan,6136
Paoay,Councilor,"Sadumiano, Robert Sadumiano",Robert,Lakas-Christian Muslim Democrats,5858
Paoay,Councilor,"Llaguno, Cesar Gonzales",Sarski,Laban ng Demokratikong Pilipino,5407
Paoay,Councilor,"Ragual, Julius Cacayorin",Juls,Lakas-Christian Muslim Democrats,5187
Paoay,Councilor,"Domingo, Araceli David",Cely,Laban ng Demokratikong Pilipino,5176
Paoay,Councilor,"Cacayorin, Jose Cacayorin",Joe,Kilusang Bagong Lipunan,5053
Paoay,Councilor,"Abrojena, Edwin Bagalaro",Edu,Kilusang Bagong Lipunan,5015
Paoay,Councilor,"Gallardo, Rogelio Domingo",Rogel,Kilusang Bagong Lipunan,4787
Paoay,Councilor,"Pobre, Galen Umayam",Galen,Laban ng Demokratikong Pilipino,4628
Pasuquin,Mayor,"Aguinaldo, Oscar Dancel",Oscar,Lakas-Christian Muslim Democrats,6148
Pasuquin,Vice-Mayor,"Valdez, Rodolfo Llapitan",Rudy,Independent,5850
Pasuquin,Councilor,"Dela Cruz, Elsie Valdez",Bascao,Lakas-Christian Muslim Democrats,5335
Pasuquin,Councilor,"Lagazo, Jesus Dolwe",-,Independent,5103
Pasuquin,Councilor,"Gervacio, Clemente Ramil",Mente,Lakas-Christian Muslim Democrats,4953
Pasuquin,Councilor,"Arquillo, Micaela Angela Garcia",Lala,Independent,4691
Pasuquin,Councilor,"Aguinaldo, Felix Peter Jr. Dancel",Peter,Lakas-Christian Muslim Democrats,4603
Pasuquin,Councilor,"Acio, Melchor Madamba",Mely,Nationalist People's Coalition,4466
Pasuquin,Councilor,"Aguinaldo, Nestor Rey Ruiz",Nestor Rey,Independent,4278
Pasuquin,Councilor,"Regidor, Alfredo Jr. Florentino",Jun,Lakas-Christian Muslim Democrats,4216
Piddig,Mayor,"Salazar, Augustus Ancheta",Augusto,Kilusang Bagong Lipunan,5706
Piddig,Vice-Mayor,"Clemente, Modesto Umarog",Modest,Kilusang Bagong Lipunan,2962
Piddig,Councilor,"Bayag, Onofre Agustin",Ofring,Independent,4014
Piddig,Councilor,"Asis, Guillermo Albano",Memong,Laban ng Demokratikong Pilipino,3879
Piddig,Councilor,"Foronda, Marianito Piedad",Ibot,Kilusang Bagong Lipunan,3748
Piddig,Councilor,"Guillen, Melchor Batara",Mel,Independent,3711
Piddig,Councilor,"Silvano, Juan Jr. Llanes",Johnny,Kilusang Bagong Lipunan,3674
Piddig,Councilor,"Ventura, Ruben Marcos",Roy,Aksyon Demokratiko,3648
Piddig,Councilor,"Tomas, Efren Piedad",Efren,Laban ng Demokratikong Pilipino,3411
Piddig,Councilor,"Aquino, Generoso Jr. De Leon",Gener,Laban ng Demokratikong Pilipino,3369
Pinili,Mayor,"Pagdilao, Anunciacion Duldulao",Ciony,Lakas-Christian Muslim Democrats,3923
Pinili,Vice-Mayor,"Galang, Pedro Baetiong",Pete,Lakas-Christian Muslim Democrats,3849
Pinili,Councilor,"Labasan, Rommel Tamayo",Rommel,Lakas-Christian Muslim Democrats,4199
Pinili,Councilor,"Pascua, Nolasco Catubay",Colas,Lakas-Christian Muslim Democrats,3030
Pinili,Councilor,"Tugas, Reyda Barlahan",Reyda,Lakas-Christian Muslim Democrats,2986
Pinili,Councilor,"Pascua, Maribel Cabie",Marie,Lakas-Christian Muslim Democrats,2776
Pinili,Councilor,"Zafaralla, Quirico Guerrero",Rico,Independent,2765
Pinili,Councilor,"Cabie, Reizel Abrogena",Ezel,Laban ng Demokratikong Pilipino,2681
Pinili,Councilor,"Bagarino, Amor Macalma",Amor,Laban ng Demokratikong Pilipino,2639
Pinili,Councilor,"Pascua, Ferdinand Macalma",Ferding,Lakas-Christian Muslim Democrats,2591
San Nicolas,Mayor,"Valdez, Alfredo Jr. Pajinag",Boying,Independent,9502
San Nicolas,Vice-Mayor,"Dadiz, Norberto Domingo",Ruben,Independent,11116
San Nicolas,Councilor,"Ambrocio, Domingo Jr. Curimao",Doming,Kilusang Bagong Lipunan,8939
San Nicolas,Councilor,"Bonoan, Ed Mar Vincent Lagasca",Bingbong,Independent,8499
San Nicolas,Councilor,"Yoro, Antonio Corpuz",Tony,Independent,7903
San Nicolas,Councilor,"Badua, Linda Edralin",Inday,Lakas-Christian Muslim Democrats,7279
San Nicolas,Councilor,"Caraang, Luciano Ragutero",Ciano,Independent,7243
San Nicolas,Councilor,"Pumaras, Jessie Pasion",Jessie,Independent,7164
San Nicolas,Councilor,"Ilaga, Angelo B.",Tootsie,Laban ng Demokratikong Pilipino,6204
San Nicolas,Councilor,"Asuncion, Astor Jr. Macalipis",Jun,Kilusang Bagong Lipunan,6137
Sarrat,Mayor,"Abad, Corazon Ruiz",Cora,Lakas-Christian Muslim Democrats,7206
Sarrat,Vice-Mayor,"Agoy, Esteban Obando",Ben,Lakas-Christian Muslim Democrats,8991
Sarrat,Councilor,"Ganal, Rony Balicao",Boi,Lakas-Christian Muslim Democrats,7271
Sarrat,Councilor,"Edrozo, Alipio Soria",Aling,Lakas-Christian Muslim Democrats,6574
Sarrat,Councilor,"Talamayan, Jose Echevarri",Delfin,Lakas-Christian Muslim Democrats,6555
Sarrat,Councilor,"Agoto, Virgilio Lagato",Biyong,Lakas-Christian Muslim Democrats,6368
Sarrat,Councilor,"Ostrea, Samy Denis Rivera",Denisostrea or Austria,Lakas-Christian Muslim Democrats,5298
Sarrat,Councilor,"Flores, Amanda Rosario Ruiz",Amy Rose,Lakas-Christian Muslim Democrats,5122
Sarrat,Councilor,"Almazan, Robert Bitanga",Robert,Lakas-Christian Muslim Democrats,4748
Sarrat,Councilor,"Gano, Ferdinand Baris",Andy,Laban ng Demokratikong Pilipino,4278
Solsona,Mayor,"De Lara, Joseph Espiritu",Joe,Lakas-Christian Muslim Democrats,8654
Solsona,Vice-Mayor,"De Lara, Edison Espiritu",Butch,Lakas-Christian Muslim Democrats,8555
Solsona,Councilor,"De Lara, Jonathan Luz",Jong,Lakas-Christian Muslim Democrats,7196
Solsona,Councilor,"Agulay, Ismael Luz",Mael,Lakas-Christian Muslim Democrats,6851
Solsona,Councilor,"Vicente, Gervacio Bayudan",Basiong,Independent,5395
Solsona,Councilor,"Factora, Adlai Castueras",Adlai,Independent,5338
Solsona,Councilor,"Sacro, Bob Gorospe",Bobby,Lakas-Christian Muslim Democrats,4838
Solsona,Councilor,"Asuncion, Bartolome Q.",Oming,Lakas-Christian Muslim Democrats,4510
Solsona,Councilor,"Balantac, Zamuel Fahigal",Sammy,Lakas-Christian Muslim Democrats,4247
Solsona,Councilor,"Resurreccion, Eliseo Juan",Eli,Independent,4043
Vintar,Mayor,"Mabanag, Eleuterio Chua",Ely,Lakas-Christian Muslim Democrats,8761
Vintar,Vice-Mayor,"Foronda, Jose Gamiao",Joe,Lakas-Christian Muslim Democrats,5784
Vintar,Councilor,"Foronda, Magno Antonio Gonzales",Noni,Lakas-Christian Muslim Democrats,8104
Vintar,Councilor,"Edrozo, Wyrlo Del Rosario",Ronnie,Lakas-Christian Muslim Democrats,6327
Vintar,Councilor,"Leano, Almond Garalde",Moning,Lakas-Christian Muslim Democrats,6199
Vintar,Councilor,"Viernes, Rizal Jr. Galabay",Erning,Kilusang Bagong Lipunan,6126
Vintar,Councilor,"Reyes, Nestor Agpalza",Nesty,Lakas-Christian Muslim Democrats,5927
Vintar,Councilor,"Agbayani, Charles Maltezo",Arles,Lakas-Christian Muslim Democrats,5677
Vintar,Councilor,"Viernes, Esperidion Tagala",Dion,Lakas-Christian Muslim Democrats,5606
Vintar,Councilor,"Agbayani, Lilia Alcaraz",L.A.,Kilusang Bagong Lipunan,5263
