city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Agno,Mayor,"Rosete, Leticia Nagal",Letty,Lakas-Christian Muslim Democrats,6942
Agno,Vice-Mayor,"Rosete, Wilson Nanat",Wing,Lakas-Christian Muslim Democrats,7035
Agno,Councilor,"Cabanilla, Romulo Jr. Damasco",Boying,Lakas-Christian Muslim Democrats,5308
Agno,Councilor,"Nivera, Joel Nomil",Jho,Puwersa ng Masang Pilipino,5253
Agno,Councilor,"Braga, Felicisimo Jr. Carpo",Boy,Independent,4624
Agno,Councilor,"Bundal, Catalino II Raciles",Lino,Lakas-Christian Muslim Democrats,4587
Agno,Councilor,"Doromal, Jonathan Garcia",Jong,Lakas-Christian Muslim Democrats,4379
Agno,Councilor,"Nivera, Eneroso Cabais",Enie,Lakas-Christian Muslim Democrats,4213
Agno,Councilor,"Neypes, Simon Navarro",Mon,Lakas-Christian Muslim Democrats,4207
Agno,Councilor,"Prado, Domingo Sr. Rojas",Inggo,Puwersa ng Masang Pilipino,4204
Aguilar,Mayor,"Evangelista, Ricardo Toledo",Ano,Laban ng Demokratikong Pilipino,6897
Aguilar,Vice-Mayor,"Villanueva, Cesar Baraquio",Calvo,Lakas-Christian Muslim Democrats,4481
Aguilar,Councilor,"Cervantes, Renato Lacaba",Rene,Laban ng Demokratikong Pilipino,7256
Aguilar,Councilor,"Posadas, Conrado Sanchez",Con,Independent,6294
Aguilar,Councilor,"Cervantes, Cesar Pacubas",Rasec,Independent,4834
Aguilar,Councilor,"Repato, Crispin Jr. Bautista",Sonny,Lakas-Christian Muslim Democrats,4809
Aguilar,Councilor,"Pertudo, Antonio Jr. Bachar",Jun,Laban ng Demokratikong Pilipino,4754
Aguilar,Councilor,"Bataan, Teody Tapia",Bata,Laban ng Demokratikong Pilipino,4482
Aguilar,Councilor,"Balangue, Rizalino Quimson",Salino,Lakas-Christian Muslim Democrats,4151
Aguilar,Councilor,"Dumlao, Defin Riparip",Mat,Lakas-Christian Muslim Democrats,3745
Alaminos City,Mayor,"Collado, Manuel Tolentino",Mtc,Laban ng Demokratikong Pilipino,10825
Alaminos City,Vice-Mayor,"Arboleda, Clemente Jr. Blanco",Nino,Laban ng Demokratikong Pilipino,11170
Alaminos City,Councilor,"Mencias, Ryan Paolo Vergara",Pao,Laban ng Demokratikong Pilipino,9587
Alaminos City,Councilor,"Callejo, Jojo Beltran",Awang,Nationalist People's Coalition,8706
Alaminos City,Councilor,"Ablao, Juan Galaraga",Jhonny,Laban ng Demokratikong Pilipino,8538
Alaminos City,Councilor,"Cabanayan, Danilo Soliben",Lagalag,Nationalist People's Coalition,8188
