city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Alominos,Mayor,"Magampon, Eladio Masa",Dok,Lakas-Kampi,7736
Alominos,Vice-Mayor,"Hernandez, Demetrio, Jr. Paguio",Boy,Lakas-Kampi,9428
Alominos,Councilor,"Banzuela, Jaime Manalo",Jimmy,Liberal Party,5536
Alominos,Councilor,"Flores, Vladivir Abadines",Ginger,Lakas-Kampi,5641
Alominos,Councilor,"Manalo, Elvie Katigbak",Elvie,Liberal Party,5755
Alominos,Councilor,"Tolentino, Darwin Cuenca",Darwin,Lakas-Kampi,6425
Alominos,Councilor,"Castillo, Nikki Dionido",Nikki,Nacionalista Party,6739
Alominos,Councilor,"Abu, Jeyson Carpena",Jey,Nacionalista Party,7192
Alominos,Councilor,"Pampolina, Lorelei Masa",Jinky,Lakas-Kampi,7989
Alominos,Councilor,"Villanueva, Wilson Sahagun",Jack,Nacionalista Party,8410
Bay,Mayor,"Padrid, Jose Ortiz",Joe,Bigkis,10376
Bay,Vice-Mayor,"Escueta, Soriano Gapan",Soring,Bigkis,9214
Bay,Councilor,"Guevarra, Melencio Vecino",Mele,Bigkis,7377
Bay,Councilor,"Navarette, Alberto Carpio",Albert,Bigkis,7666
Bay,Councilor,"Tolentino, Isidro Mendoza",Ed,Bigkis,7700
Bay,Councilor,"De Leon, Maria Ramos",Inday,Bigkis,7712
Bay,Councilor,"Junsay, Alejandro Algarne",Alex,Nacionalista Party,7721
Bay,Councilor,"Malagno, Leonardo Carpio",Narding,Bigkis,8879
Bay,Councilor,"Ilagan, Mario Malabanan",Mario,Bigkis,8893
Bay,Councilor,"Ilagan, Emerson Malabanan",Emer,Bigkis,10526
Binan,Mayor,"Alonte, Marlyn Belizario",Len-Len,Liberal Party,70363
Binan,Vice-Mayor,"Dimaguila, Walfredo, Jr. Reyes",Arman,Lakas-Kampi,50652
Binan,Councilor,"Casas, Rodrigo Memije",Digo,Liberal Party,39150
Binan,Councilor,"Salandanan, Jaime Molina",Me,Lakas-Kampi,45229
Binan,Councilor,"Carait, Magtangol Jose III Calayag",Jm,Lakas-Kampi,45665
Binan,Councilor,"Dimaranan, Elmario Bayadan",Elmer,Lakas-Kampi,48378
Binan,Councilor,"Alatiit, Gat-Ala Alicbusan",Gat,Liberal Party,51276
Binan,Councilor,"Micor, Marielle T Bautista",Marielle,Lakas-Kampi,52377
Binan,Councilor,"Tan Gana, Vicente Jr. Jaojoco",Jun,Liberal Party,52493
Binan,Councilor,"Manabat, Rene Casas",Rene,Liberal Party,54936
Cabuyao,Mayor,"Hemedes, Isidro, Jr. Lebrilla",Jun,Nacionalista Party,35772
Cabuyao,Vice-Mayor,"Gecolea, Rommel Aranzanso",Mel,Nacionalista Party,31927
Cabuyao,Councilor,"Voluntad, Ricky Aranda",Ricky,Liberal Party,22306
Cabuyao,Councilor,"Alcabasa, Jose Jr. Gimutao",Jimbo,Nacionalista Party,24678
Cabuyao,Councilor,"Entredicho, Imelda Amoranto",Ate Mel,Nacionalista Party,25410
Cabuyao,Councilor,"Opina, Leif Laiglon Abriz",Leif,Aksyon Demokratiko,26598
Cabuyao,Councilor,"Hain, Apolinario Batas",Pol,Nacionalista Party,30737
Cabuyao,Councilor,"Aguillo, Christian Garcia",Christian,Liberal Party,31241
Cabuyao,Councilor,"Hemedes, Ismael Martinez",Cocoy,Nacionalista Party,38235
Cabuyao,Councilor,"Alimagno, Maria Wanda Cruz",Wanda,Aksyon Demokratiko,41870
Calamba City,Mayor,"Chipeco, Joaquin, Jr. Montanano",Jun,Lakas-Kampi,78425
Calamba City,Vice-Mayor,"Lajara, Severino Javier",Binoy,Lakas-Kampi,65635
