city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Barobo,Mayor,"Urbiztondo, Felixberto Salang",Berting,Liberal Party,5877
Barobo,Vice-Mayor,"Pama, Joey Soriano",Joey,Liberal Party,8539
Barobo,Councilor,"Orillaneda, Dulce C Aglupos",Dulce,Liberal Party,5702
Barobo,Councilor,"Mosquera, Elyneth Serrano",Linet,Liberal Party,6748
Barobo,Councilor,"Balahay, Richard Botona",RB,Nacionalista Party,7263
Barobo,Councilor,"Sanchez, Eunizel Bulaquina",Cecel,Liberal Party,8044
Barobo,Councilor,"Payot, Rowel Balahay",Rowel,Nacionalista Party,8094
Barobo,Councilor,"Dandan, Doris Fudalan",Mam,Liberal Party,8806
Barobo,Councilor,"Comandante, Analon Doloricon",An-An,Liberal Party,9099
Barobo,Councilor,"Mira, Teodora Sabatin",Tador,Nacionalista Party,11615
Bayabas,Mayor,"Giron, Florecita Garcia",Flory,Liberal Party,2593
Bayabas,Vice-Mayor,"Limbaro, Maria Clarita Garcia",Babie,Liberal Party,3037
Bayabas,Councilor,"Jucom, Elvy Boniao",Judge,Liberal Party,2201
Bayabas,Councilor,"Quijada, Redito Lozada",Rey,Liberal Party,2354
Bayabas,Councilor,"Denzo, Elpedio Garcia",Pedot,Liberal Party,2443
Bayabas,Councilor,"Giron, Maria Flor Joyce Garcia",Joyce,Liberal Party,2458
Bayabas,Councilor,"Rona, Melanie Oliverio",Lanie,Liberal Party,2489
Bayabas,Councilor,"Lozada, Antonieto Deligero",Tonit,Liberal Party,2601
Bayabas,Councilor,"Ronquillo, Dharyl Basalo",Dharyl,Liberal Party,2602
Bayabas,Councilor,"Quijada, Albert Daffon",Koko,Liberal Party,2624
Bislig City,Mayor,"Navarro, Librado Cubil",Lib,Liberal Party,16705
Bislig City,Vice-Mayor,"Cejoco, Conrad Castillo",Conrad,Independent,15338
Bislig City,Councilor,"Sayawan, Gines Ricky Jagodilla",Ricky,Liberal Party,11027
Bislig City,Councilor,"Chicano, Benjamin Rex Rulona",Rex,Nacionalista Party,11034
Bislig City,Councilor,"Sulapas, Pedrito Razon",Loloy,Liberal Party,11165
Bislig City,Councilor,"Andal, Natividad Salazar",Naty,Liberal Party,11500
Bislig City,Councilor,"Millan, Raul Escosora",Ul,Nacionalista Party,11726
Bislig City,Councilor,"Salazar, David Kimilat",Boy,Liberal Party,11938
Bislig City,Councilor,"Abaya, Otilio, Jr. Balbuena",Abaya,Independent,12161
Bislig City,Councilor,"Alvar, Bartolome Basco",Bart,Liberal Party,12457
Bislig City,Councilor,"Corvera, Edgar Balaan",Ed,Nacionalista Party,14006
Bislig City,Councilor,"Vicencio, Paul Estremos",Bobot,Independent,19634
Cagwait,Mayor,"Ondona, Bonifacio Garcia",Bonnie,Liberal Party,5154
Cagwait,Vice-Mayor,"Avila, Carlosito Climaco",Sitong,Liberal Party,3870
Cagwait,Councilor,"Mondalo, Romeo Cabadonga",Lalo,Liberal Party,3981
Cagwait,Councilor,"Adaya, Avelino Pagsiat",Ben,Nacionalista Party,3991
Cagwait,Councilor,"Prado, Angelyn Pimentel",Angie,Nacionalista Party,4077
Cagwait,Councilor,"Batiancila, Pacita Rincal",Pacing,Liberal Party,4111
Cagwait,Councilor,"Lozada, Guardiano Climaco",Ding,Nacionalista Party,4386
Cagwait,Councilor,"Reyes, Armando Pontillo",Bobot,Nacionalista Party,4500
Cagwait,Councilor,"Selda, Jose Celis",Joe,Nacionalista Party,4630
Cagwait,Councilor,"Tuscano, Melchie Custodio",Chie,Nacionalista Party,4765
Cantilan,Mayor,"Guardo, Genito Baradillo",Getoy,Liberal Party,7067
Cantilan,Vice-Mayor,"Azarcon, Virgilio Dumay",Viliong,Liberal Party,6976
Cantilan,Councilor,"Plaza, Emmanuel Esguerra",Emman,Independent,4905
Cantilan,Councilor,"Urbiztondo, George Buniel",Tadol,Liberal Party,5005
Cantilan,Councilor,"Palang, Jeanette Yparraguirre",Net,Liberal Party,5039
Cantilan,Councilor,"Pimentel, Peter Paul Ortega",Yan-Yan,Independent,5302
Cantilan,Councilor,"Guardo, Preciliano Arpilleda",Pepe,Liberal Party,5498
Cantilan,Councilor,"Vega, John Elven Guardalupe",Educ,Liberal Party,6825
Cantilan,Councilor,"Arreza-Cuarteron, Erma Arreza",Jing-Jing,Liberal Party,7415
Cantilan,Councilor,"Julve, Rolando Urbiztondo",Lando,Independent,8199
Carmen,Mayor,"Borda, Antonio Jr. Tupas",Junie,Liberal Party,3784
Carmen,Vice-Mayor,"Laorden, Pablito Guimbal",Pablit,Independent,1986
Carmen,Councilor,"Escuyos, Michael Calang",Mike,Nacionalista Party,2113
Carmen,Councilor,"Semafranca, Daisyre Kindica",Dsay,Liberal Party,2158
Carmen,Councilor,"Estrada, Carlos Salazar",Caloy,Liberal Party,2502
Carmen,Councilor,"Penecitos, Romeo Azarcon",Boy,Independent,2504
Carmen,Councilor,"Acilo, Samuel Cubelo",Sam,Independent,2863
Carmen,Councilor,"Manawatao, Harvey Sacay",Bing,Liberal Party,2864
Carmen,Councilor,"Kindica, Jacinto, Jr. Felix",Jun,Liberal Party,2894
Carmen,Councilor,"Tejol, Daniel Azarcon",Danny,Liberal Party,3361
Carrascal,Mayor,"Pimentel, Vicente, Jr. Ty",Bb,Liberal Party,7799
Carrascal,Vice-Mayor,"Arreza, Alfred Buar",Aba,Liberal Party,6723
Carrascal,Councilor,"Coma, Hermenio Yparraguirre",Menyong,Liberal Party,4490
Carrascal,Councilor,"Pingol, Ricaredo Apillanes",Cared,Nacionalista Party,4644
Carrascal,Councilor,"Cuajao, Servando Ruadiel",Bandol,Liberal Party,4821
Carrascal,Councilor,"Constantino, Leovino Mitra",Leo,Independent,4864
Carrascal,Councilor,"Arreza, Neciforo Cuadrillero",Pokay,Liberal Party,5322
Carrascal,Councilor,"Intano, Romen Ruadiel",Men,Liberal Party,5560
Carrascal,Councilor,"Valle, Jessie James Tuldanes",Bodol,Liberal Party,5844
Carrascal,Councilor,"Pebojot, Teodulo Lu",Lolong Dulo,Liberal Party,6919
Cortes,Mayor,"Trinidad, Pedro Jr. Maquiling",Pete,Liberal Party,3076
Cortes,Vice-Mayor,"Estanio, Samuel Malabar",Samuel,Nacionalista Party,3312
Cortes,Councilor,"Martinez, Ray Mayol",Rayboy,Nacionalista PartyC,2235
Cortes,Councilor,"Yu, Dean Gregory Penera",Bb,Independent,2276
Cortes,Councilor,"Vallescas, Alfredo Casio",Fred,Nacionalista Party,2616
Cortes,Councilor,"Mojica, Marianito, Sr. Gabriel",Balang,Liberal Party,2861
Cortes,Councilor,"Ramos, Loreto, Jr. Cortes",Jun-Jun,Liberal Party,3153
Cortes,Councilor,"Lagura, Pepe Besinga",Pepe,Nacionalista Party,3297
Cortes,Councilor,"Lumictin, Vincent Garcia",Kiting,Liberal Party,3528
Cortes,Councilor,"Gabisay, Artemio, Jr. Cuartero",Bobong,Nacionalista Party,4634
Hinatuan,Mayor,"Viola, Candelario, Jr. Jabagat",Bakwing,Liberal Party,10434
Hinatuan,Vice-Mayor,"Camba, Cristina Mendoza",Nene,Liberal Party,6514
Hinatuan,Councilor,"Villaluz, Orlando Tingdioco",Lando,Nacionalista Party,7390
Hinatuan,Councilor,"Telewik, Antipas, Jr. Gonzalez",Okmo,Liberal Party,7766
Hinatuan,Councilor,"Nazareno, Ramonchito Siano",Mon,Liberal Party,7814
Hinatuan,Councilor,"Cacho, Danilo Arreza",Danny,Nacionalista Party,7858
Hinatuan,Councilor,"Ortiz, Noel Darunday",Noel,Liberal Party,8055
Hinatuan,Councilor,"Villena, Pedrito Aragones",Peding,Liberal Party,8065
Hinatuan,Councilor,"Nazareno, Raineria Maquiling",Rening,Liberal Party,8519
Hinatuan,Councilor,"Cuyno, Anthony Kim Camba",Tantan,Independent,9622
Lanuza,Mayor,"Azarcon, Salvacion Saloma",Vacion,Liberal Party,3209
Lanuza,Vice-Mayor,"Irizari, Algerico Herrera",Geri,Nacionalista Party,3363
