city_or_municipality,position ,name,nickname,party_affiliation,votes_obtained
Compostela,Mayor,"Bolo, Jessie Sasuman",Jess,Lakas-Kampi,17444
Compostela,Vice-Mayor,"Castillo, Reynaldo Quijano",Rey,Lakas-Kampi,22110
Compostela,Councilor,"Musong, Paulino Gumanit",Lino,Lakas-Kampi,11200
Compostela,Councilor,"Vargas, Miguel Jr. Garcia",Boy,Aksyon Demokratiko,12012
Compostela,Councilor,"Blanco, Juric Gulong",Batman,Aksyon Demokratiko,12844
Compostela,Councilor,"Econar, Rogelio Paco",Roger,Lakas-Kampi,13274
Compostela,Councilor,"Atamosa, Nena Gonaya",Ate Nenz,Lakas-Kampi,14072
Compostela,Councilor,"Arcales, Teofilo Siento",Pepe,Lakas-Kampi,15078
Compostela,Councilor,"Suarez-Jimenez, Haidee Canaveral",Haidee,Lakas-Kampi,18714
Compostela,Councilor,"Romano, Josielyn Ang",Jo,Lakas-Kampi,21096
Laak San Vicente,Mayor,"Navarro, Reynaldo Bonghanoy",Rey,Lakas-Kampi,19190
Laak San Vicente,Vice-Mayor,"Jovita, Christopher Libuangan",Boyet,Lakas-Kampi,10315
Laak San Vicente,Councilor,"Sebio, William Amac",Willy,Lakas-Kampi,12604
Laak San Vicente,Councilor,"Bibera, Ramon Salazar",Ramon,Lakas-Kampi,13316
Laak San Vicente,Councilor,"Bontog, Victor Malaran",Vic,Lakas-Kampi,13599
Laak San Vicente,Councilor,"Arambala, Anna Ayessa Bisnar",Ai-Ai,Lakas-Kampi,13603
Laak San Vicente,Councilor,"Dolojan, Victorio Rabanes",Benton,Lakas-Kampi,14008
Laak San Vicente,Councilor,"Llanto, Elias Guatno",Ely,Lakas-Kampi,14291
Laak San Vicente,Councilor,"Abellanida, Nestor Labanon",Ating,Lakas-Kampi,14294
Laak San Vicente,Councilor,"Camile, Milagros Yap",Kim Sian,Lakas-Kampi,17259
Mabini Dona Alicia,Mayor,"Munoz, Amir Bangasin",Mir,Lakas-Kampi,9228
Mabini Dona Alicia,Vice-Mayor,"Dayanghirang, Reynaldo Lechoncito",Rey,Lakas-Kampi,6953
Mabini Dona Alicia,Councilor,"Dela Cruz, Noli Tizon",Nol,Lakas-Kampi,4595
Mabini Dona Alicia,Councilor,"Dionela, Cesar Arsenio",Sar,Lakas-Kampi,4674
Mabini Dona Alicia,Councilor,"Baruiz, Ricardo Valencia",Carding,Lakas-Kampi,4958
Mabini Dona Alicia,Councilor,"Labor, Richard Pusta",Dik-Dik,Lakas-Kampi,5109
Mabini Dona Alicia,Councilor,"Chicote, Ruben Narvasa",Ben,Independent,5456
Mabini Dona Alicia,Councilor,"Nadela, Rannie Amora",Rani,Independent,5989
Mabini Dona Alicia,Councilor,"Osorio, Rolando Layno",Lando,Lakas-Kampi,7217
Mabini Dona Alicia,Councilor,"Sembrano, Henry Germano",Henry,Independent,7250
Maco,Mayor,"Rimando, Arthur Carlos V Rabe",Volter,Lakas-Kampi,15304
Maco,Vice-Mayor,"Sapilan, Mario, Jr. Botohan",Carlo,Liberal Party,16654
Maco,Councilor,"Ordono, Antonio Callanta",Tony,Lakas-Kampi,12188
Maco,Councilor,"Calzada, Pastor, Jr. Barriga",Dodong,Lakas-Kampi,12631
Maco,Councilor,"Rimando, Adrian Victor Rabe",Drik,Lakas-Kampi,12647
Maco,Councilor,"Cabinum, Prescila Masiga",Mader Lily,Lakas-Kampi,12774
Maco,Councilor,"Amolong, Oscar Caong",Sano,Lakas-Kampi,12846
Maco,Councilor,"Alaba, Romeo Dabalos",Momie,Liberal Party,13210
Maco,Councilor,"Dandoy, Ceferino Otos",Dodo,Lakas-Kampi,14490
Maco,Councilor,"Sebumpan, Anthony Merlin Mendoza",Titing,Lakas-Kampi,15704
Maragusan San Mariano,Mayor,"Colina, Cesar, Sr. Clarion",Loloy,Lakas-Kampi,13027
Maragusan San Mariano,Vice-Mayor,"Colita, Emmanuel, Sr. Bolongon",Emmie,Lakas-Kampi,7894
Maragusan San Mariano,Councilor,"Gran, Gerardo Dumagan",Gerry,Lakas-Kampi,6471
Maragusan San Mariano,Councilor,"Sismar, Rodrigo, Sr. Pedrita",Drigo,Lakas-Kampi,7838
Maragusan San Mariano,Councilor,"Yanong, Keith Balbido",Ging-Ging,Independent,8172
Maragusan San Mariano,Councilor,"Calunsag, Jorge, Sr. Panares",Rey,Lakas-Kampi,8274
Maragusan San Mariano,Councilor,"Cuizon, Ji-Eam Monteza",Jm,Independent,9186
Maragusan San Mariano,Councilor,"Seno, Ariel, Sr. Teodoro",Gaw Seno,Independent,10030
Maragusan San Mariano,Councilor,"Abyan, Emmanuel Lolo",Eman,Lakas-Kampi,10229
Maragusan San Mariano,Councilor,"Colina, Maricel Uy",Mariz,Lakas-Kampi,11760
Mawab,Mayor,"Jampayas, Evalina Julian",Lina,Lakas-Kampi,8555
Mawab,Vice-Mayor,"Gonzaga, Ruprio Sambas",Binggot,Lakas-Kampi,7448
Mawab,Councilor,"Sacayan, Charlita Amihan",Neneng,Independent,5933
Mawab,Councilor,"Ampe, Ronaldo Eboy",Ampe,Independent,5939
Mawab,Councilor,"Dapat, Danilo Auman",Danny,Independent,5992
Mawab,Councilor,"Bitoy, Robert Lim",Bobby,Lakas-Kampi,6356
Mawab,Councilor,"Milaran, Rolando Nupat",Dako,Independent,6615
