city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Datu Anggal Midtimbang,Mayor,"Sangki, Rasul Mabang",Tho,Lakas-Christian Muslim Democrats,9354
Datu Anggal Midtimbang,Vice-Mayor,"Sangki, Zacaria Simpal",Datu Iya,Lakas-Christian Muslim Democrats,9388
Datu Anggal Midtimbang,Councilor,"Sangki, Nokman Guilay",Nok,Lakas-Christian Muslim Democrats,9376
Datu Anggal Midtimbang,Councilor,"Suharto, Mabang Sangki",Tho,Lakas-Christian Muslim Democrats,9091
Datu Anggal Midtimbang,Councilor,"Sangki, Zainodin Supiter",Jehn,Lakas-Christian Muslim Democrats,8816
Datu Anggal Midtimbang,Councilor,"Magelna, Pendatun Lumapenet",Pens,Lakas-Christian Muslim Democrats,8275
Datu Anggal Midtimbang,Councilor,"Pagadatan, Ali Selay",Lex,Lakas-Christian Muslim Democrats,8135
Datu Anggal Midtimbang,Councilor,"Malang, Kadtog Salilaguia",Delta Kilo,Lakas-Christian Muslim Democrats,8045
Datu Anggal Midtimbang,Councilor,"Mamaluba, Suraida Ampatuan","Bai Suria, Sur",Lakas-Christian Muslim Democrats,7952
Datu Anggal Midtimbang,Councilor,"Kindo, Abdulkarim Alipawan","Acob, Kindo, Kagi",Lakas-Christian Muslim Democrats,7837
Datu Hoffer Ampatuan,Mayor,"Sangki, Akmad Simpal",Datu Kmad,Lakas-Christian Muslim Democrats,6012
Datu Hoffer Ampatuan,Vice-Mayor,"Camino, Ali Mamison",Datu Clay,Lakas-Christian Muslim Democrats,6012
Datu Hoffer Ampatuan,Councilor,"Sangki, Abdulkarim Simpal",Bro,Lakas-Christian Muslim Democrats,5303
Datu Hoffer Ampatuan,Councilor,"Sulaiman, Nasrola Saliao",Toto,Lakas-Christian Muslim Democrats,5065
Datu Hoffer Ampatuan,Councilor,"Kindo, Bai Giom Ampatuan",Bai Giom,Lakas-Christian Muslim Democrats,4845
Datu Hoffer Ampatuan,Councilor,"Mamison, Mohidin Emblawa",Datu Kerren,Lakas-Christian Muslim Democrats,4624
Datu Hoffer Ampatuan,Councilor,"Gumana, Nehr Nicarlo Hofilena",Caloy,Lakas-Christian Muslim Democrats,4398
Datu Hoffer Ampatuan,Councilor,"Dilangalen, Mama Ampatuan",Datu Jo,Lakas-Christian Muslim Democrats,4188
Datu Hoffer Ampatuan,Councilor,"Tungkay, Mauya I.",Bhoy,Lakas-Christian Muslim Democrats,3961
Datu Hoffer Ampatuan,Councilor,"Paidumama, Ronald A.",Pogi,Lakas-Christian Muslim Democrats,3765
Datu Salibo,Mayor,"Sinsuat, Lester Siesmundo",Les,Lakas-Christian Muslim Democrats,22376
Datu Salibo,Vice-Mayor,"Sinsuat, Ombra Quesada",Ombra,Lakas-Christian Muslim Democrats,22603
Datu Salibo,Councilor,"Sinsuat, Anwar Lucas",Jonjon,Lakas-Christian Muslim Democrats,17971
Datu Salibo,Councilor,"Sinsuat, Dexter Datumanong",Dex,Lakas-Christian Muslim Democrats,17520
Datu Salibo,Councilor,"Datukon, Tanto Jr. Tagadaya",Junie,Lakas-Christian Muslim Democrats,17251
Datu Salibo,Councilor,"Sinsuat, Sophia Abas",Keng,Lakas-Christian Muslim Democrats,17074
Datu Salibo,Councilor,"Ambolodto, Datu Umbra Mama",Datu Kumber,Lakas-Christian Muslim Democrats,16648
Datu Salibo,Councilor,"Mama, Sirhan Sinsuat",Datu Ellan,Lakas-Christian Muslim Democrats,16307
Datu Salibo,Councilor,"Pinguiaman, Medzecail Mamacol",Datu Khail,Lakas-Christian Muslim Democrats,15418
Datu Salibo,Councilor,"Nur, Akmad Jr. Salazar",Botong,Lakas-Christian Muslim Democrats,15251
Mangudadatu,Mayor,"Tomawis, Alexander Dagalangit",Alex,Lakas-Christian Muslim Democrats,8160
Mangudadatu,Vice-Mayor,"Macarimbang, Padian Jr. Daza",Jun,Lakas-Christian Muslim Democrats,7856
Mangudadatu,Councilor,"Malambut, Ibrahim Polo",Ibs,Lakas-Christian Muslim Democrats,7657
Mangudadatu,Councilor,"Tomawis, H Cader Basagan",Rambo,Lakas-Christian Muslim Democrats,7360
Mangudadatu,Councilor,"Pendatu, Angimbzar Managza",Angie,Lakas-Christian Muslim Democrats,6917
Mangudadatu,Councilor,"Alo, Bisity Amerol",Bisity,Lakas-Christian Muslim Democrats,6432
Mangudadatu,Councilor,"Bundco, Disomnong Saklao",Diso,Lakas-Christian Muslim Democrats,6055
Mangudadatu,Councilor,"Sarosong, Abidin Gumogao",Eddie,Lakas-Christian Muslim Democrats,5760
Mangudadatu,Councilor,"Zacaria, Ibrahim Poingan",Bra,Lakas-Christian Muslim Democrats,5730
Mangudadatu,Councilor,"Ambia, Hashim Pacasem",Panga,Lakas-Christian Muslim Democrats,5676
Northern Kabuntalan,Mayor,"Mangudadatu, Esmael Gaguil",Toto,Lakas-Christian Muslim Democrats,5887
Northern Kabuntalan,Vice-Mayor,"Piang, Apan Mangudadatu",Phan,Lakas-Christian Muslim Democrats,4822
Northern Kabuntalan,Councilor,"Mangudadatu, Datu Dodong Pangilan",Dong,Lakas-Christian Muslim Democrats,3333
Northern Kabuntalan,Councilor,"Mangudadatu, Motin Dalimbang",Mots,Lakas-Christian Muslim Democrats,2714
Northern Kabuntalan,Councilor,"Delna, Aida Pendatun",Ayds,Lakas-Christian Muslim Democrats,2676
Northern Kabuntalan,Councilor,"Mamalinta, Ramil Sanduyugan",Mil,Lakas-Christian Muslim Democrats,2582
Northern Kabuntalan,Councilor,"Mamasalanang, Kasan Alamada",Kisa,Lakas-Christian Muslim Democrats,2505
Northern Kabuntalan,Councilor,"Mangko, Said Alamada",Kagui Utay,Lakas-Christian Muslim Democrats,2441
Northern Kabuntalan,Councilor,"Mangudadatu, Hadja Monera Mangelen",Korina,Lakas-Christian Muslim Democrats,2329
Northern Kabuntalan,Councilor,"Salendab, Hyman Alister Mangelen",Tho,Lakas-Christian Muslim Democrats,2110
